Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.199,1054.0,18.58,1661.0,39.77,0.001,709.0,0.22,1.2,487.66
1,3.24,1015.0,6.65,3174.0,99.95,0.001,712.0,0.31,3.241,1191.35
2,3.321,1086.0,5.8,3171.0,100.0,0.0,0.0,0.0,3.321,1238.23
3,3.295,1133.0,6.03,3172.0,100.0,0.0,0.0,0.0,3.295,1219.07
4,3.285,1147.0,5.98,3174.0,100.0,0.0,0.0,0.0,3.285,1213.75
5,3.297,1149.0,5.93,3172.0,100.0,0.0,0.0,0.0,3.297,1229.23
6,3.279,1134.0,5.82,3173.0,100.0,0.0,0.0,0.0,3.279,1217.09
7,3.284,1139.0,5.85,3172.0,100.0,0.0,0.0,0.0,3.284,1223.9
8,3.279,1139.0,5.83,3172.0,100.0,0.0,0.0,0.0,3.279,1228.97
9,3.284,1174.0,6.49,3172.0,100.0,0.001,714.0,0.41,3.285,1223.88
10,3.292,1141.0,5.97,3172.0,100.0,0.0,0.0,0.0,3.292,1224.29
11,3.292,1147.0,5.87,3172.0,100.0,0.0,0.0,0.0,3.292,1229.58
12,3.28,1141.0,5.79,3173.0,100.0,0.0,0.0,0.0,3.28,1218.8
13,3.278,1146.0,5.73,3173.0,100.0,0.0,0.0,0.0,3.278,1219.47
14,3.324,1133.0,11.78,3173.0,100.0,0.0,0.0,0.0,3.324,1220.08
15,3.309,1142.0,5.78,3172.0,100.0,0.0,0.0,0.0,3.309,1217.64
16,3.307,1144.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.307,1230.73
17,3.296,1120.0,5.78,3172.0,100.0,0.0,0.0,0.0,3.296,1222.43
18,3.296,1148.0,5.82,3172.0,100.0,0.0,0.0,0.0,3.296,1228.17
19,3.303,1143.0,6.08,3172.0,100.0,0.0,0.0,0.0,3.303,1227.22
