Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
29,3.229,1116.0,13.24,3178.0,100.0,0.0,0.0,0.0,3.229,1162.58
30,3.214,1114.0,12.49,3179.0,100.0,0.0,0.0,0.0,3.214,1150.61
31,3.242,1135.0,13.15,3178.0,100.0,0.0,0.0,0.0,3.242,1159.79
32,3.232,1113.0,12.96,3178.0,100.0,0.0,0.0,0.0,3.232,1170.08
33,3.225,1111.0,12.38,3178.0,100.0,0.0,0.0,0.0,3.225,1159.17
34,3.217,1101.0,12.78,3179.0,100.0,0.0,0.0,0.0,3.217,1152.02
35,3.217,1106.0,14.13,3178.0,100.0,0.0,712.0,0.32,3.217,1163.13
36,3.23,1129.0,13.11,3178.0,100.0,0.0,0.0,0.0,3.23,1160.89
37,3.212,1103.0,8.69,3178.0,100.0,0.0,0.0,0.0,3.212,1155.74
38,3.231,1101.0,11.27,3178.0,100.0,0.0,0.0,0.0,3.231,1157.81
39,3.218,1136.0,12.93,3179.0,100.0,0.0,0.0,0.0,3.218,1165.3
40,3.223,1116.0,13.95,3179.0,100.0,0.001,716.0,0.61,3.224,1156.04
41,3.23,1115.0,13.04,3178.0,100.0,0.0,0.0,0.0,3.23,1162.33
42,3.218,1122.0,13.85,3179.0,100.0,0.0,0.0,0.0,3.218,1157.22
43,3.244,1132.0,24.84,3178.0,100.0,0.001,711.0,0.53,3.245,1161.67
44,3.238,1099.0,14.42,3178.0,100.0,0.001,709.0,0.22,3.239,1160.15
45,3.23,1137.0,14.93,3178.0,100.0,0.0,0.0,0.0,3.23,1153.3
46,3.232,1106.0,14.67,3178.0,100.0,0.0,0.0,0.0,3.232,1162.44
47,3.246,1109.0,14.8,3178.0,100.0,0.0,0.0,0.0,3.246,1158.61
48,3.24,1108.0,12.87,3178.0,100.0,0.0,0.0,0.0,3.24,1159.53
49,3.246,1121.0,13.66,3178.0,100.0,0.0,0.0,0.0,3.246,1158.74
50,3.227,1120.0,12.48,3178.0,100.0,0.0,0.0,0.0,3.227,1162.72
51,3.248,1125.0,26.14,3178.0,100.0,0.0,0.0,0.0,3.248,1163.02
52,3.235,1090.0,13.02,3178.0,100.0,0.0,0.0,0.0,3.235,1157.3
53,3.236,1113.0,12.67,3178.0,100.0,0.0,0.0,0.0,3.236,1163.84
54,3.236,1095.0,12.51,3178.0,100.0,0.0,0.0,0.0,3.236,1162.46
55,3.238,1117.0,12.63,3178.0,100.0,0.0,0.0,0.0,3.238,1160.69
56,3.204,1066.0,9.64,3179.0,100.0,0.0,0.0,0.0,3.204,1154.18
57,3.251,1116.0,12.0,3178.0,100.0,0.0,0.0,0.0,3.251,1159.93
58,3.241,1112.0,12.44,3178.0,100.0,0.0,0.0,0.0,3.241,1157.61
59,3.236,1124.0,12.32,3178.0,100.0,0.0,0.0,0.0,3.236,1164.12
60,3.229,1119.0,12.42,3178.0,100.0,0.0,0.0,0.0,3.229,1163.3
61,3.231,1118.0,12.41,3178.0,100.0,0.0,0.0,0.0,3.231,1159.6
62,3.242,1115.0,12.96,3179.0,100.0,0.0,0.0,0.0,3.242,1151.88
63,3.235,1130.0,12.99,3178.0,100.0,0.0,0.0,0.0,3.235,1161.61
64,3.237,1131.0,12.46,3178.0,100.0,0.0,0.0,0.0,3.237,1160.27
65,3.239,1120.0,12.41,3178.0,100.0,0.0,0.0,0.0,3.239,1163.9
66,3.23,1099.0,12.79,3178.0,100.0,0.0,0.0,0.0,3.23,1162.31
67,3.245,1121.0,12.52,3178.0,100.0,0.0,0.0,0.0,3.245,1161.58
68,3.233,1095.0,12.62,3178.0,100.0,0.0,0.0,0.0,3.233,1159.37
69,3.241,1109.0,13.69,3178.0,100.0,0.0,0.0,0.0,3.241,1161.91
70,3.245,1111.0,12.98,3179.0,100.0,0.0,0.0,0.0,3.245,1150.67
71,3.266,1169.0,16.1,3177.0,99.81,0.003,711.0,0.85,3.269,1165.47
72,3.236,1110.0,13.72,3178.0,100.0,0.001,715.0,0.51,3.237,1164.3
73,3.258,1146.0,12.78,3178.0,100.0,0.0,0.0,0.0,3.258,1151.57
74,3.221,1117.0,12.55,3178.0,100.0,0.0,0.0,0.0,3.221,1165.55
75,3.222,1061.0,9.03,3178.0,100.0,0.0,0.0,0.0,3.222,1163.11
76,3.238,1116.0,11.17,3178.0,100.0,0.0,0.0,0.0,3.238,1161.38
77,3.233,1119.0,12.63,3178.0,100.0,0.0,0.0,0.0,3.233,1156.39
78,3.225,1120.0,12.8,3179.0,100.0,0.0,0.0,0.0,3.225,1153.72
79,3.227,1118.0,13.08,3178.0,100.0,0.0,0.0,0.0,3.227,1167.07
80,3.218,1104.0,12.86,3179.0,100.0,0.0,0.0,0.0,3.218,1153.1
81,3.291,1132.0,38.98,3178.0,100.0,0.0,0.0,0.0,3.291,1160.4
82,3.299,1128.0,40.63,3179.0,100.0,0.001,709.0,0.22,3.3,1159.47
83,3.236,1114.0,13.51,3178.0,100.0,0.0,0.0,0.0,3.236,1166.05
84,3.238,1127.0,13.05,3179.0,100.0,0.0,0.0,0.0,3.238,1154.87
85,3.24,1122.0,13.64,3179.0,100.0,0.0,0.0,0.0,3.24,1153.56
86,3.234,1102.0,12.79,3178.0,100.0,0.0,0.0,0.0,3.234,1162.95
87,3.25,1129.0,14.16,3178.0,100.0,0.0,0.0,0.0,3.25,1159.56
88,3.243,1106.0,12.65,3178.0,100.0,0.0,0.0,0.0,3.243,1160.29
89,3.243,1113.0,13.07,3178.0,100.0,0.0,0.0,0.0,3.243,1164.1
90,3.238,1126.0,12.68,3178.0,100.0,0.0,0.0,0.0,3.238,1159.93
91,3.243,1125.0,13.36,3178.0,100.0,0.0,0.0,0.0,3.243,1152.76
92,3.27,1142.0,15.72,3178.0,100.0,0.0,0.0,0.0,3.27,1169.19
93,3.233,1100.0,12.77,3179.0,100.0,0.0,0.0,0.0,3.233,1150.48
94,3.225,1086.0,8.4,3178.0,100.0,0.0,0.0,0.0,3.225,1166.34
95,3.236,1113.0,11.14,3178.0,100.0,0.0,0.0,0.0,3.236,1151.76
96,3.24,1125.0,13.46,3179.0,100.0,0.0,0.0,0.0,3.24,1161.43
97,3.494,1156.0,17.52,3169.0,99.19,0.0,0.0,0.0,3.494,1163.88
98,3.239,1122.0,13.41,3179.0,100.0,0.0,0.0,0.0,3.239,1153.7
99,3.236,1139.0,14.68,3178.0,100.0,0.0,713.0,0.31,3.236,1158.47
100,3.234,1118.0,13.33,3178.0,100.0,0.0,0.0,0.0,3.234,1164.64
101,3.231,1101.0,13.21,3178.0,100.0,0.0,0.0,0.0,3.231,1163.01
102,3.245,1164.0,19.18,3179.0,100.0,0.0,0.0,0.0,3.245,1153.74
103,3.312,1232.0,23.76,3178.0,100.0,0.0,0.0,0.0,3.312,1156.31
104,3.238,1096.0,12.87,3179.0,100.0,0.0,0.0,0.0,3.238,1165.54
105,3.241,1107.0,12.24,3179.0,100.0,0.0,0.0,0.0,3.241,1151.13
106,3.24,1101.0,12.62,3179.0,100.0,0.0,0.0,0.0,3.24,1164.22
107,3.243,1110.0,12.77,3178.0,100.0,0.0,0.0,0.0,3.243,1162.04
108,3.236,1118.0,12.58,3179.0,100.0,0.0,0.0,0.0,3.236,1156.29
109,3.233,1101.0,12.29,3178.0,100.0,0.0,0.0,0.0,3.233,1161.34
110,3.251,1113.0,22.85,3178.0,100.0,0.0,0.0,0.0,3.251,1160.88
111,3.272,1133.0,14.68,3179.0,100.0,0.0,0.0,0.0,3.272,1157.38
112,3.237,1125.0,12.62,3179.0,100.0,0.0,0.0,0.0,3.237,1154.89
113,3.224,1066.0,7.57,3178.0,100.0,0.0,0.0,0.0,3.224,1167.07
114,3.23,1130.0,12.13,3179.0,100.0,0.0,0.0,0.0,3.23,1155.7
115,3.231,1096.0,12.41,3179.0,100.0,0.0,0.0,0.0,3.231,1156.74
116,3.244,1100.0,12.71,3178.0,100.0,0.0,0.0,0.0,3.244,1165.09
117,3.233,1115.0,13.1,3179.0,100.0,0.0,0.0,0.0,3.233,1158.1
118,3.229,1121.0,12.45,3179.0,100.0,0.0,0.0,0.0,3.229,1156.01
119,3.239,1096.0,12.35,3179.0,100.0,0.0,0.0,0.0,3.239,1152.62
120,3.228,1109.0,12.43,3178.0,100.0,0.0,0.0,0.0,3.228,1159.33
121,3.244,1129.0,12.59,3179.0,100.0,0.0,0.0,0.0,3.244,1165.59
122,3.246,1131.0,13.66,3179.0,100.0,0.0,0.0,0.0,3.246,1152.78
123,3.242,1129.0,12.47,3179.0,100.0,0.0,0.0,0.0,3.242,1166.33
124,3.223,1109.0,12.44,3178.0,100.0,0.0,0.0,0.0,3.223,1160.51
125,3.243,1120.0,12.14,3179.0,100.0,0.0,0.0,0.0,3.243,1152.85
126,3.255,1124.0,12.8,3179.0,100.0,0.0,0.0,0.0,3.255,1163.27
127,3.244,1113.0,12.73,3179.0,100.0,0.0,0.0,0.0,3.244,1158.05
128,3.23,1107.0,12.57,3179.0,100.0,0.0,0.0,0.0,3.23,1153.17
129,3.246,1123.0,13.26,3179.0,100.0,0.0,0.0,0.0,3.246,1165.26
130,3.255,1124.0,12.94,3179.0,100.0,0.0,0.0,0.0,3.255,1150.88
131,3.236,1106.0,12.52,3178.0,100.0,0.0,0.0,0.0,3.236,1168.27
132,3.235,1103.0,10.53,3178.0,100.0,0.0,712.0,0.32,3.235,1158.45
133,3.239,1101.0,10.66,3178.0,100.0,0.0,0.0,0.0,3.239,1157.14
134,3.241,1102.0,12.6,3178.0,100.0,0.0,0.0,0.0,3.241,1160.43
135,3.24,1099.0,12.21,3179.0,100.0,0.0,0.0,0.0,3.24,1162.72
136,3.242,1118.0,12.68,3179.0,100.0,0.0,0.0,0.0,3.242,1156.4
137,3.231,1109.0,12.65,3179.0,100.0,0.0,0.0,0.0,3.231,1152.74
138,3.231,1123.0,12.69,3179.0,100.0,0.0,0.0,0.0,3.231,1164.26
139,3.24,1110.0,12.38,3179.0,100.0,0.0,0.0,0.0,3.24,1156.46
140,3.263,1107.0,30.92,3179.0,100.0,0.0,0.0,0.0,3.263,1161.46
141,3.249,1103.0,12.87,3178.0,100.0,0.0,0.0,0.0,3.249,1159.1
142,3.243,1103.0,12.36,3179.0,100.0,0.0,0.0,0.0,3.243,1157.16
143,3.269,1106.0,22.75,3179.0,100.0,0.0,0.0,0.0,3.269,1155.76
144,3.236,1140.0,14.44,3179.0,100.0,0.0,712.0,0.31,3.236,1158.24
145,3.248,1116.0,12.36,3179.0,100.0,0.0,0.0,0.0,3.248,1163.61
146,3.211,1091.0,13.51,3179.0,100.0,0.0,0.0,0.0,3.211,1157.9
147,3.248,1114.0,12.85,3179.0,100.0,0.0,0.0,0.0,3.248,1155.23
148,3.255,1123.0,13.81,3179.0,100.0,0.0,0.0,0.0,3.255,1163.32
149,3.225,1100.0,12.99,3178.0,100.0,0.0,0.0,0.0,3.225,1152.75
150,3.233,1131.0,12.57,3179.0,100.0,0.0,0.0,0.0,3.233,1158.89
151,3.243,1062.0,10.16,3178.0,100.0,0.0,0.0,0.0,3.243,1158.75
152,3.228,1116.0,10.19,3179.0,100.0,0.0,0.0,0.0,3.228,1158.02
153,3.247,1135.0,14.15,3179.0,100.0,0.0,0.0,0.0,3.247,1164.92
154,3.226,1092.0,12.6,3179.0,100.0,0.0,0.0,0.0,3.226,1160.09
155,3.242,1139.0,12.41,3179.0,100.0,0.0,0.0,0.0,3.242,1155.51
156,3.238,1097.0,12.56,3179.0,100.0,0.0,0.0,0.0,3.238,1150.82
157,3.241,1122.0,12.36,3179.0,100.0,0.0,0.0,0.0,3.241,1167.16
158,3.255,1138.0,13.39,3179.0,100.0,0.0,0.0,0.0,3.255,1155.0
159,3.247,1085.0,13.35,3179.0,100.0,0.0,0.0,0.0,3.247,1153.42
160,3.264,1128.0,14.43,3179.0,100.0,0.0,0.0,0.0,3.264,1163.38
161,3.248,1092.0,12.81,3178.0,100.0,0.0,0.0,0.0,3.248,1160.6
162,3.247,1135.0,12.4,3179.0,100.0,0.0,0.0,0.0,3.247,1149.08
163,3.233,1100.0,12.3,3179.0,100.0,0.0,0.0,0.0,3.233,1163.8
164,3.242,1123.0,12.77,3179.0,100.0,0.0,0.0,0.0,3.242,1154.03
165,3.26,1105.0,12.95,3179.0,100.0,0.0,0.0,0.0,3.26,1165.11
166,3.232,1094.0,12.64,3178.0,100.0,0.0,0.0,0.0,3.232,1158.54
167,3.246,1155.0,12.54,3179.0,100.0,0.0,0.0,0.0,3.246,1158.36
168,3.231,1105.0,12.92,3179.0,100.0,0.0,0.0,0.0,3.231,1157.99
169,3.244,1139.0,12.55,3179.0,100.0,0.0,0.0,0.0,3.244,1158.79
170,3.242,1066.0,27.1,3179.0,100.0,0.0,0.0,0.0,3.242,1154.77
171,3.24,1148.0,10.5,3179.0,100.0,0.0,0.0,0.0,3.24,1162.87
172,3.231,1123.0,12.41,3179.0,100.0,0.0,0.0,0.0,3.231,1150.23
173,3.241,1144.0,13.78,3179.0,100.0,0.0,0.0,0.0,3.241,1157.84
174,3.241,1140.0,12.59,3179.0,100.0,0.0,0.0,0.0,3.241,1163.87
175,3.231,1116.0,12.75,3179.0,100.0,0.0,0.0,0.0,3.231,1157.79
176,3.24,1124.0,12.8,3179.0,100.0,0.0,0.0,0.0,3.24,1154.27
177,3.242,1097.0,12.43,3179.0,100.0,0.0,0.0,0.0,3.242,1164.97
178,3.246,1129.0,12.39,3179.0,100.0,0.0,0.0,0.0,3.246,1157.15
179,3.237,1104.0,12.59,3179.0,100.0,0.0,0.0,0.0,3.237,1159.7
180,3.251,1127.0,13.21,3179.0,100.0,0.0,0.0,0.0,3.251,1157.59
181,3.226,1112.0,12.4,3179.0,100.0,0.0,0.0,0.0,3.226,1151.15
182,3.234,1128.0,12.61,3179.0,100.0,0.0,0.0,0.0,3.234,1164.64
183,3.217,1097.0,12.68,3179.0,100.0,0.0,0.0,0.0,3.217,1151.2
184,3.244,1134.0,12.9,3179.0,100.0,0.0,0.0,0.0,3.244,1163.93
185,3.213,1095.0,12.76,3179.0,100.0,0.0,0.0,0.0,3.213,1151.33
186,3.245,1120.0,12.35,3179.0,100.0,0.0,0.0,0.0,3.245,1162.07
187,3.231,1089.0,12.42,3179.0,100.0,0.0,0.0,0.0,3.231,1159.27
188,3.248,1122.0,12.82,3179.0,100.0,0.0,0.0,0.0,3.248,1156.65
189,3.214,1072.0,9.43,3179.0,100.0,0.0,712.0,0.32,3.214,1156.2
190,3.259,1113.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.259,1152.64
191,3.391,1115.0,15.36,3176.0,100.0,0.0,713.0,0.31,3.391,1166.42
192,3.35,1155.0,13.63,3176.0,100.0,0.0,0.0,0.0,3.35,1160.05
193,3.209,1129.0,12.65,3179.0,100.0,0.0,0.0,0.0,3.209,1153.76
194,3.24,1109.0,13.77,3179.0,100.0,0.0,0.0,0.0,3.24,1151.17
195,3.242,1117.0,12.77,3179.0,100.0,0.0,0.0,0.0,3.242,1158.45
196,3.227,1114.0,12.64,3178.0,100.0,0.0,0.0,0.0,3.227,1161.43
197,3.246,1129.0,12.94,3179.0,100.0,0.0,0.0,0.0,3.246,1153.7
198,3.219,1082.0,12.56,3179.0,100.0,0.0,0.0,0.0,3.219,1163.33
199,3.265,1140.0,28.89,3179.0,100.0,0.0,0.0,0.0,3.265,1151.76
200,3.249,1084.0,14.24,3178.0,100.0,0.0,0.0,0.0,3.249,1166.35
201,3.256,1124.0,12.86,3179.0,100.0,0.0,0.0,0.0,3.256,1150.6
202,3.231,1089.0,12.43,3179.0,100.0,0.0,0.0,0.0,3.231,1159.77
203,3.247,1126.0,12.72,3179.0,100.0,0.0,0.0,0.0,3.247,1162.75
204,3.229,1102.0,12.41,3179.0,100.0,0.0,0.0,0.0,3.229,1161.43
205,3.246,1085.0,12.9,3179.0,100.0,0.0,0.0,0.0,3.246,1152.48
206,3.234,1118.0,12.55,3179.0,100.0,0.0,0.0,0.0,3.234,1155.49
207,3.233,1091.0,12.46,3179.0,100.0,0.0,0.0,0.0,3.233,1161.19
208,3.23,1120.0,9.39,3179.0,100.0,0.0,0.0,0.0,3.23,1155.04
209,3.219,1075.0,9.47,3179.0,100.0,0.0,0.0,0.0,3.219,1164.02
210,3.247,1146.0,12.67,3179.0,100.0,0.0,0.0,0.0,3.247,1150.01
211,3.222,1077.0,12.62,3179.0,100.0,0.0,0.0,0.0,3.222,1163.93
212,3.25,1110.0,12.63,3179.0,100.0,0.0,0.0,0.0,3.25,1149.12
213,3.233,1116.0,12.38,3179.0,100.0,0.0,0.0,0.0,3.233,1161.95
214,3.243,1108.0,13.13,3178.0,100.0,0.0,0.0,0.0,3.243,1164.58
215,3.257,1134.0,13.88,3179.0,100.0,0.0,0.0,0.0,3.257,1156.91
216,3.23,1080.0,12.65,3179.0,100.0,0.0,0.0,0.0,3.23,1157.57
217,3.245,1152.0,12.3,3179.0,100.0,0.0,0.0,0.0,3.245,1157.48
218,3.233,1104.0,15.01,3178.0,100.0,0.0,716.0,0.51,3.233,1152.05
219,3.255,1124.0,12.58,3178.0,100.0,0.0,0.0,0.0,3.255,1157.04
220,3.223,1098.0,13.38,3179.0,100.0,0.0,0.0,0.0,3.223,1159.33
221,3.242,1109.0,13.21,3178.0,100.0,0.0,0.0,0.0,3.242,1159.92
222,3.255,1155.0,12.45,3179.0,100.0,0.0,0.0,0.0,3.255,1151.74
223,3.227,1098.0,12.88,3179.0,100.0,0.0,0.0,0.0,3.227,1163.02
224,3.261,1128.0,12.6,3179.0,100.0,0.0,0.0,0.0,3.261,1151.16
225,3.229,1098.0,12.88,3179.0,100.0,0.0,0.0,0.0,3.229,1161.56
226,3.235,1087.0,12.61,3178.0,100.0,0.0,0.0,0.0,3.235,1165.39
227,3.231,1110.0,9.66,3179.0,100.0,0.0,0.0,0.0,3.231,1154.83
228,3.21,1055.0,9.21,3179.0,100.0,0.0,0.0,0.0,3.21,1152.74
229,3.276,1148.0,30.68,3179.0,100.0,0.0,0.0,0.0,3.276,1163.44
230,3.216,1090.0,12.77,3179.0,100.0,0.0,0.0,0.0,3.216,1155.29
231,3.245,1100.0,13.3,3179.0,100.0,0.0,0.0,0.0,3.245,1161.48
232,3.238,1136.0,12.57,3179.0,100.0,0.0,0.0,0.0,3.238,1155.25
233,3.224,1088.0,12.64,3179.0,100.0,0.0,0.0,0.0,3.224,1150.31
234,3.263,1187.0,13.52,3179.0,100.0,0.0,0.0,0.0,3.263,1162.79
235,3.243,1091.0,12.67,3179.0,100.0,0.0,0.0,0.0,3.243,1158.42
236,3.237,1100.0,13.65,3179.0,100.0,0.0,0.0,0.0,3.237,1160.92
237,3.251,1139.0,12.53,3179.0,100.0,0.0,0.0,0.0,3.251,1154.26
238,3.235,1093.0,12.64,3179.0,100.0,0.0,0.0,0.0,3.235,1161.0
239,3.264,1146.0,13.01,3179.0,100.0,0.0,0.0,0.0,3.264,1159.0
240,3.239,1109.0,12.53,3179.0,100.0,0.0,0.0,0.0,3.239,1152.16
241,3.234,1119.0,12.56,3178.0,100.0,0.0,0.0,0.0,3.234,1161.57
242,3.253,1144.0,12.24,3179.0,100.0,0.0,0.0,0.0,3.253,1157.49
243,3.231,1096.0,12.53,3179.0,100.0,0.0,0.0,0.0,3.231,1161.57
244,3.239,1086.0,12.48,3179.0,100.0,0.0,0.0,0.0,3.239,1154.52
245,3.236,1147.0,12.84,3179.0,100.0,0.0,0.0,0.0,3.236,1154.01
246,3.219,1024.0,9.2,3179.0,100.0,0.0,0.0,0.0,3.219,1162.15
247,3.243,1138.0,9.89,3179.0,100.0,0.0,0.0,0.0,3.243,1152.31
248,3.249,1122.0,12.97,3179.0,100.0,0.0,0.0,0.0,3.249,1163.49
249,3.237,1079.0,12.32,3179.0,100.0,0.0,0.0,0.0,3.237,1158.72
250,3.228,1171.0,13.55,3179.0,100.0,0.0,712.0,0.32,3.228,1154.57
251,3.214,1086.0,12.78,3179.0,100.0,0.0,0.0,0.0,3.214,1152.58
252,3.226,1098.0,12.64,3178.0,100.0,0.0,0.0,0.0,3.226,1163.94
253,3.242,1156.0,12.3,3179.0,100.0,0.0,0.0,0.0,3.242,1149.72
254,3.235,1085.0,12.97,3179.0,100.0,0.0,0.0,0.0,3.235,1162.03
255,3.254,1105.0,12.43,3179.0,100.0,0.0,0.0,0.0,3.254,1154.26
256,3.24,1118.0,12.34,3179.0,100.0,0.0,0.0,0.0,3.24,1162.5
257,3.234,1097.0,13.08,3179.0,100.0,0.0,0.0,0.0,3.234,1160.8
258,3.271,1166.0,16.36,3179.0,100.0,0.0,0.0,0.0,3.271,1155.78
259,3.259,1091.0,31.46,3179.0,100.0,0.0,0.0,0.0,3.259,1158.87
260,3.244,1095.0,14.59,3178.0,100.0,0.001,714.0,0.73,3.245,1158.31
261,3.249,1137.0,13.05,3179.0,100.0,0.0,0.0,0.0,3.249,1148.28
262,3.224,1085.0,13.55,3179.0,100.0,0.0,0.0,0.0,3.224,1164.42
263,3.214,1101.0,12.37,3179.0,100.0,0.0,0.0,0.0,3.214,1161.3
264,3.266,1174.0,13.87,3179.0,100.0,0.0,0.0,0.0,3.266,1155.89
265,3.223,1079.0,11.65,3179.0,100.0,0.0,0.0,0.0,3.223,1151.8
266,3.214,1070.0,8.28,3178.0,100.0,0.0,0.0,0.0,3.214,1165.73
267,3.257,1180.0,12.63,3179.0,100.0,0.0,0.0,0.0,3.257,1156.12
268,3.218,1081.0,12.63,3179.0,100.0,0.0,0.0,0.0,3.218,1157.15
269,3.238,1083.0,12.94,3179.0,100.0,0.0,0.0,0.0,3.238,1161.2
270,3.246,1131.0,12.71,3179.0,100.0,0.0,0.0,0.0,3.246,1145.03
271,3.216,1063.0,12.72,3178.0,100.0,0.0,0.0,0.0,3.216,1165.63
272,3.221,1075.0,12.71,3179.0,100.0,0.0,0.0,0.0,3.221,1156.96
273,3.253,1132.0,12.27,3179.0,100.0,0.0,0.0,0.0,3.253,1156.01
274,3.238,1082.0,12.63,3179.0,100.0,0.0,0.0,0.0,3.238,1151.85
275,3.232,1098.0,12.33,3178.0,100.0,0.0,0.0,0.0,3.232,1163.52
276,3.254,1148.0,12.39,3179.0,100.0,0.0,0.0,0.0,3.254,1158.62
277,3.205,1117.0,14.49,3179.0,100.0,0.001,715.0,0.41,3.206,1150.67
278,3.243,1098.0,13.4,3178.0,100.0,0.0,0.0,0.0,3.243,1159.3
279,3.249,1143.0,13.8,3179.0,100.0,0.0,0.0,0.0,3.249,1151.93
280,3.273,1138.0,23.99,3178.0,100.0,0.0,0.0,0.0,3.273,1158.95
281,3.23,1096.0,13.07,3178.0,100.0,0.0,0.0,0.0,3.23,1161.29
282,3.257,1157.0,12.58,3179.0,100.0,0.0,0.0,0.0,3.257,1160.66
283,3.228,1084.0,12.53,3179.0,100.0,0.0,0.0,0.0,3.228,1159.45
284,3.224,1043.0,10.49,3178.0,100.0,0.0,0.0,0.0,3.224,1155.9
285,3.238,1133.0,8.84,3179.0,100.0,0.0,0.0,0.0,3.238,1149.74
286,3.219,1099.0,12.72,3179.0,100.0,0.0,0.0,0.0,3.219,1157.04
287,3.226,1083.0,12.53,3178.0,100.0,0.0,0.0,0.0,3.226,1164.7
288,3.273,1147.0,30.71,3179.0,100.0,0.0,0.0,0.0,3.273,1159.19
289,3.237,1099.0,12.87,3179.0,100.0,0.0,0.0,0.0,3.237,1153.5
290,3.235,1091.0,12.58,3178.0,100.0,0.0,0.0,0.0,3.235,1163.45
291,3.247,1118.0,12.31,3179.0,100.0,0.0,0.0,0.0,3.247,1151.25
292,3.233,1125.0,12.37,3179.0,100.0,0.0,0.0,0.0,3.233,1161.5
293,3.242,1092.0,16.93,3179.0,100.0,0.0,0.0,0.0,3.242,1155.33
294,3.255,1143.0,14.7,3178.0,100.0,0.001,715.0,0.52,3.256,1158.04
295,3.233,1146.0,12.6,3179.0,100.0,0.0,0.0,0.0,3.233,1155.22
296,3.415,1179.0,91.11,3179.0,100.0,0.0,0.0,0.0,3.415,1158.18
297,3.44,1157.0,96.74,3179.0,100.0,0.0,0.0,0.0,3.44,1164.08
298,3.448,1220.0,100.0,3179.0,99.97,0.0,0.0,0.0,3.448,1150.97
299,3.429,1160.0,99.87,3179.0,99.99,0.0,0.0,0.0,3.429,1157.77
300,3.421,1140.0,99.27,3179.0,99.99,0.0,0.0,0.0,3.421,1161.23
301,3.494,1284.0,97.71,3179.0,100.0,0.0,709.0,0.22,3.494,1150.34
302,3.411,1188.0,93.0,3179.0,100.0,0.0,0.0,0.0,3.411,1159.1
303,3.423,1158.0,98.77,3178.0,100.0,0.0,0.0,0.0,3.423,1161.26
304,3.455,1192.0,98.25,3179.0,99.98,0.0,0.0,0.0,3.455,1156.32
305,3.436,1175.0,98.8,3179.0,99.97,0.0,0.0,0.0,3.436,1164.11
