Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
130,3.322,1137.0,8.66,3172.0,100.0,0.0,709.0,0.22,3.322,1234.93
131,3.33,1160.0,7.64,3172.0,100.0,0.0,0.0,0.0,3.33,1238.91
132,3.329,1150.0,7.02,3171.0,100.0,0.0,0.0,0.0,3.329,1236.48
133,3.309,1154.0,6.06,3173.0,100.0,0.0,0.0,0.0,3.309,1218.9
134,3.305,1142.0,5.84,3171.0,100.0,0.0,0.0,0.0,3.305,1237.8
135,3.303,1151.0,6.08,3173.0,100.0,0.0,0.0,0.0,3.303,1233.86
136,3.357,1165.0,6.4,3172.0,99.96,0.0,0.0,0.0,3.357,1240.93
137,3.304,1113.0,6.64,3172.0,100.0,0.0,0.0,0.0,3.304,1232.43
138,3.321,1128.0,5.87,3172.0,100.0,0.0,0.0,0.0,3.321,1230.05
139,3.311,1126.0,5.85,3172.0,100.0,0.0,0.0,0.0,3.311,1226.31
140,3.331,1130.0,10.58,3171.0,100.0,0.0,0.0,0.0,3.331,1248.2
141,3.349,1161.0,6.15,3172.0,100.0,0.0,0.0,0.0,3.349,1229.1
142,3.334,1173.0,8.7,3172.0,100.0,0.0,0.0,0.0,3.334,1228.47
143,3.325,1101.0,5.95,3172.0,100.0,0.0,0.0,0.0,3.325,1226.63
144,3.32,1155.0,6.27,3173.0,100.0,0.0,0.0,0.0,3.32,1222.0
145,3.323,1147.0,6.43,3172.0,99.66,0.0,0.0,0.0,3.323,1230.74
146,3.297,1132.0,5.96,3173.0,100.0,0.0,0.0,0.0,3.297,1221.33
147,3.316,1118.0,6.03,3172.0,100.0,0.0,0.0,0.0,3.316,1235.31
148,3.28,1118.0,5.91,3173.0,100.0,0.0,0.0,0.0,3.28,1216.21
149,3.313,1121.0,5.87,3172.0,100.0,0.0,0.0,0.0,3.313,1236.83
150,3.304,1140.0,5.8,3172.0,100.0,0.0,0.0,0.0,3.304,1224.54
151,3.317,1111.0,6.13,3171.0,100.0,0.0,0.0,0.0,3.317,1246.38
152,3.318,1137.0,6.04,3172.0,100.0,0.0,0.0,0.0,3.318,1231.01
153,3.292,1139.0,5.83,3174.0,100.0,0.0,0.0,0.0,3.292,1211.83
154,3.291,1124.0,6.45,3173.0,100.0,0.0,0.0,0.0,3.291,1218.83
155,3.311,1165.0,5.9,3173.0,100.0,0.0,0.0,0.0,3.311,1219.85
156,3.317,1114.0,6.64,3172.0,99.73,0.0,0.0,0.0,3.317,1244.56
157,3.297,1152.0,6.08,3173.0,100.0,0.0,0.0,0.0,3.297,1220.89
158,3.332,1146.0,6.42,3172.0,99.91,0.0,0.0,0.0,3.332,1225.53
159,3.305,1117.0,5.96,3172.0,100.0,0.0,0.0,0.0,3.305,1230.67
160,3.318,1150.0,5.76,3173.0,100.0,0.0,0.0,0.0,3.318,1219.51
161,3.301,1107.0,6.77,3172.0,99.76,0.0,0.0,0.0,3.301,1230.3
162,3.32,1138.0,5.99,3172.0,100.0,0.0,0.0,0.0,3.32,1235.52
163,3.3,1116.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.3,1225.08
164,3.309,1126.0,5.85,3172.0,100.0,0.0,0.0,0.0,3.309,1226.01
165,3.3,1115.0,5.82,3172.0,100.0,0.0,0.0,0.0,3.3,1223.76
166,3.303,1131.0,6.77,3173.0,99.69,0.0,0.0,0.0,3.303,1229.4
167,3.312,1134.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.312,1231.15
168,3.287,1079.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.287,1227.14
169,3.297,1126.0,5.83,3173.0,100.0,0.0,0.0,0.0,3.297,1220.8
170,3.314,1125.0,10.67,3172.0,100.0,0.0,0.0,0.0,3.314,1227.97
171,3.323,1146.0,6.54,3173.0,100.0,0.0,0.0,0.0,3.323,1213.4
172,3.31,1118.0,6.84,3172.0,100.0,0.0,0.0,0.0,3.31,1237.46
173,3.326,1166.0,5.8,3173.0,100.0,0.0,0.0,0.0,3.326,1225.71
174,3.308,1150.0,6.24,3172.0,100.0,0.0,0.0,0.0,3.308,1223.69
175,3.339,1153.0,5.94,3171.0,100.0,0.0,0.0,0.0,3.339,1238.66
176,3.321,1116.0,5.9,3172.0,100.0,0.0,0.0,0.0,3.321,1235.47
177,3.316,1120.0,5.93,3172.0,100.0,0.0,0.0,0.0,3.316,1225.29
178,3.312,1129.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.312,1227.98
179,3.305,1102.0,5.84,3172.0,100.0,0.0,0.0,0.0,3.305,1229.71
180,3.316,1112.0,6.05,3172.0,100.0,0.0,0.0,0.0,3.316,1238.88
181,3.297,1117.0,6.01,3172.0,100.0,0.0,0.0,0.0,3.297,1229.16
182,3.303,1139.0,5.93,3172.0,100.0,0.0,0.0,0.0,3.303,1227.77
183,3.306,1131.0,5.86,3172.0,100.0,0.0,0.0,0.0,3.306,1229.17
184,3.307,1148.0,5.77,3172.0,100.0,0.0,0.0,0.0,3.307,1225.34
185,3.297,1112.0,6.04,3173.0,100.0,0.0,0.0,0.0,3.297,1225.64
186,3.305,1112.0,5.86,3172.0,100.0,0.0,0.0,0.0,3.305,1218.18
187,3.315,1134.0,5.76,3172.0,100.0,0.0,0.0,0.0,3.315,1239.56
188,3.31,1113.0,6.31,3172.0,100.0,0.0,0.0,0.0,3.31,1225.24
189,3.601,1162.0,8.85,3167.0,100.0,0.0,714.0,0.41,3.601,1222.24
190,3.351,1115.0,6.24,3171.0,100.0,0.0,0.0,0.0,3.351,1235.45
191,3.321,1140.0,5.93,3173.0,100.0,0.0,0.0,0.0,3.321,1220.93
192,3.312,1128.0,5.82,3172.0,100.0,0.0,0.0,0.0,3.312,1230.61
193,3.31,1132.0,5.92,3173.0,100.0,0.0,0.0,0.0,3.31,1216.24
194,3.292,1164.0,7.22,3172.0,98.94,0.0,0.0,0.0,3.292,1238.1
195,3.325,1139.0,6.12,3173.0,100.0,0.0,0.0,0.0,3.325,1220.96
196,3.306,1119.0,5.85,3172.0,100.0,0.0,0.0,0.0,3.306,1228.34
197,3.306,1136.0,6.05,3173.0,100.0,0.0,0.0,0.0,3.306,1224.54
198,3.285,1126.0,5.8,3173.0,100.0,0.0,0.0,0.0,3.285,1216.47
199,3.292,1149.0,5.9,3173.0,100.0,0.0,0.0,0.0,3.292,1229.95
200,3.332,1112.0,11.57,3172.0,100.0,0.0,0.0,0.0,3.332,1225.91
201,3.33,1148.0,6.74,3173.0,100.0,0.0,0.0,0.0,3.33,1222.17
202,3.306,1114.0,7.01,3173.0,100.0,0.0,0.0,0.0,3.306,1216.02
203,3.321,1149.0,6.02,3172.0,100.0,0.0,0.0,0.0,3.321,1233.37
204,3.316,1138.0,6.95,3172.0,100.0,0.0,0.0,0.0,3.316,1237.3
205,3.334,1122.0,6.31,3172.0,99.93,0.0,0.0,0.0,3.334,1233.37
206,3.304,1110.0,6.27,3173.0,100.0,0.0,0.0,0.0,3.304,1224.95
207,3.306,1138.0,6.42,3172.0,99.93,0.0,0.0,0.0,3.306,1232.0
208,3.315,1120.0,5.88,3172.0,100.0,0.0,0.0,0.0,3.315,1234.65
209,3.281,1124.0,6.0,3172.0,100.0,0.0,0.0,0.0,3.281,1222.07
210,3.303,1130.0,6.04,3173.0,100.0,0.0,0.0,0.0,3.303,1220.57
211,3.286,1094.0,6.03,3172.0,100.0,0.0,0.0,0.0,3.286,1223.51
212,3.3,1131.0,5.75,3173.0,100.0,0.0,0.0,0.0,3.3,1216.15
213,3.3,1106.0,5.93,3171.0,100.0,0.0,0.0,0.0,3.3,1240.45
214,3.308,1115.0,6.98,3173.0,99.21,0.0,0.0,0.0,3.308,1224.18
215,3.323,1133.0,6.13,3173.0,100.0,0.0,0.0,0.0,3.323,1227.09
216,3.306,1138.0,5.81,3172.0,100.0,0.0,0.0,0.0,3.306,1227.88
217,3.322,1142.0,5.92,3172.0,100.0,0.0,0.0,0.0,3.322,1219.56
218,3.285,1092.0,5.77,3173.0,100.0,0.0,0.0,0.0,3.285,1223.91
219,3.31,1112.0,6.17,3173.0,100.0,0.0,0.0,0.0,3.31,1218.96
220,3.31,1118.0,6.05,3172.0,100.0,0.0,0.0,0.0,3.31,1240.16
221,3.305,1107.0,6.48,3172.0,100.0,0.0,0.0,0.0,3.305,1233.76
222,3.307,1158.0,5.91,3173.0,100.0,0.0,0.0,0.0,3.307,1222.15
223,3.283,1099.0,5.85,3173.0,100.0,0.0,0.0,0.0,3.283,1220.56
224,3.319,1107.0,6.45,3173.0,99.71,0.0,0.0,0.0,3.319,1222.66
225,3.295,1106.0,6.8,3173.0,99.7,0.0,0.0,0.0,3.295,1223.49
226,3.315,1084.0,5.99,3172.0,100.0,0.0,0.0,0.0,3.315,1234.58
227,3.3,1148.0,5.76,3173.0,100.0,0.0,0.0,0.0,3.3,1214.76
228,3.286,1095.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.286,1230.83
229,3.328,1124.0,10.58,3172.0,100.0,0.0,0.0,0.0,3.328,1225.53
230,3.339,1105.0,5.99,3171.0,100.0,0.0,0.0,0.0,3.339,1240.08
231,3.324,1097.0,6.0,3171.0,100.0,0.0,0.0,0.0,3.324,1233.39
232,3.315,1133.0,5.73,3173.0,100.0,0.0,0.0,0.0,3.315,1209.59
233,3.3,1138.0,6.16,3172.0,100.0,0.0,0.0,0.0,3.3,1239.57
234,3.331,1126.0,5.81,3172.0,100.0,0.0,0.0,0.0,3.331,1228.07
235,3.312,1105.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.312,1226.36
236,3.298,1105.0,6.81,3173.0,99.71,0.0,0.0,0.0,3.298,1232.52
237,3.328,1176.0,6.3,3173.0,99.92,0.0,0.0,0.0,3.328,1218.21
238,3.304,1094.0,6.22,3172.0,100.0,0.0,0.0,0.0,3.304,1229.43
239,3.319,1138.0,5.85,3173.0,100.0,0.0,0.0,0.0,3.319,1219.57
240,3.318,1118.0,6.2,3172.0,100.0,0.0,0.0,0.0,3.318,1230.11
241,3.304,1114.0,6.2,3172.0,100.0,0.0,0.0,0.0,3.304,1235.21
242,3.306,1124.0,5.87,3174.0,100.0,0.0,0.0,0.0,3.306,1204.67
243,3.296,1096.0,5.95,3172.0,100.0,0.0,0.0,0.0,3.296,1234.29
244,3.301,1109.0,5.71,3172.0,100.0,0.0,0.0,0.0,3.301,1233.98
245,3.317,1135.0,6.04,3172.0,100.0,0.0,0.0,0.0,3.317,1229.24
246,3.299,1118.0,5.82,3172.0,100.0,0.0,0.0,0.0,3.299,1230.13
247,3.306,1110.0,5.84,3173.0,100.0,0.0,0.0,0.0,3.306,1216.7
248,3.313,1131.0,7.07,3172.0,99.68,0.0,713.0,0.32,3.313,1235.69
249,3.306,1106.0,5.86,3172.0,100.0,0.0,0.0,0.0,3.306,1229.93
250,3.332,1137.0,6.46,3172.0,100.0,0.0,0.0,0.0,3.332,1230.62
251,3.294,1079.0,5.83,3172.0,100.0,0.0,0.0,0.0,3.294,1231.21
252,3.305,1150.0,5.74,3172.0,100.0,0.0,0.0,0.0,3.305,1233.8
253,3.297,1149.0,5.8,3173.0,100.0,0.0,0.0,0.0,3.297,1213.67
254,3.302,1095.0,5.9,3172.0,100.0,0.0,0.0,0.0,3.302,1238.15
255,3.342,1127.0,6.53,3172.0,100.0,0.0,0.0,0.0,3.342,1234.11
256,3.302,1129.0,6.08,3173.0,100.0,0.0,0.0,0.0,3.302,1217.5
257,3.316,1099.0,6.51,3172.0,99.66,0.0,0.0,0.0,3.316,1233.88
258,3.3,1140.0,5.89,3174.0,100.0,0.0,0.0,0.0,3.3,1203.44
259,3.323,1147.0,11.56,3173.0,99.68,0.0,0.0,0.0,3.323,1230.64
260,3.333,1139.0,9.94,3172.0,100.0,0.0,0.0,0.0,3.333,1235.08
261,3.315,1154.0,6.17,3174.0,100.0,0.0,0.0,0.0,3.315,1213.6
262,3.306,1142.0,6.04,3172.0,100.0,0.0,0.0,0.0,3.306,1235.29
263,3.313,1138.0,6.09,3172.0,100.0,0.0,0.0,0.0,3.313,1234.33
264,3.313,1134.0,5.81,3174.0,100.0,0.0,0.0,0.0,3.313,1209.48
265,3.298,1140.0,5.96,3172.0,100.0,0.0,0.0,0.0,3.298,1234.38
266,3.288,1125.0,6.01,3172.0,100.0,0.0,0.0,0.0,3.288,1225.66
267,3.342,1167.0,6.26,3173.0,99.93,0.0,0.0,0.0,3.342,1219.35
268,3.294,1083.0,5.9,3172.0,100.0,0.0,0.0,0.0,3.294,1231.8
269,3.308,1124.0,6.22,3172.0,100.0,0.0,0.0,0.0,3.308,1238.5
270,3.312,1128.0,6.05,3173.0,100.0,0.0,0.0,0.0,3.312,1216.8
271,3.293,1104.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.293,1225.36
272,3.316,1140.0,7.01,3173.0,99.75,0.0,0.0,0.0,3.316,1240.51
273,3.32,1182.0,6.34,3174.0,99.92,0.0,0.0,0.0,3.32,1210.31
274,3.314,1097.0,6.09,3172.0,100.0,0.0,0.0,0.0,3.314,1242.64
275,3.324,1129.0,5.9,3172.0,100.0,0.0,0.0,0.0,3.324,1229.8
276,3.313,1132.0,5.81,3173.0,100.0,0.0,0.0,0.0,3.313,1215.96
277,3.301,1098.0,5.87,3172.0,100.0,0.0,0.0,0.0,3.301,1228.21
278,3.312,1110.0,5.97,3172.0,100.0,0.0,0.0,0.0,3.312,1235.41
279,3.321,1129.0,5.92,3172.0,100.0,0.0,0.0,0.0,3.321,1223.98
280,3.303,1097.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.303,1230.56
281,3.32,1101.0,5.99,3171.0,100.0,0.0,0.0,0.0,3.32,1234.95
282,3.325,1146.0,5.98,3173.0,100.0,0.0,0.0,0.0,3.325,1219.29
283,3.307,1094.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.307,1237.87
284,3.314,1102.0,6.0,3172.0,100.0,0.0,0.0,0.0,3.314,1231.32
285,3.315,1167.0,5.89,3173.0,100.0,0.0,0.0,0.0,3.315,1215.27
286,3.297,1111.0,5.77,3172.0,100.0,0.0,0.0,0.0,3.297,1225.05
287,3.304,1093.0,5.85,3172.0,100.0,0.0,0.0,0.0,3.304,1230.72
288,3.355,1203.0,6.12,3173.0,99.97,0.0,0.0,0.0,3.355,1223.32
289,3.341,1102.0,11.62,3171.0,100.0,0.0,0.0,0.0,3.341,1244.4
290,3.329,1113.0,6.09,3172.0,100.0,0.0,0.0,0.0,3.329,1234.43
291,3.335,1155.0,6.38,3173.0,99.84,0.0,0.0,0.0,3.335,1222.81
292,3.29,1114.0,5.9,3173.0,100.0,0.0,0.0,0.0,3.29,1217.87
293,3.32,1108.0,6.12,3171.0,100.0,0.0,0.0,0.0,3.32,1241.99
294,3.313,1117.0,6.01,3174.0,100.0,0.0,0.0,0.0,3.313,1211.46
295,3.325,1143.0,9.31,3172.0,100.0,0.0,708.0,0.22,3.325,1228.26
296,3.305,1111.0,6.32,3172.0,100.0,0.0,0.0,0.0,3.305,1231.85
297,3.318,1135.0,7.39,3172.0,100.0,0.001,714.0,0.83,3.319,1218.49
298,3.309,1158.0,6.0,3172.0,100.0,0.001,708.0,0.22,3.31,1226.3
299,3.298,1121.0,6.69,3173.0,100.0,0.0,0.0,0.0,3.298,1226.37
300,3.309,1105.0,6.11,3172.0,100.0,0.0,0.0,0.0,3.309,1224.79
301,3.321,1162.0,5.78,3172.0,100.0,0.0,0.0,0.0,3.321,1230.58
302,3.277,1134.0,5.89,3173.0,100.0,0.0,0.0,0.0,3.277,1216.71
303,3.286,1132.0,5.8,3172.0,100.0,0.0,0.0,0.0,3.286,1231.33
304,3.305,1153.0,6.11,3173.0,100.0,0.0,0.0,0.0,3.305,1217.68
305,3.282,1113.0,6.06,3173.0,100.0,0.0,0.0,0.0,3.282,1225.47
