Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.23,1085.0,31.09,1695.0,43.7,0.0,0.0,0.0,1.23,458.32
1,3.1,1073.0,12.87,3182.0,99.98,0.003,714.0,0.41,3.103,1123.87
2,3.195,1103.0,12.5,3178.0,100.0,0.0,0.0,0.0,3.195,1152.94
3,3.2,1143.0,12.36,3178.0,100.0,0.0,0.0,0.0,3.2,1152.05
4,3.195,1136.0,12.64,3179.0,100.0,0.0,0.0,0.0,3.195,1165.74
5,3.169,1086.0,8.44,3179.0,100.0,0.0,0.0,0.0,3.169,1158.97
6,3.184,1114.0,10.27,3179.0,100.0,0.0,0.0,0.0,3.184,1156.09
7,3.186,1123.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.186,1149.0
8,3.184,1137.0,13.75,3179.0,100.0,0.0,0.0,0.0,3.184,1162.37
9,3.188,1099.0,12.92,3178.0,100.0,0.0,713.0,0.31,3.188,1160.5
10,3.192,1114.0,12.02,3179.0,100.0,0.0,0.0,0.0,3.192,1153.64
11,3.191,1117.0,12.29,3179.0,100.0,0.001,708.0,0.22,3.192,1157.11
12,3.193,1133.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.193,1154.58
13,3.205,1116.0,12.05,3179.0,100.0,0.0,0.0,0.0,3.205,1152.59
14,3.205,1128.0,12.59,3179.0,100.0,0.0,0.0,0.0,3.205,1165.71
15,3.192,1148.0,11.92,3179.0,100.0,0.0,0.0,0.0,3.192,1156.49
16,3.189,1136.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.189,1148.17
17,3.197,1126.0,12.36,3179.0,100.0,0.0,0.0,0.0,3.197,1158.62
18,3.209,1135.0,12.69,3179.0,100.0,0.0,0.0,0.0,3.209,1163.4
19,3.187,1105.0,12.4,3179.0,100.0,0.0,0.0,0.0,3.187,1149.56
20,3.204,1113.0,12.44,3179.0,100.0,0.0,0.0,0.0,3.204,1154.74
21,3.197,1103.0,12.37,3179.0,100.0,0.0,0.0,0.0,3.197,1157.36
22,3.204,1114.0,26.28,3179.0,100.0,0.0,0.0,0.0,3.204,1161.36
23,3.209,1119.0,12.68,3179.0,100.0,0.0,0.0,0.0,3.209,1155.09
24,3.181,1068.0,7.15,3179.0,100.0,0.0,0.0,0.0,3.181,1160.23
25,3.197,1120.0,10.9,3179.0,100.0,0.0,0.0,0.0,3.197,1160.41
26,3.201,1123.0,12.61,3179.0,100.0,0.0,0.0,0.0,3.201,1156.31
27,3.186,1133.0,12.07,3179.0,100.0,0.0,0.0,0.0,3.186,1154.43
28,3.201,1134.0,12.38,3179.0,100.0,0.0,0.0,0.0,3.201,1158.7
29,3.195,1119.0,13.37,3179.0,100.0,0.0,715.0,0.51,3.195,1152.29
30,3.191,1094.0,11.87,3179.0,100.0,0.0,0.0,0.0,3.191,1155.88
31,3.198,1118.0,12.24,3179.0,100.0,0.0,0.0,0.0,3.198,1157.68
32,3.203,1104.0,12.78,3179.0,100.0,0.0,0.0,0.0,3.203,1157.45
33,3.222,1137.0,13.56,3179.0,100.0,0.0,714.0,0.41,3.222,1160.53
34,3.197,1091.0,12.28,3179.0,100.0,0.0,0.0,0.0,3.197,1156.96
35,3.21,1112.0,12.32,3179.0,100.0,0.0,0.0,0.0,3.21,1155.99
36,3.199,1113.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.199,1147.84
37,3.182,1104.0,13.17,3179.0,100.0,0.0,0.0,0.0,3.182,1161.13
38,3.206,1142.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.206,1159.13
39,3.201,1090.0,11.9,3179.0,100.0,0.0,0.0,0.0,3.201,1156.72
40,3.195,1120.0,12.62,3179.0,100.0,0.0,0.0,0.0,3.195,1156.79
41,3.194,1141.0,13.5,3179.0,100.0,0.0,0.0,0.0,3.194,1154.55
42,3.197,1091.0,11.08,3179.0,100.0,0.0,0.0,0.0,3.197,1151.31
43,3.175,1075.0,7.81,3179.0,100.0,0.0,0.0,0.0,3.175,1161.15
44,3.202,1123.0,11.93,3178.0,100.0,0.0,0.0,0.0,3.202,1159.54
45,3.2,1106.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.2,1147.97
46,3.217,1123.0,21.13,3179.0,100.0,0.0,711.0,0.53,3.217,1159.49
47,3.198,1126.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.198,1159.77
48,3.2,1112.0,12.81,3179.0,100.0,0.0,0.0,0.0,3.2,1157.28
49,3.192,1137.0,12.09,3179.0,100.0,0.0,0.0,0.0,3.192,1151.86
50,3.203,1140.0,12.1,3179.0,100.0,0.0,0.0,0.0,3.203,1160.45
51,3.204,1120.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.204,1155.88
52,3.214,1132.0,26.51,3179.0,100.0,0.0,709.0,0.22,3.214,1149.16
53,3.207,1137.0,11.76,3179.0,100.0,0.0,0.0,0.0,3.207,1157.95
54,3.21,1143.0,12.8,3179.0,100.0,0.0,0.0,0.0,3.21,1161.77
55,3.21,1144.0,11.8,3179.0,100.0,0.0,0.0,0.0,3.21,1159.3
56,3.191,1097.0,11.89,3179.0,100.0,0.0,0.0,0.0,3.191,1147.97
57,3.204,1120.0,12.52,3179.0,100.0,0.0,0.0,0.0,3.204,1164.45
58,3.214,1093.0,12.01,3179.0,100.0,0.0,0.0,0.0,3.214,1156.62
59,3.195,1123.0,12.09,3179.0,100.0,0.0,0.0,0.0,3.195,1152.93
60,3.205,1107.0,12.41,3179.0,100.0,0.0,0.0,0.0,3.205,1159.16
61,3.189,1089.0,11.01,3179.0,100.0,0.0,0.0,0.0,3.189,1152.27
62,3.184,1098.0,7.48,3179.0,100.0,0.0,0.0,0.0,3.184,1156.0
63,3.201,1123.0,12.29,3179.0,100.0,0.0,0.0,0.0,3.201,1159.03
64,3.197,1130.0,11.75,3179.0,100.0,0.0,0.0,0.0,3.197,1149.79
65,3.203,1116.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.203,1161.73
66,3.198,1106.0,12.25,3179.0,100.0,0.0,0.0,0.0,3.198,1157.15
67,3.21,1129.0,12.44,3179.0,100.0,0.0,0.0,0.0,3.21,1151.44
68,3.212,1117.0,12.24,3179.0,100.0,0.0,0.0,0.0,3.212,1154.35
69,3.205,1110.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.205,1159.67
70,3.219,1126.0,13.18,3179.0,100.0,0.0,0.0,0.0,3.219,1159.88
71,3.205,1102.0,12.84,3179.0,100.0,0.0,0.0,0.0,3.205,1155.63
72,3.204,1139.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.204,1150.07
73,3.209,1131.0,11.84,3179.0,100.0,0.0,0.0,0.0,3.209,1162.87
