Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
113,3.279,1143.0,5.54,3175.0,100.0,0.0,0.0,0.0,3.279,1192.65
114,3.279,1111.0,5.64,3175.0,100.0,0.0,0.0,0.0,3.279,1202.22
115,3.279,1118.0,10.33,3176.0,100.0,0.0,0.0,0.0,3.279,1185.56
116,3.288,1129.0,5.88,3176.0,100.0,0.0,0.0,0.0,3.288,1187.27
117,3.269,1108.0,6.91,3176.0,100.0,0.0,0.0,0.0,3.269,1191.91
118,3.275,1128.0,5.56,3176.0,100.0,0.0,0.0,0.0,3.275,1189.01
119,3.269,1078.0,5.73,3176.0,100.0,0.0,0.0,0.0,3.269,1186.8
120,3.255,1097.0,5.68,3176.0,100.0,0.0,0.0,0.0,3.255,1189.05
121,3.263,1098.0,5.74,3176.0,100.0,0.0,0.0,0.0,3.263,1185.41
122,3.274,1127.0,5.82,3175.0,100.0,0.0,0.0,0.0,3.274,1196.75
123,3.265,1104.0,5.56,3176.0,100.0,0.0,0.0,0.0,3.265,1187.16
124,3.256,1097.0,5.74,3176.0,100.0,0.0,0.0,0.0,3.256,1185.25
125,3.259,1097.0,6.15,3176.0,100.0,0.0,0.0,0.0,3.259,1186.51
126,3.279,1111.0,5.94,3176.0,100.0,0.0,0.0,0.0,3.279,1187.13
127,3.281,1099.0,5.78,3175.0,100.0,0.0,0.0,0.0,3.281,1196.5
128,3.264,1099.0,5.64,3176.0,100.0,0.0,0.0,0.0,3.264,1194.72
129,3.258,1131.0,5.67,3176.0,100.0,0.0,0.0,0.0,3.258,1177.95
130,3.26,1107.0,5.65,3176.0,100.0,0.0,0.0,0.0,3.26,1194.64
131,3.268,1112.0,5.85,3176.0,100.0,0.0,0.0,0.0,3.268,1181.98
132,3.262,1084.0,5.63,3175.0,100.0,0.0,0.0,0.0,3.262,1196.8
133,3.258,1103.0,5.57,3176.0,100.0,0.0,0.0,0.0,3.258,1187.8
134,3.281,1117.0,6.62,3175.0,100.0,0.0,714.0,0.42,3.281,1190.03
135,3.279,1115.0,5.94,3175.0,100.0,0.0,0.0,0.0,3.279,1195.76
136,3.285,1118.0,6.74,3175.0,100.0,0.0,0.0,0.0,3.285,1193.25
137,3.261,1100.0,5.73,3176.0,100.0,0.0,0.0,0.0,3.261,1176.29
138,3.243,1094.0,5.7,3176.0,100.0,0.0,0.0,0.0,3.243,1197.09
139,3.269,1122.0,6.34,3177.0,99.79,0.0,0.0,0.0,3.269,1177.61
140,3.274,1145.0,5.63,3176.0,100.0,0.0,0.0,0.0,3.274,1190.36
141,3.284,1104.0,6.25,3175.0,100.0,0.0,0.0,0.0,3.284,1195.24
142,3.259,1141.0,5.83,3176.0,100.0,0.0,0.0,0.0,3.259,1180.05
143,3.265,1105.0,5.58,3175.0,100.0,0.0,0.0,0.0,3.265,1201.57
144,3.245,1080.0,5.68,3176.0,100.0,0.0,0.0,0.0,3.245,1192.47
145,3.294,1110.0,10.42,3176.0,100.0,0.0,0.0,0.0,3.294,1183.49
146,3.349,1198.0,19.52,3175.0,100.0,0.0,0.0,0.0,3.349,1185.47
147,3.279,1101.0,6.43,3175.0,100.0,0.0,0.0,0.0,3.279,1195.96
148,3.29,1086.0,5.74,3175.0,100.0,0.0,0.0,0.0,3.29,1196.36
149,3.276,1084.0,5.82,3175.0,100.0,0.0,0.0,0.0,3.276,1192.31
150,3.264,1092.0,5.94,3176.0,100.0,0.0,0.0,0.0,3.264,1191.75
151,3.276,1135.0,6.33,3176.0,100.0,0.0,0.0,0.0,3.276,1188.47
152,3.281,1106.0,5.86,3175.0,100.0,0.0,0.0,0.0,3.281,1198.08
153,3.275,1119.0,7.4,3176.0,100.0,0.0,714.0,0.41,3.275,1182.39
154,3.264,1101.0,5.7,3176.0,100.0,0.0,0.0,0.0,3.264,1192.87
155,3.261,1104.0,6.46,3176.0,100.0,0.0,0.0,0.0,3.261,1188.59
156,3.287,1109.0,5.67,3175.0,100.0,0.0,0.0,0.0,3.287,1195.58
157,3.275,1089.0,5.97,3175.0,100.0,0.0,0.0,0.0,3.275,1194.87
158,3.279,1131.0,6.99,3176.0,100.0,0.0,0.0,0.0,3.279,1190.31
159,3.264,1116.0,6.52,3177.0,99.92,0.0,0.0,0.0,3.264,1187.38
160,3.291,1095.0,6.22,3176.0,99.92,0.0,0.0,0.0,3.291,1192.38
161,3.265,1124.0,5.72,3176.0,100.0,0.0,0.0,0.0,3.265,1178.19
162,3.245,1091.0,5.58,3176.0,100.0,0.0,0.0,0.0,3.245,1193.79
163,3.255,1132.0,5.63,3176.0,100.0,0.0,0.0,0.0,3.255,1191.39
164,3.238,1089.0,5.77,3176.0,100.0,0.0,0.0,0.0,3.238,1194.88
165,3.26,1106.0,6.01,3176.0,100.0,0.0,0.0,0.0,3.26,1193.14
166,3.255,1098.0,5.68,3176.0,100.0,0.0,0.0,0.0,3.255,1190.7
167,3.255,1123.0,5.87,3176.0,100.0,0.0,0.0,0.0,3.255,1188.81
168,3.259,1119.0,6.31,3176.0,100.0,0.0,0.0,0.0,3.259,1188.2
169,3.257,1097.0,5.69,3176.0,100.0,0.0,0.0,0.0,3.257,1183.32
170,3.285,1144.0,5.65,3175.0,100.0,0.0,0.0,0.0,3.285,1196.73
171,3.271,1104.0,5.83,3176.0,100.0,0.0,0.0,0.0,3.271,1191.88
172,3.27,1120.0,5.71,3176.0,100.0,0.0,0.0,0.0,3.27,1185.28
173,3.262,1083.0,5.64,3176.0,100.0,0.0,0.0,0.0,3.262,1192.22
174,3.266,1128.0,5.6,3176.0,100.0,0.0,0.0,0.0,3.266,1197.63
175,3.298,1116.0,11.28,3176.0,100.0,0.0,0.0,0.0,3.298,1186.54
176,3.295,1120.0,5.76,3176.0,100.0,0.0,0.0,0.0,3.295,1182.1
177,3.282,1084.0,5.8,3175.0,100.0,0.0,0.0,0.0,3.282,1199.39
178,3.278,1133.0,5.59,3176.0,100.0,0.0,0.0,0.0,3.278,1184.28
179,3.273,1079.0,5.7,3176.0,100.0,0.0,0.0,0.0,3.273,1199.18
180,3.289,1107.0,6.14,3175.0,100.0,0.0,0.0,0.0,3.289,1191.22
181,3.291,1130.0,5.83,3175.0,100.0,0.0,0.0,0.0,3.291,1190.56
182,3.292,1121.0,6.12,3175.0,100.0,0.0,0.0,0.0,3.292,1199.26
183,3.287,1106.0,5.71,3175.0,100.0,0.0,0.0,0.0,3.287,1189.11
184,3.28,1108.0,5.98,3175.0,100.0,0.0,0.0,0.0,3.28,1196.14
185,3.275,1095.0,6.65,3176.0,100.0,0.0,712.0,0.32,3.275,1193.25
186,3.255,1066.0,5.7,3176.0,100.0,0.0,0.0,0.0,3.255,1187.21
187,3.267,1122.0,6.19,3175.0,100.0,0.0,0.0,0.0,3.267,1193.57
188,3.256,1126.0,5.54,3176.0,100.0,0.0,0.0,0.0,3.256,1191.17
189,3.25,1088.0,5.65,3176.0,100.0,0.0,0.0,0.0,3.25,1183.57
190,3.258,1112.0,5.87,3176.0,100.0,0.0,0.0,0.0,3.258,1189.5
191,3.561,1140.0,8.17,3170.0,100.0,0.0,0.0,0.0,3.561,1191.67
192,3.281,1115.0,6.2,3176.0,100.0,0.0,0.0,0.0,3.281,1188.34
193,3.258,1089.0,7.02,3176.0,100.0,0.0,714.0,0.41,3.258,1190.01
194,3.256,1150.0,5.66,3176.0,100.0,0.0,0.0,0.0,3.256,1189.85
195,3.242,1090.0,5.99,3176.0,100.0,0.0,0.0,0.0,3.242,1183.88
196,3.259,1130.0,5.68,3176.0,100.0,0.0,0.0,0.0,3.259,1189.99
197,3.265,1106.0,6.08,3176.0,100.0,0.0,0.0,0.0,3.265,1187.69
198,3.283,1179.0,5.62,3176.0,100.0,0.0,0.0,0.0,3.283,1188.74
199,3.261,1089.0,5.66,3176.0,100.0,0.0,0.0,0.0,3.261,1191.06
200,3.298,1153.0,6.23,3176.0,100.0,0.0,0.0,0.0,3.298,1186.52
201,3.266,1116.0,6.0,3175.0,100.0,0.0,0.0,0.0,3.266,1193.82
202,3.271,1103.0,5.62,3176.0,100.0,0.0,0.0,0.0,3.271,1182.52
203,3.256,1099.0,5.58,3176.0,100.0,0.0,0.0,0.0,3.256,1187.6
204,3.274,1100.0,10.18,3176.0,100.0,0.0,0.0,0.0,3.274,1185.7
205,3.313,1139.0,6.75,3176.0,100.0,0.0,0.0,0.0,3.313,1195.3
206,3.288,1093.0,6.19,3175.0,100.0,0.0,0.0,0.0,3.288,1193.98
207,3.283,1139.0,6.18,3176.0,99.84,0.0,0.0,0.0,3.283,1183.04
208,3.266,1075.0,5.74,3176.0,100.0,0.0,0.0,0.0,3.266,1183.53
209,3.277,1119.0,6.17,3176.0,100.0,0.0,0.0,0.0,3.277,1186.97
210,3.248,1080.0,5.89,3176.0,100.0,0.0,0.0,0.0,3.248,1188.57
211,3.296,1125.0,7.81,3175.0,100.0,0.001,713.0,0.63,3.297,1183.16
212,3.395,1173.0,44.19,3173.0,100.0,0.0,709.0,0.22,3.395,1193.94
213,3.42,1174.0,18.91,3169.0,100.0,0.0,708.0,0.22,3.42,1188.92
214,3.284,1118.0,5.68,3176.0,100.0,0.0,0.0,0.0,3.284,1192.96
215,3.276,1084.0,5.94,3176.0,100.0,0.0,0.0,0.0,3.276,1187.99
216,3.274,1122.0,5.69,3176.0,100.0,0.0,0.0,0.0,3.274,1185.92
217,3.258,1108.0,5.8,3176.0,100.0,0.0,0.0,0.0,3.258,1189.65
218,3.276,1131.0,5.79,3175.0,100.0,0.0,0.0,0.0,3.276,1195.09
219,3.247,1105.0,5.64,3176.0,100.0,0.0,0.0,0.0,3.247,1184.34
220,3.263,1101.0,6.23,3176.0,100.0,0.0,0.0,0.0,3.263,1194.27
221,3.254,1104.0,5.54,3176.0,100.0,0.0,0.0,0.0,3.254,1187.61
222,3.249,1091.0,5.71,3176.0,100.0,0.0,0.0,0.0,3.249,1195.11
223,3.268,1075.0,5.58,3175.0,100.0,0.0,0.0,0.0,3.268,1186.88
224,3.249,1112.0,5.79,3175.0,100.0,0.0,0.0,0.0,3.249,1196.91
225,3.279,1117.0,5.87,3176.0,100.0,0.0,0.0,0.0,3.279,1188.73
226,3.287,1073.0,6.02,3175.0,100.0,0.0,0.0,0.0,3.287,1189.97
227,3.282,1084.0,5.75,3175.0,100.0,0.0,0.0,0.0,3.282,1200.66
228,3.27,1113.0,5.58,3176.0,100.0,0.0,0.0,0.0,3.27,1182.33
229,3.257,1101.0,5.63,3176.0,100.0,0.0,0.0,0.0,3.257,1190.98
230,3.289,1128.0,5.87,3175.0,100.0,0.0,0.0,0.0,3.289,1195.91
231,3.267,1104.0,5.56,3176.0,100.0,0.0,0.0,0.0,3.267,1192.2
232,3.263,1099.0,5.64,3175.0,100.0,0.0,0.0,0.0,3.263,1192.03
233,3.278,1121.0,6.23,3175.0,100.0,0.0,0.0,0.0,3.278,1195.25
234,3.292,1074.0,11.17,3175.0,100.0,0.0,0.0,0.0,3.292,1193.72
235,3.306,1110.0,5.83,3175.0,100.0,0.0,0.0,0.0,3.306,1194.88
236,3.268,1097.0,5.7,3176.0,100.0,0.0,0.0,0.0,3.268,1190.96
237,3.262,1094.0,6.57,3176.0,100.0,0.0,0.0,0.0,3.262,1180.82
238,3.295,1104.0,5.6,3175.0,100.0,0.0,0.0,0.0,3.295,1194.54
239,3.278,1107.0,5.78,3175.0,100.0,0.0,0.0,0.0,3.278,1187.64
240,3.285,1118.0,5.69,3176.0,100.0,0.0,0.0,0.0,3.285,1184.27
241,3.27,1083.0,5.62,3175.0,100.0,0.0,0.0,0.0,3.27,1199.83
242,3.251,1083.0,6.09,3176.0,100.0,0.0,0.0,0.0,3.251,1188.6
243,3.276,1105.0,5.52,3176.0,100.0,0.0,0.0,0.0,3.276,1186.0
244,3.265,1088.0,6.13,3176.0,100.0,0.0,0.0,0.0,3.265,1189.84
245,3.273,1122.0,5.81,3176.0,100.0,0.0,0.0,0.0,3.273,1186.0
246,3.278,1093.0,5.63,3176.0,100.0,0.0,0.0,0.0,3.278,1188.5
247,3.262,1093.0,5.53,3175.0,100.0,0.0,0.0,0.0,3.262,1194.56
248,3.268,1104.0,5.56,3176.0,100.0,0.0,0.0,0.0,3.268,1187.46
249,3.271,1090.0,5.8,3175.0,100.0,0.0,0.0,0.0,3.271,1191.02
250,3.265,1101.0,5.71,3175.0,100.0,0.0,0.0,0.0,3.265,1201.65
251,3.274,1104.0,5.56,3176.0,100.0,0.0,0.0,0.0,3.274,1182.71
252,3.26,1128.0,5.67,3175.0,100.0,0.0,0.0,0.0,3.26,1199.3
253,3.239,1110.0,6.98,3176.0,100.0,0.0,716.0,0.61,3.239,1191.68
254,3.281,1121.0,6.06,3176.0,100.0,0.0,0.0,0.0,3.281,1191.63
255,3.258,1097.0,5.9,3176.0,100.0,0.0,0.0,0.0,3.258,1190.28
256,3.259,1100.0,5.56,3176.0,100.0,0.0,0.0,0.0,3.259,1185.37
257,3.265,1114.0,5.59,3176.0,100.0,0.0,0.0,0.0,3.265,1189.95
258,3.236,1087.0,5.69,3176.0,100.0,0.0,0.0,0.0,3.236,1192.63
259,3.287,1129.0,6.72,3176.0,99.92,0.0,0.0,0.0,3.287,1190.4
260,3.275,1115.0,5.81,3177.0,100.0,0.0,0.0,0.0,3.275,1176.04
261,3.248,1090.0,5.92,3175.0,100.0,0.0,0.0,0.0,3.248,1196.63
262,3.28,1116.0,5.53,3176.0,100.0,0.0,0.0,0.0,3.28,1186.73
263,3.249,1079.0,5.7,3176.0,100.0,0.0,0.0,0.0,3.249,1193.95
264,3.313,1091.0,9.94,3175.0,100.0,0.0,0.0,0.0,3.313,1191.39
265,3.311,1134.0,7.36,3175.0,100.0,0.0,0.0,0.0,3.311,1188.52
266,3.283,1093.0,6.36,3175.0,100.0,0.0,0.0,0.0,3.283,1201.64
267,3.276,1097.0,5.82,3176.0,100.0,0.0,0.0,0.0,3.276,1184.56
268,3.281,1110.0,5.73,3176.0,100.0,0.0,0.0,0.0,3.281,1184.23
269,3.273,1092.0,5.91,3175.0,100.0,0.0,0.0,0.0,3.273,1194.86
270,3.273,1107.0,5.74,3175.0,100.0,0.0,0.0,0.0,3.273,1191.97
271,3.268,1137.0,5.59,3176.0,100.0,0.0,0.0,0.0,3.268,1189.92
272,3.255,1112.0,5.73,3176.0,100.0,0.0,0.0,0.0,3.255,1193.82
273,3.251,1101.0,5.63,3176.0,100.0,0.0,0.0,0.0,3.251,1188.26
274,3.271,1113.0,6.43,3177.0,99.83,0.0,0.0,0.0,3.271,1179.31
275,3.26,1115.0,6.49,3176.0,100.0,0.0,0.0,0.0,3.26,1196.17
276,3.268,1112.0,7.11,3175.0,100.0,0.0,715.0,0.51,3.268,1192.91
277,3.263,1128.0,5.66,3176.0,100.0,0.0,0.0,0.0,3.263,1183.68
278,3.258,1124.0,6.01,3175.0,100.0,0.0,0.0,0.0,3.258,1195.97
279,3.271,1091.0,5.79,3176.0,100.0,0.0,0.0,0.0,3.271,1189.67
280,3.279,1125.0,5.84,3176.0,100.0,0.0,0.0,0.0,3.279,1190.18
281,3.26,1071.0,5.57,3175.0,100.0,0.0,0.0,0.0,3.26,1191.25
282,3.257,1103.0,5.66,3176.0,100.0,0.0,0.0,0.0,3.257,1192.52
283,3.267,1106.0,5.52,3176.0,100.0,0.0,0.0,0.0,3.267,1183.48
284,3.258,1129.0,6.03,3176.0,100.0,0.0,0.0,0.0,3.258,1195.85
285,3.258,1097.0,5.71,3176.0,100.0,0.0,0.0,0.0,3.258,1191.73
286,3.272,1118.0,5.55,3176.0,100.0,0.0,0.0,0.0,3.272,1177.43
287,3.236,1090.0,5.74,3176.0,100.0,0.0,0.0,0.0,3.236,1191.28
288,3.249,1085.0,5.57,3176.0,100.0,0.0,0.0,0.0,3.249,1193.55
289,3.279,1144.0,5.68,3176.0,100.0,0.0,0.0,0.0,3.279,1182.6
290,3.256,1100.0,5.77,3176.0,100.0,0.0,0.0,0.0,3.256,1196.28
291,3.254,1094.0,5.6,3176.0,100.0,0.0,0.0,0.0,3.254,1189.49
292,3.26,1116.0,5.66,3175.0,100.0,0.0,0.0,0.0,3.26,1188.25
293,3.261,1105.0,10.54,3176.0,100.0,0.0,0.0,0.0,3.261,1183.88
294,3.283,1096.0,5.84,3175.0,100.0,0.0,0.0,0.0,3.283,1195.14
295,3.283,1105.0,5.81,3175.0,100.0,0.0,0.0,0.0,3.283,1193.9
296,3.31,1105.0,23.27,3176.0,100.0,0.0,709.0,0.22,3.31,1184.18
297,3.483,1159.0,100.0,3176.0,100.0,0.0,712.0,0.32,3.483,1185.9
298,3.49,1147.0,100.0,3176.0,100.0,0.0,0.0,0.0,3.49,1183.11
299,3.488,1149.0,100.0,3176.0,100.0,0.0,0.0,0.0,3.488,1191.23
300,3.469,1141.0,100.0,3176.0,100.0,0.0,0.0,0.0,3.469,1189.06
301,3.467,1119.0,100.0,3176.0,100.0,0.0,0.0,0.0,3.467,1178.21
302,3.472,1161.0,100.0,3177.0,99.79,0.0,0.0,0.0,3.472,1186.85
303,3.459,1162.0,100.0,3177.0,99.83,0.0,0.0,0.0,3.459,1183.01
304,3.468,1140.0,100.0,3177.0,100.0,0.0,0.0,0.0,3.468,1182.95
305,3.388,1144.0,44.51,3176.0,100.0,0.0,0.0,0.0,3.388,1177.87
