Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
105,3.292,1161.0,11.98,3175.0,100.0,0.0,0.0,0.0,3.292,1197.87
106,3.281,1171.0,11.74,3176.0,100.0,0.0,0.0,0.0,3.281,1195.11
107,3.28,1152.0,11.68,3175.0,100.0,0.0,0.0,0.0,3.28,1198.98
108,3.278,1142.0,11.68,3176.0,100.0,0.0,0.0,0.0,3.278,1193.75
109,3.285,1176.0,11.9,3175.0,100.0,0.0,0.0,0.0,3.285,1200.18
110,3.27,1150.0,11.85,3175.0,100.0,0.0,0.0,0.0,3.27,1200.0
111,3.291,1175.0,12.11,3175.0,100.0,0.0,0.0,0.0,3.291,1201.56
112,3.283,1168.0,12.87,3176.0,100.0,0.0,712.0,0.31,3.283,1190.9
113,3.271,1133.0,8.73,3176.0,100.0,0.0,0.0,0.0,3.271,1198.97
114,3.278,1158.0,9.78,3176.0,100.0,0.0,0.0,0.0,3.278,1192.05
115,3.273,1135.0,11.7,3175.0,100.0,0.0,0.0,0.0,3.273,1200.05
116,3.271,1137.0,11.38,3176.0,100.0,0.0,0.0,0.0,3.271,1192.29
117,3.281,1147.0,11.76,3175.0,100.0,0.0,0.0,0.0,3.281,1197.79
118,3.279,1164.0,11.77,3176.0,100.0,0.0,0.0,0.0,3.279,1190.52
119,3.3,1161.0,12.01,3175.0,100.0,0.0,0.0,0.0,3.3,1202.59
120,3.261,1146.0,11.73,3176.0,100.0,0.0,0.0,0.0,3.261,1188.83
121,3.287,1159.0,12.06,3175.0,100.0,0.0,0.0,0.0,3.287,1205.87
122,3.283,1145.0,11.83,3175.0,100.0,0.0,0.0,0.0,3.283,1191.11
123,3.304,1166.0,11.71,3175.0,100.0,0.0,0.0,0.0,3.304,1205.01
124,3.288,1156.0,12.04,3175.0,100.0,0.0,0.0,0.0,3.288,1201.11
125,3.287,1186.0,11.68,3175.0,100.0,0.0,0.0,0.0,3.287,1201.35
126,3.273,1169.0,11.86,3176.0,100.0,0.0,0.0,0.0,3.273,1193.6
127,3.268,1143.0,11.6,3176.0,100.0,0.0,0.0,0.0,3.268,1192.99
128,3.282,1149.0,25.48,3176.0,100.0,0.0,0.0,0.0,3.282,1191.52
129,3.294,1155.0,11.84,3175.0,100.0,0.0,0.0,0.0,3.294,1205.99
130,3.284,1167.0,11.75,3176.0,100.0,0.0,0.0,0.0,3.284,1196.64
131,3.281,1164.0,11.71,3175.0,100.0,0.0,0.0,0.0,3.281,1200.82
132,3.249,1149.0,8.1,3176.0,100.0,0.0,0.0,0.0,3.249,1187.15
133,3.297,1159.0,9.5,3175.0,100.0,0.0,0.0,0.0,3.297,1205.48
134,3.289,1154.0,12.0,3176.0,100.0,0.0,0.0,0.0,3.289,1185.4
135,3.248,1183.0,13.19,3175.0,100.0,0.001,717.0,0.71,3.249,1201.18
136,3.286,1161.0,11.63,3176.0,100.0,0.0,0.0,0.0,3.286,1194.04
137,3.274,1170.0,11.89,3175.0,100.0,0.0,0.0,0.0,3.274,1195.14
138,3.263,1148.0,11.8,3176.0,100.0,0.0,0.0,0.0,3.263,1190.21
139,3.288,1177.0,12.01,3175.0,100.0,0.0,0.0,0.0,3.288,1195.86
140,3.296,1148.0,11.68,3175.0,100.0,0.0,0.0,0.0,3.296,1202.6
141,3.275,1160.0,11.98,3175.0,100.0,0.0,0.0,0.0,3.275,1200.15
142,3.295,1185.0,11.79,3175.0,100.0,0.0,0.0,0.0,3.295,1198.5
143,3.274,1169.0,12.48,3175.0,100.0,0.0,0.0,0.0,3.274,1192.08
144,3.275,1157.0,11.62,3176.0,100.0,0.0,0.0,0.0,3.275,1196.6
145,3.287,1176.0,11.92,3175.0,100.0,0.0,0.0,0.0,3.287,1201.87
146,3.275,1145.0,11.59,3175.0,100.0,0.0,0.0,0.0,3.275,1201.9
147,3.292,1177.0,12.72,3175.0,100.0,0.0,0.0,0.0,3.292,1194.28
148,3.293,1159.0,12.17,3175.0,100.0,0.0,0.0,0.0,3.293,1200.01
149,3.28,1134.0,11.76,3175.0,100.0,0.0,0.0,0.0,3.28,1198.73
150,3.28,1133.0,11.49,3175.0,100.0,0.0,0.0,0.0,3.28,1194.34
151,3.263,1129.0,6.83,3175.0,100.0,0.0,0.0,0.0,3.263,1194.23
152,3.276,1149.0,11.87,3175.0,100.0,0.0,0.0,0.0,3.276,1204.21
153,3.288,1167.0,11.97,3175.0,100.0,0.0,0.0,0.0,3.288,1195.46
154,3.265,1133.0,11.78,3176.0,100.0,0.0,0.0,0.0,3.265,1195.2
155,3.282,1172.0,11.73,3176.0,100.0,0.0,0.0,0.0,3.282,1196.89
156,3.271,1165.0,11.7,3176.0,100.0,0.0,0.0,0.0,3.271,1193.8
157,3.269,1149.0,11.66,3176.0,100.0,0.0,0.0,0.0,3.269,1194.74
158,3.34,1187.0,30.16,3175.0,100.0,0.0,0.0,0.0,3.34,1201.76
159,3.276,1127.0,11.94,3175.0,100.0,0.0,0.0,0.0,3.276,1193.29
160,3.308,1156.0,13.24,3175.0,100.0,0.0,714.0,0.41,3.308,1198.69
161,3.271,1135.0,11.66,3176.0,100.0,0.0,0.0,0.0,3.271,1193.37
162,3.282,1177.0,11.54,3175.0,100.0,0.0,0.0,0.0,3.282,1198.75
163,3.29,1163.0,11.98,3176.0,100.0,0.0,0.0,0.0,3.29,1187.95
164,3.274,1137.0,11.85,3175.0,100.0,0.0,0.0,0.0,3.274,1201.42
165,3.293,1158.0,11.74,3175.0,100.0,0.0,0.0,0.0,3.293,1202.68
166,3.27,1142.0,11.92,3175.0,100.0,0.0,0.0,0.0,3.27,1199.44
167,3.294,1179.0,12.32,3175.0,100.0,0.0,0.0,0.0,3.294,1201.19
168,3.27,1146.0,12.23,3176.0,100.0,0.0,0.0,0.0,3.27,1192.88
169,3.274,1113.0,6.21,3175.0,100.0,0.0,0.0,0.0,3.274,1203.27
170,3.272,1150.0,11.37,3176.0,100.0,0.0,0.0,0.0,3.272,1195.84
171,3.283,1164.0,11.61,3176.0,100.0,0.0,0.0,0.0,3.283,1184.73
172,3.273,1150.0,11.71,3176.0,100.0,0.0,0.0,0.0,3.273,1201.64
173,3.284,1147.0,11.96,3175.0,100.0,0.0,0.0,0.0,3.284,1196.3
174,3.28,1167.0,11.8,3176.0,100.0,0.0,0.0,0.0,3.28,1188.22
175,3.271,1118.0,11.78,3175.0,100.0,0.0,0.0,0.0,3.271,1204.83
176,3.291,1169.0,11.94,3175.0,100.0,0.0,0.0,0.0,3.291,1200.71
177,3.26,1140.0,11.78,3176.0,100.0,0.0,0.0,0.0,3.26,1184.54
178,3.31,1148.0,12.03,3175.0,100.0,0.0,0.0,0.0,3.31,1210.76
179,3.277,1163.0,11.98,3176.0,100.0,0.0,0.0,0.0,3.277,1198.81
180,3.29,1168.0,11.56,3175.0,100.0,0.0,0.0,0.0,3.29,1196.08
181,3.278,1150.0,11.92,3175.0,100.0,0.0,0.0,0.0,3.278,1201.83
182,3.301,1146.0,11.53,3175.0,100.0,0.0,0.0,0.0,3.301,1193.44
183,3.271,1137.0,12.14,3175.0,100.0,0.0,0.0,0.0,3.271,1204.12
184,3.291,1157.0,12.27,3175.0,100.0,0.0,0.0,0.0,3.291,1192.21
185,3.263,1122.0,11.66,3175.0,100.0,0.0,0.0,0.0,3.263,1197.15
186,3.298,1160.0,11.5,3175.0,100.0,0.0,0.0,0.0,3.298,1204.16
187,3.286,1160.0,25.17,3175.0,100.0,0.0,0.0,0.0,3.286,1195.74
188,3.284,1131.0,6.57,3175.0,100.0,0.0,0.0,0.0,3.284,1193.1
189,3.266,1140.0,11.32,3176.0,100.0,0.0,0.0,0.0,3.266,1188.04
190,3.293,1192.0,11.62,3175.0,100.0,0.0,0.0,0.0,3.293,1206.75
191,3.272,1143.0,11.64,3175.0,100.0,0.0,0.0,0.0,3.272,1199.1
192,3.292,1176.0,11.87,3175.0,100.0,0.0,0.0,0.0,3.292,1201.23
193,3.278,1134.0,12.17,3175.0,100.0,0.0,0.0,0.0,3.278,1192.08
194,3.274,1188.0,12.79,3175.0,100.0,0.0,715.0,0.51,3.274,1198.98
195,3.27,1142.0,11.63,3175.0,100.0,0.0,0.0,0.0,3.27,1199.66
196,3.269,1167.0,12.13,3175.0,100.0,0.0,0.0,0.0,3.269,1187.49
197,3.277,1166.0,11.51,3175.0,100.0,0.0,0.0,0.0,3.277,1198.85
198,3.274,1147.0,12.1,3176.0,100.0,0.0,0.0,0.0,3.274,1189.18
199,3.296,1159.0,11.62,3175.0,100.0,0.0,0.0,0.0,3.296,1201.41
200,3.269,1156.0,11.58,3176.0,100.0,0.0,0.0,0.0,3.269,1191.73
201,3.299,1186.0,12.56,3175.0,100.0,0.0,0.0,0.0,3.299,1194.83
202,3.267,1167.0,11.92,3175.0,100.0,0.0,0.0,0.0,3.267,1196.37
203,3.304,1166.0,11.92,3175.0,100.0,0.0,0.0,0.0,3.304,1204.94
204,3.267,1145.0,11.84,3175.0,100.0,0.0,0.0,0.0,3.267,1186.33
205,3.284,1154.0,11.67,3175.0,100.0,0.0,0.0,0.0,3.284,1201.14
206,3.285,1156.0,14.95,3175.0,100.0,0.0,0.0,0.0,3.285,1204.68
207,3.261,1105.0,8.24,3175.0,100.0,0.0,0.0,0.0,3.261,1195.54
208,3.285,1168.0,9.43,3176.0,100.0,0.0,0.0,0.0,3.285,1200.37
209,3.266,1124.0,11.68,3175.0,100.0,0.0,0.0,0.0,3.266,1189.8
210,3.299,1191.0,11.54,3175.0,100.0,0.0,0.0,0.0,3.299,1207.04
211,3.598,1174.0,11.88,3165.0,100.0,0.0,0.0,0.0,3.598,1194.79
212,3.294,1189.0,11.57,3175.0,100.0,0.0,0.0,0.0,3.294,1198.22
213,3.272,1156.0,12.17,3175.0,100.0,0.0,0.0,0.0,3.272,1197.56
214,3.281,1137.0,11.54,3175.0,100.0,0.0,0.0,0.0,3.281,1200.68
215,3.278,1149.0,11.78,3175.0,100.0,0.0,0.0,0.0,3.278,1202.71
216,3.261,1149.0,11.76,3176.0,100.0,0.0,0.0,0.0,3.261,1186.93
217,3.308,1161.0,22.91,3175.0,100.0,0.0,0.0,0.0,3.308,1205.65
218,3.282,1137.0,12.26,3175.0,100.0,0.0,0.0,0.0,3.282,1196.79
219,3.286,1158.0,11.91,3175.0,100.0,0.0,0.0,0.0,3.286,1191.32
220,3.281,1178.0,11.62,3175.0,100.0,0.0,0.0,0.0,3.281,1203.67
221,3.274,1148.0,12.09,3175.0,100.0,0.0,0.0,0.0,3.274,1192.86
222,3.288,1190.0,11.95,3175.0,100.0,0.0,0.0,0.0,3.288,1194.98
223,3.282,1148.0,11.9,3175.0,100.0,0.0,0.0,0.0,3.282,1205.41
224,3.289,1156.0,11.78,3176.0,100.0,0.0,0.0,0.0,3.289,1188.53
225,3.282,1147.0,14.76,3175.0,100.0,0.0,0.0,0.0,3.282,1199.87
226,3.581,1224.0,72.41,3164.0,100.0,0.0,0.0,0.0,3.581,1193.79
227,3.275,1137.0,8.33,3175.0,100.0,0.0,0.0,0.0,3.275,1202.92
228,3.27,1136.0,11.83,3175.0,100.0,0.0,0.0,0.0,3.27,1186.63
229,3.298,1175.0,11.75,3175.0,100.0,0.0,0.0,0.0,3.298,1207.53
230,3.264,1106.0,11.69,3176.0,100.0,0.0,0.0,0.0,3.264,1190.59
231,3.281,1174.0,11.99,3175.0,100.0,0.0,0.0,0.0,3.281,1196.38
232,3.281,1155.0,11.9,3175.0,100.0,0.0,0.0,0.0,3.281,1201.95
233,3.271,1127.0,11.96,3176.0,100.0,0.0,0.0,0.0,3.271,1188.16
234,3.298,1190.0,11.78,3175.0,100.0,0.0,0.0,0.0,3.298,1197.87
235,3.272,1148.0,11.98,3175.0,100.0,0.0,0.0,0.0,3.272,1200.09
236,3.274,1148.0,11.9,3175.0,100.0,0.0,0.0,0.0,3.274,1196.55
237,3.293,1152.0,11.98,3175.0,100.0,0.0,0.0,0.0,3.293,1192.16
238,3.281,1132.0,11.65,3175.0,100.0,0.0,0.0,0.0,3.281,1203.28
239,3.3,1147.0,11.73,3175.0,100.0,0.0,0.0,0.0,3.3,1191.36
240,3.275,1128.0,11.91,3175.0,100.0,0.0,0.0,0.0,3.275,1201.81
241,3.265,1127.0,11.76,3175.0,100.0,0.0,0.0,0.0,3.265,1192.97
242,3.293,1194.0,11.88,3175.0,100.0,0.0,0.0,0.0,3.293,1199.57
243,3.264,1151.0,11.81,3175.0,100.0,0.0,0.0,0.0,3.264,1197.35
244,3.296,1185.0,13.04,3176.0,100.0,0.0,0.0,0.0,3.296,1193.07
245,3.274,1165.0,9.06,3176.0,100.0,0.0,0.0,0.0,3.274,1201.02
246,3.266,1125.0,10.28,3175.0,100.0,0.0,0.0,0.0,3.266,1189.99
247,3.339,1201.0,16.77,3175.0,100.0,0.0,0.0,0.0,3.339,1198.97
248,3.271,1146.0,11.67,3175.0,100.0,0.0,0.0,0.0,3.271,1202.13
249,3.264,1157.0,11.55,3176.0,100.0,0.0,0.0,0.0,3.264,1188.24
250,3.294,1200.0,11.55,3176.0,100.0,0.0,0.0,0.0,3.294,1198.38
251,3.267,1136.0,12.49,3176.0,100.0,0.0,0.0,0.0,3.267,1203.54
252,3.282,1123.0,12.15,3175.0,100.0,0.0,0.0,0.0,3.282,1186.76
253,3.293,1173.0,12.47,3175.0,100.0,0.0,714.0,0.41,3.293,1195.42
254,3.27,1160.0,11.84,3175.0,100.0,0.0,0.0,0.0,3.27,1199.45
255,3.288,1156.0,11.97,3175.0,100.0,0.0,0.0,0.0,3.288,1198.96
256,3.276,1149.0,11.84,3176.0,100.0,0.0,0.0,0.0,3.276,1192.03
257,3.265,1136.0,11.96,3176.0,100.0,0.0,0.0,0.0,3.265,1195.67
258,3.298,1178.0,11.47,3175.0,100.0,0.0,0.0,0.0,3.298,1203.55
259,3.271,1154.0,12.6,3175.0,100.0,0.0,0.0,0.0,3.271,1198.07
260,3.257,1135.0,11.76,3175.0,100.0,0.0,0.0,0.0,3.257,1194.28
261,3.301,1210.0,11.66,3175.0,100.0,0.0,0.0,0.0,3.301,1200.48
262,3.27,1118.0,12.04,3175.0,100.0,0.0,0.0,0.0,3.27,1187.71
263,3.883,1378.0,35.2,3154.0,100.0,0.0,0.0,0.0,3.883,1201.81
264,4.345,1426.0,42.48,3111.0,100.0,0.0,712.0,0.53,4.345,1189.13
265,3.773,1262.0,47.45,3115.0,100.0,0.0,0.0,0.0,3.773,1175.22
266,3.777,1272.0,45.8,3115.0,100.0,0.0,0.0,0.0,3.777,1180.84
267,3.785,1279.0,46.2,3116.0,99.84,0.0,0.0,0.0,3.785,1180.55
268,3.77,1267.0,45.82,3116.0,100.0,0.0,0.0,0.0,3.77,1177.48
269,3.778,1239.0,46.97,3116.0,99.88,0.0,0.0,0.0,3.778,1184.76
270,3.788,1271.0,45.93,3115.0,100.0,0.0,0.0,0.0,3.788,1185.4
271,4.278,1379.0,35.93,3124.0,99.98,0.0,0.0,0.0,4.278,1184.17
272,3.315,1159.0,17.42,3175.0,100.0,0.0,0.0,0.0,3.315,1190.91
273,3.304,1158.0,12.72,3175.0,100.0,0.0,0.0,0.0,3.304,1203.73
274,3.284,1183.0,13.01,3175.0,100.0,0.0,0.0,0.0,3.284,1187.75
275,3.269,1146.0,12.73,3176.0,99.86,0.0,0.0,0.0,3.269,1202.49
276,3.316,1185.0,18.43,3175.0,100.0,0.0,0.0,0.0,3.316,1194.5
277,3.298,1178.0,12.31,3175.0,100.0,0.0,0.0,0.0,3.298,1199.81
278,3.265,1143.0,11.86,3175.0,100.0,0.0,0.0,0.0,3.265,1190.02
279,3.293,1165.0,12.38,3175.0,100.0,0.0,0.0,0.0,3.293,1199.89
280,3.294,1216.0,13.2,3175.0,100.0,0.003,712.0,0.63,3.296,1196.16
281,3.271,1159.0,11.91,3176.0,100.0,0.0,0.0,0.0,3.271,1194.9
282,3.27,1127.0,7.25,3176.0,100.0,0.0,0.0,0.0,3.27,1191.02
283,3.289,1164.0,11.28,3175.0,100.0,0.0,0.0,0.0,3.289,1200.24
284,3.281,1156.0,13.39,3175.0,100.0,0.0,0.0,0.0,3.281,1199.16
285,3.305,1138.0,13.84,3175.0,100.0,0.0,0.0,0.0,3.305,1195.25
286,3.291,1197.0,11.79,3175.0,100.0,0.0,0.0,0.0,3.291,1200.75
287,3.273,1132.0,12.66,3175.0,100.0,0.0,0.0,0.0,3.273,1201.63
288,3.274,1126.0,11.68,3176.0,100.0,0.0,0.0,0.0,3.274,1192.37
289,3.314,1206.0,11.84,3175.0,100.0,0.0,0.0,0.0,3.314,1190.45
290,3.259,1113.0,11.78,3175.0,100.0,0.0,0.0,0.0,3.259,1199.96
291,3.273,1158.0,11.82,3175.0,100.0,0.0,0.0,0.0,3.273,1197.06
292,3.306,1175.0,12.2,3175.0,100.0,0.0,0.0,0.0,3.306,1196.41
293,3.263,1123.0,11.36,3176.0,100.0,0.0,0.0,0.0,3.263,1190.08
294,3.275,1175.0,11.53,3175.0,100.0,0.0,0.0,0.0,3.275,1198.9
295,3.327,1207.0,16.97,3175.0,100.0,0.0,711.0,0.53,3.327,1196.06
296,3.284,1131.0,12.01,3175.0,100.0,0.0,0.0,0.0,3.284,1194.94
297,3.282,1158.0,12.51,3175.0,100.0,0.0,0.0,0.0,3.282,1202.7
298,3.289,1178.0,11.98,3175.0,100.0,0.0,0.0,0.0,3.289,1198.97
299,3.289,1197.0,12.36,3175.0,100.0,0.0,0.0,0.0,3.289,1193.49
300,3.248,1109.0,9.17,3176.0,100.0,0.0,0.0,0.0,3.248,1187.24
301,3.269,1127.0,8.31,3175.0,100.0,0.0,0.0,0.0,3.269,1202.72
302,3.311,1186.0,12.35,3175.0,100.0,0.0,0.0,0.0,3.311,1203.56
303,3.267,1146.0,12.73,3175.0,100.0,0.0,0.0,0.0,3.267,1193.54
304,3.279,1139.0,12.32,3175.0,100.0,0.0,0.0,0.0,3.279,1199.52
305,3.301,1185.0,11.96,3175.0,100.0,0.0,0.0,0.0,3.301,1190.12
