Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.381,1103.0,35.46,1814.0,47.9,0.0,0.0,0.0,1.381,519.17
1,3.153,1076.0,13.63,3182.0,99.96,0.001,714.0,0.41,3.154,1126.7
2,3.226,1148.0,12.35,3178.0,100.0,0.0,0.0,0.0,3.226,1166.36
3,3.211,1168.0,12.31,3178.0,100.0,0.0,0.0,0.0,3.211,1160.79
4,3.232,1167.0,12.27,3178.0,100.0,0.0,0.0,0.0,3.232,1168.16
5,3.229,1155.0,12.05,3178.0,100.0,0.0,0.0,0.0,3.229,1166.36
6,3.232,1142.0,12.85,3178.0,100.0,0.0,0.0,0.0,3.232,1165.9
7,3.225,1167.0,12.03,3178.0,100.0,0.0,0.0,0.0,3.225,1169.3
8,3.219,1156.0,12.21,3178.0,100.0,0.0,0.0,0.0,3.219,1155.56
9,3.212,1177.0,12.85,3178.0,100.0,0.002,712.0,0.31,3.214,1170.52
10,3.227,1135.0,11.87,3178.0,100.0,0.0,0.0,0.0,3.227,1165.09
11,3.21,1146.0,12.36,3178.0,100.0,0.0,0.0,0.0,3.21,1155.26
12,3.239,1147.0,11.91,3178.0,100.0,0.0,0.0,0.0,3.239,1171.9
13,3.222,1150.0,11.67,3178.0,100.0,0.0,0.0,0.0,3.222,1156.86
14,3.203,1120.0,7.29,3178.0,100.0,0.0,0.0,0.0,3.203,1169.34
15,3.239,1158.0,12.11,3178.0,100.0,0.0,0.0,0.0,3.239,1164.46
16,3.24,1169.0,17.1,3178.0,100.0,0.0,0.0,0.0,3.24,1168.83
17,3.24,1165.0,12.51,3178.0,100.0,0.0,0.0,0.0,3.24,1163.17
18,3.236,1143.0,12.11,3178.0,100.0,0.0,0.0,0.0,3.236,1166.2
19,3.24,1158.0,12.26,3178.0,100.0,0.0,0.0,0.0,3.24,1165.87
20,3.24,1162.0,12.0,3178.0,100.0,0.0,0.0,0.0,3.24,1163.5
21,3.244,1172.0,12.31,3178.0,100.0,0.0,0.0,0.0,3.244,1163.85
22,3.239,1166.0,12.43,3178.0,100.0,0.0,0.0,0.0,3.239,1164.79
23,3.246,1166.0,12.48,3178.0,100.0,0.0,0.0,0.0,3.246,1163.16
24,3.236,1159.0,12.26,3178.0,100.0,0.0,0.0,0.0,3.236,1165.12
25,3.238,1186.0,11.89,3178.0,100.0,0.0,0.0,0.0,3.238,1166.84
26,3.237,1151.0,12.03,3178.0,100.0,0.0,0.0,0.0,3.237,1166.94
27,3.265,1177.0,30.63,3178.0,100.0,0.0,0.0,0.0,3.265,1163.87
28,3.256,1173.0,12.17,3178.0,100.0,0.0,0.0,0.0,3.256,1172.65
29,3.239,1169.0,11.98,3178.0,100.0,0.0,0.0,0.0,3.239,1166.69
30,3.238,1128.0,12.01,3178.0,100.0,0.0,0.0,0.0,3.238,1165.92
31,3.231,1166.0,12.09,3178.0,100.0,0.0,0.0,0.0,3.231,1158.81
32,3.223,1111.0,9.13,3178.0,100.0,0.0,0.0,0.0,3.223,1171.37
33,3.241,1169.0,9.52,3178.0,100.0,0.0,0.0,0.0,3.241,1169.85
34,3.235,1165.0,12.17,3178.0,100.0,0.0,0.0,0.0,3.235,1166.41
35,3.235,1157.0,11.86,3178.0,100.0,0.0,0.0,0.0,3.235,1160.96
36,3.246,1164.0,11.94,3178.0,100.0,0.0,0.0,0.0,3.246,1168.78
37,3.246,1141.0,11.92,3178.0,100.0,0.0,0.0,0.0,3.246,1165.76
38,3.254,1189.0,12.03,3178.0,100.0,0.0,0.0,0.0,3.254,1170.13
39,3.251,1135.0,12.81,3178.0,100.0,0.0,0.0,0.0,3.251,1164.24
40,3.251,1143.0,11.82,3178.0,100.0,0.0,0.0,0.0,3.251,1165.03
41,3.25,1150.0,11.91,3178.0,100.0,0.0,0.0,0.0,3.25,1172.14
42,3.254,1165.0,12.14,3178.0,100.0,0.0,0.0,0.0,3.254,1163.52
43,3.249,1135.0,12.28,3178.0,100.0,0.0,0.0,0.0,3.249,1165.35
44,3.244,1119.0,12.03,3178.0,100.0,0.0,0.0,0.0,3.244,1169.4
45,3.251,1160.0,14.46,3178.0,100.0,0.0,0.0,0.0,3.251,1167.3
46,3.29,1172.0,18.81,3177.0,100.0,0.002,712.0,0.63,3.292,1161.43
47,3.274,1151.0,13.5,3178.0,100.0,0.0,0.0,0.0,3.274,1173.27
48,3.236,1136.0,12.36,3178.0,100.0,0.0,0.0,0.0,3.236,1160.32
49,3.241,1139.0,12.94,3178.0,100.0,0.001,714.0,0.41,3.242,1171.77
50,3.247,1159.0,12.17,3178.0,100.0,0.0,0.0,0.0,3.247,1167.94
51,3.206,1110.0,7.52,3178.0,100.0,0.0,0.0,0.0,3.206,1155.9
52,3.246,1144.0,10.4,3178.0,100.0,0.0,0.0,0.0,3.246,1166.42
53,3.256,1154.0,11.98,3178.0,100.0,0.0,0.0,0.0,3.256,1175.67
54,3.244,1146.0,12.13,3178.0,100.0,0.0,0.0,0.0,3.244,1157.85
55,3.257,1174.0,12.01,3178.0,100.0,0.0,0.0,0.0,3.257,1170.03
56,3.263,1157.0,13.53,3178.0,100.0,0.0,0.0,0.0,3.263,1161.4
57,3.291,1156.0,29.77,3178.0,100.0,0.0,0.0,0.0,3.291,1176.29
58,3.266,1160.0,12.19,3178.0,100.0,0.0,0.0,0.0,3.266,1165.53
59,3.258,1151.0,12.19,3178.0,100.0,0.0,0.0,0.0,3.258,1163.48
60,3.257,1153.0,12.1,3178.0,100.0,0.0,0.0,0.0,3.257,1169.02
61,3.247,1152.0,12.28,3178.0,100.0,0.0,0.0,0.0,3.247,1166.85
62,3.251,1163.0,12.37,3178.0,100.0,0.0,0.0,0.0,3.251,1161.14
63,3.247,1168.0,12.67,3178.0,100.0,0.0,0.0,0.0,3.247,1167.03
64,3.258,1146.0,12.46,3178.0,100.0,0.0,0.0,0.0,3.258,1173.39
65,3.248,1120.0,12.36,3178.0,100.0,0.0,0.0,0.0,3.248,1167.68
66,3.255,1133.0,11.97,3178.0,100.0,0.0,0.0,0.0,3.255,1164.63
67,3.25,1167.0,12.03,3178.0,100.0,0.0,0.0,0.0,3.25,1161.05
68,3.26,1167.0,11.88,3178.0,100.0,0.0,0.0,0.0,3.26,1170.92
69,3.248,1152.0,8.64,3178.0,100.0,0.0,0.0,0.0,3.248,1163.79
70,3.248,1132.0,9.39,3178.0,100.0,0.0,0.0,0.0,3.248,1166.03
71,3.256,1147.0,12.37,3178.0,100.0,0.001,716.0,0.51,3.257,1167.46
72,3.275,1172.0,13.74,3178.0,100.0,0.0,708.0,0.22,3.275,1166.54
73,3.267,1161.0,12.49,3178.0,100.0,0.0,0.0,0.0,3.267,1166.26
74,3.235,1131.0,12.33,3178.0,100.0,0.0,0.0,0.0,3.235,1161.42
75,3.243,1190.0,13.43,3178.0,100.0,0.0,0.0,0.0,3.243,1173.93
76,3.269,1160.0,13.85,3178.0,100.0,0.0,0.0,0.0,3.269,1165.94
77,3.27,1170.0,11.92,3178.0,100.0,0.0,0.0,0.0,3.27,1165.27
78,3.251,1139.0,13.55,3178.0,100.0,0.0,712.0,0.32,3.251,1166.79
79,3.247,1158.0,14.01,3178.0,100.0,0.0,0.0,0.0,3.247,1161.51
80,3.233,1155.0,15.25,3178.0,100.0,0.0,0.0,0.0,3.233,1165.19
81,3.24,1166.0,14.05,3178.0,100.0,0.0,0.0,0.0,3.24,1162.56
82,3.263,1164.0,14.11,3178.0,100.0,0.0,0.0,0.0,3.263,1172.82
83,3.264,1201.0,12.15,3178.0,100.0,0.0,0.0,0.0,3.264,1157.61
84,3.251,1136.0,12.08,3178.0,100.0,0.0,0.0,0.0,3.251,1169.27
85,3.249,1142.0,12.26,3178.0,100.0,0.0,0.0,0.0,3.249,1171.56
86,3.253,1155.0,12.11,3178.0,100.0,0.0,0.0,0.0,3.253,1159.07
87,3.278,1180.0,30.21,3178.0,100.0,0.0,0.0,0.0,3.278,1168.56
88,3.245,1117.0,8.44,3178.0,100.0,0.0,0.0,0.0,3.245,1168.33
89,3.25,1149.0,11.49,3178.0,100.0,0.0,712.0,0.31,3.25,1172.63
90,3.858,1211.0,18.62,3161.0,99.99,0.0,710.0,0.22,3.858,1160.79
91,3.287,1178.0,13.1,3178.0,100.0,0.0,0.0,0.0,3.287,1171.35
92,3.257,1181.0,13.25,3178.0,100.0,0.0,0.0,0.0,3.257,1157.72
93,3.262,1195.0,12.85,3178.0,100.0,0.0,0.0,0.0,3.262,1171.41
94,3.266,1123.0,12.42,3178.0,100.0,0.0,0.0,0.0,3.266,1166.63
95,3.263,1145.0,12.74,3178.0,100.0,0.0,0.0,0.0,3.263,1166.61
96,3.267,1179.0,12.07,3178.0,100.0,0.0,0.0,0.0,3.267,1167.35
97,3.531,1190.0,15.04,3173.0,100.0,0.0,0.0,0.0,3.531,1160.76
98,3.258,1136.0,12.12,3178.0,100.0,0.0,0.0,0.0,3.258,1171.13
99,3.253,1190.0,11.83,3178.0,100.0,0.0,0.0,0.0,3.253,1166.02
100,3.253,1180.0,12.14,3178.0,100.0,0.0,0.0,0.0,3.253,1162.39
101,3.258,1136.0,12.18,3178.0,100.0,0.0,0.0,0.0,3.258,1167.83
102,3.262,1140.0,12.86,3178.0,100.0,0.0,0.0,0.0,3.262,1159.48
103,3.262,1155.0,12.33,3178.0,100.0,0.0,0.0,0.0,3.262,1162.81
