Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.255,1120.0,33.56,1748.0,43.68,0.0,0.0,0.0,1.255,473.81
1,3.126,1030.0,7.96,3182.0,99.96,0.001,712.0,0.32,3.127,1113.88
2,3.208,1123.0,11.01,3178.0,100.0,0.0,0.0,0.0,3.208,1162.07
3,3.198,1156.0,11.96,3178.0,100.0,0.0,0.0,0.0,3.198,1164.83
4,3.214,1150.0,12.17,3178.0,100.0,0.0,0.0,0.0,3.214,1161.62
5,3.206,1141.0,12.96,3178.0,100.0,0.0,708.0,0.22,3.206,1164.49
6,3.206,1130.0,11.65,3178.0,100.0,0.0,0.0,0.0,3.206,1163.74
7,3.2,1134.0,12.27,3178.0,100.0,0.0,0.0,0.0,3.2,1166.24
8,3.21,1119.0,11.53,3178.0,100.0,0.0,0.0,0.0,3.21,1160.7
9,3.229,1140.0,13.88,3178.0,100.0,0.001,710.0,0.65,3.23,1162.11
10,3.226,1145.0,11.86,3179.0,100.0,0.0,0.0,0.0,3.226,1158.6
11,3.208,1121.0,12.14,3178.0,100.0,0.0,0.0,0.0,3.208,1164.31
12,3.212,1132.0,11.63,3178.0,100.0,0.0,0.0,0.0,3.212,1164.34
13,3.216,1158.0,11.44,3178.0,100.0,0.0,0.0,0.0,3.216,1163.7
14,3.235,1131.0,12.45,3178.0,100.0,0.0,0.0,0.0,3.235,1156.88
15,3.227,1141.0,11.62,3178.0,100.0,0.0,0.0,0.0,3.227,1171.62
16,3.213,1120.0,11.78,3178.0,100.0,0.0,0.0,0.0,3.213,1162.89
17,3.203,1153.0,12.74,3179.0,100.0,0.0,0.0,0.0,3.203,1153.84
18,3.213,1142.0,11.91,3178.0,100.0,0.0,0.0,0.0,3.213,1167.48
19,3.222,1161.0,12.29,3178.0,100.0,0.0,0.0,0.0,3.222,1162.64
20,3.197,1079.0,7.34,3178.0,100.0,0.0,0.0,0.0,3.197,1165.47
21,3.215,1122.0,10.37,3178.0,100.0,0.0,0.0,0.0,3.215,1161.36
22,3.218,1135.0,11.63,3178.0,100.0,0.0,0.0,0.0,3.218,1162.24
23,3.215,1118.0,11.73,3178.0,100.0,0.0,0.0,0.0,3.215,1154.74
24,3.245,1149.0,16.95,3178.0,100.0,0.0,0.0,0.0,3.245,1168.58
25,3.227,1115.0,11.74,3178.0,100.0,0.0,0.0,0.0,3.227,1160.82
26,3.219,1158.0,11.82,3178.0,100.0,0.0,0.0,0.0,3.219,1163.64
27,3.219,1137.0,11.85,3178.0,100.0,0.0,0.0,0.0,3.219,1164.79
28,3.234,1128.0,21.47,3178.0,100.0,0.0,0.0,0.0,3.234,1163.51
29,3.233,1132.0,11.83,3178.0,100.0,0.0,0.0,0.0,3.233,1161.34
30,3.216,1138.0,11.58,3178.0,100.0,0.0,0.0,0.0,3.216,1163.49
31,3.223,1113.0,11.62,3178.0,100.0,0.0,0.0,0.0,3.223,1161.15
32,3.22,1139.0,11.72,3178.0,100.0,0.0,0.0,0.0,3.22,1162.51
33,3.224,1135.0,12.25,3178.0,100.0,0.0,0.0,0.0,3.224,1162.09
34,3.222,1130.0,11.8,3178.0,100.0,0.0,0.0,0.0,3.222,1161.33
35,3.224,1142.0,11.97,3178.0,100.0,0.0,0.0,0.0,3.224,1165.92
36,3.226,1120.0,11.78,3178.0,100.0,0.0,0.0,0.0,3.226,1162.0
37,3.215,1115.0,11.86,3178.0,100.0,0.0,0.0,0.0,3.215,1160.09
38,3.205,1132.0,8.98,3178.0,100.0,0.0,0.0,0.0,3.205,1159.31
39,3.212,1124.0,8.87,3179.0,100.0,0.0,0.0,0.0,3.212,1164.36
40,3.223,1147.0,11.55,3178.0,100.0,0.0,0.0,0.0,3.223,1160.24
41,3.228,1127.0,11.64,3178.0,100.0,0.0,0.0,0.0,3.228,1163.89
42,3.228,1111.0,12.32,3178.0,100.0,0.0,0.0,0.0,3.228,1161.84
43,3.224,1142.0,12.18,3178.0,100.0,0.0,0.0,0.0,3.224,1152.49
44,3.228,1118.0,11.31,3178.0,100.0,0.0,0.0,0.0,3.228,1162.84
45,3.22,1144.0,11.81,3178.0,100.0,0.0,0.0,0.0,3.22,1163.48
46,3.222,1144.0,11.58,3178.0,100.0,0.0,0.0,0.0,3.222,1163.97
47,3.222,1134.0,11.87,3178.0,100.0,0.0,0.0,0.0,3.222,1162.47
48,3.229,1131.0,12.67,3178.0,100.0,0.0,0.0,0.0,3.229,1162.28
49,3.231,1128.0,11.7,3178.0,100.0,0.0,0.0,0.0,3.231,1163.87
50,3.223,1127.0,11.51,3178.0,100.0,0.0,0.0,0.0,3.223,1165.08
51,3.227,1120.0,12.13,3178.0,100.0,0.0,0.0,0.0,3.227,1162.5
52,3.221,1115.0,11.63,3178.0,100.0,0.0,0.0,0.0,3.221,1162.05
53,3.225,1139.0,11.97,3178.0,100.0,0.0,0.0,0.0,3.225,1161.07
54,3.214,1113.0,11.69,3178.0,100.0,0.0,0.0,0.0,3.214,1159.41
55,3.215,1151.0,11.54,3179.0,100.0,0.0,0.0,0.0,3.215,1156.37
56,3.22,1125.0,11.49,3178.0,100.0,0.0,0.0,0.0,3.22,1164.67
57,3.217,1097.0,13.28,3178.0,100.0,0.0,0.0,0.0,3.217,1165.5
58,3.234,1140.0,11.38,3178.0,100.0,0.0,0.0,0.0,3.234,1154.37
59,3.23,1138.0,11.96,3178.0,100.0,0.0,0.0,0.0,3.23,1164.57
