Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.246,1035.0,27.64,1691.0,42.42,0.001,709.0,0.22,1.247,484.42
1,3.199,1042.0,6.89,3179.0,99.97,0.002,713.0,0.31,3.201,1156.47
2,3.288,1127.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.288,1212.48
3,3.294,1156.0,6.49,3173.0,100.0,0.0,0.0,0.0,3.294,1223.51
4,3.26,1131.0,5.74,3175.0,100.0,0.0,0.0,0.0,3.26,1200.24
5,3.261,1130.0,6.2,3174.0,100.0,0.0,0.0,0.0,3.261,1199.81
6,3.269,1119.0,5.83,3174.0,100.0,0.0,0.0,0.0,3.269,1212.33
7,3.262,1143.0,5.77,3174.0,100.0,0.0,0.0,0.0,3.262,1206.57
8,3.266,1154.0,5.86,3174.0,100.0,0.0,0.0,0.0,3.266,1206.46
9,3.257,1174.0,6.46,3174.0,100.0,0.0,714.0,0.41,3.257,1210.91
10,3.276,1133.0,6.0,3174.0,100.0,0.0,0.0,0.0,3.276,1216.27
11,3.262,1134.0,5.92,3174.0,100.0,0.0,0.0,0.0,3.262,1202.89
12,3.261,1136.0,5.86,3174.0,100.0,0.0,0.0,0.0,3.261,1216.02
13,3.303,1144.0,6.46,3174.0,99.87,0.0,0.0,0.0,3.303,1212.01
14,3.287,1120.0,5.82,3174.0,100.0,0.0,0.0,0.0,3.287,1208.46
15,3.287,1149.0,6.03,3175.0,100.0,0.0,0.0,0.0,3.287,1206.13
16,3.297,1153.0,6.6,3173.0,100.0,0.0,0.0,0.0,3.297,1219.57
17,3.266,1145.0,5.9,3175.0,100.0,0.0,0.0,0.0,3.266,1196.1
18,3.282,1132.0,6.46,3174.0,99.71,0.0,0.0,0.0,3.282,1215.58
19,3.268,1123.0,5.75,3174.0,100.0,0.0,0.0,0.0,3.268,1197.68
20,3.279,1126.0,5.99,3174.0,100.0,0.0,0.0,0.0,3.279,1215.71
21,3.286,1152.0,5.77,3174.0,100.0,0.0,0.0,0.0,3.286,1207.96
22,3.288,1127.0,5.79,3174.0,100.0,0.0,0.0,0.0,3.288,1217.23
23,3.289,1149.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.289,1215.4
24,3.297,1147.0,10.94,3174.0,100.0,0.0,0.0,0.0,3.297,1211.37
25,3.325,1176.0,6.39,3174.0,100.0,0.0,0.0,0.0,3.325,1206.3
26,3.303,1117.0,5.95,3174.0,100.0,0.0,0.0,0.0,3.303,1205.36
27,3.295,1157.0,5.68,3174.0,100.0,0.0,0.0,0.0,3.295,1205.83
28,3.296,1111.0,6.0,3174.0,100.0,0.0,0.0,0.0,3.296,1210.91
29,3.292,1140.0,5.82,3174.0,100.0,0.0,0.0,0.0,3.292,1203.99
30,3.302,1120.0,5.95,3174.0,100.0,0.0,0.0,0.0,3.302,1207.78
31,3.296,1152.0,5.92,3174.0,100.0,0.0,0.0,0.0,3.296,1204.59
32,3.27,1139.0,6.21,3175.0,99.75,0.0,0.0,0.0,3.27,1205.56
33,3.27,1100.0,6.45,3175.0,100.0,0.0,0.0,0.0,3.27,1201.96
34,3.289,1157.0,5.86,3175.0,99.93,0.0,0.0,0.0,3.289,1198.71
35,3.288,1121.0,6.02,3174.0,100.0,0.0,0.0,0.0,3.288,1207.25
36,3.282,1128.0,5.86,3174.0,100.0,0.0,0.0,0.0,3.282,1210.16
37,3.276,1120.0,5.63,3174.0,100.0,0.0,0.0,0.0,3.276,1206.75
38,3.276,1128.0,5.77,3174.0,100.0,0.0,0.0,0.0,3.276,1208.3
39,3.281,1127.0,5.57,3174.0,100.0,0.0,0.0,0.0,3.281,1206.05
40,3.275,1157.0,6.05,3175.0,100.0,0.0,0.0,0.0,3.275,1198.66
41,3.291,1119.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.291,1218.63
42,3.278,1128.0,6.11,3175.0,100.0,0.0,0.0,0.0,3.278,1193.42
43,3.292,1144.0,7.19,3174.0,99.66,0.001,712.0,0.32,3.293,1210.87
44,3.284,1147.0,5.64,3174.0,100.0,0.0,0.0,0.0,3.284,1201.98
45,3.28,1112.0,8.81,3174.0,100.0,0.0,0.0,0.0,3.28,1207.81
46,3.287,1126.0,5.75,3174.0,100.0,0.0,0.0,0.0,3.287,1203.99
47,3.278,1130.0,5.66,3174.0,100.0,0.0,0.0,0.0,3.278,1200.81
48,3.294,1145.0,5.69,3173.0,100.0,0.0,0.0,0.0,3.294,1219.15
49,3.281,1155.0,5.54,3174.0,100.0,0.0,0.0,0.0,3.281,1208.06
50,3.3,1118.0,6.13,3174.0,100.0,0.0,0.0,0.0,3.3,1205.14
51,3.275,1148.0,5.88,3175.0,100.0,0.0,0.0,0.0,3.275,1198.04
52,3.282,1150.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.282,1202.55
53,3.266,1130.0,5.68,3174.0,100.0,0.0,0.0,0.0,3.266,1211.03
54,3.305,1127.0,10.36,3175.0,100.0,0.0,0.0,0.0,3.305,1204.81
55,3.302,1141.0,6.93,3174.0,100.0,0.0,0.0,0.0,3.302,1201.61
56,3.299,1125.0,6.15,3174.0,100.0,0.0,0.0,0.0,3.299,1210.24
57,3.286,1128.0,6.27,3175.0,100.0,0.0,0.0,0.0,3.286,1201.21
58,3.291,1122.0,5.67,3175.0,100.0,0.0,0.0,0.0,3.291,1202.86
59,3.285,1103.0,5.83,3174.0,100.0,0.0,0.0,0.0,3.285,1200.83
60,3.375,1173.0,12.02,3172.0,100.0,0.001,715.0,0.51,3.376,1202.38
61,3.298,1143.0,6.13,3174.0,100.0,0.0,0.0,0.0,3.298,1207.22
62,3.29,1141.0,5.83,3175.0,100.0,0.0,0.0,0.0,3.29,1196.53
63,3.294,1098.0,5.74,3174.0,100.0,0.0,0.0,0.0,3.294,1217.36
64,3.295,1158.0,5.8,3174.0,100.0,0.0,0.0,0.0,3.295,1201.14
65,3.352,1093.0,6.02,3169.0,100.0,0.0,0.0,0.0,3.352,1264.68
66,3.346,1111.0,5.64,3170.0,100.0,0.0,0.0,0.0,3.346,1248.34
67,3.337,1149.0,6.05,3170.0,100.0,0.0,0.0,0.0,3.337,1262.56
68,3.34,1140.0,5.95,3170.0,100.0,0.0,0.0,0.0,3.34,1255.36
69,3.333,1133.0,5.86,3171.0,100.0,0.0,0.0,0.0,3.333,1248.85
70,3.343,1146.0,6.0,3170.0,100.0,0.0,0.0,0.0,3.343,1254.89
71,3.349,1108.0,5.66,3170.0,100.0,0.0,0.0,0.0,3.349,1264.91
72,3.328,1142.0,5.75,3171.0,100.0,0.0,0.0,0.0,3.328,1247.4
73,3.346,1159.0,5.87,3170.0,100.0,0.0,0.0,0.0,3.346,1265.42
74,3.355,1150.0,5.84,3170.0,100.0,0.0,0.0,0.0,3.355,1252.05
75,3.356,1150.0,5.95,3170.0,100.0,0.0,0.0,0.0,3.356,1262.35
76,3.333,1151.0,7.33,3171.0,99.54,0.0,0.0,0.0,3.333,1248.05
77,3.405,1171.0,14.75,3169.0,100.0,0.0,0.0,0.0,3.405,1261.35
78,3.347,1144.0,5.73,3170.0,100.0,0.0,0.0,0.0,3.347,1249.76
79,3.362,1152.0,6.08,3170.0,100.0,0.0,0.0,0.0,3.362,1249.44
80,3.363,1156.0,5.9,3170.0,100.0,0.0,0.0,0.0,3.363,1257.93
81,3.333,1139.0,5.94,3171.0,100.0,0.0,0.0,0.0,3.333,1255.57
82,3.337,1137.0,5.72,3170.0,100.0,0.0,0.0,0.0,3.337,1251.71
83,3.335,1178.0,5.64,3170.0,100.0,0.0,0.0,0.0,3.335,1256.16
84,3.343,1168.0,12.64,3155.0,98.72,0.0,0.0,0.0,3.343,1264.41
85,3.353,1132.0,5.81,3170.0,100.0,0.0,0.0,0.0,3.353,1262.28
86,3.344,1123.0,5.78,3170.0,100.0,0.0,0.0,0.0,3.344,1254.78
87,3.34,1141.0,5.82,3171.0,100.0,0.0,0.0,0.0,3.34,1254.16
88,3.356,1164.0,5.8,3170.0,100.0,0.0,0.0,0.0,3.356,1265.38
