Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.291,1054.0,99.62,1599.0,41.51,0.0,710.0,0.22,1.291,459.09
1,3.21,1029.0,28.35,3179.0,99.95,0.0,712.0,0.32,3.21,1160.18
2,3.253,1082.0,6.05,3175.0,100.0,0.0,0.0,0.0,3.253,1193.75
3,3.244,1153.0,6.08,3176.0,100.0,0.0,0.0,0.0,3.244,1184.53
4,3.233,1148.0,5.67,3176.0,100.0,0.0,0.0,0.0,3.233,1199.78
5,3.234,1125.0,6.22,3176.0,100.0,0.0,0.0,0.0,3.234,1190.53
6,3.228,1115.0,5.8,3176.0,100.0,0.0,0.0,0.0,3.228,1194.94
7,3.226,1127.0,5.74,3176.0,100.0,0.0,0.0,0.0,3.226,1188.2
8,3.224,1105.0,5.85,3176.0,100.0,0.0,0.0,0.0,3.224,1193.57
9,3.238,1128.0,11.14,3176.0,100.0,0.003,715.0,0.41,3.241,1191.53
10,3.269,1134.0,6.98,3176.0,100.0,0.0,0.0,0.0,3.269,1188.53
11,3.244,1121.0,6.06,3176.0,100.0,0.0,0.0,0.0,3.244,1200.89
12,3.257,1123.0,7.73,3176.0,100.0,0.0,709.0,0.22,3.257,1182.99
13,3.285,1118.0,11.54,3175.0,100.0,0.0,0.0,0.0,3.285,1204.29
14,3.27,1121.0,7.39,3176.0,100.0,0.0,709.0,0.22,3.27,1189.89
15,3.263,1107.0,6.69,3176.0,100.0,0.0,0.0,0.0,3.263,1193.27
16,3.234,1136.0,5.88,3176.0,100.0,0.0,0.0,0.0,3.234,1188.07
17,3.231,1115.0,5.62,3176.0,100.0,0.0,0.0,0.0,3.231,1190.51
18,3.228,1146.0,5.82,3176.0,100.0,0.0,0.0,0.0,3.228,1189.75
19,3.231,1139.0,5.81,3176.0,100.0,0.0,0.0,0.0,3.231,1192.66
20,3.266,1139.0,7.92,3176.0,100.0,0.0,710.0,0.22,3.266,1192.15
21,3.265,1129.0,5.71,3176.0,100.0,0.0,0.0,0.0,3.265,1190.46
22,3.265,1130.0,7.41,3176.0,100.0,0.0,0.0,0.0,3.265,1191.9
23,3.252,1123.0,6.51,3175.0,100.0,0.0,0.0,0.0,3.252,1192.02
24,3.261,1125.0,6.3,3176.0,100.0,0.0,0.0,0.0,3.261,1200.88
25,3.261,1112.0,5.97,3176.0,100.0,0.0,0.0,0.0,3.261,1188.39
26,3.251,1131.0,5.99,3176.0,100.0,0.0,0.0,0.0,3.251,1191.57
27,3.244,1105.0,5.94,3176.0,100.0,0.0,0.0,0.0,3.244,1188.79
28,3.232,1145.0,5.73,3176.0,100.0,0.0,0.0,0.0,3.232,1190.85
29,3.256,1111.0,5.9,3176.0,100.0,0.0,0.0,0.0,3.256,1192.57
30,3.271,1158.0,5.92,3176.0,100.0,0.0,0.0,0.0,3.271,1202.49
31,3.265,1103.0,6.36,3175.0,100.0,0.0,0.0,0.0,3.265,1189.48
32,3.268,1131.0,5.78,3175.0,100.0,0.0,0.0,0.0,3.268,1200.45
33,3.26,1117.0,5.79,3176.0,100.0,0.0,0.0,0.0,3.26,1197.9
34,3.278,1136.0,11.36,3175.0,100.0,0.0,709.0,0.22,3.278,1198.67
