Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.269,1041.0,18.23,1708.0,44.15,0.0,709.0,0.22,1.269,497.23
1,3.215,1033.0,6.67,3177.0,99.98,0.0,712.0,0.31,3.215,1182.43
2,3.266,1102.0,5.7,3173.0,100.0,0.0,0.0,0.0,3.266,1212.16
3,3.272,1136.0,6.24,3173.0,100.0,0.0,0.0,0.0,3.272,1222.28
4,3.27,1175.0,5.72,3174.0,100.0,0.0,0.0,0.0,3.27,1207.03
5,3.269,1156.0,5.81,3173.0,100.0,0.0,0.0,0.0,3.269,1231.78
6,3.25,1087.0,5.74,3174.0,100.0,0.0,0.0,0.0,3.25,1213.58
7,3.249,1143.0,5.93,3174.0,100.0,0.0,0.0,0.0,3.249,1212.81
8,3.253,1133.0,6.08,3174.0,100.0,0.0,0.0,0.0,3.253,1210.65
9,3.26,1141.0,6.6,3174.0,100.0,0.001,714.0,0.41,3.261,1214.74
10,3.271,1156.0,6.13,3174.0,100.0,0.0,0.0,0.0,3.271,1209.6
11,3.262,1142.0,6.03,3174.0,100.0,0.0,0.0,0.0,3.262,1216.73
12,3.252,1107.0,5.81,3175.0,100.0,0.0,0.0,0.0,3.252,1207.39
13,3.263,1156.0,5.88,3174.0,100.0,0.0,0.0,0.0,3.263,1208.97
14,3.28,1152.0,5.88,3174.0,100.0,0.0,0.0,0.0,3.28,1220.75
15,3.265,1158.0,6.2,3174.0,100.0,0.0,0.0,0.0,3.265,1208.93
16,3.267,1117.0,5.87,3174.0,100.0,0.0,0.0,0.0,3.267,1213.34
17,3.25,1125.0,5.68,3174.0,100.0,0.0,0.0,0.0,3.25,1205.44
18,3.3,1129.0,10.6,3174.0,100.0,0.0,0.0,0.0,3.3,1211.17
19,3.277,1147.0,5.92,3174.0,100.0,0.0,0.0,0.0,3.277,1216.68
20,3.255,1118.0,5.76,3174.0,100.0,0.0,0.0,0.0,3.255,1210.13
21,3.248,1170.0,5.76,3175.0,100.0,0.0,0.0,0.0,3.248,1201.74
22,3.264,1170.0,5.73,3174.0,100.0,0.0,0.0,0.0,3.264,1215.15
23,3.261,1132.0,6.03,3174.0,100.0,0.0,0.0,0.0,3.261,1209.48
24,3.263,1142.0,5.83,3174.0,100.0,0.0,0.0,0.0,3.263,1211.0
25,3.257,1109.0,5.69,3174.0,100.0,0.0,0.0,0.0,3.257,1212.49
26,3.267,1127.0,5.55,3174.0,100.0,0.0,0.0,0.0,3.267,1216.53
27,3.26,1137.0,6.18,3174.0,100.0,0.0,0.0,0.0,3.26,1208.32
28,3.273,1117.0,5.78,3174.0,100.0,0.0,0.0,0.0,3.273,1200.78
29,3.291,1138.0,5.78,3173.0,100.0,0.0,0.0,0.0,3.291,1224.48
30,3.267,1127.0,5.62,3174.0,100.0,0.0,0.0,0.0,3.267,1211.55
31,3.278,1119.0,5.72,3173.0,100.0,0.0,0.0,0.0,3.278,1216.04
32,3.265,1108.0,5.66,3174.0,100.0,0.0,0.0,0.0,3.265,1222.42
33,3.276,1131.0,5.96,3174.0,100.0,0.0,0.0,0.0,3.276,1211.97
34,3.282,1119.0,5.74,3174.0,100.0,0.0,0.0,0.0,3.282,1218.02
35,3.27,1156.0,5.78,3174.0,100.0,0.0,0.0,0.0,3.27,1211.52
36,3.26,1129.0,7.09,3174.0,99.63,0.001,713.0,0.53,3.261,1215.41
37,3.299,1122.0,5.64,3174.0,100.0,0.0,0.0,0.0,3.299,1211.21
38,3.288,1109.0,6.1,3174.0,100.0,0.0,0.0,0.0,3.288,1212.28
39,3.267,1093.0,5.68,3174.0,100.0,0.0,0.0,0.0,3.267,1206.37
40,3.265,1108.0,5.63,3174.0,100.0,0.0,0.0,0.0,3.265,1212.78
41,3.26,1126.0,5.59,3174.0,100.0,0.0,0.0,0.0,3.26,1210.56
42,3.256,1131.0,6.13,3175.0,100.0,0.0,0.0,0.0,3.256,1205.8
43,3.271,1116.0,6.07,3174.0,100.0,0.0,0.0,0.0,3.271,1213.38
44,3.266,1111.0,6.31,3174.0,100.0,0.0,0.0,0.0,3.266,1202.64
45,3.265,1131.0,5.71,3174.0,100.0,0.0,0.0,0.0,3.265,1213.13
46,3.27,1112.0,5.71,3174.0,100.0,0.0,0.0,0.0,3.27,1214.79
47,3.293,1134.0,10.52,3174.0,100.0,0.0,0.0,0.0,3.293,1217.97
48,3.31,1135.0,7.11,3174.0,100.0,0.0,0.0,0.0,3.31,1213.55
49,3.302,1180.0,5.98,3174.0,100.0,0.0,0.0,0.0,3.302,1212.04
50,3.288,1119.0,5.86,3174.0,100.0,0.0,0.0,0.0,3.288,1202.88
51,3.282,1142.0,5.79,3173.0,100.0,0.0,0.0,0.0,3.282,1225.61
52,3.282,1109.0,5.7,3173.0,100.0,0.0,0.0,0.0,3.282,1218.25
53,3.266,1108.0,5.96,3174.0,100.0,0.0,0.0,0.0,3.266,1202.14
54,3.27,1100.0,5.8,3174.0,100.0,0.0,0.0,0.0,3.27,1211.91
55,3.262,1120.0,5.8,3175.0,100.0,0.0,0.0,0.0,3.262,1201.85
56,3.288,1113.0,6.25,3174.0,99.52,0.0,0.0,0.0,3.288,1211.3
57,3.273,1101.0,5.64,3175.0,100.0,0.0,0.0,0.0,3.273,1202.83
58,3.293,1108.0,5.93,3174.0,100.0,0.0,0.0,0.0,3.293,1218.23
59,3.275,1112.0,6.06,3174.0,100.0,0.0,0.0,0.0,3.275,1207.08
60,3.268,1159.0,5.64,3174.0,100.0,0.0,0.0,0.0,3.268,1210.16
61,3.275,1127.0,6.0,3175.0,100.0,0.0,0.0,0.0,3.275,1205.45
62,3.291,1132.0,5.66,3174.0,100.0,0.0,0.0,0.0,3.291,1210.71
63,3.293,1107.0,5.97,3174.0,100.0,0.0,0.0,0.0,3.293,1216.98
64,3.292,1112.0,5.67,3173.0,100.0,0.0,0.0,0.0,3.292,1215.93
