Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.106,1036.0,14.89,1565.0,40.0,0.0,709.0,0.22,1.106,415.78
1,3.129,984.0,7.44,3183.0,99.95,0.0,709.0,0.22,3.129,1117.25
2,3.221,1060.0,9.7,3179.0,100.0,0.0,0.0,0.0,3.221,1153.63
3,3.26,1149.0,22.87,3179.0,100.0,0.0,710.0,0.22,3.26,1154.25
4,3.232,1104.0,8.25,3179.0,100.0,0.0,708.0,0.22,3.232,1147.67
5,3.202,1058.0,6.64,3179.0,100.0,0.0,0.0,0.0,3.202,1156.26
6,3.474,1108.0,8.74,3174.0,100.0,0.0,0.0,0.0,3.474,1152.63
7,3.209,1098.0,6.4,3179.0,100.0,0.0,0.0,0.0,3.209,1157.15
8,3.202,1097.0,6.38,3179.0,100.0,0.0,0.0,0.0,3.202,1147.99
9,3.201,1115.0,7.41,3179.0,100.0,0.0,714.0,0.41,3.201,1162.46
10,3.202,1091.0,6.27,3179.0,100.0,0.0,0.0,0.0,3.202,1146.09
11,3.193,1095.0,6.35,3179.0,100.0,0.0,0.0,0.0,3.193,1159.21
12,3.196,1081.0,6.39,3179.0,100.0,0.0,0.0,0.0,3.196,1154.3
13,3.204,1061.0,7.1,3179.0,100.0,0.0,0.0,0.0,3.204,1146.92
14,3.218,1071.0,10.52,3179.0,100.0,0.001,711.0,0.53,3.219,1161.49
15,3.196,1079.0,6.14,3179.0,100.0,0.0,0.0,0.0,3.196,1150.83
16,3.201,1057.0,6.81,3179.0,100.0,0.0,0.0,0.0,3.201,1148.99
17,3.208,1091.0,6.56,3179.0,100.0,0.0,0.0,0.0,3.208,1160.65
18,3.214,1073.0,6.34,3179.0,100.0,0.0,0.0,0.0,3.214,1154.87
19,3.202,1089.0,6.14,3179.0,100.0,0.0,0.0,0.0,3.202,1151.03
20,3.198,1082.0,6.27,3179.0,100.0,0.0,0.0,0.0,3.198,1149.98
21,3.196,1068.0,6.28,3179.0,100.0,0.0,0.0,0.0,3.196,1150.09
22,3.232,1087.0,8.03,3179.0,100.0,0.0,0.0,0.0,3.232,1161.95
23,3.221,1082.0,6.92,3179.0,100.0,0.0,0.0,0.0,3.221,1153.4
24,3.201,1093.0,6.34,3179.0,100.0,0.0,0.0,0.0,3.201,1153.19
25,3.216,1067.0,7.32,3179.0,100.0,0.0,0.0,0.0,3.216,1144.93
26,3.23,1078.0,6.62,3179.0,100.0,0.0,0.0,0.0,3.23,1162.33
27,3.227,1078.0,6.83,3179.0,100.0,0.0,0.0,0.0,3.227,1154.91
28,3.217,1063.0,6.42,3179.0,100.0,0.0,0.0,0.0,3.217,1144.38
29,3.217,1038.0,8.18,3179.0,100.0,0.0,0.0,0.0,3.217,1160.99
30,3.212,1057.0,6.21,3179.0,100.0,0.0,0.0,0.0,3.212,1154.86
31,3.219,1066.0,11.7,3179.0,100.0,0.001,713.0,0.73,3.22,1150.29
32,3.243,1054.0,8.46,3179.0,100.0,0.0,0.0,0.0,3.243,1151.79
33,3.242,1063.0,9.41,3179.0,100.0,0.002,712.0,0.63,3.244,1162.97
34,3.233,1070.0,12.09,3179.0,100.0,0.003,712.0,0.85,3.236,1145.14
35,3.215,1057.0,8.51,3179.0,100.0,0.0,711.0,0.53,3.215,1161.19
36,3.229,1081.0,7.48,3179.0,100.0,0.0,0.0,0.0,3.229,1155.66
37,3.25,1071.0,8.22,3179.0,100.0,0.0,708.0,0.22,3.25,1148.86
38,3.247,1087.0,9.15,3179.0,100.0,0.0,711.0,0.53,3.247,1162.15
39,3.227,1073.0,7.88,3179.0,100.0,0.0,713.0,0.32,3.227,1153.68
40,3.243,1053.0,9.1,3179.0,100.0,0.0,709.0,0.44,3.243,1155.66
41,3.226,1055.0,6.6,3179.0,100.0,0.0,0.0,0.0,3.226,1152.3
42,3.289,1115.0,43.87,3180.0,100.0,0.0,0.0,0.0,3.289,1146.2
43,3.346,1121.0,49.05,3178.0,100.0,0.004,713.0,0.95,3.35,1152.91
44,3.243,1065.0,7.64,3179.0,100.0,0.0,708.0,0.22,3.243,1165.91
45,3.228,1052.0,7.63,3179.0,100.0,0.0,0.0,0.0,3.228,1149.08
46,3.218,1085.0,6.18,3179.0,100.0,0.0,0.0,0.0,3.218,1161.41
47,3.216,1040.0,6.26,3179.0,100.0,0.0,0.0,0.0,3.216,1149.34
48,3.208,1064.0,6.12,3179.0,100.0,0.0,0.0,0.0,3.208,1154.16
49,3.208,1044.0,6.34,3179.0,100.0,0.0,0.0,0.0,3.208,1163.75
50,3.212,1038.0,7.01,3179.0,100.0,0.0,712.0,0.32,3.212,1154.68
51,3.212,1063.0,6.55,3179.0,100.0,0.0,0.0,0.0,3.212,1150.67
52,3.233,1084.0,7.44,3179.0,100.0,0.0,0.0,0.0,3.233,1159.6
53,3.22,1068.0,6.23,3179.0,100.0,0.0,0.0,0.0,3.22,1150.5
54,3.21,1052.0,6.1,3179.0,100.0,0.0,0.0,0.0,3.21,1152.15
55,3.198,1067.0,6.18,3179.0,100.0,0.0,0.0,0.0,3.198,1161.27
56,3.205,1068.0,5.98,3179.0,100.0,0.0,0.0,0.0,3.205,1153.04
57,3.227,1060.0,6.17,3179.0,100.0,0.0,0.0,0.0,3.227,1150.01
58,3.212,1023.0,6.38,3179.0,100.0,0.0,0.0,0.0,3.212,1158.1
59,3.217,1039.0,6.1,3179.0,100.0,0.0,0.0,0.0,3.217,1155.92
60,3.213,1047.0,6.46,3179.0,100.0,0.0,0.0,0.0,3.213,1146.36
61,3.24,1074.0,8.63,3179.0,100.0,0.0,0.0,0.0,3.24,1156.72
62,3.239,1043.0,7.69,3179.0,100.0,0.0,0.0,0.0,3.239,1154.68
63,3.232,1069.0,6.36,3179.0,100.0,0.0,0.0,0.0,3.232,1156.37
64,3.22,1032.0,6.09,3179.0,100.0,0.0,0.0,0.0,3.22,1145.82
65,3.22,1056.0,6.32,3179.0,100.0,0.0,0.0,0.0,3.22,1159.26
66,3.211,1038.0,5.96,3179.0,100.0,0.0,0.0,0.0,3.211,1150.97
67,3.24,1059.0,6.37,3179.0,100.0,0.0,0.0,0.0,3.24,1157.94
68,3.218,1060.0,6.23,3179.0,100.0,0.0,0.0,0.0,3.218,1146.91
69,3.219,1069.0,7.68,3179.0,100.0,0.0,0.0,0.0,3.219,1159.55
70,3.213,1051.0,6.15,3179.0,100.0,0.0,0.0,0.0,3.213,1152.97
71,3.205,1040.0,5.94,3179.0,100.0,0.0,0.0,0.0,3.205,1154.9
72,3.217,1055.0,6.45,3179.0,100.0,0.0,0.0,0.0,3.217,1147.63
73,3.213,1043.0,5.98,3179.0,100.0,0.0,0.0,0.0,3.213,1155.73
74,3.207,1058.0,6.02,3179.0,100.0,0.0,0.0,0.0,3.207,1153.43
75,3.202,1055.0,6.08,3179.0,100.0,0.0,0.0,0.0,3.202,1153.51
76,3.208,1055.0,7.23,3179.0,100.0,0.001,714.0,0.42,3.209,1156.0
77,3.241,1041.0,7.04,3179.0,100.0,0.0,0.0,0.0,3.241,1145.33
78,3.239,1044.0,7.92,3179.0,100.0,0.0,708.0,0.22,3.239,1155.0
79,3.26,1056.0,8.3,3179.0,100.0,0.0,708.0,0.22,3.26,1160.58
80,3.253,1059.0,9.84,3179.0,100.0,0.001,711.0,0.85,3.254,1152.34
81,3.244,1068.0,7.32,3179.0,100.0,0.0,0.0,0.0,3.244,1154.02
82,3.244,1081.0,8.5,3179.0,100.0,0.0,712.0,0.32,3.244,1155.45
83,3.255,1065.0,8.14,3179.0,100.0,0.0,709.0,0.22,3.255,1154.33
84,3.225,1039.0,7.02,3179.0,100.0,0.0,0.0,0.0,3.225,1145.99
85,3.249,1082.0,9.29,3179.0,100.0,0.0,711.0,0.53,3.249,1154.65
86,3.233,1049.0,7.25,3179.0,100.0,0.0,0.0,0.0,3.233,1157.68
87,3.229,1033.0,7.38,3179.0,100.0,0.0,0.0,0.0,3.229,1146.98
88,3.214,1047.0,7.06,3179.0,100.0,0.0,0.0,0.0,3.214,1160.83
89,3.215,1037.0,7.01,3179.0,100.0,0.0,0.0,0.0,3.215,1152.52
90,3.208,1068.0,7.02,3179.0,100.0,0.0,0.0,0.0,3.208,1153.18
91,3.238,1051.0,9.77,3179.0,100.0,0.0,0.0,0.0,3.238,1147.17
92,3.234,1051.0,7.4,3179.0,100.0,0.0,0.0,0.0,3.234,1159.35
93,3.222,1053.0,7.46,3179.0,100.0,0.0,0.0,0.0,3.222,1152.95
94,3.223,1056.0,7.28,3179.0,100.0,0.0,0.0,0.0,3.223,1150.29
95,3.22,1056.0,7.08,3179.0,100.0,0.0,0.0,0.0,3.22,1152.98
96,3.222,1054.0,7.4,3179.0,100.0,0.0,0.0,0.0,3.222,1151.21
97,3.223,1071.0,7.4,3179.0,100.0,0.0,0.0,0.0,3.223,1161.79
98,3.474,1093.0,9.53,3174.0,100.0,0.0,0.0,0.0,3.474,1145.25
99,3.248,1038.0,7.16,3179.0,100.0,0.0,0.0,0.0,3.248,1153.59
100,3.226,1045.0,7.27,3179.0,100.0,0.0,0.0,0.0,3.226,1150.0
101,3.234,1034.0,7.58,3179.0,100.0,0.0,0.0,0.0,3.234,1157.61
102,3.229,1060.0,7.45,3179.0,100.0,0.0,0.0,0.0,3.229,1150.74
103,3.228,1048.0,7.13,3179.0,100.0,0.0,0.0,0.0,3.228,1147.82
104,3.233,1070.0,7.56,3179.0,100.0,0.0,0.0,0.0,3.233,1158.25
105,3.224,1030.0,7.15,3179.0,100.0,0.0,0.0,0.0,3.224,1149.69
106,3.229,1056.0,7.4,3179.0,100.0,0.0,0.0,0.0,3.229,1160.38
107,3.231,1026.0,7.69,3179.0,100.0,0.0,0.0,0.0,3.231,1148.01
108,3.236,1052.0,7.25,3179.0,100.0,0.0,0.0,0.0,3.236,1162.41
109,3.234,1056.0,7.73,3179.0,100.0,0.0,712.0,0.32,3.234,1152.95
110,3.235,1062.0,8.71,3179.0,100.0,0.0,0.0,0.0,3.235,1151.74
111,3.237,1026.0,7.63,3179.0,100.0,0.0,0.0,0.0,3.237,1159.71
112,3.219,1060.0,7.77,3179.0,100.0,0.0,0.0,0.0,3.219,1154.68
113,3.215,1041.0,6.92,3179.0,100.0,0.0,0.0,0.0,3.215,1151.14
114,3.218,1035.0,6.55,3179.0,100.0,0.0,0.0,0.0,3.218,1155.36
115,3.221,1054.0,6.96,3179.0,100.0,0.0,0.0,0.0,3.221,1157.04
116,3.225,1067.0,6.72,3179.0,100.0,0.0,0.0,0.0,3.225,1155.56
117,3.225,1042.0,6.71,3179.0,100.0,0.0,0.0,0.0,3.225,1152.78
118,3.207,1033.0,6.67,3179.0,100.0,0.0,0.0,0.0,3.207,1149.81
119,3.218,1064.0,6.68,3179.0,100.0,0.0,0.0,0.0,3.218,1153.57
120,3.216,1055.0,6.61,3179.0,100.0,0.0,0.0,0.0,3.216,1156.41
121,3.267,1072.0,11.1,3179.0,100.0,0.0,0.0,0.0,3.267,1153.28
122,3.239,1042.0,6.81,3179.0,100.0,0.0,0.0,0.0,3.239,1152.7
123,3.232,1058.0,6.41,3179.0,100.0,0.0,0.0,0.0,3.232,1145.66
124,3.22,1070.0,7.0,3179.0,100.0,0.0,0.0,0.0,3.22,1154.64
125,3.223,1065.0,6.57,3179.0,100.0,0.0,0.0,0.0,3.223,1154.21
126,3.225,1047.0,6.85,3179.0,100.0,0.0,0.0,0.0,3.225,1158.78
127,3.221,1060.0,7.02,3179.0,100.0,0.0,0.0,0.0,3.221,1149.52
128,3.225,1073.0,7.07,3179.0,100.0,0.0,0.0,0.0,3.225,1156.27
129,3.224,1062.0,6.62,3179.0,100.0,0.0,0.0,0.0,3.224,1153.56
130,3.217,1028.0,6.22,3179.0,100.0,0.0,0.0,0.0,3.217,1146.69
131,3.225,1044.0,6.73,3179.0,100.0,0.0,0.0,0.0,3.225,1152.45
132,3.221,1049.0,6.67,3179.0,100.0,0.0,0.0,0.0,3.221,1154.07
133,3.212,1029.0,6.95,3179.0,100.0,0.0,0.0,0.0,3.212,1151.8
134,3.215,1047.0,6.86,3179.0,100.0,0.0,0.0,0.0,3.215,1151.95
135,3.244,1083.0,6.53,3179.0,100.0,0.0,0.0,0.0,3.244,1160.01
136,3.232,1090.0,6.65,3179.0,100.0,0.0,0.0,0.0,3.232,1147.95
137,3.223,1034.0,6.7,3179.0,100.0,0.0,0.0,0.0,3.223,1157.47
138,3.224,1063.0,6.36,3180.0,100.0,0.0,0.0,0.0,3.224,1143.0
139,3.229,1055.0,6.52,3179.0,100.0,0.0,0.0,0.0,3.229,1159.88
140,3.207,1030.0,6.4,3179.0,100.0,0.0,0.0,0.0,3.207,1151.75
141,3.231,1077.0,6.49,3179.0,100.0,0.0,0.0,0.0,3.231,1155.18
142,3.225,1032.0,7.03,3179.0,100.0,0.0,0.0,0.0,3.225,1153.88
143,3.217,1023.0,6.62,3179.0,100.0,0.0,0.0,0.0,3.217,1145.96
144,3.233,1074.0,6.74,3179.0,100.0,0.0,0.0,0.0,3.233,1152.23
145,3.224,1022.0,5.91,3179.0,100.0,0.0,0.0,0.0,3.224,1159.0
146,3.225,1058.0,6.36,3179.0,100.0,0.0,0.0,0.0,3.225,1149.95
147,3.234,1043.0,6.19,3179.0,100.0,0.0,0.0,0.0,3.234,1153.95
148,3.219,1040.0,5.93,3179.0,100.0,0.0,0.0,0.0,3.219,1158.2
149,3.227,1083.0,6.02,3179.0,100.0,0.0,0.0,0.0,3.227,1144.61
150,3.241,1061.0,8.43,3179.0,100.0,0.0,0.0,0.0,3.241,1161.3
