Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.221,1053.0,25.0,1670.0,41.63,0.001,709.0,0.22,1.222,469.15
1,3.18,1032.0,7.13,3180.0,99.96,0.002,712.0,0.32,3.182,1149.05
2,3.275,1128.0,5.79,3173.0,100.0,0.0,0.0,0.0,3.275,1213.75
3,3.265,1153.0,5.81,3174.0,100.0,0.0,0.0,0.0,3.265,1202.42
4,3.252,1167.0,5.8,3174.0,100.0,0.0,0.0,0.0,3.252,1211.63
5,3.269,1175.0,10.12,3174.0,100.0,0.0,0.0,0.0,3.269,1203.91
6,3.273,1171.0,7.24,3175.0,100.0,0.0,0.0,0.0,3.273,1198.15
7,3.243,1134.0,6.07,3175.0,100.0,0.0,0.0,0.0,3.243,1203.21
8,3.245,1161.0,5.78,3174.0,100.0,0.0,0.0,0.0,3.245,1207.54
9,3.262,1141.0,6.6,3173.0,100.0,0.0,714.0,0.41,3.262,1212.74
10,3.252,1147.0,5.73,3175.0,100.0,0.0,0.0,0.0,3.252,1202.18
11,3.265,1148.0,6.34,3174.0,100.0,0.0,0.0,0.0,3.265,1202.38
12,3.239,1130.0,5.72,3175.0,100.0,0.0,0.0,0.0,3.239,1195.86
13,3.246,1144.0,5.79,3175.0,100.0,0.0,0.0,0.0,3.246,1199.21
14,3.243,1160.0,6.05,3174.0,100.0,0.0,0.0,0.0,3.243,1218.07
15,3.291,1136.0,6.0,3174.0,99.92,0.0,0.0,0.0,3.291,1207.24
16,3.257,1126.0,6.16,3174.0,100.0,0.0,0.0,0.0,3.257,1206.46
17,3.251,1125.0,5.73,3174.0,100.0,0.0,0.0,0.0,3.251,1213.59
18,3.245,1151.0,6.21,3175.0,100.0,0.0,0.0,0.0,3.245,1199.57
19,3.247,1117.0,5.8,3174.0,100.0,0.0,0.0,0.0,3.247,1205.96
20,3.238,1110.0,5.65,3175.0,100.0,0.0,0.0,0.0,3.238,1198.99
21,3.244,1128.0,6.2,3175.0,100.0,0.0,0.0,0.0,3.244,1192.8
22,3.255,1134.0,5.94,3174.0,100.0,0.0,0.0,0.0,3.255,1213.99
23,3.285,1152.0,6.12,3175.0,99.92,0.0,0.0,0.0,3.285,1199.97
24,3.267,1145.0,5.82,3174.0,100.0,0.0,0.0,0.0,3.267,1215.0
25,3.255,1118.0,5.63,3175.0,100.0,0.0,0.0,0.0,3.255,1192.7
26,3.271,1144.0,6.82,3174.0,99.54,0.0,0.0,0.0,3.271,1209.63
27,3.262,1132.0,5.63,3174.0,100.0,0.0,0.0,0.0,3.262,1206.88
28,3.252,1102.0,5.71,3175.0,100.0,0.0,0.0,0.0,3.252,1197.27
29,3.264,1122.0,5.61,3174.0,100.0,0.0,0.0,0.0,3.264,1204.72
30,3.259,1149.0,5.75,3175.0,100.0,0.0,0.0,0.0,3.259,1200.27
31,3.271,1098.0,6.37,3174.0,100.0,0.0,0.0,0.0,3.271,1220.99
32,3.262,1134.0,5.61,3174.0,100.0,0.0,0.0,0.0,3.262,1203.24
33,3.279,1129.0,6.28,3174.0,99.53,0.0,0.0,0.0,3.279,1213.99
34,3.255,1106.0,5.93,3175.0,100.0,0.0,0.0,0.0,3.255,1194.34
35,3.298,1134.0,10.35,3174.0,100.0,0.0,0.0,0.0,3.298,1204.35
36,3.289,1131.0,5.77,3174.0,100.0,0.0,0.0,0.0,3.289,1204.03
37,3.271,1115.0,5.53,3175.0,100.0,0.0,0.0,0.0,3.271,1207.65
38,3.27,1138.0,5.73,3174.0,100.0,0.0,0.0,0.0,3.27,1205.56
39,3.262,1106.0,5.68,3174.0,100.0,0.0,0.0,0.0,3.262,1200.05
40,3.251,1116.0,6.19,3175.0,100.0,0.0,0.0,0.0,3.251,1201.6
41,3.561,1193.0,8.45,3169.0,99.92,0.0,0.0,0.0,3.561,1208.43
42,3.265,1131.0,5.86,3174.0,99.99,0.0,0.0,0.0,3.265,1200.26
43,3.267,1128.0,6.32,3175.0,99.53,0.0,0.0,0.0,3.267,1197.65
44,3.282,1121.0,5.78,3174.0,100.0,0.0,0.0,0.0,3.282,1214.25
45,3.279,1124.0,5.9,3175.0,100.0,0.0,0.0,0.0,3.279,1205.27
46,3.291,1138.0,11.88,3174.0,99.87,0.001,714.0,0.41,3.292,1196.76
47,3.273,1131.0,5.72,3175.0,100.0,0.0,0.0,0.0,3.273,1207.75
48,3.268,1115.0,5.83,3174.0,100.0,0.0,0.0,0.0,3.268,1208.41
49,3.271,1143.0,6.09,3174.0,100.0,0.0,0.0,0.0,3.271,1208.58
50,3.302,1099.0,5.77,3174.0,100.0,0.0,0.0,0.0,3.302,1209.11
51,3.276,1111.0,5.77,3175.0,100.0,0.0,0.0,0.0,3.276,1195.59
52,3.282,1161.0,5.96,3174.0,100.0,0.0,0.0,0.0,3.282,1211.89
53,3.278,1128.0,5.66,3175.0,100.0,0.0,0.0,0.0,3.278,1199.92
54,3.257,1145.0,6.73,3174.0,100.0,0.001,714.0,0.41,3.258,1209.95
55,3.262,1127.0,5.89,3175.0,100.0,0.0,0.0,0.0,3.262,1202.84
