Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.198,1035.0,18.6,1655.0,42.17,0.003,711.0,0.63,1.201,466.69
1,3.187,1025.0,5.93,3178.0,99.95,0.0,0.0,0.0,3.187,1155.1
2,3.258,1122.0,5.84,3173.0,100.0,0.0,0.0,0.0,3.258,1219.65
3,3.272,1172.0,5.69,3173.0,100.0,0.0,0.0,0.0,3.272,1221.7
4,3.265,1147.0,5.75,3173.0,100.0,0.0,0.0,0.0,3.265,1215.7
5,3.278,1169.0,7.66,3173.0,100.0,0.0,713.0,0.31,3.278,1228.17
6,3.299,1132.0,12.67,3173.0,100.0,0.0,0.0,0.0,3.299,1216.78
7,3.294,1184.0,8.22,3173.0,100.0,0.001,709.0,0.22,3.295,1222.32
8,3.266,1157.0,7.48,3173.0,99.59,0.0,0.0,0.0,3.266,1227.9
9,3.283,1146.0,7.24,3172.0,100.0,0.0,708.0,0.22,3.283,1230.43
10,3.266,1121.0,6.54,3173.0,100.0,0.0,0.0,0.0,3.266,1210.43
11,3.273,1149.0,5.85,3173.0,100.0,0.0,0.0,0.0,3.273,1221.82
12,3.293,1156.0,8.19,3172.0,100.0,0.0,713.0,0.31,3.293,1235.15
13,3.274,1134.0,5.97,3173.0,100.0,0.0,0.0,0.0,3.274,1211.71
14,3.272,1143.0,6.39,3173.0,100.0,0.0,0.0,0.0,3.272,1218.8
15,3.291,1159.0,5.99,3173.0,100.0,0.0,0.0,0.0,3.291,1226.63
16,3.275,1139.0,5.95,3173.0,100.0,0.0,0.0,0.0,3.275,1214.75
17,3.283,1171.0,5.94,3173.0,100.0,0.0,0.0,0.0,3.283,1225.81
18,3.276,1157.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.276,1229.17
19,3.27,1162.0,6.13,3173.0,100.0,0.0,0.0,0.0,3.27,1221.96
20,3.273,1145.0,5.86,3173.0,100.0,0.0,0.0,0.0,3.273,1219.78
21,3.288,1159.0,6.11,3173.0,100.0,0.0,0.0,0.0,3.288,1217.32
22,3.299,1169.0,5.85,3172.0,100.0,0.0,0.0,0.0,3.299,1229.39
23,3.278,1158.0,5.73,3172.0,100.0,0.0,0.0,0.0,3.278,1233.47
24,3.276,1151.0,5.75,3173.0,100.0,0.0,0.0,0.0,3.276,1223.03
25,3.287,1124.0,5.84,3173.0,100.0,0.0,0.0,0.0,3.287,1229.15
26,3.298,1121.0,5.91,3173.0,100.0,0.0,0.0,0.0,3.298,1218.18
27,3.291,1145.0,6.14,3172.0,100.0,0.0,0.0,0.0,3.291,1232.84
28,3.328,1128.0,6.2,3169.0,100.0,0.0,0.0,0.0,3.328,1263.72
29,3.307,1159.0,7.21,3150.0,98.73,0.0,0.0,0.0,3.307,1266.48
30,3.344,1134.0,5.98,3169.0,99.99,0.0,0.0,0.0,3.344,1263.18
31,3.362,1125.0,5.96,3168.0,100.0,0.0,0.0,0.0,3.362,1272.21
32,3.356,1143.0,5.78,3169.0,100.0,0.0,0.0,0.0,3.356,1280.26
33,3.338,1143.0,6.15,3169.0,100.0,0.0,0.0,0.0,3.338,1276.17
34,3.336,1148.0,5.68,3169.0,100.0,0.0,0.0,0.0,3.336,1264.63
35,3.366,1174.0,11.2,3169.0,99.53,0.0,0.0,0.0,3.366,1277.48
36,3.379,1146.0,5.91,3168.0,100.0,0.0,0.0,0.0,3.379,1276.61
37,3.375,1135.0,5.81,3168.0,100.0,0.0,0.0,0.0,3.375,1283.3
38,3.365,1127.0,5.75,3169.0,100.0,0.0,0.0,0.0,3.365,1273.72
39,3.343,1155.0,7.23,3146.0,98.73,0.0,0.0,0.0,3.343,1281.6
40,3.356,1141.0,5.77,3169.0,100.0,0.0,0.0,0.0,3.356,1268.91
41,3.354,1136.0,5.88,3169.0,100.0,0.0,0.0,0.0,3.354,1272.93
42,3.349,1144.0,7.18,3169.0,99.55,0.0,0.0,0.0,3.349,1270.98
43,3.357,1148.0,5.82,3169.0,100.0,0.0,0.0,0.0,3.357,1277.38
44,3.35,1127.0,5.59,3169.0,100.0,0.0,0.0,0.0,3.35,1267.65
45,3.355,1163.0,7.27,3169.0,99.54,0.0,0.0,0.0,3.355,1267.6
46,3.319,1161.0,8.06,3169.0,99.75,0.0,712.0,0.32,3.319,1278.38
47,3.362,1153.0,6.23,3170.0,99.92,0.0,0.0,0.0,3.362,1268.23
48,3.346,1130.0,6.58,3169.0,100.0,0.0,0.0,0.0,3.346,1266.92
49,3.339,1109.0,5.68,3169.0,100.0,0.0,0.0,0.0,3.339,1266.2
50,3.341,1135.0,5.81,3169.0,100.0,0.0,0.0,0.0,3.341,1276.42
51,3.365,1127.0,6.4,3170.0,99.89,0.0,0.0,0.0,3.365,1262.2
52,3.366,1143.0,5.63,3168.0,100.0,0.0,0.0,0.0,3.366,1272.57
53,3.345,1105.0,5.75,3169.0,100.0,0.0,0.0,0.0,3.345,1271.29
54,3.341,1114.0,6.82,3169.0,100.0,0.0,712.0,0.32,3.341,1269.83
55,3.368,1170.0,5.94,3168.0,100.0,0.0,0.0,0.0,3.368,1285.0
56,3.358,1149.0,6.59,3169.0,99.54,0.0,0.0,0.0,3.358,1273.72
57,3.386,1120.0,6.48,3168.0,100.0,0.0,0.0,0.0,3.386,1276.14
58,3.382,1132.0,5.74,3168.0,100.0,0.0,0.0,0.0,3.382,1281.56
59,3.347,1127.0,5.95,3170.0,100.0,0.0,0.0,0.0,3.347,1267.04
60,3.357,1132.0,6.39,3170.0,100.0,0.0,0.0,0.0,3.357,1261.88
61,3.363,1141.0,5.85,3169.0,100.0,0.0,0.0,0.0,3.363,1266.82
62,3.368,1126.0,6.35,3167.0,100.0,0.0,0.0,0.0,3.368,1289.32
63,3.352,1146.0,5.75,3169.0,100.0,0.0,0.0,0.0,3.352,1273.92
64,3.346,1124.0,5.71,3169.0,100.0,0.0,0.0,0.0,3.346,1267.75
65,3.395,1163.0,11.31,3168.0,99.82,0.0,0.0,0.0,3.395,1276.41
66,3.395,1154.0,6.67,3169.0,100.0,0.0,0.0,0.0,3.395,1285.57
67,3.364,1118.0,5.69,3169.0,100.0,0.0,0.0,0.0,3.364,1269.04
68,3.365,1135.0,6.1,3169.0,100.0,0.0,0.0,0.0,3.365,1269.26
69,3.368,1170.0,5.92,3169.0,100.0,0.0,0.0,0.0,3.368,1262.69
70,3.358,1129.0,5.78,3169.0,100.0,0.0,0.0,0.0,3.358,1274.57
71,3.369,1145.0,5.83,3169.0,100.0,0.0,0.0,0.0,3.369,1267.57
72,3.354,1117.0,5.86,3169.0,100.0,0.0,0.0,0.0,3.354,1272.71
