Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
112,3.313,1129.0,5.99,3172.0,100.0,0.0,0.0,0.0,3.313,1224.92
113,3.313,1125.0,5.69,3171.0,100.0,0.0,0.0,0.0,3.313,1234.25
114,3.299,1124.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.299,1229.94
115,3.337,1133.0,5.99,3172.0,100.0,0.0,0.0,0.0,3.337,1220.5
116,3.371,1143.0,10.98,3171.0,100.0,0.0,0.0,0.0,3.371,1238.77
117,3.349,1151.0,6.46,3172.0,100.0,0.0,0.0,0.0,3.349,1232.71
118,3.324,1110.0,5.66,3172.0,100.0,0.0,0.0,0.0,3.324,1233.16
119,3.328,1125.0,10.26,3172.0,100.0,0.0,0.0,0.0,3.328,1230.09
120,3.325,1123.0,6.07,3172.0,100.0,0.0,0.0,0.0,3.325,1227.59
121,3.327,1126.0,5.71,3172.0,100.0,0.0,0.0,0.0,3.327,1235.12
122,3.327,1154.0,5.64,3172.0,100.0,0.0,0.0,0.0,3.327,1232.96
123,3.324,1112.0,6.19,3172.0,100.0,0.0,0.0,0.0,3.324,1231.55
124,3.324,1122.0,5.68,3172.0,100.0,0.0,0.0,0.0,3.324,1224.0
125,3.314,1132.0,5.86,3172.0,100.0,0.0,0.0,0.0,3.314,1230.91
126,3.317,1132.0,5.97,3172.0,100.0,0.0,0.0,0.0,3.317,1234.89
127,3.305,1119.0,5.78,3172.0,100.0,0.0,0.0,0.0,3.305,1230.66
128,3.313,1146.0,5.71,3172.0,100.0,0.0,0.0,0.0,3.313,1232.09
129,3.314,1119.0,5.7,3171.0,100.0,0.0,0.0,0.0,3.314,1232.08
130,3.32,1163.0,5.71,3171.0,100.0,0.0,0.0,0.0,3.32,1238.91
131,3.3,1132.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.3,1226.6
132,3.336,1170.0,5.68,3171.0,100.0,0.0,0.0,0.0,3.336,1234.0
133,3.325,1159.0,5.64,3172.0,100.0,0.0,0.0,0.0,3.325,1236.56
134,3.298,1126.0,6.14,3172.0,100.0,0.0,0.0,0.0,3.298,1228.11
135,3.354,1147.0,6.77,3171.0,100.0,0.0,714.0,0.41,3.354,1232.86
136,3.354,1139.0,6.86,3172.0,100.0,0.0,0.0,0.0,3.354,1233.85
137,3.336,1098.0,5.97,3171.0,100.0,0.0,0.0,0.0,3.336,1233.47
138,3.335,1131.0,5.76,3171.0,100.0,0.0,0.0,0.0,3.335,1228.27
139,3.32,1180.0,5.63,3172.0,100.0,0.0,0.0,0.0,3.32,1231.83
140,3.313,1148.0,5.83,3172.0,100.0,0.0,0.0,0.0,3.313,1224.38
141,3.314,1137.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.314,1237.78
142,3.322,1161.0,5.71,3172.0,100.0,0.0,0.0,0.0,3.322,1235.06
143,3.289,1137.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.289,1229.6
144,3.31,1148.0,5.69,3171.0,100.0,0.0,0.0,0.0,3.31,1237.59
145,3.312,1148.0,5.63,3171.0,100.0,0.0,0.0,0.0,3.312,1235.05
146,3.335,1134.0,10.71,3171.0,100.0,0.0,0.0,0.0,3.335,1237.53
147,3.342,1167.0,7.15,3172.0,100.0,0.0,0.0,0.0,3.342,1231.81
148,3.336,1118.0,6.6,3172.0,100.0,0.0,0.0,0.0,3.336,1226.15
149,3.324,1117.0,6.1,3172.0,100.0,0.0,0.0,0.0,3.324,1235.06
150,3.318,1125.0,5.74,3172.0,100.0,0.0,0.0,0.0,3.318,1228.04
151,3.312,1106.0,6.23,3172.0,100.0,0.0,0.0,0.0,3.312,1227.42
152,3.313,1130.0,5.82,3172.0,100.0,0.0,0.0,0.0,3.313,1223.1
153,3.32,1142.0,5.98,3171.0,100.0,0.0,0.0,0.0,3.32,1241.69
154,3.304,1120.0,5.8,3171.0,100.0,0.0,0.0,0.0,3.304,1233.28
155,3.321,1151.0,5.77,3171.0,100.0,0.0,0.0,0.0,3.321,1233.27
156,3.306,1140.0,5.89,3172.0,100.0,0.0,0.0,0.0,3.306,1229.41
157,3.316,1127.0,5.62,3172.0,100.0,0.0,0.0,0.0,3.316,1232.77
158,3.324,1122.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.324,1232.53
159,3.294,1133.0,5.67,3172.0,100.0,0.0,0.0,0.0,3.294,1223.7
160,3.318,1158.0,5.79,3172.0,100.0,0.0,0.0,0.0,3.318,1229.01
161,3.305,1137.0,6.54,3172.0,99.48,0.0,0.0,0.0,3.305,1237.31
162,3.337,1145.0,5.73,3172.0,100.0,0.0,0.0,0.0,3.337,1226.45
163,3.317,1115.0,5.81,3171.0,100.0,0.0,0.0,0.0,3.317,1235.56
164,3.312,1148.0,5.73,3171.0,100.0,0.0,0.0,0.0,3.312,1232.95
165,3.313,1163.0,5.81,3172.0,100.0,0.0,0.0,0.0,3.313,1225.63
166,3.32,1105.0,5.87,3171.0,100.0,0.0,0.0,0.0,3.32,1242.53
167,3.323,1144.0,6.25,3172.0,100.0,0.0,0.0,0.0,3.323,1219.61
168,3.303,1099.0,5.96,3172.0,100.0,0.0,0.0,0.0,3.303,1232.08
169,3.327,1151.0,5.57,3171.0,100.0,0.0,0.0,0.0,3.327,1234.58
170,3.292,1109.0,5.66,3172.0,100.0,0.0,0.0,0.0,3.292,1223.32
171,3.32,1160.0,5.86,3172.0,100.0,0.0,0.0,0.0,3.32,1223.44
172,3.316,1127.0,5.8,3172.0,100.0,0.0,0.0,0.0,3.316,1225.69
173,3.312,1108.0,5.75,3172.0,100.0,0.0,0.0,0.0,3.312,1235.64
174,3.319,1108.0,5.58,3171.0,100.0,0.0,0.0,0.0,3.319,1239.75
175,3.31,1113.0,10.64,3172.0,100.0,0.0,0.0,0.0,3.31,1222.65
176,3.364,1133.0,6.06,3171.0,100.0,0.0,0.0,0.0,3.364,1244.11
177,3.325,1122.0,5.79,3171.0,100.0,0.0,0.0,0.0,3.325,1232.68
178,3.335,1123.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.335,1235.49
179,3.308,1140.0,6.01,3172.0,100.0,0.0,0.0,0.0,3.308,1233.31
180,3.323,1125.0,6.41,3172.0,100.0,0.0,0.0,0.0,3.323,1224.96
181,3.318,1130.0,5.65,3171.0,100.0,0.0,0.0,0.0,3.318,1237.46
182,3.331,1134.0,5.66,3172.0,100.0,0.0,0.0,0.0,3.331,1226.55
183,3.3,1121.0,5.72,3172.0,100.0,0.0,0.0,0.0,3.3,1227.07
184,3.316,1145.0,6.85,3172.0,99.54,0.0,0.0,0.0,3.316,1231.52
185,3.294,1102.0,5.61,3172.0,100.0,0.0,0.0,0.0,3.294,1224.54
186,3.347,1160.0,5.96,3171.0,100.0,0.0,0.0,0.0,3.347,1236.56
187,3.316,1122.0,5.7,3172.0,100.0,0.0,0.0,0.0,3.316,1227.14
188,3.332,1126.0,5.77,3171.0,100.0,0.0,0.0,0.0,3.332,1226.97
189,3.304,1113.0,5.61,3172.0,100.0,0.0,0.0,0.0,3.304,1233.75
190,3.32,1120.0,5.63,3172.0,100.0,0.0,0.0,0.0,3.32,1238.07
191,3.298,1136.0,6.0,3172.0,100.0,0.0,0.0,0.0,3.298,1230.17
192,3.317,1158.0,5.7,3172.0,100.0,0.0,0.0,0.0,3.317,1224.38
193,3.289,1098.0,5.73,3173.0,100.0,0.0,0.0,0.0,3.289,1222.63
194,3.301,1130.0,6.54,3172.0,100.0,0.0,714.0,0.41,3.301,1229.62
195,3.271,1104.0,5.59,3173.0,100.0,0.0,0.0,0.0,3.271,1212.19
196,3.327,1150.0,6.32,3171.0,100.0,0.0,0.0,0.0,3.327,1258.04
197,3.327,1126.0,5.6,3170.0,100.0,0.0,0.0,0.0,3.327,1247.23
198,3.325,1106.0,5.77,3169.0,100.0,0.0,0.0,0.0,3.325,1270.82
199,3.333,1133.0,5.67,3170.0,100.0,0.0,0.0,0.0,3.333,1256.84
200,3.31,1131.0,5.59,3171.0,100.0,0.0,0.0,0.0,3.31,1247.95
201,3.37,1159.0,6.54,3169.0,100.0,0.0,0.0,0.0,3.37,1272.33
202,3.608,1138.0,8.52,3164.0,100.0,0.0,0.0,0.0,3.608,1271.29
203,3.369,1147.0,5.74,3169.0,100.0,0.0,0.0,0.0,3.369,1256.24
204,3.348,1138.0,5.86,3169.0,100.0,0.0,0.0,0.0,3.348,1276.71
205,3.38,1158.0,10.69,3170.0,100.0,0.0,0.0,0.0,3.38,1261.78
206,3.37,1172.0,6.85,3169.0,100.0,0.0,0.0,0.0,3.37,1268.05
207,3.372,1155.0,5.74,3169.0,100.0,0.0,0.0,0.0,3.372,1263.17
208,3.355,1161.0,5.85,3170.0,100.0,0.0,0.0,0.0,3.355,1266.26
209,3.355,1110.0,6.02,3170.0,100.0,0.0,0.0,0.0,3.355,1261.41
210,3.369,1154.0,5.8,3169.0,100.0,0.0,0.0,0.0,3.369,1265.99
211,3.36,1135.0,5.91,3169.0,100.0,0.0,0.0,0.0,3.36,1272.91
212,3.381,1138.0,5.74,3169.0,100.0,0.0,0.0,0.0,3.381,1267.83
213,3.358,1121.0,6.27,3169.0,100.0,0.0,0.0,0.0,3.358,1270.87
214,3.359,1120.0,5.62,3170.0,100.0,0.0,0.0,0.0,3.359,1261.29
215,3.341,1130.0,7.23,3149.0,98.74,0.0,0.0,0.0,3.341,1270.19
216,3.35,1122.0,6.01,3170.0,100.0,0.0,0.0,0.0,3.35,1256.41
217,3.359,1197.0,5.71,3170.0,100.0,0.0,0.0,0.0,3.359,1267.88
218,3.35,1132.0,6.41,3169.0,100.0,0.0,0.0,0.0,3.35,1263.12
219,3.375,1164.0,5.84,3169.0,100.0,0.0,0.0,0.0,3.375,1280.35
220,3.342,1118.0,5.88,3169.0,100.0,0.0,0.0,0.0,3.342,1264.2
221,3.369,1138.0,5.82,3169.0,100.0,0.0,0.0,0.0,3.369,1271.22
222,3.35,1133.0,5.58,3170.0,100.0,0.0,0.0,0.0,3.35,1261.94
223,3.341,1120.0,5.86,3170.0,100.0,0.0,0.0,0.0,3.341,1266.89
224,3.368,1154.0,5.7,3169.0,100.0,0.0,0.0,0.0,3.368,1262.3
225,3.346,1123.0,5.96,3169.0,100.0,0.0,0.0,0.0,3.346,1269.62
226,3.379,1146.0,5.99,3169.0,100.0,0.0,0.0,0.0,3.379,1260.96
227,3.35,1153.0,5.78,3170.0,100.0,0.0,0.0,0.0,3.35,1269.49
228,3.349,1154.0,5.91,3169.0,100.0,0.0,0.0,0.0,3.349,1270.0
229,3.372,1129.0,5.75,3169.0,100.0,0.0,0.0,0.0,3.372,1263.1
230,3.336,1117.0,6.07,3170.0,100.0,0.0,0.0,0.0,3.336,1261.67
231,3.369,1152.0,5.83,3170.0,100.0,0.0,0.0,0.0,3.369,1261.02
232,3.351,1153.0,5.65,3170.0,100.0,0.0,0.0,0.0,3.351,1270.18
233,3.362,1113.0,6.35,3170.0,99.81,0.0,0.0,0.0,3.362,1268.6
234,3.382,1143.0,5.56,3169.0,100.0,0.0,0.0,0.0,3.382,1259.99
235,3.387,1111.0,11.57,3169.0,100.0,0.0,0.0,0.0,3.387,1270.81
236,3.382,1153.0,5.92,3170.0,100.0,0.0,0.0,0.0,3.382,1264.88
237,3.364,1144.0,5.53,3169.0,100.0,0.0,0.0,0.0,3.364,1259.1
238,3.358,1146.0,6.02,3170.0,100.0,0.0,0.0,0.0,3.358,1270.71
239,3.373,1143.0,5.68,3170.0,100.0,0.0,0.0,0.0,3.373,1259.11
240,3.339,1124.0,5.72,3170.0,100.0,0.0,0.0,0.0,3.339,1265.37
241,3.352,1138.0,5.82,3170.0,100.0,0.0,0.0,0.0,3.352,1264.96
242,3.352,1137.0,5.66,3170.0,100.0,0.0,0.0,0.0,3.352,1254.64
243,3.369,1128.0,6.37,3169.0,100.0,0.0,0.0,0.0,3.369,1277.22
244,3.388,1164.0,5.72,3169.0,100.0,0.0,0.0,0.0,3.388,1269.14
245,3.356,1131.0,6.34,3170.0,100.0,0.0,0.0,0.0,3.356,1269.61
246,3.363,1131.0,5.88,3169.0,100.0,0.0,0.0,0.0,3.363,1267.07
247,3.378,1164.0,5.66,3169.0,100.0,0.0,0.0,0.0,3.378,1262.85
248,3.353,1133.0,5.9,3169.0,100.0,0.0,0.0,0.0,3.353,1274.45
249,3.36,1174.0,5.67,3169.0,100.0,0.0,0.0,0.0,3.36,1264.48
250,3.379,1168.0,5.98,3169.0,100.0,0.0,0.0,0.0,3.379,1268.3
251,3.358,1131.0,5.88,3169.0,100.0,0.0,0.0,0.0,3.358,1261.57
252,3.387,1140.0,6.14,3169.0,100.0,0.0,0.0,0.0,3.387,1277.82
253,3.353,1146.0,5.87,3170.0,100.0,0.0,0.0,0.0,3.353,1261.41
254,3.343,1114.0,6.79,3169.0,100.0,0.0,715.0,0.51,3.343,1263.25
255,3.363,1148.0,5.92,3169.0,100.0,0.0,0.0,0.0,3.363,1275.07
256,3.314,1099.0,6.03,3170.0,100.0,0.0,0.0,0.0,3.314,1253.11
257,3.324,1145.0,5.6,3170.0,100.0,0.0,0.0,0.0,3.324,1267.82
258,3.363,1181.0,5.61,3169.0,100.0,0.0,0.0,0.0,3.363,1268.02
259,3.312,1097.0,5.7,3170.0,100.0,0.0,0.0,0.0,3.312,1257.41
260,3.345,1147.0,5.85,3170.0,100.0,0.0,0.0,0.0,3.345,1256.29
261,3.368,1128.0,6.02,3169.0,100.0,0.0,0.0,0.0,3.368,1277.62
262,3.316,1107.0,5.64,3170.0,100.0,0.0,0.0,0.0,3.316,1257.08
263,3.343,1120.0,5.81,3170.0,100.0,0.0,0.0,0.0,3.343,1260.24
264,3.363,1106.0,10.61,3170.0,100.0,0.0,0.0,0.0,3.363,1263.13
265,3.375,1126.0,7.11,3169.0,100.0,0.0,0.0,0.0,3.375,1274.8
266,3.39,1153.0,5.98,3169.0,100.0,0.0,0.0,0.0,3.39,1266.69
267,3.357,1151.0,6.19,3169.0,100.0,0.0,0.0,0.0,3.357,1257.85
268,3.362,1101.0,6.41,3169.0,100.0,0.0,0.0,0.0,3.362,1267.22
269,3.392,1168.0,7.07,3170.0,100.0,0.0,0.0,0.0,3.392,1257.08
270,3.368,1146.0,5.8,3169.0,100.0,0.0,0.0,0.0,3.368,1272.7
271,3.353,1127.0,5.87,3170.0,100.0,0.0,0.0,0.0,3.353,1265.39
272,3.38,1127.0,5.67,3169.0,100.0,0.0,0.0,0.0,3.38,1269.13
273,3.353,1142.0,5.75,3170.0,100.0,0.0,0.0,0.0,3.353,1262.0
274,3.341,1143.0,5.69,3170.0,100.0,0.0,0.0,0.0,3.341,1265.63
275,3.375,1121.0,5.86,3169.0,100.0,0.0,0.0,0.0,3.375,1261.0
276,3.341,1119.0,5.86,3170.0,100.0,0.0,0.0,0.0,3.341,1260.53
277,3.333,1130.0,6.36,3170.0,100.0,0.0,0.0,0.0,3.333,1260.41
278,3.386,1147.0,6.12,3170.0,99.92,0.0,0.0,0.0,3.386,1254.67
279,3.353,1139.0,5.73,3169.0,100.0,0.0,0.0,0.0,3.353,1268.4
280,3.363,1147.0,5.96,3169.0,100.0,0.0,0.0,0.0,3.363,1272.52
281,3.354,1126.0,6.09,3170.0,100.0,0.0,0.0,0.0,3.354,1258.08
282,3.376,1160.0,6.05,3170.0,99.91,0.0,0.0,0.0,3.376,1263.59
283,3.358,1103.0,5.9,3169.0,100.0,0.0,0.0,0.0,3.358,1268.72
284,3.378,1162.0,5.71,3169.0,100.0,0.0,0.0,0.0,3.378,1271.2
285,3.365,1156.0,6.43,3169.0,100.0,0.0,0.0,0.0,3.365,1267.84
286,3.347,1106.0,5.77,3170.0,100.0,0.0,0.0,0.0,3.347,1256.67
287,3.357,1130.0,5.8,3170.0,100.0,0.0,0.0,0.0,3.357,1272.99
288,3.343,1123.0,5.73,3170.0,100.0,0.0,0.0,0.0,3.343,1247.01
289,3.344,1142.0,5.61,3169.0,100.0,0.0,0.0,0.0,3.344,1275.19
290,3.363,1123.0,5.99,3169.0,100.0,0.0,0.0,0.0,3.363,1258.87
291,3.368,1144.0,5.72,3169.0,100.0,0.0,0.0,0.0,3.368,1268.27
292,3.346,1092.0,5.59,3169.0,100.0,0.0,0.0,0.0,3.346,1257.32
293,3.343,1119.0,5.75,3169.0,100.0,0.0,0.0,0.0,3.343,1268.58
294,3.394,1135.0,10.79,3170.0,100.0,0.0,0.0,0.0,3.394,1263.54
295,3.379,1119.0,9.84,3170.0,100.0,0.0,709.0,0.22,3.379,1250.43
296,3.356,1119.0,6.15,3169.0,100.0,0.0,0.0,0.0,3.356,1268.46
297,3.375,1179.0,7.32,3169.0,99.52,0.0,712.0,0.32,3.375,1272.14
298,3.342,1121.0,6.51,3170.0,100.0,0.0,0.0,0.0,3.342,1253.96
299,3.361,1113.0,7.34,3170.0,100.0,0.0,0.0,0.0,3.361,1268.6
300,3.378,1156.0,6.59,3170.0,99.49,0.0,0.0,0.0,3.378,1245.74
301,3.353,1133.0,5.85,3169.0,100.0,0.0,0.0,0.0,3.353,1266.91
302,3.348,1107.0,5.96,3169.0,100.0,0.0,0.0,0.0,3.348,1270.99
303,3.359,1123.0,5.81,3169.0,100.0,0.0,0.0,0.0,3.359,1265.65
304,3.354,1152.0,5.98,3169.0,100.0,0.0,0.0,0.0,3.354,1254.05
305,3.345,1144.0,5.91,3169.0,100.0,0.0,0.0,0.0,3.345,1280.52
