Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s
0,1.209,1054.0,24.71,1701.0,42.97,0.001,709.0,0.22,1.21,460.65
1,3.149,1009.0,6.93,3182.0,99.96,0.0,712.0,0.32,3.149,1118.43
2,3.216,1081.0,5.73,3178.0,100.0,0.0,0.0,0.0,3.216,1161.77
3,3.201,1162.0,5.81,3178.0,100.0,0.0,0.0,0.0,3.201,1156.36
4,3.198,1114.0,6.19,3179.0,100.0,0.0,0.0,0.0,3.198,1167.91
5,3.205,1121.0,6.4,3179.0,100.0,0.0,0.0,0.0,3.205,1154.87
6,3.194,1122.0,5.65,3178.0,100.0,0.0,0.0,0.0,3.194,1157.7
7,3.218,1145.0,5.84,3178.0,100.0,0.0,0.0,0.0,3.218,1164.3
8,3.203,1103.0,5.94,3178.0,100.0,0.0,0.0,0.0,3.203,1169.81
9,3.199,1099.0,6.47,3179.0,100.0,0.001,715.0,0.51,3.2,1157.72
10,3.195,1096.0,5.74,3179.0,100.0,0.0,0.0,0.0,3.195,1159.6
11,3.227,1137.0,9.83,3179.0,100.0,0.0,0.0,0.0,3.227,1161.99
12,3.234,1085.0,6.02,3178.0,100.0,0.0,0.0,0.0,3.234,1159.2
13,3.222,1070.0,5.64,3178.0,100.0,0.0,0.0,0.0,3.222,1161.76
14,3.215,1094.0,5.64,3178.0,100.0,0.0,0.0,0.0,3.215,1154.21
15,3.211,1115.0,5.76,3178.0,100.0,0.0,0.0,0.0,3.211,1165.56
16,3.212,1119.0,5.92,3179.0,100.0,0.0,0.0,0.0,3.212,1154.19
17,3.202,1115.0,5.91,3179.0,100.0,0.0,0.0,0.0,3.202,1169.18
18,3.196,1098.0,5.72,3179.0,100.0,0.0,0.0,0.0,3.196,1157.44
19,3.199,1128.0,5.57,3179.0,100.0,0.0,0.0,0.0,3.199,1159.17
20,3.194,1111.0,5.77,3179.0,100.0,0.0,0.0,0.0,3.194,1159.72
21,3.204,1113.0,6.44,3179.0,100.0,0.0,0.0,0.0,3.204,1157.69
22,3.22,1127.0,5.82,3178.0,100.0,0.0,0.0,0.0,3.22,1164.34
23,3.208,1117.0,5.72,3179.0,100.0,0.0,0.0,0.0,3.208,1160.96
24,3.207,1086.0,5.51,3179.0,100.0,0.0,0.0,0.0,3.207,1156.87
25,3.206,1082.0,5.62,3178.0,100.0,0.0,0.0,0.0,3.206,1158.08
26,3.214,1094.0,5.98,3178.0,100.0,0.0,0.0,0.0,3.214,1170.31
27,3.215,1109.0,5.69,3179.0,100.0,0.0,0.0,0.0,3.215,1155.7
28,3.217,1102.0,5.64,3178.0,100.0,0.0,0.0,0.0,3.217,1168.2
29,3.218,1110.0,5.62,3179.0,100.0,0.0,0.0,0.0,3.218,1156.39
30,3.178,1107.0,6.53,3179.0,100.0,0.002,716.0,0.61,3.18,1154.89
31,3.195,1134.0,5.81,3179.0,100.0,0.0,0.0,0.0,3.195,1163.57
32,3.208,1099.0,5.97,3179.0,100.0,0.0,0.0,0.0,3.208,1159.71
33,3.221,1125.0,5.84,3178.0,100.0,0.0,0.0,0.0,3.221,1167.08
34,3.211,1096.0,5.6,3178.0,100.0,0.0,0.0,0.0,3.211,1160.26
35,3.209,1102.0,5.67,3179.0,100.0,0.0,0.0,0.0,3.209,1160.09
36,3.215,1116.0,5.84,3178.0,100.0,0.0,0.0,0.0,3.215,1157.74
37,3.218,1089.0,6.67,3178.0,100.0,0.0,0.0,0.0,3.218,1168.84
38,3.211,1078.0,6.12,3178.0,100.0,0.0,0.0,0.0,3.211,1159.32
39,3.213,1092.0,5.59,3178.0,100.0,0.0,0.0,0.0,3.213,1157.21
40,3.213,1104.0,5.71,3178.0,100.0,0.0,0.0,0.0,3.213,1157.53
41,3.263,1105.0,11.67,3178.0,100.0,0.0,0.0,0.0,3.263,1160.6
42,3.238,1092.0,6.33,3178.0,100.0,0.0,0.0,0.0,3.238,1162.65
43,3.219,1079.0,5.72,3178.0,100.0,0.0,0.0,0.0,3.219,1166.05
44,3.219,1087.0,5.69,3178.0,100.0,0.0,0.0,0.0,3.219,1157.17
45,3.226,1126.0,5.78,3178.0,100.0,0.0,0.0,0.0,3.226,1170.54
46,3.255,1125.0,11.5,3178.0,100.0,0.001,714.0,0.41,3.256,1160.99
47,3.223,1124.0,5.78,3178.0,100.0,0.0,0.0,0.0,3.223,1158.67
48,3.211,1111.0,5.78,3179.0,100.0,0.0,0.0,0.0,3.211,1162.1
49,3.207,1099.0,5.56,3178.0,100.0,0.0,0.0,0.0,3.207,1163.81
50,3.199,1134.0,5.53,3179.0,100.0,0.0,0.0,0.0,3.199,1153.73
51,3.215,1123.0,5.87,3179.0,100.0,0.0,0.0,0.0,3.215,1162.51
52,3.218,1093.0,5.59,3178.0,100.0,0.0,0.0,0.0,3.218,1159.58
53,3.212,1119.0,5.63,3179.0,100.0,0.0,0.0,0.0,3.212,1158.76
54,3.2,1073.0,5.7,3178.0,100.0,0.0,0.0,0.0,3.2,1161.55
55,3.216,1108.0,5.96,3179.0,100.0,0.0,0.0,0.0,3.216,1161.04
56,3.235,1103.0,5.83,3178.0,100.0,0.0,0.0,0.0,3.235,1167.55
57,3.225,1103.0,5.58,3179.0,100.0,0.0,0.0,0.0,3.225,1153.99
58,3.227,1080.0,5.62,3178.0,100.0,0.0,0.0,0.0,3.227,1159.19
59,3.22,1105.0,5.71,3178.0,100.0,0.0,0.0,0.0,3.22,1170.35
60,3.214,1078.0,5.65,3178.0,100.0,0.0,0.0,0.0,3.214,1159.26
61,3.224,1085.0,5.86,3178.0,100.0,0.0,0.0,0.0,3.224,1155.94
62,3.241,1110.0,5.61,3178.0,100.0,0.0,0.0,0.0,3.241,1167.11
63,3.234,1107.0,5.63,3179.0,100.0,0.0,0.0,0.0,3.234,1154.52
64,3.233,1100.0,5.65,3178.0,100.0,0.0,0.0,0.0,3.233,1164.57
65,3.23,1090.0,5.58,3178.0,100.0,0.0,0.0,0.0,3.23,1165.06
66,3.233,1109.0,5.85,3178.0,100.0,0.0,0.0,0.0,3.233,1160.36
67,3.228,1118.0,5.6,3179.0,100.0,0.0,0.0,0.0,3.228,1156.77
68,3.228,1077.0,5.62,3178.0,100.0,0.0,0.0,0.0,3.228,1160.57
69,3.224,1101.0,6.25,3178.0,100.0,0.0,0.0,0.0,3.224,1170.75
70,3.232,1120.0,10.11,3179.0,100.0,0.0,0.0,0.0,3.232,1156.93
71,3.274,1102.0,5.8,3178.0,100.0,0.0,0.0,0.0,3.274,1166.95
72,3.226,1085.0,6.43,3179.0,100.0,0.0,0.0,0.0,3.226,1158.46
73,3.221,1067.0,5.64,3179.0,100.0,0.0,0.0,0.0,3.221,1155.88
74,3.218,1123.0,5.69,3179.0,100.0,0.0,0.0,0.0,3.218,1160.7
75,3.226,1104.0,5.68,3179.0,100.0,0.0,0.0,0.0,3.226,1158.13
76,3.234,1078.0,5.87,3178.0,100.0,0.0,0.0,0.0,3.234,1166.24
77,3.219,1061.0,5.84,3179.0,100.0,0.0,0.0,0.0,3.219,1154.37
78,3.219,1094.0,5.59,3179.0,100.0,0.0,0.0,0.0,3.219,1160.63
79,3.22,1103.0,5.58,3179.0,100.0,0.0,0.0,0.0,3.22,1162.4
80,3.221,1093.0,5.5,3178.0,100.0,0.0,0.0,0.0,3.221,1158.13
81,3.236,1104.0,5.81,3179.0,100.0,0.0,0.0,0.0,3.236,1154.25
82,3.224,1105.0,5.67,3178.0,100.0,0.0,0.0,0.0,3.224,1169.13
83,3.223,1105.0,5.58,3179.0,100.0,0.0,0.0,0.0,3.223,1158.03
84,3.218,1094.0,5.5,3179.0,100.0,0.0,0.0,0.0,3.218,1159.29
85,3.217,1126.0,5.54,3179.0,100.0,0.0,0.0,0.0,3.217,1162.03
86,3.231,1076.0,5.87,3178.0,100.0,0.0,0.0,0.0,3.231,1154.56
87,3.234,1086.0,5.56,3179.0,100.0,0.0,0.0,0.0,3.234,1157.25
88,3.221,1082.0,5.64,3179.0,100.0,0.0,0.0,0.0,3.221,1158.51
89,3.248,1101.0,6.83,3178.0,100.0,0.0,714.0,0.41,3.248,1166.41
90,3.24,1101.0,5.55,3179.0,100.0,0.0,0.0,0.0,3.24,1161.46
91,3.225,1110.0,6.13,3179.0,100.0,0.0,0.0,0.0,3.225,1160.07
92,3.223,1123.0,5.55,3179.0,100.0,0.0,0.0,0.0,3.223,1162.2
93,3.218,1106.0,5.7,3179.0,100.0,0.0,0.0,0.0,3.218,1161.46
94,3.518,1148.0,8.17,3173.0,100.0,0.0,0.0,0.0,3.518,1159.8
95,3.251,1084.0,5.54,3178.0,100.0,0.0,0.0,0.0,3.251,1152.15
96,3.252,1093.0,5.95,3178.0,100.0,0.0,0.0,0.0,3.252,1160.78
97,3.233,1092.0,5.77,3178.0,100.0,0.0,0.0,0.0,3.233,1170.91
98,3.229,1074.0,5.56,3179.0,100.0,0.0,0.0,0.0,3.229,1154.69
99,3.234,1085.0,5.52,3178.0,100.0,0.0,0.0,0.0,3.234,1163.67
100,3.263,1108.0,9.86,3178.0,100.0,0.0,0.0,0.0,3.263,1162.34
101,3.258,1112.0,8.15,3179.0,100.0,0.0,0.0,0.0,3.258,1152.02
102,3.243,1106.0,5.64,3178.0,100.0,0.0,0.0,0.0,3.243,1165.03
103,3.241,1086.0,5.68,3178.0,100.0,0.0,0.0,0.0,3.241,1166.73
104,3.228,1115.0,5.59,3179.0,100.0,0.0,0.0,0.0,3.228,1161.17
105,3.229,1136.0,5.98,3178.0,100.0,0.0,0.0,0.0,3.229,1161.31
106,3.227,1095.0,6.23,3179.0,100.0,0.0,0.0,0.0,3.227,1160.14
107,3.222,1104.0,5.57,3179.0,100.0,0.0,0.0,0.0,3.222,1160.55
108,3.223,1100.0,5.75,3179.0,100.0,0.0,0.0,0.0,3.223,1152.15
109,3.223,1085.0,5.56,3179.0,100.0,0.0,0.0,0.0,3.223,1168.63
110,3.224,1089.0,5.8,3179.0,100.0,0.0,0.0,0.0,3.224,1158.59
111,3.235,1101.0,6.74,3179.0,100.0,0.0,0.0,0.0,3.235,1159.93
112,3.259,1095.0,6.3,3178.0,100.0,0.0,712.0,0.31,3.259,1155.72
113,3.232,1096.0,6.01,3178.0,100.0,0.0,0.0,0.0,3.232,1168.93
114,3.228,1097.0,5.61,3178.0,100.0,0.0,0.0,0.0,3.228,1161.54
115,3.225,1105.0,5.83,3179.0,100.0,0.0,0.0,0.0,3.225,1155.38
116,3.245,1110.0,5.72,3178.0,100.0,0.0,0.0,0.0,3.245,1157.53
117,3.231,1094.0,5.52,3178.0,100.0,0.0,0.0,0.0,3.231,1162.13
118,3.226,1095.0,5.63,3179.0,100.0,0.0,0.0,0.0,3.226,1160.1
119,3.233,1082.0,5.79,3179.0,100.0,0.0,0.0,0.0,3.233,1160.29
120,3.218,1106.0,5.82,3178.0,100.0,0.0,0.0,0.0,3.218,1168.83
121,3.237,1116.0,5.77,3179.0,100.0,0.0,0.0,0.0,3.237,1157.84
122,3.227,1134.0,5.95,3179.0,100.0,0.0,0.0,0.0,3.227,1161.46
123,3.232,1117.0,5.78,3178.0,100.0,0.0,0.0,0.0,3.232,1161.05
124,3.227,1081.0,5.55,3179.0,100.0,0.0,0.0,0.0,3.227,1156.03
125,3.233,1120.0,5.89,3179.0,100.0,0.0,0.0,0.0,3.233,1159.62
126,3.237,1131.0,5.69,3179.0,100.0,0.0,0.0,0.0,3.237,1160.38
127,3.233,1111.0,5.49,3179.0,100.0,0.0,0.0,0.0,3.233,1159.31
128,3.23,1116.0,5.62,3179.0,100.0,0.0,0.0,0.0,3.23,1169.94
129,3.231,1116.0,5.62,3179.0,100.0,0.0,0.0,0.0,3.231,1158.2
130,3.271,1108.0,10.1,3179.0,100.0,0.0,0.0,0.0,3.271,1159.48
131,3.246,1096.0,5.86,3179.0,100.0,0.0,0.0,0.0,3.246,1160.33
132,3.24,1137.0,5.6,3179.0,100.0,0.0,0.0,0.0,3.24,1153.83
133,3.243,1129.0,5.65,3179.0,100.0,0.0,0.0,0.0,3.243,1156.37
134,3.242,1116.0,6.31,3179.0,100.0,0.0,0.0,0.0,3.242,1166.28
