Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.053,1102.0,22.02,633.0,1.25,0.0,0.0,0.0,0.053
1,0.032,1055.0,16.45,613.0,1.2,0.0,0.0,0.0,0.032
2,0.033,1063.0,14.9,619.0,1.53,0.0,0.0,0.0,0.033
3,0.037,1063.0,18.01,618.0,2.06,0.0,711.0,0.42,0.037
4,0.029,1055.0,13.87,613.0,1.32,0.0,0.0,0.0,0.029
5,0.03,1061.0,13.91,616.0,0.99,0.0,0.0,0.0,0.03
6,0.032,1058.0,15.58,614.0,1.21,0.0,698.0,0.23,0.032
7,0.032,1053.0,16.31,609.0,1.02,0.001,712.0,0.43,0.033
8,0.016,998.0,7.17,608.0,1.33,0.0,0.0,0.0,0.016
9,0.028,1050.0,12.54,611.0,1.57,0.0,708.0,0.44,0.028
10,0.029,1056.0,15.55,610.0,1.32,0.0,0.0,0.0,0.029
11,0.033,1065.0,13.49,616.0,2.09,0.0,0.0,0.0,0.033
12,0.03,1059.0,13.51,618.0,1.88,0.0,0.0,0.0,0.03
13,0.031,1059.0,14.06,616.0,1.22,0.0,0.0,0.0,0.031
14,0.026,1056.0,14.39,613.0,0.68,0.0,0.0,0.0,0.026
15,0.032,1067.0,13.66,616.0,1.96,0.0,0.0,0.0,0.032
16,0.032,1057.0,16.92,612.0,1.38,0.0,0.0,0.0,0.032
17,0.029,1050.0,14.1,614.0,1.06,0.0,0.0,0.0,0.029
18,0.032,1052.0,15.05,617.0,0.99,0.0,0.0,0.0,0.032
19,0.032,1040.0,12.62,616.0,0.96,0.0,0.0,0.0,0.032
20,0.046,1057.0,36.9,619.0,1.52,0.0,0.0,0.0,0.046
21,0.03,1057.0,14.44,616.0,1.01,0.0,0.0,0.0,0.03
22,0.042,1074.0,17.0,638.0,2.5,0.002,710.0,0.74,0.044
23,0.032,1054.0,15.25,612.0,1.18,0.0,0.0,0.0,0.032
24,0.031,1058.0,14.44,619.0,1.51,0.0,0.0,0.0,0.031
25,0.029,1054.0,13.01,612.0,0.79,0.0,0.0,0.0,0.029
26,0.017,1001.0,8.17,608.0,1.31,0.0,0.0,0.0,0.017
27,0.026,1049.0,12.17,610.0,1.52,0.0,0.0,0.0,0.026
28,0.03,1053.0,14.14,613.0,1.16,0.0,0.0,0.0,0.03
29,0.033,1063.0,13.83,618.0,2.1,0.0,0.0,0.0,0.033
30,0.045,1105.0,21.14,617.0,1.64,0.0,0.0,0.0,0.045
31,0.034,1054.0,17.87,616.0,1.02,0.0,0.0,0.0,0.034
32,0.033,1058.0,14.29,621.0,1.61,0.0,0.0,0.0,0.033
33,0.029,1062.0,13.71,618.0,1.57,0.0,0.0,0.0,0.029
34,0.03,1057.0,13.99,613.0,1.46,0.0,0.0,0.0,0.03
35,0.036,1054.0,15.53,761.0,1.36,0.001,713.0,0.51,0.037
36,0.05,1132.0,25.77,620.0,1.01,0.0,0.0,0.0,0.05
37,0.035,1099.0,16.98,653.0,1.64,0.001,708.0,0.54,0.036
38,0.039,1052.0,13.81,613.0,1.62,0.0,0.0,0.0,0.039
39,0.031,1050.0,13.21,615.0,0.89,0.0,0.0,0.0,0.031
40,0.034,1041.0,12.46,617.0,1.27,0.0,0.0,0.0,0.034
41,0.031,1047.0,14.5,613.0,1.09,0.0,0.0,0.0,0.031
42,0.031,1057.0,13.9,615.0,1.08,0.0,0.0,0.0,0.031
43,0.029,1038.0,13.02,611.0,1.0,0.001,711.0,0.42,0.03
44,0.021,1010.0,7.68,614.0,2.16,0.001,709.0,0.32,0.022
45,0.029,1054.0,15.07,608.0,1.12,0.0,714.0,0.61,0.029
46,0.033,1063.0,16.05,613.0,2.08,0.001,703.0,0.22,0.034
47,0.032,1059.0,16.43,617.0,1.16,0.001,703.0,0.22,0.033
48,0.029,1052.0,15.37,616.0,0.99,0.0,0.0,0.0,0.029
49,0.033,1059.0,13.93,618.0,1.93,0.0,0.0,0.0,0.033
50,0.045,1052.0,38.69,616.0,2.05,0.0,0.0,0.0,0.045
51,0.028,1050.0,14.71,609.0,0.74,0.0,0.0,0.0,0.028
52,0.031,1068.0,14.49,616.0,1.0,0.0,0.0,0.0,0.031
