Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.054,1108.0,29.96,628.0,0.99,0.0,0.0,0.0,0.054
1,0.033,1050.0,14.74,621.0,1.72,0.0,0.0,0.0,0.033
2,0.031,1049.0,16.46,615.0,0.7,0.0,0.0,0.0,0.031
3,0.021,1014.0,11.24,611.0,0.94,0.0,0.0,0.0,0.021
4,0.033,1026.0,29.37,611.0,1.57,0.0,0.0,0.0,0.033
5,0.09,1054.0,100.0,609.0,1.2,0.0,0.0,0.0,0.09
6,0.064,1052.0,63.76,611.0,1.14,0.0,0.0,0.0,0.064
7,0.031,1059.0,15.64,615.0,1.08,0.0,0.0,0.0,0.031
8,0.03,1034.0,11.79,611.0,1.16,0.0,0.0,0.0,0.03
9,0.031,1044.0,13.8,627.0,0.98,0.003,711.0,0.41,0.034
10,0.034,1051.0,14.1,621.0,1.68,0.0,704.0,0.22,0.034
11,0.03,1039.0,15.29,614.0,1.03,0.0,0.0,0.0,0.03
12,0.03,1067.0,14.66,617.0,1.32,0.0,0.0,0.0,0.03
13,0.029,1050.0,14.4,614.0,1.12,0.0,0.0,0.0,0.029
14,0.03,1053.0,13.89,619.0,0.99,0.0,0.0,0.0,0.03
15,0.03,1058.0,14.5,619.0,0.98,0.0,0.0,0.0,0.03
16,0.044,1052.0,36.83,619.0,0.96,0.0,0.0,0.0,0.044
17,0.031,1044.0,17.22,615.0,0.67,0.0,0.0,0.0,0.031
18,0.029,1053.0,14.52,617.0,1.01,0.0,0.0,0.0,0.029
19,0.031,1051.0,13.42,620.0,1.81,0.0,0.0,0.0,0.031
20,0.024,1023.0,11.79,610.0,0.9,0.0,0.0,0.0,0.024
21,0.021,1015.0,9.41,616.0,1.58,0.0,0.0,0.0,0.021
22,0.039,1054.0,25.34,613.0,1.14,0.0,0.0,0.0,0.039
23,0.037,1063.0,16.47,737.0,1.39,0.0,714.0,0.62,0.037
24,0.032,1054.0,13.84,618.0,1.59,0.0,0.0,0.0,0.032
25,0.031,1056.0,18.57,614.0,0.61,0.0,0.0,0.0,0.031
26,0.03,1060.0,15.23,611.0,1.48,0.0,0.0,0.0,0.03
27,0.029,1052.0,15.91,609.0,1.29,0.0,0.0,0.0,0.029
28,0.03,1032.0,13.05,609.0,0.86,0.0,0.0,0.0,0.03
29,0.029,1055.0,12.27,616.0,1.57,0.0,0.0,0.0,0.029
30,0.031,1057.0,14.66,614.0,1.12,0.0,0.0,0.0,0.031
31,0.032,1056.0,15.14,619.0,0.99,0.0,0.0,0.0,0.032
32,0.027,1058.0,15.08,614.0,0.74,0.0,0.0,0.0,0.027
33,0.03,1051.0,13.91,618.0,1.62,0.0,0.0,0.0,0.03
34,0.029,1050.0,14.34,618.0,1.08,0.0,0.0,0.0,0.029
35,0.032,1060.0,15.71,614.0,1.04,0.0,0.0,0.0,0.032
36,0.032,1053.0,15.49,618.0,1.32,0.0,0.0,0.0,0.032
37,0.028,1030.0,12.42,614.0,1.71,0.0,0.0,0.0,0.028
38,0.016,997.0,9.34,608.0,0.88,0.0,0.0,0.0,0.016
39,0.026,1051.0,13.08,613.0,1.24,0.0,0.0,0.0,0.026
40,0.031,1054.0,14.56,614.0,1.69,0.0,0.0,0.0,0.031
41,0.029,1051.0,14.56,612.0,1.34,0.0,0.0,0.0,0.029
42,0.03,1051.0,14.42,614.0,1.28,0.0,0.0,0.0,0.03
43,0.033,1053.0,17.42,613.0,1.29,0.0,0.0,0.0,0.033
44,0.031,1051.0,14.75,614.0,1.65,0.0,0.0,0.0,0.031
45,0.046,1052.0,35.79,618.0,1.06,0.0,0.0,0.0,0.046
46,0.033,1053.0,15.48,618.0,1.73,0.0,0.0,0.0,0.033
47,0.03,1057.0,14.88,615.0,1.06,0.0,0.0,0.0,0.03
48,0.031,1034.0,11.42,618.0,1.06,0.0,0.0,0.0,0.031
49,0.031,1060.0,15.17,613.0,1.09,0.0,0.0,0.0,0.031
50,0.029,1052.0,14.94,615.0,0.89,0.0,0.0,0.0,0.029
51,0.029,1052.0,14.54,610.0,1.4,0.0,0.0,0.0,0.029
52,0.028,1053.0,15.07,609.0,0.88,0.0,0.0,0.0,0.028
53,0.029,1055.0,14.59,612.0,1.15,0.0,0.0,0.0,0.029
54,0.028,1050.0,14.13,613.0,1.17,0.0,0.0,0.0,0.028
55,0.019,992.0,11.02,608.0,1.13,0.0,0.0,0.0,0.019
56,0.048,1100.0,21.74,690.0,1.7,0.0,711.0,0.42,0.048
57,0.032,1052.0,14.82,616.0,1.66,0.0,0.0,0.0,0.032
58,0.032,1051.0,14.48,622.0,1.48,0.0,0.0,0.0,0.032
59,0.031,1048.0,15.07,620.0,1.11,0.0,0.0,0.0,0.031
60,0.032,1052.0,14.24,620.0,1.5,0.0,0.0,0.0,0.032
61,0.031,1051.0,15.63,618.0,0.95,0.0,0.0,0.0,0.031
62,0.032,1059.0,13.9,620.0,1.72,0.0,0.0,0.0,0.032
63,0.03,1054.0,13.91,612.0,1.85,0.0,0.0,0.0,0.03
64,0.034,1058.0,17.03,615.0,1.92,0.0,0.0,0.0,0.034
65,0.03,1055.0,14.84,610.0,1.54,0.0,0.0,0.0,0.03
66,0.029,1050.0,14.85,612.0,1.13,0.0,0.0,0.0,0.029
67,0.03,1050.0,14.56,618.0,1.13,0.0,0.0,0.0,0.03
68,0.038,1047.0,11.9,777.0,1.37,0.0,710.0,0.32,0.038
69,0.031,1053.0,13.52,621.0,1.83,0.0,0.0,0.0,0.031
70,0.03,1063.0,14.36,613.0,1.44,0.0,0.0,0.0,0.03
71,0.03,1045.0,12.47,613.0,1.7,0.0,0.0,0.0,0.03
72,0.016,994.0,7.27,610.0,1.49,0.0,0.0,0.0,0.016
73,0.025,1049.0,12.11,609.0,1.46,0.0,0.0,0.0,0.025
74,0.041,1051.0,32.1,611.0,1.28,0.0,0.0,0.0,0.041
75,0.034,1039.0,22.1,611.0,1.52,0.0,0.0,0.0,0.034
76,0.029,1053.0,14.48,612.0,1.51,0.0,0.0,0.0,0.029
77,0.03,1052.0,15.47,611.0,1.17,0.0,0.0,0.0,0.03
78,0.031,1053.0,14.36,616.0,1.0,0.0,0.0,0.0,0.031
79,0.031,1052.0,14.91,622.0,1.49,0.0,0.0,0.0,0.031
80,0.03,1048.0,14.43,619.0,0.97,0.0,0.0,0.0,0.03
81,0.029,1051.0,14.09,617.0,1.32,0.0,0.0,0.0,0.029
82,0.028,1050.0,14.53,612.0,1.33,0.0,0.0,0.0,0.028
83,0.029,1053.0,14.93,616.0,1.06,0.0,0.0,0.0,0.029
84,0.032,1050.0,17.23,618.0,1.13,0.0,0.0,0.0,0.032
85,0.03,1057.0,15.33,614.0,1.11,0.0,0.0,0.0,0.03
86,0.028,1055.0,14.84,610.0,1.14,0.0,0.0,0.0,0.028
87,0.031,1043.0,11.94,612.0,1.16,0.0,0.0,0.0,0.031
88,0.025,1017.0,10.08,615.0,0.98,0.0,0.0,0.0,0.025
89,0.019,1000.0,8.42,610.0,1.44,0.0,0.0,0.0,0.019
90,0.026,1052.0,12.98,610.0,1.19,0.0,0.0,0.0,0.026
91,0.028,1046.0,13.73,608.0,1.06,0.0,0.0,0.0,0.028
92,0.027,1046.0,11.72,610.0,0.97,0.0,0.0,0.0,0.027
93,0.031,1054.0,13.51,618.0,1.31,0.0,0.0,0.0,0.031
94,0.029,1049.0,13.56,612.0,1.43,0.0,0.0,0.0,0.029
95,0.03,1049.0,14.13,614.0,1.06,0.0,0.0,0.0,0.03
96,0.028,1050.0,14.4,615.0,1.01,0.0,0.0,0.0,0.028
97,0.029,1048.0,14.8,612.0,1.14,0.0,0.0,0.0,0.029
98,0.029,1044.0,14.01,618.0,1.14,0.0,0.0,0.0,0.029
99,0.031,1055.0,15.63,616.0,1.04,0.0,0.0,0.0,0.031
100,0.03,1063.0,13.72,619.0,1.45,0.0,0.0,0.0,0.03
101,0.029,1054.0,14.26,611.0,1.21,0.0,0.0,0.0,0.029
102,0.035,1061.0,19.51,614.0,1.41,0.0,0.0,0.0,0.035
103,0.029,1062.0,15.04,609.0,1.16,0.0,0.0,0.0,0.029
104,0.046,1056.0,39.37,609.0,1.28,0.0,0.0,0.0,0.046
105,0.029,1055.0,13.67,609.0,0.96,0.0,0.0,0.0,0.029
106,0.016,990.0,8.57,610.0,1.36,0.0,0.0,0.0,0.016
107,0.025,1048.0,11.22,610.0,1.53,0.0,0.0,0.0,0.025
108,0.029,1039.0,11.78,608.0,1.07,0.0,0.0,0.0,0.029
109,0.027,1041.0,12.5,611.0,0.84,0.0,0.0,0.0,0.027
110,0.03,1051.0,13.94,615.0,1.07,0.0,0.0,0.0,0.03
111,0.028,1048.0,14.07,619.0,0.96,0.0,0.0,0.0,0.028
112,0.031,1053.0,14.92,618.0,0.98,0.0,0.0,0.0,0.031
113,0.03,1059.0,15.32,617.0,1.35,0.0,0.0,0.0,0.03
114,0.04,1057.0,17.73,744.0,1.53,0.0,711.0,0.42,0.04
115,0.052,1119.0,26.06,629.0,1.22,0.0,704.0,0.22,0.052
116,0.028,1050.0,15.62,613.0,0.78,0.0,0.0,0.0,0.028
117,0.031,1057.0,13.31,613.0,2.08,0.0,0.0,0.0,0.031
118,0.03,1058.0,14.03,612.0,1.09,0.0,0.0,0.0,0.03
119,0.029,1049.0,16.22,617.0,0.83,0.0,0.0,0.0,0.029
120,0.029,1052.0,14.11,619.0,1.06,0.0,0.0,0.0,0.029
121,0.027,1047.0,14.73,612.0,0.76,0.0,0.0,0.0,0.027
122,0.029,1058.0,14.3,614.0,1.49,0.0,0.0,0.0,0.029
123,0.027,1030.0,13.52,607.0,1.0,0.0,0.0,0.0,0.027
124,0.021,1007.0,9.75,611.0,1.82,0.0,0.0,0.0,0.021
125,0.029,1050.0,12.56,614.0,1.84,0.0,0.0,0.0,0.029
126,0.03,1051.0,13.75,617.0,1.55,0.0,0.0,0.0,0.03
127,0.036,1064.0,15.27,726.0,1.67,0.0,715.0,0.71,0.036
128,0.03,1044.0,13.18,614.0,1.12,0.0,0.0,0.0,0.03
129,0.033,1037.0,19.25,616.0,1.19,0.0,0.0,0.0,0.033
130,0.03,1060.0,14.52,610.0,1.53,0.0,0.0,0.0,0.03
131,0.029,1048.0,13.81,613.0,1.17,0.0,0.0,0.0,0.029
132,0.032,1055.0,15.53,618.0,0.98,0.0,0.0,0.0,0.032
133,0.048,1053.0,27.51,618.0,1.19,0.0,0.0,0.0,0.048
134,0.032,1050.0,14.74,618.0,1.66,0.0,0.0,0.0,0.032
135,0.029,1050.0,15.76,617.0,1.12,0.0,0.0,0.0,0.029
136,0.03,1055.0,14.52,615.0,1.09,0.0,0.0,0.0,0.03
137,0.029,1055.0,13.79,619.0,1.59,0.0,0.0,0.0,0.029
138,0.029,1053.0,15.64,610.0,1.35,0.0,0.0,0.0,0.029
139,0.03,1059.0,14.82,616.0,1.02,0.0,0.0,0.0,0.03
140,0.028,1035.0,11.71,618.0,1.48,0.0,0.0,0.0,0.028
141,0.018,999.0,9.52,610.0,1.01,0.0,0.0,0.0,0.018
142,0.029,1049.0,15.95,616.0,0.63,0.0,0.0,0.0,0.029
143,0.031,1050.0,15.36,618.0,0.96,0.0,0.0,0.0,0.031
144,0.032,1055.0,15.48,620.0,1.79,0.0,0.0,0.0,0.032
145,0.028,1052.0,15.59,609.0,1.02,0.0,0.0,0.0,0.028
146,0.03,1049.0,14.83,613.0,1.18,0.0,0.0,0.0,0.03
147,0.028,1047.0,14.84,615.0,1.03,0.0,0.0,0.0,0.028
148,0.032,1037.0,13.23,617.0,1.01,0.0,0.0,0.0,0.032
