Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.051,1103.0,25.13,622.0,0.77,0.0,0.0,0.0,0.051
1,0.019,996.0,10.47,608.0,1.16,0.0,709.0,0.32,0.019
2,0.03,1030.0,10.09,612.0,1.26,0.0,0.0,0.0,0.03
3,0.029,1058.0,11.65,615.0,1.08,0.0,0.0,0.0,0.029
4,0.03,1046.0,14.59,613.0,1.1,0.0,0.0,0.0,0.03
5,0.028,1055.0,13.76,619.0,1.02,0.0,0.0,0.0,0.028
6,0.03,1047.0,14.53,619.0,0.98,0.0,0.0,0.0,0.03
7,0.03,1054.0,14.58,619.0,1.0,0.0,0.0,0.0,0.03
8,0.03,1055.0,16.73,616.0,1.16,0.001,705.0,0.22,0.031
9,0.029,1054.0,15.2,610.0,0.92,0.0,704.0,0.22,0.029
10,0.028,1053.0,15.12,613.0,0.69,0.0,0.0,0.0,0.028
11,0.032,1058.0,14.5,620.0,1.47,0.0,0.0,0.0,0.032
12,0.034,1060.0,17.54,619.0,1.05,0.0,709.0,0.32,0.034
13,0.029,1044.0,14.45,618.0,1.01,0.0,0.0,0.0,0.029
14,0.03,1049.0,15.13,619.0,0.99,0.0,0.0,0.0,0.03
15,0.027,1056.0,14.09,616.0,0.68,0.0,0.0,0.0,0.027
16,0.087,1050.0,25.25,614.0,0.99,0.0,0.0,0.0,0.087
17,0.133,1048.0,98.34,609.0,1.31,0.0,0.0,0.0,0.133
18,0.03,992.0,35.1,608.0,1.06,0.0,0.0,0.0,0.03
19,0.025,1046.0,10.74,615.0,1.65,0.0,0.0,0.0,0.025
20,0.029,1048.0,13.43,618.0,1.28,0.0,0.0,0.0,0.029
21,0.029,1032.0,12.25,611.0,0.76,0.0,0.0,0.0,0.029
22,0.028,1055.0,13.21,612.0,0.61,0.0,0.0,0.0,0.028
23,0.028,1058.0,13.26,613.0,1.4,0.0,0.0,0.0,0.028
24,0.028,1055.0,13.33,613.0,1.52,0.0,0.0,0.0,0.028
25,0.029,1053.0,14.15,611.0,1.48,0.0,0.0,0.0,0.029
26,0.03,1058.0,13.71,613.0,1.28,0.0,0.0,0.0,0.03
27,0.029,1050.0,14.17,616.0,1.05,0.0,0.0,0.0,0.029
28,0.035,1054.0,16.9,662.0,1.58,0.001,711.0,0.73,0.036
29,0.03,1050.0,14.35,619.0,1.43,0.0,0.0,0.0,0.03
30,0.03,1050.0,14.44,619.0,0.99,0.0,0.0,0.0,0.03
31,0.029,1051.0,15.39,618.0,1.2,0.0,0.0,0.0,0.029
32,0.029,1054.0,12.53,619.0,1.81,0.0,0.0,0.0,0.029
33,0.029,1056.0,13.39,614.0,1.09,0.0,0.0,0.0,0.029
34,0.028,1044.0,13.06,615.0,0.94,0.0,0.0,0.0,0.028
35,0.016,1000.0,7.35,608.0,1.08,0.0,0.0,0.0,0.016
36,0.026,1048.0,9.98,614.0,1.97,0.0,0.0,0.0,0.026
37,0.029,1051.0,15.54,611.0,1.22,0.0,0.0,0.0,0.029
38,0.03,1057.0,14.98,613.0,1.12,0.0,0.0,0.0,0.03
39,0.029,1058.0,14.0,618.0,0.93,0.0,0.0,0.0,0.029
40,0.03,1043.0,11.19,618.0,1.37,0.0,0.0,0.0,0.03
41,0.026,1034.0,11.67,609.0,0.81,0.0,0.0,0.0,0.026
42,0.043,1065.0,15.03,774.0,2.27,0.002,713.0,0.51,0.045
43,0.03,1050.0,14.7,618.0,1.06,0.0,0.0,0.0,0.03
44,0.03,1056.0,15.06,619.0,0.98,0.0,0.0,0.0,0.03
45,0.03,1051.0,14.73,619.0,0.97,0.0,0.0,0.0,0.03
46,0.029,1055.0,13.4,619.0,0.98,0.0,0.0,0.0,0.029
47,0.044,1054.0,37.09,616.0,1.06,0.0,0.0,0.0,0.044
48,0.05,1074.0,14.09,614.0,1.74,0.0,0.0,0.0,0.05
49,0.033,1060.0,15.02,618.0,1.73,0.0,711.0,0.42,0.033
50,0.03,1052.0,14.89,614.0,1.03,0.0,0.0,0.0,0.03
51,0.028,1050.0,12.64,615.0,0.87,0.0,0.0,0.0,0.028
52,0.016,997.0,6.4,612.0,1.82,0.0,0.0,0.0,0.016
53,0.026,1040.0,11.29,611.0,1.18,0.0,0.0,0.0,0.026
54,0.03,1053.0,13.35,620.0,1.53,0.0,0.0,0.0,0.03
55,0.03,1053.0,13.41,622.0,1.51,0.0,0.0,0.0,0.03
56,0.029,1048.0,14.14,619.0,0.97,0.0,0.0,0.0,0.029
57,0.028,1049.0,15.93,615.0,0.65,0.0,0.0,0.0,0.028
58,0.03,1054.0,13.21,620.0,1.49,0.0,0.0,0.0,0.03
59,0.033,1057.0,13.4,621.0,2.07,0.0,0.0,0.0,0.033
60,0.029,1031.0,10.82,614.0,1.11,0.0,0.0,0.0,0.029
61,0.029,1050.0,14.28,619.0,0.96,0.0,0.0,0.0,0.029
62,0.031,1055.0,14.6,619.0,0.98,0.0,0.0,0.0,0.031
63,0.028,1045.0,13.25,617.0,1.36,0.0,0.0,0.0,0.028
64,0.027,1048.0,13.81,613.0,1.16,0.0,0.0,0.0,0.027
65,0.03,1055.0,13.78,614.0,1.4,0.0,0.0,0.0,0.03
66,0.028,1050.0,14.7,610.0,1.29,0.0,0.0,0.0,0.028
67,0.03,1052.0,14.12,615.0,1.8,0.0,0.0,0.0,0.03
68,0.022,1008.0,10.02,618.0,1.31,0.0,0.0,0.0,0.022
69,0.02,1023.0,9.23,610.0,1.34,0.0,0.0,0.0,0.02
70,0.031,1054.0,13.13,620.0,1.49,0.0,0.0,0.0,0.031
71,0.03,1055.0,13.73,620.0,1.89,0.0,0.0,0.0,0.03
72,0.03,1053.0,13.35,616.0,1.67,0.0,0.0,0.0,0.03
73,0.03,1053.0,13.12,618.0,1.5,0.0,0.0,0.0,0.03
74,0.031,1057.0,16.86,615.0,0.64,0.0,0.0,0.0,0.031
75,0.033,1058.0,15.01,617.0,1.2,0.0,0.0,0.0,0.033
76,0.028,1055.0,14.73,611.0,1.14,0.0,0.0,0.0,0.028
77,0.051,1054.0,41.43,615.0,1.67,0.0,0.0,0.0,0.051
78,0.03,1057.0,13.35,618.0,1.29,0.0,0.0,0.0,0.03
79,0.029,1038.0,10.48,614.0,1.09,0.0,0.0,0.0,0.029
80,0.03,1053.0,11.58,619.0,0.99,0.0,0.0,0.0,0.03
81,0.027,1047.0,15.23,615.0,0.65,0.0,0.0,0.0,0.027
82,0.029,1051.0,14.83,617.0,1.18,0.0,0.0,0.0,0.029
83,0.026,1050.0,14.64,616.0,0.6,0.0,0.0,0.0,0.026
84,0.03,1054.0,13.86,620.0,1.54,0.0,0.0,0.0,0.03
85,0.021,1011.0,9.79,615.0,0.89,0.0,0.0,0.0,0.021
86,0.022,1020.0,10.13,612.0,1.12,0.0,0.0,0.0,0.022
87,0.033,1055.0,13.29,622.0,1.47,0.0,0.0,0.0,0.033
88,0.034,1065.0,15.33,621.0,1.72,0.0,0.0,0.0,0.034
89,0.032,1056.0,13.36,617.0,2.17,0.0,0.0,0.0,0.032
90,0.027,1054.0,13.89,611.0,1.24,0.0,0.0,0.0,0.027
91,0.03,1056.0,13.65,614.0,1.68,0.0,0.0,0.0,0.03
92,0.03,1050.0,14.32,619.0,0.97,0.0,0.0,0.0,0.03
93,0.028,1047.0,14.22,618.0,1.32,0.0,0.0,0.0,0.028
94,0.028,1051.0,14.19,612.0,1.29,0.0,0.0,0.0,0.028
95,0.027,1056.0,13.54,607.0,1.15,0.0,0.0,0.0,0.027
96,0.028,1059.0,15.18,607.0,1.02,0.0,0.0,0.0,0.028
97,0.031,1059.0,14.27,613.0,1.79,0.0,0.0,0.0,0.031
98,0.03,1048.0,13.81,618.0,1.2,0.0,0.0,0.0,0.03
99,0.029,1037.0,11.08,613.0,1.11,0.0,0.0,0.0,0.029
100,0.036,1066.0,13.88,766.0,1.47,0.0,713.0,0.52,0.036
101,0.032,1050.0,14.09,621.0,1.77,0.0,0.0,0.0,0.032
102,0.027,1035.0,11.59,616.0,1.42,0.0,0.0,0.0,0.027
103,0.015,1000.0,7.3,608.0,1.13,0.0,0.0,0.0,0.015
104,0.027,1056.0,11.89,611.0,1.4,0.0,0.0,0.0,0.027
105,0.027,1058.0,13.02,615.0,1.08,0.0,0.0,0.0,0.027
106,0.048,1053.0,41.22,622.0,1.51,0.0,0.0,0.0,0.048
107,0.049,1117.0,25.69,617.0,1.3,0.0,711.0,0.42,0.049
108,0.028,1053.0,13.9,612.0,1.53,0.0,0.0,0.0,0.028
109,0.029,1059.0,14.47,609.0,1.55,0.0,0.0,0.0,0.029
110,0.029,1055.0,13.66,613.0,1.12,0.0,0.0,0.0,0.029
111,0.029,1055.0,14.01,619.0,0.98,0.0,0.0,0.0,0.029
112,0.027,1050.0,14.92,615.0,0.66,0.0,0.0,0.0,0.027
113,0.027,1054.0,14.21,613.0,0.65,0.0,0.0,0.0,0.027
114,0.029,1052.0,14.55,613.0,1.21,0.0,0.0,0.0,0.029
115,0.03,1054.0,13.77,615.0,1.51,0.0,0.0,0.0,0.03
116,0.031,1053.0,14.4,622.0,1.48,0.0,0.0,0.0,0.031
117,0.034,1060.0,16.51,615.0,0.92,0.0,0.0,0.0,0.034
118,0.029,1050.0,14.17,612.0,1.13,0.0,0.0,0.0,0.029
119,0.027,1018.0,8.85,615.0,0.98,0.0,0.0,0.0,0.027
120,0.016,1001.0,8.06,608.0,1.14,0.0,0.0,0.0,0.016
121,0.027,1053.0,12.09,607.0,1.13,0.0,0.0,0.0,0.027
122,0.024,1044.0,12.02,607.0,0.72,0.0,0.0,0.0,0.024
123,0.027,1049.0,12.15,608.0,1.12,0.0,0.0,0.0,0.027
