Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.048,1072.0,27.62,622.0,0.9,0.0,0.0,0.0,0.048
1,0.019,1013.0,8.14,612.0,1.85,0.0,0.0,0.0,0.019
2,0.031,1053.0,13.84,616.0,1.7,0.0,0.0,0.0,0.031
3,0.032,1056.0,13.45,619.0,1.56,0.0,0.0,0.0,0.032
4,0.031,1051.0,14.92,622.0,1.48,0.0,0.0,0.0,0.031
5,0.03,1054.0,14.12,619.0,1.02,0.0,0.0,0.0,0.03
6,0.033,1061.0,15.95,614.0,1.37,0.0,711.0,0.41,0.033
7,0.03,1049.0,13.09,614.0,1.9,0.0,0.0,0.0,0.03
8,0.03,1056.0,13.13,613.0,1.9,0.0,0.0,0.0,0.03
9,0.034,1062.0,14.47,611.0,1.58,0.003,708.0,0.32,0.037
10,0.025,1037.0,12.61,605.0,0.7,0.0,0.0,0.0,0.025
11,0.03,1050.0,13.81,609.0,1.54,0.0,0.0,0.0,0.03
12,0.028,1055.0,13.51,609.0,1.21,0.0,0.0,0.0,0.028
13,0.03,1049.0,13.36,611.0,1.36,0.0,0.0,0.0,0.03
14,0.028,1041.0,13.85,614.0,1.22,0.0,0.0,0.0,0.028
15,0.029,1048.0,14.32,616.0,1.03,0.0,0.0,0.0,0.029
16,0.029,1048.0,17.35,615.0,0.67,0.0,0.0,0.0,0.029
17,0.026,1032.0,11.75,614.0,1.0,0.0,0.0,0.0,0.026
18,0.018,1003.0,7.49,614.0,1.75,0.0,0.0,0.0,0.018
19,0.031,1036.0,11.21,615.0,0.99,0.0,0.0,0.0,0.031
20,0.029,1051.0,12.46,619.0,0.97,0.0,0.0,0.0,0.029
21,0.03,1058.0,14.51,618.0,1.08,0.0,0.0,0.0,0.03
22,0.027,1045.0,14.46,609.0,0.91,0.0,0.0,0.0,0.027
23,0.029,1057.0,16.07,611.0,1.15,0.0,0.0,0.0,0.029
