Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.043,1055.0,22.5,626.0,1.23,0.0,0.0,0.0,0.043
1,0.031,1054.0,15.05,619.0,1.1,0.001,703.0,0.22,0.032
2,0.027,1060.0,14.88,611.0,0.73,0.0,0.0,0.0,0.027
3,0.034,1053.0,14.78,614.0,1.63,0.0,0.0,0.0,0.034
4,0.029,1057.0,12.96,615.0,1.75,0.0,0.0,0.0,0.029
5,0.027,1045.0,13.25,606.0,1.0,0.0,0.0,0.0,0.027
6,0.027,1043.0,13.16,606.0,1.04,0.0,0.0,0.0,0.027
7,0.028,1055.0,12.28,609.0,1.11,0.0,0.0,0.0,0.028
8,0.031,1055.0,13.34,609.0,1.56,0.0,0.0,0.0,0.031
9,0.033,1050.0,16.04,613.0,1.53,0.0,711.0,0.41,0.033
10,0.033,1048.0,16.79,611.0,1.2,0.0,0.0,0.0,0.033
11,0.03,1052.0,16.76,609.0,1.05,0.001,704.0,0.22,0.031
12,0.027,1045.0,14.4,608.0,1.06,0.0,0.0,0.0,0.027
13,0.029,1053.0,14.83,612.0,1.26,0.0,0.0,0.0,0.029
14,0.031,1044.0,14.19,614.0,1.1,0.0,0.0,0.0,0.031
15,0.033,1049.0,16.34,619.0,0.99,0.0,0.0,0.0,0.033
16,0.027,1056.0,14.11,616.0,0.68,0.0,0.0,0.0,0.027
17,0.026,1026.0,11.3,614.0,1.04,0.0,0.0,0.0,0.026
18,0.019,1008.0,8.67,614.0,1.59,0.0,0.0,0.0,0.019
19,0.06,1111.0,26.9,667.0,1.57,0.0,0.0,0.0,0.06
20,0.029,1042.0,12.23,616.0,1.16,0.0,0.0,0.0,0.029
21,0.028,1049.0,13.83,612.0,1.17,0.0,0.0,0.0,0.028
22,0.028,1043.0,15.14,615.0,0.67,0.0,0.0,0.0,0.028
23,0.028,1048.0,15.6,611.0,0.7,0.0,0.0,0.0,0.028
24,0.028,1056.0,13.63,615.0,1.19,0.0,0.0,0.0,0.028
25,0.03,1051.0,14.51,612.0,1.21,0.0,0.0,0.0,0.03
26,0.032,1055.0,16.3,616.0,1.04,0.0,0.0,0.0,0.032
27,0.029,1049.0,14.95,616.0,1.29,0.0,0.0,0.0,0.029
28,0.045,1049.0,39.08,614.0,1.21,0.0,0.0,0.0,0.045
29,0.031,1055.0,15.67,613.0,0.92,0.0,0.0,0.0,0.031
30,0.035,1061.0,16.86,617.0,1.03,0.0,0.0,0.0,0.035
31,0.03,1055.0,16.32,615.0,0.69,0.0,712.0,0.41,0.03
32,0.047,1113.0,25.33,609.0,0.75,0.0,0.0,0.0,0.047
33,0.029,1055.0,14.43,618.0,1.2,0.0,0.0,0.0,0.029
34,0.03,1056.0,14.08,615.0,1.37,0.001,704.0,0.22,0.031
35,0.019,999.0,9.79,610.0,1.05,0.0,0.0,0.0,0.019
36,0.021,1030.0,9.31,610.0,1.29,0.0,0.0,0.0,0.021
37,0.031,1054.0,17.18,609.0,1.12,0.0,0.0,0.0,0.031
38,0.035,1060.0,16.18,609.0,1.49,0.001,709.0,0.32,0.036
39,0.03,1038.0,11.35,611.0,1.19,0.0,0.0,0.0,0.03
40,0.031,1058.0,13.69,617.0,1.37,0.0,0.0,0.0,0.031
41,0.029,1049.0,14.75,612.0,1.18,0.0,0.0,0.0,0.029
42,0.029,1057.0,13.66,614.0,1.35,0.0,0.0,0.0,0.029
43,0.029,1047.0,17.02,609.0,0.78,0.0,704.0,0.22,0.029
44,0.03,1057.0,13.28,614.0,1.97,0.0,0.0,0.0,0.03
45,0.029,1055.0,13.95,613.0,1.16,0.0,0.0,0.0,0.029
46,0.031,1052.0,15.47,618.0,0.98,0.0,0.0,0.0,0.031
47,0.033,1055.0,19.03,615.0,0.72,0.0,0.0,0.0,0.033
48,0.027,1054.0,14.79,612.0,0.73,0.0,0.0,0.0,0.027
49,0.031,1051.0,15.27,615.0,1.24,0.0,0.0,0.0,0.031
50,0.03,1054.0,14.74,612.0,1.42,0.0,0.0,0.0,0.03
51,0.028,1048.0,14.06,613.0,1.28,0.0,0.0,0.0,0.028
52,0.029,1036.0,14.94,613.0,1.25,0.0,713.0,1.03,0.029
53,0.019,1019.0,7.97,611.0,1.32,0.0,0.0,0.0,0.019
54,0.029,1058.0,13.44,616.0,1.43,0.0,0.0,0.0,0.029
55,0.03,1056.0,14.45,612.0,1.12,0.0,0.0,0.0,0.03
56,0.095,1086.0,31.18,660.0,5.34,0.0,0.0,0.0,0.095
57,0.047,1061.0,36.56,610.0,1.27,0.001,704.0,0.22,0.048
58,0.031,1050.0,16.15,611.0,1.23,0.0,709.0,0.32,0.031
59,0.03,1038.0,12.93,615.0,0.85,0.0,0.0,0.0,0.03
60,0.032,1049.0,13.62,617.0,1.77,0.001,703.0,0.22,0.033
61,0.031,1047.0,15.43,614.0,1.02,0.0,0.0,0.0,0.031
62,0.031,1048.0,15.05,619.0,1.0,0.0,0.0,0.0,0.031
63,0.031,1055.0,14.9,617.0,1.41,0.0,0.0,0.0,0.031
64,0.029,1055.0,14.22,611.0,1.51,0.0,0.0,0.0,0.029
65,0.029,1059.0,17.36,609.0,0.92,0.0,709.0,0.32,0.029
66,0.031,1054.0,15.56,612.0,1.34,0.001,703.0,0.22,0.032
67,0.029,1051.0,16.24,609.0,1.05,0.0,0.0,0.0,0.029
68,0.026,1051.0,14.43,610.0,1.11,0.0,0.0,0.0,0.026
69,0.03,1055.0,14.93,608.0,1.41,0.0,0.0,0.0,0.03
