Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.054,1106.0,27.83,634.0,0.84,0.0,0.0,0.0,0.054
1,0.03,1038.0,9.65,613.0,0.94,0.0,0.0,0.0,0.03
2,0.017,998.0,8.55,608.0,1.07,0.0,0.0,0.0,0.017
3,0.025,1050.0,12.05,608.0,1.37,0.0,0.0,0.0,0.025
4,0.028,1057.0,13.62,607.0,0.96,0.0,0.0,0.0,0.028
5,0.029,1058.0,13.76,607.0,1.22,0.0,0.0,0.0,0.029
6,0.026,1040.0,12.47,608.0,0.93,0.0,0.0,0.0,0.026
7,0.031,1051.0,12.7,617.0,1.34,0.0,0.0,0.0,0.031
8,0.03,1047.0,13.98,613.0,1.02,0.0,0.0,0.0,0.03
9,0.05,1156.0,25.93,628.0,1.01,0.0,712.0,0.41,0.05
10,0.032,1091.0,17.74,617.0,1.0,0.004,710.0,0.63,0.036
11,0.042,1058.0,31.67,614.0,1.14,0.0,0.0,0.0,0.042
12,0.033,1062.0,16.46,611.0,1.21,0.0,0.0,0.0,0.033
13,0.03,1062.0,14.01,616.0,1.34,0.0,0.0,0.0,0.03
14,0.032,1053.0,15.72,612.0,1.09,0.0,0.0,0.0,0.032
15,0.028,1058.0,13.84,615.0,1.12,0.0,0.0,0.0,0.028
16,0.03,1055.0,14.79,614.0,1.22,0.0,0.0,0.0,0.03
17,0.031,1061.0,13.82,617.0,1.05,0.0,0.0,0.0,0.031
18,0.029,1055.0,15.38,613.0,0.63,0.0,0.0,0.0,0.029
19,0.021,1021.0,10.24,611.0,0.92,0.0,0.0,0.0,0.021
20,0.02,1025.0,7.75,614.0,1.99,0.0,0.0,0.0,0.02
21,0.03,1055.0,14.69,613.0,1.11,0.0,0.0,0.0,0.03
22,0.032,1039.0,11.14,616.0,0.99,0.0,0.0,0.0,0.032
23,0.029,1053.0,13.57,617.0,0.96,0.0,0.0,0.0,0.029
24,0.029,1060.0,13.9,616.0,1.08,0.0,0.0,0.0,0.029
25,0.027,1058.0,13.98,610.0,0.97,0.0,0.0,0.0,0.027
26,0.03,1056.0,14.01,611.0,1.18,0.0,0.0,0.0,0.03
27,0.029,1057.0,14.94,616.0,1.42,0.0,0.0,0.0,0.029
28,0.031,1060.0,13.9,614.0,1.18,0.0,0.0,0.0,0.031
29,0.029,1047.0,14.24,620.0,1.28,0.0,0.0,0.0,0.029
30,0.031,1061.0,14.16,618.0,1.64,0.0,0.0,0.0,0.031
31,0.031,1056.0,15.13,614.0,1.22,0.0,0.0,0.0,0.031
32,0.031,1058.0,13.93,619.0,1.57,0.0,0.0,0.0,0.031
33,0.032,1061.0,14.11,620.0,2.05,0.0,0.0,0.0,0.032
34,0.033,1061.0,15.73,615.0,1.73,0.0,0.0,0.0,0.033
35,0.035,1074.0,15.31,742.0,1.48,0.0,715.0,0.71,0.035
36,0.031,1058.0,15.26,612.0,0.89,0.0,0.0,0.0,0.031
37,0.016,999.0,8.83,607.0,1.19,0.0,0.0,0.0,0.016
38,0.025,1043.0,11.2,612.0,1.16,0.0,0.0,0.0,0.025
39,0.028,1052.0,14.05,615.0,1.18,0.0,0.0,0.0,0.028
40,0.031,1065.0,13.19,618.0,1.55,0.0,0.0,0.0,0.031
41,0.047,1057.0,26.64,616.0,1.01,0.0,0.0,0.0,0.047
42,0.031,1042.0,15.05,613.0,0.68,0.0,0.0,0.0,0.031
43,0.044,1056.0,14.29,616.0,1.0,0.0,0.0,0.0,0.044
44,0.03,1056.0,15.3,616.0,1.19,0.0,0.0,0.0,0.03
45,0.035,1059.0,16.17,616.0,1.0,0.0,0.0,0.0,0.035
46,0.03,1056.0,14.54,616.0,1.26,0.0,0.0,0.0,0.03
47,0.028,1044.0,15.53,609.0,0.77,0.0,0.0,0.0,0.028
48,0.029,1057.0,15.64,619.0,0.98,0.0,0.0,0.0,0.029
49,0.029,1058.0,13.74,614.0,1.21,0.0,0.0,0.0,0.029
50,0.031,1053.0,16.44,607.0,1.19,0.0,0.0,0.0,0.031
51,0.242,1731.0,78.29,670.0,1.86,0.001,709.0,0.32,0.243
52,0.031,1059.0,14.62,616.0,1.7,0.0,0.0,0.0,0.031
53,0.031,1060.0,15.77,616.0,0.99,0.0,712.0,0.42,0.031
54,0.032,1058.0,14.86,616.0,1.47,0.0,0.0,0.0,0.032
55,0.017,1001.0,7.91,611.0,1.71,0.0,0.0,0.0,0.017
56,0.026,1043.0,11.98,611.0,1.15,0.0,0.0,0.0,0.026
57,0.031,1051.0,14.24,619.0,1.68,0.0,0.0,0.0,0.031
58,0.031,1054.0,15.43,617.0,1.04,0.0,0.0,0.0,0.031
59,0.033,1059.0,14.07,621.0,1.69,0.0,0.0,0.0,0.033
60,0.03,1062.0,14.69,618.0,1.43,0.0,0.0,0.0,0.03
61,0.03,1056.0,14.3,611.0,1.31,0.0,0.0,0.0,0.03
62,0.03,1056.0,13.23,616.0,1.66,0.0,0.0,0.0,0.03
