Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.053,1119.0,26.48,627.0,1.22,0.0,0.0,0.0,0.053
1,0.021,1010.0,11.48,609.0,1.0,0.0,0.0,0.0,0.021
2,0.021,1019.0,9.24,612.0,1.15,0.0,0.0,0.0,0.021
3,0.03,1047.0,11.91,618.0,1.29,0.0,0.0,0.0,0.03
4,0.03,1035.0,11.28,614.0,1.07,0.0,0.0,0.0,0.03
5,0.029,1045.0,15.69,619.0,1.2,0.0,0.0,0.0,0.029
6,0.03,1046.0,14.17,618.0,1.04,0.0,0.0,0.0,0.03
7,0.028,1053.0,13.63,619.0,0.98,0.0,0.0,0.0,0.028
8,0.03,1055.0,14.15,619.0,1.0,0.0,0.0,0.0,0.03
9,0.031,1073.0,15.06,635.0,1.34,0.001,712.0,0.41,0.032
10,0.03,1051.0,15.07,614.0,1.09,0.0,0.0,0.0,0.03
11,0.034,1057.0,15.91,620.0,1.51,0.0,0.0,0.0,0.034
12,0.029,1051.0,14.1,613.0,1.07,0.0,0.0,0.0,0.029
13,0.03,1053.0,14.59,619.0,1.7,0.0,0.0,0.0,0.03
14,0.032,1052.0,16.2,612.0,1.14,0.0,0.0,0.0,0.032
15,0.029,1063.0,13.96,616.0,1.14,0.0,0.0,0.0,0.029
16,0.029,1057.0,13.52,613.0,1.18,0.0,0.0,0.0,0.029
17,0.041,1047.0,36.98,611.0,0.88,0.0,0.0,0.0,0.041
18,0.018,1002.0,8.78,610.0,1.37,0.0,714.0,0.61,0.018
19,0.033,1052.0,16.47,613.0,1.64,0.0,0.0,0.0,0.033
20,0.043,1074.0,18.17,617.0,1.74,0.0,0.0,0.0,0.043
21,0.031,1053.0,14.9,611.0,1.15,0.0,0.0,0.0,0.031
22,0.03,1054.0,14.46,617.0,1.36,0.0,0.0,0.0,0.03
23,0.031,1035.0,11.04,612.0,1.47,0.0,0.0,0.0,0.031
24,0.034,1060.0,18.15,613.0,1.06,0.0,0.0,0.0,0.034
25,0.028,1058.0,15.22,615.0,0.75,0.0,0.0,0.0,0.028
26,0.029,1054.0,13.73,613.0,1.79,0.0,0.0,0.0,0.029
27,0.03,1055.0,14.1,615.0,1.59,0.0,0.0,0.0,0.03
28,0.03,1051.0,14.37,618.0,1.1,0.0,0.0,0.0,0.03
29,0.057,1111.0,23.56,735.0,1.92,0.0,712.0,0.42,0.057
30,0.053,1101.0,22.33,619.0,1.74,0.0,0.0,0.0,0.053
