Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.053,1098.0,30.33,629.0,0.81,0.0,0.0,0.0,0.053
1,0.028,1050.0,13.65,618.0,1.2,0.0,0.0,0.0,0.028
2,0.029,1054.0,13.33,618.0,1.04,0.0,0.0,0.0,0.029
3,0.029,1052.0,12.98,618.0,0.98,0.0,0.0,0.0,0.029
4,0.029,1048.0,16.3,618.0,0.69,0.0,0.0,0.0,0.029
5,0.027,1047.0,15.03,614.0,0.65,0.0,0.0,0.0,0.027
6,0.035,1055.0,16.38,620.0,1.52,0.0,0.0,0.0,0.035
7,0.028,1058.0,14.65,616.0,0.7,0.0,0.0,0.0,0.028
8,0.029,1058.0,14.08,615.0,1.3,0.0,0.0,0.0,0.029
9,0.031,1043.0,14.47,611.0,1.11,0.0,709.0,0.32,0.031
10,0.013,990.0,6.44,610.0,1.08,0.0,0.0,0.0,0.013
11,0.031,1053.0,13.14,618.0,1.59,0.0,0.0,0.0,0.031
12,0.033,1035.0,15.05,611.0,1.15,0.0,0.0,0.0,0.033
13,0.032,1066.0,15.67,617.0,1.39,0.0,0.0,0.0,0.032
14,0.065,1111.0,35.46,612.0,1.12,0.0,705.0,0.22,0.065
15,0.028,1050.0,13.67,619.0,0.99,0.0,0.0,0.0,0.028
16,0.036,1064.0,16.96,617.0,1.39,0.0,0.0,0.0,0.036
17,0.026,1052.0,14.37,609.0,0.96,0.0,0.0,0.0,0.026
18,0.031,1056.0,14.96,615.0,1.08,0.0,0.0,0.0,0.031
19,0.029,1054.0,13.67,619.0,0.96,0.0,0.0,0.0,0.029
20,0.029,1055.0,12.88,618.0,1.39,0.0,0.0,0.0,0.029
21,0.029,1057.0,14.14,613.0,1.3,0.0,0.0,0.0,0.029
22,0.027,1058.0,13.94,611.0,0.68,0.0,0.0,0.0,0.027
23,0.03,1054.0,14.59,618.0,0.95,0.0,0.0,0.0,0.03
24,0.032,1055.0,14.27,622.0,1.51,0.0,0.0,0.0,0.032
25,0.028,1059.0,13.18,617.0,1.37,0.0,0.0,0.0,0.028
26,0.025,1025.0,12.76,610.0,1.23,0.0,0.0,0.0,0.025
27,0.019,1004.0,6.6,613.0,1.53,0.0,0.0,0.0,0.019
28,0.028,1049.0,13.1,618.0,1.2,0.0,0.0,0.0,0.028
29,0.031,1050.0,14.1,617.0,1.8,0.0,0.0,0.0,0.031
30,0.031,1050.0,13.04,620.0,1.56,0.0,0.0,0.0,0.031
31,0.03,1033.0,11.4,617.0,1.27,0.0,0.0,0.0,0.03
32,0.028,1052.0,13.19,611.0,0.93,0.0,0.0,0.0,0.028
33,0.029,1052.0,14.82,613.0,1.43,0.0,0.0,0.0,0.029
34,0.029,1061.0,13.51,612.0,1.5,0.0,0.0,0.0,0.029
35,0.029,1051.0,13.44,612.0,1.25,0.0,0.0,0.0,0.029
36,0.029,1055.0,13.61,615.0,1.02,0.0,0.0,0.0,0.029
37,0.034,1067.0,15.18,771.0,1.11,0.0,715.0,0.71,0.034
38,0.034,1060.0,15.64,619.0,1.03,0.0,0.0,0.0,0.034
39,0.029,1064.0,12.93,614.0,1.39,0.0,0.0,0.0,0.029
40,0.026,1053.0,14.16,609.0,0.79,0.0,0.0,0.0,0.026
41,0.03,1056.0,14.46,615.0,1.66,0.0,0.0,0.0,0.03
42,0.028,1055.0,13.13,611.0,1.41,0.0,0.0,0.0,0.028
43,0.04,1025.0,35.98,611.0,1.19,0.0,0.0,0.0,0.04
44,0.016,1013.0,8.25,608.0,0.95,0.0,0.0,0.0,0.016
45,0.029,1058.0,13.94,613.0,1.07,0.0,0.0,0.0,0.029
46,0.027,1047.0,14.77,615.0,0.64,0.0,0.0,0.0,0.027
47,0.029,1058.0,14.09,617.0,0.97,0.0,0.0,0.0,0.029
48,0.03,1057.0,14.43,617.0,1.33,0.0,0.0,0.0,0.03
49,0.027,1056.0,14.17,610.0,1.21,0.0,0.0,0.0,0.027
50,0.03,1040.0,9.91,611.0,1.35,0.0,0.0,0.0,0.03
51,0.031,1042.0,12.22,614.0,1.02,0.0,0.0,0.0,0.031
52,0.029,1051.0,14.52,617.0,1.31,0.0,0.0,0.0,0.029
53,0.027,1055.0,15.5,610.0,0.8,0.0,0.0,0.0,0.027
54,0.032,1054.0,13.69,621.0,1.63,0.0,0.0,0.0,0.032
55,0.032,1051.0,14.41,617.0,1.37,0.0,0.0,0.0,0.032
56,0.029,1059.0,13.94,611.0,1.14,0.0,0.0,0.0,0.029
57,0.027,1051.0,14.35,615.0,0.94,0.0,0.0,0.0,0.027
58,0.029,1058.0,13.71,610.0,1.48,0.0,0.0,0.0,0.029
59,0.03,1055.0,13.2,616.0,1.2,0.0,0.0,0.0,0.03
60,0.024,1023.0,11.13,614.0,0.98,0.0,0.0,0.0,0.024
61,0.018,1005.0,6.95,614.0,1.6,0.0,0.0,0.0,0.018
62,0.029,1058.0,13.65,618.0,1.29,0.0,0.0,0.0,0.029
63,0.031,1060.0,14.64,613.0,1.15,0.0,0.0,0.0,0.031
64,0.029,1056.0,13.39,622.0,1.5,0.0,0.0,0.0,0.029
65,0.03,1053.0,14.15,619.0,0.96,0.0,0.0,0.0,0.03
66,0.029,1053.0,13.26,622.0,1.48,0.0,0.0,0.0,0.029
67,0.029,1061.0,13.45,617.0,1.3,0.0,0.0,0.0,0.029
68,0.028,1048.0,14.94,610.0,0.84,0.0,0.0,0.0,0.028
69,0.028,1044.0,13.09,614.0,1.18,0.0,0.0,0.0,0.028
70,0.028,1042.0,11.32,608.0,1.12,0.0,0.0,0.0,0.028
71,0.031,1050.0,15.55,614.0,1.76,0.0,0.0,0.0,0.031
72,0.053,1055.0,30.68,625.0,1.35,0.0,712.0,0.42,0.053
73,0.051,1125.0,23.46,618.0,1.68,0.0,0.0,0.0,0.051
74,0.029,1053.0,13.63,618.0,1.23,0.0,0.0,0.0,0.029
75,0.03,1051.0,13.26,618.0,1.6,0.0,0.0,0.0,0.03
76,0.029,1053.0,13.06,618.0,1.14,0.0,0.0,0.0,0.029
77,0.022,1019.0,10.55,611.0,0.93,0.0,0.0,0.0,0.022
78,0.018,1015.0,7.8,612.0,1.13,0.0,0.0,0.0,0.018
79,0.034,1055.0,15.92,617.0,1.17,0.0,0.0,0.0,0.034
80,0.028,1060.0,13.83,611.0,1.56,0.0,0.0,0.0,0.028
81,0.029,1054.0,13.84,612.0,1.13,0.0,0.0,0.0,0.029
82,0.032,1048.0,14.17,618.0,1.01,0.0,0.0,0.0,0.032
83,0.033,1053.0,15.27,621.0,1.5,0.0,0.0,0.0,0.033
84,0.031,1056.0,12.84,621.0,1.97,0.0,0.0,0.0,0.031
85,0.029,1058.0,14.08,614.0,1.04,0.0,0.0,0.0,0.029
86,0.03,1052.0,14.15,619.0,1.08,0.0,0.0,0.0,0.03
87,0.029,1055.0,13.91,613.0,1.45,0.0,0.0,0.0,0.029
88,0.028,1054.0,13.53,614.0,1.12,0.0,0.0,0.0,0.028
89,0.03,1035.0,11.36,616.0,1.14,0.0,0.0,0.0,0.03
90,0.028,1047.0,15.02,608.0,0.84,0.0,0.0,0.0,0.028
91,0.029,1055.0,14.59,615.0,1.15,0.0,0.0,0.0,0.029
92,0.031,1053.0,15.57,615.0,1.05,0.0,0.0,0.0,0.031
93,0.031,1051.0,13.77,622.0,1.61,0.0,0.0,0.0,0.031
94,0.022,1017.0,10.45,612.0,1.07,0.0,0.0,0.0,0.022
95,0.019,1017.0,8.3,612.0,1.14,0.0,0.0,0.0,0.019
96,0.037,1073.0,15.28,777.0,1.72,0.0,713.0,0.73,0.037
97,0.032,1050.0,16.97,617.0,1.13,0.0,0.0,0.0,0.032
98,0.03,1062.0,16.55,612.0,1.1,0.0,0.0,0.0,0.03
99,0.029,1052.0,14.04,611.0,1.17,0.0,0.0,0.0,0.029
100,0.029,1050.0,12.82,622.0,1.5,0.0,0.0,0.0,0.029
101,0.037,1051.0,25.3,616.0,1.17,0.0,0.0,0.0,0.037
102,0.039,1050.0,29.22,612.0,1.13,0.0,0.0,0.0,0.039
103,0.028,1059.0,13.2,617.0,1.33,0.0,0.0,0.0,0.028
104,0.03,1053.0,13.78,616.0,1.63,0.0,0.0,0.0,0.03
105,0.027,1048.0,14.08,615.0,0.97,0.0,0.0,0.0,0.027
106,0.028,1048.0,14.55,610.0,1.16,0.0,0.0,0.0,0.028
107,0.029,1053.0,15.06,615.0,0.83,0.0,0.0,0.0,0.029
108,0.028,1050.0,14.42,614.0,1.07,0.0,0.0,0.0,0.028
109,0.029,1035.0,10.03,618.0,1.35,0.0,0.0,0.0,0.029
110,0.027,1045.0,11.1,610.0,1.22,0.0,0.0,0.0,0.027
111,0.032,1041.0,14.07,611.0,1.65,0.0,0.0,0.0,0.032
112,0.016,998.0,6.6,612.0,1.87,0.0,0.0,0.0,0.016
113,0.027,1044.0,12.59,611.0,1.15,0.0,0.0,0.0,0.027
114,0.03,1053.0,13.0,621.0,1.61,0.0,0.0,0.0,0.03
115,0.035,1063.0,13.75,621.0,1.78,0.0,0.0,0.0,0.035
116,0.027,1047.0,14.55,611.0,0.75,0.0,0.0,0.0,0.027
117,0.028,1055.0,15.42,612.0,0.96,0.0,0.0,0.0,0.028
118,0.029,1056.0,13.24,611.0,1.13,0.0,0.0,0.0,0.029
119,0.03,1051.0,13.87,620.0,1.09,0.0,0.0,0.0,0.03
120,0.03,1048.0,13.65,620.0,1.51,0.0,0.0,0.0,0.03
121,0.03,1056.0,14.75,613.0,1.06,0.0,0.0,0.0,0.03
122,0.026,1042.0,13.21,607.0,1.0,0.0,0.0,0.0,0.026
123,0.028,1049.0,12.33,607.0,1.21,0.0,0.0,0.0,0.028
124,0.029,1056.0,12.83,610.0,1.55,0.0,0.0,0.0,0.029
125,0.028,1043.0,12.5,612.0,1.15,0.0,0.0,0.0,0.028
126,0.027,1044.0,14.0,612.0,0.73,0.0,0.0,0.0,0.027
127,0.028,1046.0,14.94,608.0,0.93,0.0,0.0,0.0,0.028
128,0.024,1027.0,10.98,609.0,0.9,0.0,0.0,0.0,0.024
129,0.017,996.0,8.72,610.0,1.33,0.0,0.0,0.0,0.017
130,0.028,1036.0,8.97,610.0,1.41,0.0,0.0,0.0,0.028
131,0.058,1066.0,32.87,720.0,1.39,0.0,708.0,0.32,0.058
132,0.052,1075.0,18.75,614.0,1.17,0.0,0.0,0.0,0.052
133,0.029,1054.0,13.75,618.0,0.99,0.0,0.0,0.0,0.029
134,0.029,1051.0,15.17,616.0,1.14,0.0,0.0,0.0,0.029
135,0.027,1045.0,12.93,611.0,1.45,0.0,0.0,0.0,0.027
136,0.03,1052.0,13.67,613.0,1.48,0.0,0.0,0.0,0.03
137,0.029,1054.0,13.37,613.0,1.06,0.0,0.0,0.0,0.029
138,0.029,1057.0,16.28,615.0,0.84,0.0,0.0,0.0,0.029
139,0.028,1050.0,14.48,611.0,1.16,0.0,0.0,0.0,0.028
140,0.032,1050.0,15.1,619.0,1.2,0.0,0.0,0.0,0.032
141,0.029,1051.0,14.77,610.0,0.72,0.0,0.0,0.0,0.029
142,0.028,1061.0,13.72,615.0,1.17,0.0,0.0,0.0,0.028
143,0.028,1054.0,12.74,612.0,1.51,0.0,0.0,0.0,0.028
144,0.028,1056.0,12.93,613.0,1.1,0.0,0.0,0.0,0.028
145,0.03,1049.0,13.69,614.0,0.77,0.0,0.0,0.0,0.03
146,0.03,1028.0,17.02,611.0,1.84,0.0,0.0,0.0,0.03
147,0.027,1045.0,11.0,614.0,1.7,0.0,0.0,0.0,0.027
148,0.028,1051.0,14.37,615.0,1.02,0.0,0.0,0.0,0.028
149,0.032,1039.0,12.03,613.0,1.27,0.0,0.0,0.0,0.032
150,0.034,1053.0,15.85,678.0,1.46,0.0,712.0,0.42,0.034
151,0.032,1053.0,15.12,615.0,1.13,0.0,0.0,0.0,0.032
152,0.027,1050.0,15.32,615.0,0.77,0.0,0.0,0.0,0.027
153,0.029,1052.0,13.8,615.0,1.07,0.0,0.0,0.0,0.029
154,0.032,1059.0,15.6,618.0,1.18,0.0,0.0,0.0,0.032
155,0.032,1065.0,15.17,612.0,1.43,0.0,711.0,0.42,0.032
156,0.049,1116.0,22.19,610.0,1.14,0.0,711.0,0.42,0.049
157,0.026,1051.0,14.63,609.0,0.71,0.0,0.0,0.0,0.026
158,0.029,1059.0,13.85,613.0,1.08,0.0,0.0,0.0,0.029
159,0.029,1055.0,14.07,619.0,0.97,0.0,0.0,0.0,0.029
160,0.047,1051.0,43.76,619.0,1.03,0.0,0.0,0.0,0.047
161,0.03,1054.0,13.9,616.0,0.99,0.0,0.0,0.0,0.03
162,0.026,1033.0,12.75,610.0,1.07,0.0,0.0,0.0,0.026
163,0.017,1008.0,7.0,611.0,1.02,0.0,0.0,0.0,0.017
164,0.026,1054.0,14.22,616.0,0.63,0.0,0.0,0.0,0.026
165,0.031,1056.0,14.65,618.0,1.55,0.0,0.0,0.0,0.031
166,0.031,1066.0,14.08,611.0,1.28,0.0,0.0,0.0,0.031
167,0.027,1057.0,13.23,609.0,1.18,0.0,0.0,0.0,0.027
168,0.031,1034.0,10.44,613.0,1.07,0.0,0.0,0.0,0.031
169,0.027,1048.0,13.12,618.0,1.27,0.0,0.0,0.0,0.027
170,0.031,1050.0,13.75,617.0,1.85,0.0,0.0,0.0,0.031
171,0.029,1052.0,15.21,612.0,0.91,0.0,0.0,0.0,0.029
172,0.03,1052.0,15.67,614.0,1.07,0.0,0.0,0.0,0.03
173,0.029,1050.0,14.6,619.0,0.97,0.0,0.0,0.0,0.029
174,0.04,1068.0,17.52,621.0,1.81,0.0,709.0,0.32,0.04
175,0.032,1054.0,15.61,639.0,1.32,0.0,711.0,0.42,0.032
176,0.028,1055.0,13.42,620.0,1.07,0.0,0.0,0.0,0.028
177,0.031,1051.0,13.38,622.0,1.5,0.0,0.0,0.0,0.031
178,0.029,1052.0,13.94,618.0,1.17,0.0,0.0,0.0,0.029
179,0.022,1001.0,10.65,612.0,1.24,0.0,0.0,0.0,0.022
180,0.021,1028.0,10.31,611.0,1.16,0.0,0.0,0.0,0.021
181,0.03,1054.0,12.85,622.0,1.58,0.0,0.0,0.0,0.03
182,0.03,1058.0,13.47,615.0,1.03,0.0,0.0,0.0,0.03
183,0.029,1051.0,14.11,618.0,1.26,0.0,0.0,0.0,0.029
184,0.028,1056.0,13.86,613.0,1.23,0.0,0.0,0.0,0.028
185,0.03,1053.0,14.4,615.0,1.08,0.0,0.0,0.0,0.03
