Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.055,1060.0,18.36,635.0,1.3,0.0,0.0,0.0,0.055
1,0.035,1052.0,16.31,618.0,0.99,0.001,711.0,0.41,0.036
2,0.048,1145.0,23.57,619.0,0.97,0.0,0.0,0.0,0.048
3,0.028,1049.0,14.51,619.0,0.97,0.0,0.0,0.0,0.028
4,0.029,1049.0,13.63,619.0,1.01,0.0,0.0,0.0,0.029
5,0.027,1040.0,13.61,614.0,0.82,0.0,0.0,0.0,0.027
6,0.016,993.0,8.13,609.0,1.12,0.0,0.0,0.0,0.016
7,0.027,1044.0,12.92,616.0,1.01,0.0,0.0,0.0,0.027
8,0.03,1050.0,13.32,621.0,1.58,0.0,0.0,0.0,0.03
9,0.03,1067.0,14.03,626.0,1.96,0.001,711.0,0.42,0.031
10,0.03,1050.0,14.34,613.0,1.09,0.0,0.0,0.0,0.03
11,0.029,1048.0,13.93,618.0,1.34,0.0,0.0,0.0,0.029
12,0.026,1043.0,14.38,610.0,0.74,0.0,0.0,0.0,0.026
13,0.028,1056.0,13.71,614.0,1.38,0.0,0.0,0.0,0.028
14,0.03,1047.0,14.82,614.0,1.08,0.0,0.0,0.0,0.03
15,0.03,1055.0,15.45,619.0,0.97,0.0,0.0,0.0,0.03
16,0.045,1048.0,38.67,619.0,0.97,0.0,0.0,0.0,0.045
17,0.03,1049.0,14.0,618.0,0.97,0.0,0.0,0.0,0.03
18,0.031,1040.0,12.2,619.0,0.95,0.0,0.0,0.0,0.031
19,0.031,1037.0,14.56,615.0,0.66,0.0,0.0,0.0,0.031
20,0.03,1055.0,13.19,620.0,1.76,0.0,0.0,0.0,0.03
21,0.032,1052.0,15.76,618.0,1.55,0.0,0.0,0.0,0.032
22,0.022,1010.0,9.21,618.0,1.39,0.0,0.0,0.0,0.022
23,0.022,1023.0,8.42,615.0,1.61,0.0,0.0,0.0,0.022
24,0.028,1050.0,13.17,619.0,0.95,0.0,0.0,0.0,0.028
25,0.03,1054.0,14.78,617.0,1.21,0.0,0.0,0.0,0.03
26,0.03,1054.0,14.74,612.0,1.13,0.0,0.0,0.0,0.03
27,0.032,1058.0,15.35,618.0,1.36,0.0,0.0,0.0,0.032
28,0.028,1051.0,13.3,614.0,1.09,0.0,0.0,0.0,0.028
29,0.031,1055.0,14.12,620.0,1.11,0.0,0.0,0.0,0.031
30,0.03,1057.0,13.12,619.0,1.48,0.0,0.0,0.0,0.03
31,0.027,1048.0,14.61,610.0,0.97,0.0,0.0,0.0,0.027
32,0.028,1051.0,14.23,613.0,1.12,0.0,0.0,0.0,0.028
33,0.03,1058.0,13.26,619.0,0.96,0.0,0.0,0.0,0.03
34,0.028,1056.0,13.32,617.0,1.3,0.0,0.0,0.0,0.028
35,0.03,1049.0,14.6,613.0,1.15,0.0,0.0,0.0,0.03
36,0.031,1058.0,14.68,618.0,1.02,0.0,0.0,0.0,0.031
37,0.028,1052.0,13.74,618.0,0.97,0.0,0.0,0.0,0.028
38,0.03,1036.0,10.48,619.0,0.94,0.0,0.0,0.0,0.03
39,0.021,1006.0,9.79,615.0,0.94,0.0,0.0,0.0,0.021
40,0.03,1030.0,11.14,768.0,2.08,0.0,708.0,0.32,0.03
41,0.03,1062.0,14.18,614.0,1.19,0.0,0.0,0.0,0.03
42,0.029,1056.0,13.1,611.0,1.81,0.0,0.0,0.0,0.029
43,0.026,1045.0,12.67,607.0,1.05,0.0,0.0,0.0,0.026
44,0.027,1042.0,12.51,610.0,0.95,0.0,0.0,0.0,0.027
45,0.044,1047.0,39.54,619.0,1.32,0.0,0.0,0.0,0.044
46,0.028,1048.0,13.35,613.0,1.05,0.0,0.0,0.0,0.028
47,0.027,1044.0,13.65,618.0,1.12,0.0,0.0,0.0,0.027
48,0.029,1058.0,13.33,614.0,1.02,0.0,0.0,0.0,0.029
49,0.029,1054.0,14.61,617.0,1.39,0.0,0.0,0.0,0.029
50,0.029,1060.0,13.69,612.0,1.13,0.0,0.0,0.0,0.029
51,0.029,1056.0,13.19,620.0,1.01,0.0,0.0,0.0,0.029
52,0.03,1052.0,13.03,619.0,1.0,0.0,0.0,0.0,0.03
53,0.028,1052.0,13.46,618.0,1.03,0.0,0.0,0.0,0.028
54,0.032,1053.0,16.02,615.0,1.18,0.0,0.0,0.0,0.032
55,0.03,1054.0,14.56,610.0,1.45,0.0,0.0,0.0,0.03
56,0.015,997.0,8.39,608.0,0.86,0.0,0.0,0.0,0.015
57,0.024,1037.0,11.43,609.0,1.23,0.0,0.0,0.0,0.024
58,0.04,1047.0,15.19,623.0,1.71,0.0,712.0,0.42,0.04
59,0.028,1043.0,12.36,610.0,1.14,0.0,0.0,0.0,0.028
60,0.029,1056.0,15.19,613.0,1.13,0.0,0.0,0.0,0.029
61,0.05,1099.0,21.44,613.0,1.1,0.0,0.0,0.0,0.05
62,0.032,1056.0,17.14,619.0,0.98,0.0,0.0,0.0,0.032
63,0.028,1048.0,13.99,616.0,1.16,0.0,0.0,0.0,0.028
64,0.03,1063.0,14.56,609.0,1.32,0.0,0.0,0.0,0.03
65,0.035,1053.0,14.71,610.0,1.32,0.0,0.0,0.0,0.035
66,0.028,1047.0,14.19,615.0,1.11,0.0,0.0,0.0,0.028
67,0.028,1050.0,14.42,615.0,0.62,0.0,0.0,0.0,0.028
68,0.027,1053.0,13.98,614.0,0.64,0.0,0.0,0.0,0.027
69,0.029,1057.0,13.47,617.0,0.97,0.0,0.0,0.0,0.029
70,0.032,1051.0,16.45,619.0,1.21,0.0,0.0,0.0,0.032
71,0.038,1060.0,21.23,612.0,1.11,0.0,0.0,0.0,0.038
72,0.031,1052.0,23.62,608.0,0.78,0.0,0.0,0.0,0.031
73,0.018,1005.0,9.93,612.0,1.07,0.0,0.0,0.0,0.018
74,0.028,1034.0,19.26,608.0,1.19,0.0,0.0,0.0,0.028
75,0.043,1055.0,19.31,611.0,1.22,0.0,0.0,0.0,0.043
76,0.031,1055.0,12.8,618.0,1.72,0.0,0.0,0.0,0.031
77,0.029,1040.0,10.55,618.0,0.99,0.0,0.0,0.0,0.029
78,0.029,1046.0,11.68,618.0,0.94,0.0,0.0,0.0,0.029
79,0.028,1050.0,13.78,619.0,0.98,0.0,0.0,0.0,0.028
80,0.028,1050.0,14.79,615.0,0.67,0.0,0.0,0.0,0.028
81,0.029,1051.0,13.48,617.0,1.01,0.0,0.0,0.0,0.029
82,0.029,1060.0,13.46,614.0,1.24,0.0,0.0,0.0,0.029
83,0.031,1058.0,14.81,610.0,1.38,0.0,0.0,0.0,0.031
84,0.03,1057.0,13.84,615.0,1.75,0.0,0.0,0.0,0.03
85,0.029,1051.0,13.69,613.0,1.43,0.0,0.0,0.0,0.029
86,0.026,1050.0,14.35,609.0,0.78,0.0,0.0,0.0,0.026
87,0.029,1057.0,13.05,617.0,1.57,0.0,0.0,0.0,0.029
88,0.029,1055.0,13.56,610.0,1.54,0.0,0.0,0.0,0.029
89,0.03,1055.0,14.31,610.0,1.11,0.0,0.0,0.0,0.03
90,0.016,989.0,7.47,616.0,0.9,0.0,0.0,0.0,0.016
91,0.024,1046.0,10.03,613.0,1.22,0.0,0.0,0.0,0.024
92,0.028,1045.0,13.83,614.0,1.02,0.0,0.0,0.0,0.028
93,0.029,1061.0,13.8,617.0,1.28,0.0,0.0,0.0,0.029
94,0.029,1058.0,13.99,612.0,1.53,0.0,0.0,0.0,0.029
95,0.029,1048.0,14.22,611.0,1.15,0.0,0.0,0.0,0.029
96,0.029,1043.0,10.25,617.0,1.38,0.0,0.0,0.0,0.029
97,0.027,1043.0,10.78,611.0,1.49,0.0,0.0,0.0,0.027
98,0.044,1060.0,16.83,728.0,1.27,0.001,716.0,0.81,0.045
99,0.03,1055.0,13.66,615.0,1.33,0.0,0.0,0.0,0.03
100,0.028,1052.0,13.71,614.0,1.19,0.0,0.0,0.0,0.028
101,0.029,1061.0,13.43,618.0,0.98,0.0,0.0,0.0,0.029
102,0.028,1056.0,13.08,619.0,0.96,0.0,0.0,0.0,0.028
103,0.037,1061.0,17.43,617.0,0.9,0.0,0.0,0.0,0.037
104,0.045,1057.0,38.71,614.0,0.86,0.0,0.0,0.0,0.045
105,0.028,1057.0,13.58,611.0,1.14,0.0,0.0,0.0,0.028
106,0.03,1040.0,12.8,619.0,1.68,0.0,0.0,0.0,0.03
107,0.016,997.0,5.45,612.0,1.89,0.0,0.0,0.0,0.016
108,0.026,1050.0,12.73,610.0,1.34,0.0,0.0,0.0,0.026
109,0.029,1056.0,14.61,612.0,1.15,0.0,0.0,0.0,0.029
110,0.028,1052.0,14.02,615.0,1.18,0.0,0.0,0.0,0.028
111,0.029,1050.0,14.53,615.0,1.01,0.0,0.0,0.0,0.029
112,0.027,1052.0,15.03,615.0,0.64,0.0,0.0,0.0,0.027
113,0.029,1058.0,15.68,613.0,0.67,0.0,0.0,0.0,0.029
114,0.029,1051.0,15.15,617.0,0.98,0.0,0.0,0.0,0.029
115,0.029,1046.0,13.89,618.0,1.09,0.0,0.0,0.0,0.029
116,0.03,1038.0,10.58,614.0,1.18,0.0,0.0,0.0,0.03
117,0.03,1053.0,12.71,618.0,1.51,0.0,0.0,0.0,0.03
118,0.029,1049.0,13.18,619.0,0.98,0.0,0.0,0.0,0.029
119,0.063,1109.0,21.86,760.0,2.7,0.001,712.0,0.83,0.064
120,0.028,1054.0,14.9,611.0,1.08,0.0,0.0,0.0,0.028
121,0.033,1053.0,15.59,616.0,1.64,0.0,0.0,0.0,0.033
122,0.029,1050.0,13.62,618.0,1.3,0.0,0.0,0.0,0.029
123,0.029,1037.0,13.31,610.0,1.03,0.0,0.0,0.0,0.029
124,0.017,996.0,8.36,609.0,1.32,0.0,0.0,0.0,0.017
125,0.027,1048.0,12.43,611.0,1.42,0.0,0.0,0.0,0.027
126,0.028,1048.0,14.01,614.0,1.09,0.0,0.0,0.0,0.028
127,0.028,1050.0,13.66,618.0,0.95,0.0,0.0,0.0,0.028
128,0.031,1048.0,14.49,622.0,1.61,0.0,0.0,0.0,0.031
129,0.031,1053.0,15.75,618.0,0.97,0.0,0.0,0.0,0.031
130,0.028,1047.0,14.57,615.0,0.71,0.0,0.0,0.0,0.028
131,0.031,1054.0,16.4,615.0,0.99,0.0,0.0,0.0,0.031
132,0.029,1055.0,13.5,619.0,0.96,0.0,0.0,0.0,0.029
133,0.044,1047.0,27.76,615.0,0.75,0.0,0.0,0.0,0.044
134,0.03,1053.0,15.29,614.0,1.19,0.0,0.0,0.0,0.03
135,0.031,1054.0,16.13,610.0,0.75,0.0,0.0,0.0,0.031
136,0.027,1040.0,11.24,612.0,0.77,0.0,0.0,0.0,0.027
137,0.03,1058.0,14.28,611.0,1.55,0.0,0.0,0.0,0.03
138,0.029,1054.0,15.17,611.0,1.15,0.0,0.0,0.0,0.029
139,0.028,1046.0,13.77,618.0,1.11,0.0,0.0,0.0,0.028
140,0.027,1052.0,12.41,611.0,0.89,0.0,0.0,0.0,0.027
141,0.014,992.0,6.42,606.0,0.98,0.0,0.0,0.0,0.014
142,0.026,1045.0,12.27,610.0,1.3,0.0,0.0,0.0,0.026
143,0.031,1050.0,12.95,618.0,1.53,0.0,0.0,0.0,0.031
144,0.033,1061.0,13.59,620.0,1.87,0.0,0.0,0.0,0.033
145,0.026,1049.0,15.11,607.0,0.82,0.0,0.0,0.0,0.026
146,0.03,1053.0,13.32,618.0,1.52,0.0,0.0,0.0,0.03
147,0.03,1049.0,15.05,619.0,0.97,0.0,0.0,0.0,0.03
148,0.027,1050.0,14.62,615.0,0.64,0.0,0.0,0.0,0.027
149,0.031,1047.0,14.33,616.0,1.05,0.0,0.0,0.0,0.031
150,0.03,1054.0,13.48,621.0,1.49,0.0,0.0,0.0,0.03
151,0.029,1051.0,13.68,619.0,1.1,0.0,0.0,0.0,0.029
152,0.028,1050.0,15.24,611.0,0.68,0.0,0.0,0.0,0.028
153,0.031,1059.0,13.78,620.0,1.49,0.0,0.0,0.0,0.031
154,0.026,1059.0,13.44,615.0,0.85,0.0,0.0,0.0,0.026
155,0.03,1044.0,10.24,611.0,1.52,0.0,0.0,0.0,0.03
156,0.029,1055.0,12.32,610.0,1.53,0.0,0.0,0.0,0.029
157,0.038,1061.0,13.71,781.0,2.48,0.0,712.0,0.41,0.038
158,0.017,995.0,8.32,608.0,1.25,0.0,0.0,0.0,0.017
159,0.024,1041.0,10.72,611.0,1.43,0.0,0.0,0.0,0.024
160,0.029,1050.0,14.13,614.0,1.41,0.0,0.0,0.0,0.029
161,0.031,1057.0,13.31,615.0,1.92,0.0,0.0,0.0,0.031
162,0.047,1060.0,38.56,610.0,1.45,0.0,0.0,0.0,0.047
163,0.028,1049.0,15.51,609.0,1.04,0.0,0.0,0.0,0.028
164,0.032,1056.0,14.33,614.0,1.06,0.0,0.0,0.0,0.032
165,0.027,1051.0,13.02,618.0,1.64,0.0,0.0,0.0,0.027
166,0.029,1053.0,14.6,612.0,1.13,0.0,0.0,0.0,0.029
167,0.032,1055.0,15.33,619.0,0.96,0.0,0.0,0.0,0.032
168,0.029,1058.0,14.27,619.0,0.97,0.0,0.0,0.0,0.029
169,0.028,1050.0,14.16,617.0,0.96,0.0,0.0,0.0,0.028
170,0.027,1054.0,12.67,612.0,0.88,0.0,0.0,0.0,0.027
171,0.027,1046.0,12.32,607.0,1.2,0.0,0.0,0.0,0.027
172,0.028,1052.0,13.37,609.0,1.26,0.0,0.0,0.0,0.028
173,0.03,1056.0,12.76,611.0,1.56,0.0,0.0,0.0,0.03
174,0.038,1038.0,10.94,613.0,1.52,0.001,709.0,0.32,0.039
175,0.023,996.0,8.92,633.0,1.33,0.0,713.0,0.51,0.023
176,0.026,1025.0,7.44,644.0,1.43,0.0,0.0,0.0,0.026
177,0.029,1049.0,15.42,610.0,0.8,0.0,0.0,0.0,0.029
178,0.047,1106.0,24.08,612.0,1.15,0.0,0.0,0.0,0.047
179,0.03,1051.0,13.51,620.0,1.09,0.0,0.0,0.0,0.03
180,0.029,1052.0,13.06,617.0,1.18,0.0,0.0,0.0,0.029
181,0.028,1047.0,13.65,614.0,1.02,0.0,0.0,0.0,0.028
182,0.029,1051.0,15.53,614.0,0.55,0.0,0.0,0.0,0.029
183,0.029,1059.0,14.3,616.0,1.02,0.0,0.0,0.0,0.029
184,0.036,1065.0,16.74,618.0,1.01,0.0,0.0,0.0,0.036
185,0.029,1056.0,13.67,616.0,1.37,0.0,0.0,0.0,0.029
186,0.03,1056.0,15.27,612.0,1.12,0.0,0.0,0.0,0.03
187,0.028,1060.0,13.25,617.0,1.3,0.0,0.0,0.0,0.028
188,0.033,1053.0,16.3,614.0,1.13,0.0,0.0,0.0,0.033
