Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.052,1105.0,23.67,627.0,0.56,0.002,707.0,0.54,0.054
1,0.029,1062.0,14.74,612.0,1.01,0.0,0.0,0.0,0.029
2,0.045,1057.0,39.67,613.0,1.2,0.0,712.0,0.41,0.045
3,0.036,1060.0,16.91,616.0,1.03,0.0,704.0,0.22,0.036
4,0.032,1060.0,17.29,613.0,0.8,0.0,710.0,0.53,0.032
5,0.032,1057.0,16.97,613.0,1.08,0.002,709.0,0.32,0.034
6,0.033,1062.0,16.49,616.0,1.19,0.0,0.0,0.0,0.033
7,0.038,1052.0,21.14,614.0,1.18,0.001,710.0,0.53,0.039
8,0.04,1052.0,22.39,613.0,1.2,0.004,709.0,0.63,0.044
9,0.036,1055.0,18.63,617.0,1.08,0.0,710.0,0.53,0.036
10,0.037,1064.0,17.75,615.0,1.37,0.0,0.0,0.0,0.037
11,0.033,1052.0,18.73,611.0,1.15,0.0,0.0,0.0,0.033
12,0.034,1054.0,17.33,609.0,1.54,0.0,0.0,0.0,0.034
13,0.035,1061.0,18.53,611.0,1.43,0.002,712.0,0.42,0.037
14,0.03,1054.0,15.24,613.0,1.18,0.0,0.0,0.0,0.03
15,0.03,1059.0,13.42,618.0,1.92,0.0,0.0,0.0,0.03
16,0.018,995.0,8.94,612.0,1.25,0.0,0.0,0.0,0.018
17,0.028,1046.0,10.9,612.0,1.94,0.0,0.0,0.0,0.028
18,0.03,1064.0,14.07,615.0,1.82,0.0,0.0,0.0,0.03
19,0.031,1058.0,14.18,618.0,1.71,0.0,0.0,0.0,0.031
20,0.03,1040.0,10.9,613.0,1.42,0.0,0.0,0.0,0.03
21,0.032,1042.0,13.97,613.0,1.12,0.0,0.0,0.0,0.032
22,0.03,1057.0,15.31,614.0,1.25,0.0,0.0,0.0,0.03
23,0.031,1061.0,14.32,613.0,2.14,0.0,0.0,0.0,0.031
24,0.028,1058.0,14.59,610.0,0.99,0.0,0.0,0.0,0.028
25,0.031,1061.0,14.74,613.0,1.27,0.0,0.0,0.0,0.031
26,0.029,1052.0,16.0,613.0,0.7,0.0,0.0,0.0,0.029
27,0.031,1061.0,16.01,616.0,1.01,0.0,0.0,0.0,0.031
28,0.032,1058.0,16.24,615.0,1.32,0.0,0.0,0.0,0.032
29,0.057,1063.0,26.76,610.0,1.58,0.0,705.0,0.22,0.057
30,0.032,1059.0,17.56,608.0,1.11,0.0,0.0,0.0,0.032
31,0.049,1041.0,31.15,609.0,1.52,0.0,0.0,0.0,0.049
32,0.029,1051.0,15.99,611.0,1.36,0.0,0.0,0.0,0.029
33,0.031,1065.0,14.66,615.0,1.5,0.0,0.0,0.0,0.031
34,0.018,1005.0,9.53,609.0,1.26,0.0,0.0,0.0,0.018
35,0.024,1031.0,11.01,612.0,1.14,0.0,0.0,0.0,0.024
36,0.031,1057.0,15.01,615.0,1.31,0.0,0.0,0.0,0.031
37,0.031,1059.0,14.64,614.0,1.72,0.0,0.0,0.0,0.031
38,0.032,1062.0,13.78,619.0,1.52,0.0,0.0,0.0,0.032
39,0.05,1078.0,17.54,634.0,1.08,0.0,711.0,0.42,0.05
40,0.03,1056.0,14.45,618.0,1.05,0.0,0.0,0.0,0.03
41,0.047,1063.0,17.43,615.0,1.32,0.0,0.0,0.0,0.047
42,0.03,1038.0,12.36,613.0,1.16,0.0,0.0,0.0,0.03
43,0.03,1054.0,15.44,616.0,0.98,0.0,0.0,0.0,0.03
44,0.03,1052.0,15.02,617.0,1.0,0.0,0.0,0.0,0.03
45,0.03,1057.0,14.02,615.0,1.33,0.0,0.0,0.0,0.03
46,0.031,1058.0,14.82,613.0,1.87,0.0,0.0,0.0,0.031
47,0.029,1048.0,16.01,609.0,0.83,0.0,0.0,0.0,0.029
48,0.029,1064.0,15.57,612.0,0.9,0.0,0.0,0.0,0.029
49,0.029,1063.0,14.3,611.0,1.67,0.0,0.0,0.0,0.029
50,0.03,1060.0,14.72,610.0,1.21,0.0,0.0,0.0,0.03
51,0.029,1050.0,16.02,612.0,1.07,0.0,0.0,0.0,0.029
52,0.019,999.0,9.47,611.0,0.94,0.0,0.0,0.0,0.019
53,0.026,1045.0,11.4,613.0,1.68,0.0,0.0,0.0,0.026
54,0.029,1058.0,14.8,615.0,1.09,0.0,0.0,0.0,0.029
55,0.037,1053.0,15.63,688.0,1.54,0.0,713.0,0.51,0.037
56,0.03,1066.0,14.56,618.0,1.4,0.0,0.0,0.0,0.03
57,0.031,1059.0,14.65,614.0,1.7,0.0,0.0,0.0,0.031
58,0.031,1059.0,14.48,619.0,1.58,0.0,0.0,0.0,0.031
59,0.031,1048.0,14.84,618.0,1.15,0.0,0.0,0.0,0.031
60,0.033,1053.0,19.98,616.0,0.94,0.0,0.0,0.0,0.033
61,0.041,1058.0,33.64,610.0,1.51,0.0,0.0,0.0,0.041
62,0.031,1043.0,12.65,615.0,1.32,0.0,0.0,0.0,0.031
63,0.027,1034.0,13.03,611.0,0.75,0.0,0.0,0.0,0.027
64,0.031,1068.0,13.65,622.0,1.52,0.0,0.0,0.0,0.031
65,0.032,1063.0,14.61,617.0,0.99,0.0,0.0,0.0,0.032
66,0.031,1061.0,16.03,614.0,1.19,0.0,0.0,0.0,0.031
67,0.03,1058.0,14.59,611.0,1.62,0.0,0.0,0.0,0.03
68,0.029,1062.0,13.23,614.0,1.8,0.0,0.0,0.0,0.029
69,0.03,1051.0,15.09,613.0,0.95,0.0,0.0,0.0,0.03
70,0.017,996.0,8.74,609.0,1.36,0.0,0.0,0.0,0.017
71,0.041,1052.0,23.95,609.0,1.19,0.0,0.0,0.0,0.041
72,0.042,1070.0,22.02,723.0,1.4,0.0,714.0,0.61,0.042
73,0.031,1057.0,13.69,619.0,1.88,0.0,0.0,0.0,0.031
74,0.031,1052.0,16.04,615.0,1.05,0.0,0.0,0.0,0.031
75,0.035,1070.0,16.68,616.0,1.33,0.0,0.0,0.0,0.035
76,0.044,1081.0,21.66,615.0,1.12,0.0,0.0,0.0,0.044
77,0.036,1079.0,16.78,615.0,1.47,0.0,0.0,0.0,0.036
