Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.054,1114.0,29.89,629.0,0.83,0.0,0.0,0.0,0.054
1,0.031,1055.0,13.31,618.0,1.01,0.0,0.0,0.0,0.031
2,0.031,1057.0,13.99,620.0,1.03,0.0,0.0,0.0,0.031
3,0.054,1078.0,27.84,629.0,1.3,0.0,0.0,0.0,0.054
4,0.032,1068.0,15.72,640.0,1.24,0.0,0.0,0.0,0.032
5,0.028,1057.0,14.2,616.0,0.96,0.0,0.0,0.0,0.028
6,0.029,1048.0,13.53,618.0,1.0,0.0,0.0,0.0,0.029
7,0.029,1056.0,13.8,618.0,0.99,0.0,0.0,0.0,0.029
8,0.03,1049.0,14.12,619.0,0.98,0.0,0.0,0.0,0.03
9,0.03,1077.0,14.1,631.0,1.35,0.001,711.0,0.41,0.031
10,0.03,1055.0,15.14,614.0,1.19,0.0,0.0,0.0,0.03
11,0.029,1057.0,13.61,618.0,1.28,0.0,0.0,0.0,0.029
12,0.044,1051.0,39.88,611.0,1.13,0.0,0.0,0.0,0.044
13,0.017,997.0,7.31,609.0,1.41,0.0,0.0,0.0,0.017
14,0.026,1053.0,12.44,610.0,1.21,0.0,0.0,0.0,0.026
15,0.028,1053.0,13.98,609.0,0.79,0.0,0.0,0.0,0.028
16,0.03,1047.0,10.92,616.0,1.35,0.0,0.0,0.0,0.03
17,0.028,1042.0,11.64,609.0,0.86,0.0,0.0,0.0,0.028
18,0.029,1053.0,14.44,612.0,1.14,0.0,0.0,0.0,0.029
19,0.03,1055.0,13.79,619.0,0.96,0.0,0.0,0.0,0.03
20,0.028,1037.0,13.88,618.0,1.15,0.0,0.0,0.0,0.028
21,0.027,1055.0,13.64,612.0,0.71,0.0,0.0,0.0,0.027
22,0.031,1051.0,15.5,616.0,1.29,0.0,0.0,0.0,0.031
23,0.029,1053.0,13.58,614.0,1.31,0.0,0.0,0.0,0.029
24,0.03,1056.0,13.13,614.0,1.4,0.0,0.0,0.0,0.03
25,0.034,1055.0,15.46,748.0,1.48,0.002,709.0,0.64,0.036
26,0.028,1050.0,14.48,612.0,1.39,0.0,0.0,0.0,0.028
