Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.057,1076.0,25.45,633.0,0.84,0.0,0.0,0.0,0.057
1,0.031,1048.0,13.9,620.0,1.89,0.0,0.0,0.0,0.031
2,0.049,1047.0,29.94,617.0,1.85,0.0,0.0,0.0,0.049
3,0.029,1047.0,13.9,615.0,1.08,0.0,0.0,0.0,0.029
4,0.031,1052.0,14.27,620.0,1.84,0.0,0.0,0.0,0.031
5,0.027,1041.0,13.19,610.0,0.77,0.0,0.0,0.0,0.027
6,0.03,1037.0,11.48,617.0,0.99,0.0,0.0,0.0,0.03
7,0.03,1052.0,13.97,621.0,1.53,0.0,0.0,0.0,0.03
8,0.021,1001.0,10.8,615.0,0.89,0.0,0.0,0.0,0.021
9,0.024,1034.0,10.74,613.0,1.43,0.0,712.0,0.41,0.024
10,0.029,1048.0,14.55,614.0,1.34,0.0,0.0,0.0,0.029
11,0.03,1055.0,13.57,614.0,1.0,0.0,0.0,0.0,0.03
12,0.031,1052.0,14.3,622.0,1.45,0.0,0.0,0.0,0.031
13,0.033,1060.0,16.69,619.0,0.97,0.001,703.0,0.22,0.034
14,0.035,1053.0,20.06,619.0,0.98,0.0,0.0,0.0,0.035
15,0.083,1054.0,66.23,617.0,1.18,0.0,704.0,0.22,0.083
16,0.123,1048.0,100.0,612.0,1.12,0.0,0.0,0.0,0.123
17,0.093,1058.0,66.2,610.0,1.1,0.0,0.0,0.0,0.093
18,0.028,1055.0,14.16,616.0,1.1,0.0,0.0,0.0,0.028
19,0.026,1044.0,12.98,607.0,1.02,0.0,0.0,0.0,0.026
20,0.024,1037.0,12.46,607.0,0.72,0.0,0.0,0.0,0.024
21,0.03,1054.0,13.85,607.0,1.12,0.0,0.0,0.0,0.03
22,0.03,1059.0,13.11,610.0,1.46,0.0,0.0,0.0,0.03
23,0.028,1041.0,12.62,612.0,1.12,0.0,0.0,0.0,0.028
24,0.028,1043.0,14.22,617.0,1.09,0.0,0.0,0.0,0.028
25,0.017,994.0,8.67,612.0,1.07,0.0,0.0,0.0,0.017
26,0.029,1024.0,9.37,621.0,1.26,0.0,714.0,0.61,0.029
27,0.029,1046.0,12.7,617.0,0.73,0.0,0.0,0.0,0.029
28,0.029,1049.0,14.07,617.0,1.02,0.0,0.0,0.0,0.029
29,0.031,1056.0,13.0,623.0,1.64,0.0,0.0,0.0,0.031
30,0.029,1060.0,13.05,616.0,1.37,0.0,0.0,0.0,0.029
31,0.042,1056.0,37.31,610.0,1.08,0.0,0.0,0.0,0.042
32,0.031,1051.0,16.94,611.0,1.18,0.0,0.0,0.0,0.031
33,0.028,1056.0,13.78,618.0,0.98,0.0,0.0,0.0,0.028
34,0.027,1053.0,14.69,615.0,0.67,0.0,0.0,0.0,0.027
35,0.03,1056.0,14.05,617.0,0.99,0.0,0.0,0.0,0.03
36,0.029,1051.0,13.79,621.0,1.01,0.0,0.0,0.0,0.029
37,0.028,1052.0,13.97,617.0,1.14,0.0,0.0,0.0,0.028
38,0.028,1045.0,15.79,612.0,0.77,0.0,0.0,0.0,0.028
39,0.028,1055.0,12.83,616.0,1.2,0.0,0.0,0.0,0.028
40,0.027,1052.0,14.46,611.0,0.77,0.0,0.0,0.0,0.027
41,0.03,1056.0,14.86,613.0,0.81,0.0,0.0,0.0,0.03
42,0.017,995.0,7.43,610.0,1.62,0.0,0.0,0.0,0.017
43,0.051,1124.0,21.7,711.0,1.86,0.0,714.0,0.61,0.051
44,0.028,1047.0,14.15,618.0,0.99,0.0,0.0,0.0,0.028
45,0.031,1034.0,11.64,619.0,0.97,0.0,0.0,0.0,0.031
46,0.031,1057.0,14.11,619.0,0.98,0.0,0.0,0.0,0.031
47,0.028,1050.0,14.84,617.0,1.07,0.0,0.0,0.0,0.028
48,0.027,1049.0,14.77,609.0,0.77,0.0,0.0,0.0,0.027
49,0.035,1059.0,17.78,616.0,1.15,0.0,0.0,0.0,0.035
50,0.027,1049.0,14.64,611.0,0.73,0.0,0.0,0.0,0.027
51,0.03,1055.0,16.28,613.0,0.9,0.0,0.0,0.0,0.03
52,0.029,1054.0,13.77,611.0,1.39,0.0,0.0,0.0,0.029
53,0.029,1050.0,13.95,615.0,1.08,0.0,0.0,0.0,0.029
54,0.03,1052.0,14.58,619.0,0.97,0.0,0.0,0.0,0.03
55,0.029,1058.0,13.2,617.0,1.38,0.0,0.0,0.0,0.029
56,0.029,1057.0,13.36,611.0,1.17,0.0,0.0,0.0,0.029
57,0.032,1053.0,15.77,620.0,0.97,0.0,0.0,0.0,0.032
58,0.026,1040.0,11.82,615.0,0.83,0.0,0.0,0.0,0.026
