Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.052,1064.0,18.46,631.0,1.09,0.0,0.0,0.0,0.052
1,0.03,1052.0,14.56,614.0,1.08,0.0,0.0,0.0,0.03
2,0.028,1050.0,14.76,616.0,0.96,0.0,0.0,0.0,0.028
3,0.03,1048.0,17.82,607.0,0.84,0.0,0.0,0.0,0.03
4,0.029,1049.0,10.8,615.0,1.37,0.0,0.0,0.0,0.029
5,0.027,1033.0,12.0,609.0,0.84,0.0,0.0,0.0,0.027
6,0.029,1057.0,13.22,615.0,1.27,0.0,0.0,0.0,0.029
7,0.021,1015.0,10.78,608.0,1.02,0.0,0.0,0.0,0.021
8,0.021,1013.0,11.25,612.0,1.3,0.0,0.0,0.0,0.021
9,0.036,1131.0,17.5,611.0,0.94,0.002,709.0,0.95,0.038
10,0.029,1050.0,15.27,611.0,1.48,0.0,0.0,0.0,0.029
11,0.03,1053.0,13.47,619.0,1.55,0.0,0.0,0.0,0.03
12,0.03,1048.0,13.58,622.0,1.43,0.0,0.0,0.0,0.03
13,0.031,1055.0,13.56,622.0,1.48,0.0,0.0,0.0,0.031
14,0.03,1056.0,12.38,621.0,1.82,0.0,0.0,0.0,0.03
15,0.031,1058.0,15.16,614.0,1.09,0.0,0.0,0.0,0.031
16,0.045,1109.0,24.99,614.0,0.6,0.0,0.0,0.0,0.045
17,0.031,1052.0,16.97,613.0,1.11,0.0,0.0,0.0,0.031
18,0.031,1051.0,13.73,621.0,1.47,0.0,0.0,0.0,0.031
19,0.032,1054.0,13.61,622.0,1.67,0.0,0.0,0.0,0.032
20,0.028,1045.0,14.74,618.0,1.17,0.0,0.0,0.0,0.028
21,0.036,1064.0,14.12,641.0,1.21,0.0,715.0,0.71,0.036
22,0.034,1061.0,15.06,722.0,0.99,0.001,702.0,0.22,0.035
23,0.028,1048.0,13.53,608.0,0.98,0.0,0.0,0.0,0.028
24,0.022,1004.0,7.26,607.0,1.15,0.0,0.0,0.0,0.022
25,0.019,1007.0,6.93,609.0,1.49,0.0,0.0,0.0,0.019
26,0.03,1051.0,13.1,611.0,1.45,0.0,0.0,0.0,0.03
27,0.039,1048.0,30.81,611.0,1.06,0.0,0.0,0.0,0.039
28,0.033,1046.0,17.76,612.0,1.22,0.0,0.0,0.0,0.033
29,0.03,1049.0,15.28,612.0,1.15,0.0,0.0,0.0,0.03
30,0.029,1049.0,14.85,612.0,1.18,0.0,0.0,0.0,0.029
31,0.029,1051.0,15.41,616.0,0.68,0.0,0.0,0.0,0.029
32,0.03,1053.0,14.04,615.0,1.26,0.0,0.0,0.0,0.03
33,0.027,1047.0,13.71,614.0,1.12,0.0,0.0,0.0,0.027
34,0.029,1058.0,13.73,618.0,1.4,0.0,0.0,0.0,0.029
35,0.03,1060.0,12.87,611.0,1.91,0.0,0.0,0.0,0.03
36,0.029,1054.0,14.7,609.0,1.5,0.0,0.0,0.0,0.029
37,0.031,1056.0,15.86,613.0,1.54,0.0,0.0,0.0,0.031
38,0.03,1058.0,13.43,612.0,1.25,0.0,0.0,0.0,0.03
39,0.03,1055.0,14.17,615.0,1.02,0.0,0.0,0.0,0.03
40,0.029,1049.0,13.83,618.0,1.15,0.0,0.0,0.0,0.029
41,0.022,1016.0,10.55,612.0,1.14,0.0,0.0,0.0,0.022
42,0.021,1016.0,9.0,611.0,1.37,0.0,0.0,0.0,0.021
43,0.026,1050.0,13.86,611.0,0.68,0.0,0.0,0.0,0.026
44,0.03,1051.0,12.92,615.0,1.01,0.0,0.0,0.0,0.03
45,0.029,1038.0,11.03,613.0,1.09,0.0,0.0,0.0,0.029
46,0.029,1051.0,13.7,616.0,1.16,0.0,0.0,0.0,0.029
47,0.03,1052.0,14.09,612.0,1.16,0.0,0.0,0.0,0.03
48,0.029,1050.0,13.79,618.0,1.18,0.0,0.0,0.0,0.029
49,0.03,1048.0,14.27,617.0,1.03,0.0,0.0,0.0,0.03
50,0.029,1057.0,13.84,619.0,0.99,0.0,0.0,0.0,0.029
51,0.03,1054.0,13.91,618.0,1.11,0.0,0.0,0.0,0.03
