Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.053,1101.0,30.18,630.0,1.24,0.0,0.0,0.0,0.053
1,0.029,1053.0,14.08,614.0,1.18,0.0,0.0,0.0,0.029
2,0.031,1037.0,11.19,619.0,1.02,0.0,0.0,0.0,0.031
3,0.028,1049.0,11.29,618.0,1.44,0.0,0.0,0.0,0.028
4,0.029,1058.0,13.92,612.0,1.17,0.0,0.0,0.0,0.029
5,0.075,1108.0,32.18,749.0,5.42,0.0,0.0,0.0,0.075
6,0.031,1058.0,15.98,616.0,1.19,0.0,0.0,0.0,0.031
7,0.031,1051.0,15.19,615.0,1.1,0.0,0.0,0.0,0.031
8,0.027,1053.0,14.45,615.0,0.65,0.0,0.0,0.0,0.027
9,0.031,1088.0,15.58,641.0,1.22,0.003,714.0,0.61,0.034
10,0.029,1049.0,14.59,613.0,1.2,0.0,0.0,0.0,0.029
11,0.029,1052.0,13.65,615.0,1.01,0.0,0.0,0.0,0.029
12,0.021,1005.0,9.15,618.0,1.43,0.0,0.0,0.0,0.021
13,0.022,1027.0,8.58,615.0,1.68,0.0,0.0,0.0,0.022
14,0.043,1085.0,18.05,664.0,2.97,0.0,0.0,0.0,0.043
15,0.034,1051.0,16.37,621.0,1.69,0.0,704.0,0.22,0.034
16,0.031,1053.0,14.45,615.0,1.02,0.0,0.0,0.0,0.031
17,0.031,1054.0,14.43,620.0,1.59,0.0,0.0,0.0,0.031
18,0.027,1050.0,13.67,610.0,1.29,0.0,0.0,0.0,0.027
19,0.029,1053.0,13.76,612.0,1.17,0.0,0.0,0.0,0.029
20,0.03,1049.0,14.05,619.0,0.99,0.0,0.0,0.0,0.03
21,0.028,1055.0,13.13,617.0,1.39,0.0,0.0,0.0,0.028
22,0.031,1038.0,11.53,611.0,1.4,0.0,0.0,0.0,0.031
23,0.03,1051.0,13.12,617.0,1.52,0.0,0.0,0.0,0.03
24,0.032,1059.0,14.49,619.0,0.99,0.0,0.0,0.0,0.032
25,0.033,1058.0,17.49,618.0,0.98,0.0,0.0,0.0,0.033
26,0.043,1077.0,20.09,619.0,1.72,0.0,0.0,0.0,0.043
27,0.031,1052.0,15.47,619.0,0.99,0.0,0.0,0.0,0.031
28,0.032,1052.0,14.45,621.0,1.49,0.0,0.0,0.0,0.032
29,0.02,1004.0,9.4,616.0,1.07,0.0,0.0,0.0,0.02
30,0.022,1031.0,8.78,611.0,1.76,0.0,0.0,0.0,0.022
31,0.031,1056.0,15.05,612.0,1.87,0.0,0.0,0.0,0.031
32,0.031,1051.0,16.32,612.0,1.16,0.0,0.0,0.0,0.031
33,0.03,1048.0,13.36,622.0,1.48,0.0,0.0,0.0,0.03
34,0.047,1060.0,36.14,667.0,1.13,0.0,712.0,0.42,0.047
35,0.033,1056.0,17.11,641.0,1.05,0.0,0.0,0.0,0.033
36,0.048,1109.0,21.0,617.0,1.37,0.0,711.0,0.42,0.048
37,0.029,1050.0,14.62,611.0,1.3,0.0,0.0,0.0,0.029
38,0.031,1055.0,14.37,615.0,1.64,0.0,0.0,0.0,0.031
39,0.031,1056.0,13.59,616.0,1.59,0.0,0.0,0.0,0.031
40,0.029,1051.0,13.83,619.0,0.98,0.0,0.0,0.0,0.029
41,0.031,1046.0,12.74,617.0,1.36,0.0,0.0,0.0,0.031
42,0.028,1039.0,11.05,610.0,1.35,0.0,0.0,0.0,0.028
43,0.029,1056.0,13.88,611.0,1.42,0.0,0.0,0.0,0.029
44,0.03,1056.0,14.27,616.0,1.94,0.0,0.0,0.0,0.03
45,0.029,1051.0,15.17,609.0,1.09,0.0,0.0,0.0,0.029
46,0.018,994.0,7.69,612.0,1.67,0.0,0.0,0.0,0.018
47,0.025,1044.0,10.87,609.0,1.41,0.0,0.0,0.0,0.025
48,0.036,1055.0,13.8,622.0,1.64,0.0,712.0,0.42,0.036
49,0.03,1052.0,14.48,685.0,1.16,0.0,0.0,0.0,0.03
50,0.03,1055.0,14.07,619.0,0.97,0.0,0.0,0.0,0.03
51,0.03,1051.0,13.82,618.0,1.15,0.0,0.0,0.0,0.03
52,0.03,1052.0,14.15,619.0,1.56,0.0,0.0,0.0,0.03
53,0.032,1051.0,17.04,618.0,0.99,0.0,708.0,0.43,0.032
54,0.051,1063.0,15.61,622.0,1.48,0.0,0.0,0.0,0.051
55,0.031,1049.0,16.2,615.0,0.64,0.0,0.0,0.0,0.031
56,0.03,1057.0,14.84,619.0,0.93,0.0,0.0,0.0,0.03
57,0.031,1049.0,15.36,619.0,0.96,0.0,0.0,0.0,0.031
58,0.032,1054.0,16.18,619.0,1.0,0.0,712.0,0.63,0.032
59,0.031,1050.0,14.56,619.0,1.05,0.0,0.0,0.0,0.031
60,0.03,1052.0,13.06,621.0,1.53,0.0,0.0,0.0,0.03
61,0.031,1038.0,11.08,619.0,0.95,0.0,0.0,0.0,0.031
62,0.025,1029.0,9.32,615.0,0.78,0.0,0.0,0.0,0.025
63,0.017,999.0,8.34,608.0,1.25,0.0,0.0,0.0,0.017
64,0.046,1047.0,27.48,616.0,1.61,0.0,0.0,0.0,0.046
65,0.028,1052.0,14.65,616.0,1.09,0.0,0.0,0.0,0.028
66,0.028,1044.0,13.91,607.0,1.07,0.0,0.0,0.0,0.028
67,0.027,1042.0,11.97,610.0,0.96,0.0,0.0,0.0,0.027
68,0.029,1045.0,12.81,619.0,1.31,0.0,0.0,0.0,0.029
69,0.027,1041.0,13.32,614.0,1.0,0.0,0.0,0.0,0.027
70,0.029,1048.0,13.36,619.0,0.97,0.0,0.0,0.0,0.029
71,0.027,1050.0,14.52,615.0,0.89,0.0,0.0,0.0,0.027
72,0.027,1046.0,15.49,607.0,0.79,0.0,0.0,0.0,0.027
73,0.029,1050.0,15.87,613.0,1.28,0.0,0.0,0.0,0.029
74,0.032,1054.0,14.23,616.0,1.1,0.0,0.0,0.0,0.032
75,0.03,1058.0,13.26,619.0,1.08,0.0,0.0,0.0,0.03
76,0.028,1053.0,14.93,614.0,0.69,0.0,0.0,0.0,0.028
77,0.029,1055.0,13.91,615.0,1.39,0.0,0.0,0.0,0.029
78,0.029,1055.0,13.58,609.0,1.31,0.0,0.0,0.0,0.029
79,0.018,1003.0,8.59,608.0,1.08,0.0,0.0,0.0,0.018
80,0.02,1030.0,10.62,609.0,0.91,0.0,0.0,0.0,0.02
81,0.031,1037.0,10.73,614.0,1.02,0.0,0.0,0.0,0.031
82,0.027,1042.0,13.23,615.0,0.67,0.0,0.0,0.0,0.027
83,0.031,1054.0,15.13,617.0,1.07,0.0,0.0,0.0,0.031
84,0.03,1059.0,14.23,614.0,1.39,0.0,0.0,0.0,0.03
85,0.031,1058.0,13.91,613.0,1.13,0.0,0.0,0.0,0.031
86,0.029,1048.0,14.45,619.0,0.98,0.0,0.0,0.0,0.029
87,0.031,1054.0,13.67,621.0,1.49,0.0,0.0,0.0,0.031
88,0.033,1061.0,16.05,814.0,1.1,0.0,714.0,0.61,0.033
