Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.053,1104.0,26.16,627.0,0.91,0.0,0.0,0.0,0.053
1,0.033,1051.0,14.68,615.0,1.04,0.0,0.0,0.0,0.033
2,0.03,1047.0,13.59,619.0,0.99,0.0,0.0,0.0,0.03
3,0.03,1048.0,13.07,618.0,1.02,0.0,0.0,0.0,0.03
4,0.031,1050.0,14.0,617.0,0.96,0.0,0.0,0.0,0.031
5,0.031,1051.0,13.81,619.0,0.96,0.0,0.0,0.0,0.031
6,0.03,1051.0,13.78,615.0,0.65,0.0,0.0,0.0,0.03
7,0.03,1054.0,13.03,617.0,0.98,0.0,0.0,0.0,0.03
8,0.032,1052.0,14.35,619.0,0.95,0.0,0.0,0.0,0.032
9,0.025,1024.0,11.55,622.0,0.94,0.0,711.0,0.42,0.025
10,0.04,1014.0,37.84,609.0,1.24,0.0,0.0,0.0,0.04
11,0.028,1051.0,13.07,610.0,1.23,0.0,0.0,0.0,0.028
12,0.031,1050.0,14.01,611.0,1.14,0.0,0.0,0.0,0.031
13,0.031,1056.0,14.3,612.0,1.35,0.0,0.0,0.0,0.031
14,0.032,1051.0,14.22,614.0,1.05,0.0,0.0,0.0,0.032
15,0.032,1053.0,14.12,619.0,1.03,0.0,0.0,0.0,0.032
16,0.032,1050.0,13.74,618.0,1.46,0.0,0.0,0.0,0.032
17,0.033,1049.0,13.02,621.0,1.41,0.0,0.0,0.0,0.033
18,0.031,1033.0,10.22,619.0,0.95,0.0,0.0,0.0,0.031
19,0.031,1046.0,11.11,618.0,1.27,0.0,0.0,0.0,0.031
20,0.031,1050.0,14.54,614.0,1.06,0.0,0.0,0.0,0.031
21,0.031,1052.0,13.22,619.0,0.98,0.0,0.0,0.0,0.031
22,0.032,1054.0,13.21,619.0,0.96,0.0,0.0,0.0,0.032
23,0.034,1058.0,14.29,615.0,0.89,0.0,0.0,0.0,0.034
24,0.028,1046.0,14.69,608.0,0.81,0.0,0.0,0.0,0.028
25,0.032,1053.0,13.65,618.0,0.95,0.0,0.0,0.0,0.032
26,0.03,1053.0,13.0,615.0,0.94,0.0,0.0,0.0,0.03
27,0.017,989.0,7.79,610.0,1.37,0.0,0.0,0.0,0.017
28,0.024,1036.0,11.25,607.0,0.73,0.0,0.0,0.0,0.024
29,0.034,1058.0,17.93,613.0,1.13,0.0,0.0,0.0,0.034
30,0.03,1048.0,13.52,611.0,1.34,0.0,0.0,0.0,0.03
31,0.031,1055.0,14.34,614.0,1.0,0.0,0.0,0.0,0.031
32,0.031,1048.0,14.53,619.0,0.94,0.0,0.0,0.0,0.031
33,0.031,1056.0,12.82,618.0,0.91,0.0,0.0,0.0,0.031
34,0.039,1063.0,15.69,778.0,1.33,0.001,708.0,0.32,0.04
35,0.032,1048.0,13.31,621.0,1.61,0.0,0.0,0.0,0.032
36,0.033,1058.0,14.11,615.0,0.94,0.0,0.0,0.0,0.033
37,0.03,1053.0,13.24,619.0,0.9,0.0,0.0,0.0,0.03
38,0.032,1037.0,10.21,619.0,1.11,0.0,0.0,0.0,0.032
39,0.048,1052.0,28.77,612.0,1.31,0.0,0.0,0.0,0.048
40,0.029,1045.0,14.05,608.0,1.06,0.0,0.0,0.0,0.029
41,0.029,1044.0,13.05,612.0,1.09,0.0,0.0,0.0,0.029
42,0.031,1046.0,14.02,618.0,1.29,0.0,0.0,0.0,0.031
43,0.03,1048.0,12.69,612.0,1.36,0.0,0.0,0.0,0.03
44,0.021,1007.0,9.0,610.0,1.1,0.0,0.0,0.0,0.021
45,0.034,1048.0,11.5,747.0,1.87,0.0,708.0,0.64,0.034
46,0.049,1102.0,22.69,615.0,1.59,0.0,0.0,0.0,0.049
47,0.031,1050.0,13.03,621.0,1.35,0.0,0.0,0.0,0.031
48,0.03,1038.0,13.81,619.0,0.91,0.0,0.0,0.0,0.03
49,0.03,1053.0,14.72,615.0,0.87,0.0,0.0,0.0,0.03
50,0.031,1047.0,14.52,619.0,0.87,0.0,0.0,0.0,0.031
51,0.03,1045.0,14.09,618.0,0.88,0.0,0.0,0.0,0.03
52,0.029,1054.0,12.49,616.0,1.19,0.0,0.0,0.0,0.029
53,0.03,1048.0,13.93,614.0,1.03,0.0,0.0,0.0,0.03
54,0.032,1050.0,14.15,619.0,0.88,0.0,0.0,0.0,0.032
55,0.035,1058.0,16.27,618.0,0.84,0.0,0.0,0.0,0.035
56,0.031,1047.0,13.7,618.0,1.01,0.0,0.0,0.0,0.031
57,0.029,1043.0,14.81,610.0,0.56,0.0,0.0,0.0,0.029
58,0.031,1045.0,10.44,615.0,0.99,0.0,0.0,0.0,0.031
59,0.033,1054.0,14.01,620.0,1.07,0.0,0.0,0.0,0.033
60,0.057,1098.0,27.78,668.0,1.55,0.0,0.0,0.0,0.057
61,0.018,998.0,6.09,609.0,1.31,0.0,0.0,0.0,0.018
62,0.026,1043.0,10.09,613.0,1.5,0.0,0.0,0.0,0.026
63,0.03,1050.0,13.43,618.0,0.84,0.0,0.0,0.0,0.03
64,0.039,1056.0,15.97,616.0,0.88,0.0,0.0,0.0,0.039
65,0.115,1119.0,74.58,662.0,1.39,0.0,708.0,0.86,0.115
66,0.031,1052.0,13.44,614.0,1.84,0.0,0.0,0.0,0.031
67,0.032,1049.0,18.38,607.0,0.94,0.0,705.0,0.22,0.032
68,0.03,1048.0,14.11,609.0,1.28,0.0,0.0,0.0,0.03
69,0.044,1046.0,39.79,610.0,1.23,0.0,0.0,0.0,0.044
70,0.031,1062.0,13.16,618.0,1.27,0.0,0.0,0.0,0.031
71,0.029,1048.0,13.8,617.0,1.02,0.0,0.0,0.0,0.029
72,0.03,1055.0,13.07,609.0,1.36,0.0,0.0,0.0,0.03
73,0.028,1056.0,14.15,607.0,0.71,0.0,0.0,0.0,0.028
74,0.031,1054.0,13.73,611.0,1.63,0.0,0.0,0.0,0.031
75,0.028,1052.0,13.18,606.0,0.85,0.0,0.0,0.0,0.028
76,0.029,1046.0,11.73,608.0,1.3,0.0,0.0,0.0,0.029
77,0.03,1044.0,12.5,610.0,1.18,0.0,0.0,0.0,0.03
78,0.021,995.0,7.65,611.0,1.21,0.0,0.0,0.0,0.021
79,0.028,1030.0,8.31,610.0,1.54,0.0,0.0,0.0,0.028
80,0.034,1046.0,14.22,687.0,1.31,0.0,711.0,0.42,0.034
81,0.101,1089.0,87.78,617.0,1.22,0.0,703.0,0.45,0.102
82,0.118,1044.0,97.67,608.0,1.23,0.0,705.0,0.22,0.118
83,0.119,1047.0,99.83,609.0,1.26,0.0,0.0,0.0,0.119
84,0.123,1053.0,99.32,609.0,1.36,0.0,0.0,0.0,0.123
85,0.123,1054.0,99.84,609.0,1.09,0.0,0.0,0.0,0.123
86,0.129,1057.0,99.91,607.0,1.07,0.0,0.0,0.0,0.129
87,0.122,1054.0,100.0,609.0,1.17,0.0,0.0,0.0,0.122
88,0.123,1050.0,98.73,607.0,1.08,0.0,0.0,0.0,0.123
89,0.122,1048.0,97.95,611.0,1.52,0.0,0.0,0.0,0.122
