Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,267.0,239.0,1.081,false
1,255.2,239.1,1.182,false
2,261.7,239.2,1.085,false
3,251.0,239.2,1.103,false
4,251.1,239.2,1.082,false
5,251.1,239.2,1.104,false
6,251.3,239.0,1.139,false
7,259.7,239.1,1.115,false
8,253.9,239.2,1.079,false
9,253.4,239.0,1.161,false
10,265.2,238.9,1.139,false
11,264.9,238.9,1.217,false
12,271.2,239.0,1.144,false
13,271.0,239.0,1.151,false
14,265.4,239.1,1.137,false
15,265.2,238.9,1.148,false
16,265.2,238.7,1.174,false
17,265.6,239.1,1.188,false
18,272.0,239.1,1.207,false
19,279.6,238.9,1.19,false
20,279.2,238.9,1.189,false
21,279.0,239.0,1.25,false
22,279.1,238.9,1.191,false
23,278.8,238.8,1.216,false
24,279.3,239.4,1.193,false
25,279.0,239.3,1.189,false
26,278.6,239.1,1.199,false
27,278.5,239.1,1.231,false
28,285.4,239.3,1.257,false
29,285.8,239.2,1.226,false
30,286.0,239.1,1.221,false
31,285.7,239.3,1.278,false
32,286.0,239.1,1.232,false
33,285.9,239.1,1.235,false
34,285.9,239.2,1.268,false
35,291.1,239.2,1.228,false
36,285.2,239.2,1.261,false
37,293.5,239.3,1.268,false
38,293.5,238.9,1.267,false
39,293.3,239.2,1.257,false
40,293.4,239.4,1.258,false
41,293.6,239.2,1.293,false
42,293.7,239.2,1.266,false
43,293.5,239.4,1.235,false
44,286.6,239.3,1.242,false
45,286.4,239.3,1.291,false
46,293.8,239.3,1.253,false
47,293.5,239.2,1.256,false
48,293.2,239.3,1.255,false
49,293.1,239.3,1.25,false
50,293.1,239.4,1.263,false
51,292.7,239.2,1.309,false
52,293.3,239.2,1.257,false
53,284.4,239.2,1.221,false
54,284.5,239.3,1.248,false
55,284.1,239.1,1.251,false
56,291.0,239.2,1.266,false
57,291.3,239.1,1.258,false
58,291.8,239.3,1.281,false
59,292.1,239.2,1.263,false
60,292.5,239.3,1.255,false
61,292.5,239.2,1.304,false
62,292.8,239.3,1.312,false
63,298.0,239.1,1.3,false
64,298.1,239.4,1.256,false
65,297.9,239.1,1.283,false
66,297.8,239.3,1.309,false
67,298.0,239.2,1.259,false
68,297.9,239.4,1.299,false
69,303.6,239.3,1.286,false
70,296.1,239.4,1.292,false
71,296.3,239.2,1.313,false
72,296.3,239.2,1.301,false
73,296.8,239.3,1.298,false
74,297.1,239.2,1.284,false
