Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,262.3,236.7,1.091,false
1,251.8,237.0,1.116,false
2,252.3,236.9,1.107,false
3,252.4,237.0,1.093,false
4,252.3,237.0,1.099,false
5,252.5,237.1,1.092,false
6,252.3,237.0,1.099,false
7,257.7,237.1,1.089,false
8,250.9,237.1,1.143,false
9,258.4,237.0,1.149,false
10,265.2,237.3,1.146,false
11,265.0,237.2,1.15,false
12,265.2,237.0,1.155,false
13,265.2,236.9,1.153,false
14,265.2,237.1,1.155,false
15,265.1,237.1,1.147,false
16,265.0,236.9,1.156,false
17,265.5,237.1,1.195,false
18,271.2,237.0,1.197,false
19,271.7,236.9,1.199,false
20,272.3,236.9,1.199,false
21,272.7,236.7,1.229,false
22,280.6,236.8,1.202,false
23,272.4,237.1,1.199,false
24,272.8,236.7,1.2,false
25,273.3,236.7,1.199,false
26,273.7,236.8,1.233,false
27,283.6,236.7,1.24,false
28,283.8,236.8,1.238,false
29,283.9,236.7,1.236,false
30,284.0,237.0,1.239,false
31,284.1,236.9,1.232,false
32,284.2,236.9,1.266,false
33,284.6,237.0,1.246,false
34,284.8,237.0,1.237,false
35,284.8,237.0,1.275,false
36,285.3,236.9,1.27,false
37,294.2,237.0,1.27,false
38,293.8,236.9,1.265,false
39,293.5,237.0,1.263,false
40,293.2,237.2,1.265,false
41,293.0,236.9,1.263,false
42,292.7,237.1,1.276,false
43,292.6,237.0,1.258,false
44,292.2,237.1,1.279,false
45,292.3,237.2,1.285,false
46,292.8,237.1,1.293,false
47,298.5,237.3,1.282,false
48,298.1,237.2,1.281,false
49,297.9,237.2,1.286,false
50,297.7,237.3,1.285,false
51,297.5,237.2,1.291,false
52,297.6,237.5,1.286,false
53,297.4,237.2,1.304,false
54,297.5,237.0,1.306,false
55,297.9,237.3,1.301,false
56,298.3,237.2,1.304,false
57,298.7,237.3,1.29,false
58,298.4,237.2,1.268,false
59,291.1,237.2,1.284,false
60,291.2,237.2,1.3,false
61,291.7,237.0,1.298,false
62,297.3,237.0,1.304,false
63,297.2,237.3,1.308,false
64,302.9,237.2,1.307,false
65,302.5,237.2,1.273,false
66,296.6,237.2,1.303,false
67,297.0,236.9,1.292,false
68,296.6,237.3,1.301,false
69,296.0,237.2,1.294,false
70,296.0,237.3,1.305,false
71,296.0,237.2,1.311,false
72,296.4,237.0,1.289,false
73,296.9,237.4,1.212,false
74,296.7,237.0,1.299,false
75,296.3,237.0,1.284,false
76,291.1,237.2,1.302,false
77,291.3,237.1,1.269,false
78,291.3,237.3,1.278,false
79,291.4,237.1,1.312,false
80,291.9,237.2,1.324,false
81,300.2,237.1,1.301,false
82,300.2,237.3,1.33,false
83,300.1,237.4,1.29,false
84,300.2,237.2,1.307,false
85,300.2,237.4,1.297,false
86,299.8,237.2,1.326,false
87,299.7,237.3,1.316,false
88,299.7,237.1,1.324,false
89,300.1,237.2,1.289,false
90,293.5,237.4,1.316,false
91,299.9,237.2,1.336,false
92,300.2,237.4,1.324,false
93,300.3,237.1,1.331,false
94,306.5,237.3,1.343,false
95,306.5,237.1,1.33,false
96,306.4,237.1,1.346,false
97,306.5,237.3,1.317,false
98,306.4,237.2,1.304,false
99,306.0,237.3,1.272,false
100,300.7,237.3,1.359,false
101,310.4,237.2,1.35,false
102,310.0,237.3,1.341,false
103,310.1,237.1,1.35,false
104,310.2,237.3,1.345,false
105,310.3,237.0,1.326,false
106,310.3,237.1,1.348,false
107,310.4,237.0,1.353,false
108,310.3,237.3,1.355,false
109,310.4,237.1,1.351,false
110,310.6,237.4,1.351,false
111,310.7,237.3,1.344,false
112,310.6,237.1,1.345,false
113,310.8,237.4,1.351,false
114,311.0,237.2,1.351,false
115,311.0,237.3,1.352,false
116,311.2,237.2,1.347,false
117,311.3,237.2,1.347,false
118,311.4,237.3,1.349,false
119,311.6,237.1,1.339,false
120,311.7,237.3,1.353,false
121,311.6,237.2,1.349,false
122,311.7,237.4,1.349,false
123,311.9,237.1,1.356,false
124,311.9,237.3,1.348,false
125,311.7,237.1,1.356,false
126,311.9,237.3,1.361,false
127,312.1,237.2,1.359,false
128,312.3,237.2,1.36,false
129,312.3,237.2,1.359,false
130,312.4,237.3,1.361,false
131,312.4,237.2,1.351,false
132,312.5,237.3,1.323,false
133,312.5,237.1,1.361,false
134,312.7,237.1,1.336,false
135,312.8,237.4,1.365,false
136,312.9,237.2,1.325,false
137,312.8,237.2,1.357,false
138,313.0,237.3,1.347,false
139,312.9,237.1,1.357,false
140,313.1,237.1,1.367,false
141,313.3,237.2,1.351,false
142,313.2,237.2,1.357,false
143,313.3,237.0,1.36,false
144,313.4,236.9,1.37,false
145,313.5,237.1,1.352,false
146,313.6,237.2,1.371,false
147,313.5,237.2,1.369,false
148,313.7,237.0,1.37,false
149,313.7,237.0,1.37,false
150,314.0,237.2,1.367,false
151,314.3,237.1,1.368,false
152,314.0,237.1,1.36,false
153,314.2,236.9,1.367,false
154,314.3,237.0,1.36,false
155,314.4,237.1,1.365,false
156,314.3,237.1,1.369,false
157,314.5,236.9,1.362,false
158,314.5,237.0,1.369,false
159,314.6,237.0,1.361,false
160,314.7,237.0,1.367,false
161,314.8,237.0,1.344,false
162,314.5,237.1,1.365,false
163,314.7,237.0,1.358,false
164,314.8,237.0,1.362,false
165,314.7,236.9,1.363,false
166,314.8,237.0,1.386,false
167,315.1,236.9,1.353,false
168,314.9,237.0,1.362,false
169,315.0,237.0,1.359,false
170,315.1,236.9,1.365,false
171,315.2,236.8,1.357,false
172,315.3,237.1,1.373,false
173,315.4,237.0,1.366,false
174,315.5,236.9,1.372,false
175,315.7,237.0,1.385,false
176,315.7,236.9,1.372,false
