Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,268.8,236.1,1.097,false
1,251.3,236.0,1.102,false
2,251.6,235.9,1.113,false
3,257.6,235.9,1.108,false
4,251.8,235.8,1.102,false
5,251.9,235.9,1.109,false
6,251.9,235.8,1.102,false
7,251.9,235.7,1.13,false
8,252.4,235.9,1.098,false
9,252.4,235.6,1.171,false
10,265.9,235.6,1.153,false
11,265.7,235.5,1.163,false
12,265.7,235.7,1.156,false
13,266.1,235.5,1.163,false
14,265.9,235.3,1.162,false
15,265.8,235.0,1.161,false
16,265.7,234.8,1.155,false
17,265.6,234.7,1.193,false
18,265.9,234.3,1.211,false
19,276.3,234.0,1.221,false
20,276.5,234.2,1.208,false
21,276.5,233.8,1.214,false
22,276.5,233.5,1.209,false
23,276.9,233.4,1.213,false
24,276.8,233.7,1.212,false
25,276.8,233.7,1.211,false
26,276.8,233.4,1.23,false
27,276.9,233.3,1.255,false
28,285.5,233.5,1.263,false
29,285.7,233.6,1.244,false
30,285.8,233.9,1.253,false
31,285.7,234.0,1.26,false
32,285.8,234.0,1.251,false
33,286.2,233.8,1.248,false
34,286.1,234.0,1.249,false
35,285.8,234.1,1.239,false
36,285.7,233.8,1.277,false
37,291.4,234.1,1.285,false
38,291.5,233.9,1.29,false
39,291.6,234.0,1.272,false
40,291.7,234.0,1.285,false
41,291.8,233.8,1.278,false
42,291.8,233.9,1.266,false
43,292.0,233.4,1.27,false
44,292.1,232.8,1.281,false
45,292.0,233.0,1.299,false
46,297.2,232.6,1.306,false
47,297.2,232.9,1.305,false
48,297.2,232.6,1.301,false
49,297.2,232.6,1.309,false
50,297.3,233.0,1.3,false
51,297.3,232.7,1.31,false
52,297.3,233.7,1.305,false
53,297.5,233.9,1.301,false
54,297.5,233.9,1.303,false
55,297.8,234.2,1.312,false
56,298.2,234.4,1.303,false
57,298.5,234.4,1.321,false
58,298.9,234.3,1.323,false
59,299.3,234.0,1.319,false
60,304.4,234.1,1.32,false
61,304.0,234.1,1.319,false
62,303.7,234.4,1.31,false
63,303.5,234.2,1.326,false
64,303.5,234.5,1.331,false
65,303.8,234.7,1.327,false
66,303.8,234.8,1.323,false
67,303.8,234.8,1.327,false
68,303.8,234.8,1.328,false
69,303.9,235.2,1.324,false
70,303.9,235.6,1.324,false
71,304.0,235.5,1.325,false
72,304.0,235.7,1.334,false
73,304.5,235.8,1.332,false
74,304.7,235.8,1.347,false
75,305.1,235.9,1.328,false
76,305.2,235.9,1.342,false
77,305.5,235.9,1.332,false
78,305.6,236.2,1.333,false
79,305.9,236.0,1.342,false
80,306.2,236.3,1.33,false
81,306.2,236.1,1.314,false
82,306.5,236.2,1.337,false
83,306.7,236.2,1.332,false
84,306.5,236.2,1.333,false
85,306.7,236.1,1.334,false
86,306.8,236.1,1.343,false
87,306.8,236.0,1.347,false
88,306.7,236.1,1.344,false
89,307.0,235.9,1.338,false
90,306.8,235.9,1.354,false
91,307.2,236.1,1.356,false
92,307.6,236.0,1.349,false
93,307.9,236.2,1.368,false
94,308.2,236.0,1.352,false
95,308.3,236.0,1.342,false
96,308.6,236.1,1.357,false
97,308.8,235.9,1.342,false
98,308.8,236.0,1.349,false
99,309.0,236.0,1.35,false
100,309.2,236.0,1.362,false
101,309.5,236.0,1.357,false
102,309.7,235.8,1.358,false
103,309.6,236.0,1.287,false
104,304.5,235.9,1.32,false
105,304.1,235.6,1.325,false
106,291.3,235.9,1.338,false
107,302.5,235.7,1.344,false
108,302.7,236.0,1.341,false
109,303.0,235.7,1.326,false
110,302.6,236.0,1.28,false
111,296.4,236.0,1.331,false
112,296.7,235.9,1.323,false
113,307.3,236.0,1.336,false
114,300.5,236.0,1.324,false
115,300.7,236.1,1.338,false
116,300.9,236.0,1.317,false
117,301.4,236.0,1.32,false
118,301.5,236.1,1.347,false
119,301.8,236.1,1.331,false
120,301.5,236.2,1.321,false
121,301.9,236.0,1.34,false
122,302.2,236.1,1.355,false
123,307.9,235.7,1.358,false
124,308.0,235.8,1.357,false
125,308.1,235.9,1.373,false
126,308.4,235.9,1.362,false
127,308.6,236.0,1.373,false
128,308.8,235.9,1.356,false
129,309.1,235.9,1.349,false
130,309.5,236.0,1.353,false
131,309.6,235.9,1.364,false
132,309.7,235.9,1.334,false
133,309.7,236.1,1.253,false
134,303.3,236.0,1.314,false
135,302.7,236.1,1.356,false
136,303.2,235.9,1.351,false
137,303.3,236.0,1.321,false
138,303.3,235.9,1.353,false
139,303.1,235.9,1.344,false
140,302.8,236.0,1.318,false
141,302.7,235.7,1.338,false
142,302.8,235.8,1.328,false
143,302.6,235.7,1.351,false
144,302.8,235.8,1.375,false
145,303.2,235.6,1.364,false
146,311.7,235.7,1.361,false
147,311.9,235.6,1.374,false
148,312.4,235.5,1.376,false
149,312.7,235.7,1.371,false
150,313.0,235.6,1.374,false
