Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,269.9,239.0,1.104,false
1,254.9,239.0,1.092,false
2,254.6,239.0,1.085,false
3,254.4,238.8,1.104,false
4,254.4,238.8,1.091,false
5,254.3,238.7,1.092,false
6,254.8,238.6,1.087,false
7,254.4,238.7,1.097,false
8,254.3,238.9,1.091,false
9,254.0,238.8,1.161,false
10,265.4,238.6,1.153,false
11,265.7,238.7,1.143,false
12,265.6,239.0,1.15,false
13,265.5,238.7,1.156,false
14,265.7,238.9,1.163,false
15,265.8,238.8,1.143,false
16,266.3,238.8,1.143,false
17,266.1,238.9,1.154,false
18,266.3,238.8,1.2,false
19,276.7,238.7,1.198,false
20,276.8,238.9,1.193,false
21,276.9,238.8,1.194,false
22,276.9,239.0,1.195,false
23,276.9,238.6,1.194,false
24,276.9,238.7,1.212,false
25,276.8,238.7,1.207,false
26,283.3,238.8,1.221,false
27,282.7,238.5,1.234,false
28,283.0,238.5,1.233,false
29,283.2,238.1,1.245,false
30,283.6,238.3,1.23,false
31,283.6,238.3,1.234,false
32,283.8,238.2,1.234,false
33,284.1,238.4,1.233,false
34,284.2,238.3,1.24,false
35,284.4,238.4,1.236,false
36,284.9,238.2,1.267,false
37,292.6,238.5,1.263,false
38,292.6,238.4,1.255,false
39,292.5,238.3,1.264,false
40,292.4,238.4,1.264,false
41,292.3,238.3,1.268,false
42,292.3,238.2,1.246,false
43,292.2,238.3,1.261,false
44,292.2,238.2,1.276,false
45,292.3,238.3,1.281,false
46,298.0,238.4,1.283,false
47,297.9,238.3,1.283,false
48,297.8,238.4,1.285,false
49,297.8,238.3,1.28,false
50,297.8,238.2,1.282,false
51,297.7,238.2,1.297,false
52,297.7,238.1,1.285,false
53,297.6,238.3,1.28,false
54,297.5,238.1,1.307,false
55,298.1,238.3,1.295,false
56,298.6,238.0,1.301,false
57,299.1,238.2,1.3,false
58,299.4,238.0,1.298,false
59,299.6,238.2,1.306,false
60,299.8,238.1,1.309,false
61,300.0,238.3,1.304,false
62,300.0,238.3,1.297,false
63,300.1,238.3,1.32,false
64,305.5,238.6,1.304,false
65,305.2,238.4,1.319,false
66,305.2,238.3,1.321,false
67,305.3,238.5,1.312,false
68,305.1,238.6,1.304,false
69,305.0,238.6,1.312,false
70,305.0,238.4,1.306,false
71,304.9,238.5,1.313,false
72,304.8,238.2,1.316,false
73,305.0,238.2,1.333,false
74,305.3,238.5,1.333,false
75,305.4,238.4,1.309,false
76,305.4,238.5,1.325,false
77,305.7,238.6,1.328,false
78,305.8,238.5,1.333,false
79,306.0,238.5,1.323,false
80,306.1,238.5,1.325,false
81,306.2,238.3,1.335,false
82,306.5,238.3,1.333,false
83,306.7,238.1,1.331,false
84,306.9,238.1,1.337,false
85,307.2,238.1,1.337,false
