Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,268.4,238.9,1.092,false
1,255.7,238.7,1.098,false
2,255.3,238.8,1.086,false
3,254.8,238.6,1.103,false
4,254.6,238.6,1.093,false
5,254.5,238.4,1.097,false
6,254.3,238.7,1.105,false
7,254.1,238.7,1.102,false
8,254.0,238.7,1.101,false
9,254.3,238.6,1.144,false
10,263.3,238.5,1.146,false
11,263.4,238.3,1.165,false
12,263.8,238.4,1.147,false
13,263.9,238.3,1.148,false
14,264.3,238.4,1.149,false
15,264.6,238.6,1.148,false
16,264.6,238.6,1.149,false
17,264.7,238.5,1.144,false
18,264.7,238.3,1.2,false
19,278.3,238.5,1.192,false
20,278.0,238.5,1.196,false
21,277.8,238.4,1.2,false
22,277.6,238.4,1.194,false
23,277.4,238.5,1.195,false
24,277.3,238.9,1.199,false
25,277.3,238.7,1.192,false
26,277.2,238.6,1.198,false
27,277.3,238.6,1.24,false
28,287.1,238.7,1.236,false
29,287.2,238.7,1.228,false
30,286.8,238.6,1.242,false
31,286.6,238.7,1.229,false
32,286.3,238.6,1.236,false
33,286.3,238.5,1.23,false
34,286.2,238.5,1.244,false
35,286.2,238.5,1.233,false
36,286.1,238.4,1.264,false
37,291.6,238.7,1.259,false
38,291.5,238.5,1.265,false
39,292.0,238.5,1.261,false
40,291.9,238.6,1.27,false
41,292.0,238.4,1.263,false
42,292.0,238.5,1.273,false
43,292.2,238.5,1.268,false
44,292.3,238.6,1.263,false
45,292.3,238.5,1.285,false
46,297.5,238.6,1.281,false
47,297.4,238.5,1.288,false
48,297.4,238.5,1.287,false
49,297.7,238.7,1.282,false
50,297.6,238.6,1.283,false
51,297.6,238.7,1.293,false
52,297.5,238.7,1.279,false
53,297.5,238.5,1.284,false
54,297.4,238.7,1.29,false
55,297.8,238.8,1.305,false
56,298.3,238.6,1.302,false
57,298.7,238.5,1.297,false
58,298.9,238.6,1.295,false
59,299.3,238.6,1.303,false
60,299.5,238.6,1.311,false
61,299.7,238.4,1.295,false
62,300.0,238.4,1.293,false
63,300.0,238.6,1.249,false
64,300.0,238.7,1.32,false
65,300.6,238.4,1.32,false
66,301.0,238.4,1.316,false
67,301.4,238.7,1.307,false
68,301.8,238.5,1.333,false
69,307.9,238.6,1.306,false
70,307.6,238.6,1.313,false
71,307.2,238.6,1.327,false
72,307.0,238.6,1.334,false
73,306.9,238.4,1.318,false
74,306.9,238.4,1.332,false
75,306.9,238.4,1.326,false
76,306.7,238.5,1.328,false
77,306.7,238.5,1.325,false
78,306.8,238.4,1.324,false
79,306.9,238.5,1.33,false
80,306.8,238.4,1.329,false
81,306.8,238.3,1.337,false
82,307.1,238.5,1.333,false
83,307.1,238.5,1.318,false
84,307.2,238.3,1.333,false
85,307.0,238.2,1.336,false
86,307.1,238.3,1.32,false
87,306.9,238.3,1.333,false
88,307.1,238.3,1.337,false
89,307.2,238.4,1.335,false
90,307.4,238.2,1.335,false
91,307.6,238.2,1.346,false
92,307.9,238.4,1.337,false
93,307.9,238.3,1.34,false
94,308.2,238.3,1.344,false
95,308.3,238.2,1.341,false
96,308.6,238.3,1.338,false
97,308.3,238.3,1.347,false
98,308.6,238.4,1.333,false
99,308.6,238.3,1.348,false
100,309.1,238.2,1.327,false
101,309.1,238.2,1.346,false
102,309.5,238.4,1.343,false
103,309.4,238.5,1.347,false
104,309.7,238.5,1.344,false
105,309.8,238.4,1.345,false
106,310.0,238.3,1.328,false
107,310.1,238.3,1.351,false
108,310.3,238.2,1.349,false
109,310.5,238.2,1.353,false
110,310.7,238.2,1.345,false
111,310.9,238.2,1.351,false
112,311.1,238.2,1.355,false
113,311.3,238.4,1.343,false
114,311.3,238.4,1.351,false
115,311.5,238.4,1.337,false
116,311.3,238.4,1.354,false
117,311.5,238.1,1.36,false
118,311.7,238.4,1.354,false
119,312.0,238.4,1.351,false
120,312.1,238.3,1.346,false
121,312.2,238.4,1.357,false
122,312.2,238.4,1.355,false
123,312.4,238.3,1.356,false
124,312.5,238.3,1.357,false
125,312.5,238.5,1.362,false
126,312.5,238.4,1.349,false
127,312.3,238.5,1.351,false
128,312.4,238.5,1.358,false
129,312.6,238.4,1.359,false
130,312.8,238.4,1.361,false
131,312.9,238.4,1.362,false
132,313.1,238.3,1.357,false
133,313.3,238.4,1.359,false
134,313.3,238.4,1.354,false
135,313.2,238.3,1.356,false
136,313.3,238.3,1.357,false
137,313.6,238.4,1.352,false
138,313.6,238.3,1.364,false
139,313.8,238.3,1.356,false
140,313.8,238.3,1.362,false
141,313.9,238.3,1.363,false
142,314.1,238.3,1.364,false
143,314.3,238.2,1.352,false
144,314.3,238.2,1.362,false
145,314.2,238.3,1.364,false
146,314.2,238.4,1.161,false
147,303.6,238.2,1.349,false
148,315.4,238.0,1.362,false
149,315.2,238.1,1.35,false
150,315.1,238.3,1.359,false
151,315.2,238.3,1.371,false
152,315.2,238.3,1.359,false
153,315.2,238.3,1.364,false
154,315.2,238.4,1.362,false
155,315.1,238.5,1.367,false
156,315.2,238.5,1.367,false
157,315.2,238.4,1.367,false
158,315.2,238.5,1.348,false
159,315.2,238.4,1.362,false
160,315.2,238.4,1.359,false
161,315.3,238.4,1.363,false
162,315.3,238.4,1.367,false
163,315.3,238.5,1.367,false
164,315.4,238.3,1.353,false
165,315.3,238.3,1.363,false
166,315.5,238.3,1.36,false
167,315.4,238.1,1.371,false
168,315.5,238.2,1.361,false
169,315.5,238.1,1.358,false
170,315.5,238.0,1.371,false
171,315.5,238.1,1.365,false
172,315.5,238.3,1.358,false
173,315.5,238.5,1.372,false
174,315.6,238.3,1.368,false
175,315.6,238.4,1.369,false
176,315.7,238.3,1.366,false
177,315.5,238.3,1.38,false
178,315.7,238.3,1.364,false
179,315.5,238.3,1.351,false
180,315.4,238.5,1.361,false
181,315.3,238.3,1.368,false
182,315.5,238.4,1.299,false
183,315.2,238.3,1.339,false
184,315.0,238.5,1.329,false
185,314.7,238.3,1.363,false
186,314.9,238.6,1.361,false
187,315.0,238.5,1.37,false
188,315.2,238.4,1.363,false
189,315.4,238.3,1.369,false
190,315.5,238.3,1.367,false
191,315.5,238.6,1.372,false
192,315.6,238.5,1.37,false
193,315.8,238.5,1.357,false
194,315.7,238.4,1.366,false
195,315.8,238.4,1.368,false
196,315.9,238.4,1.36,false
197,315.9,238.4,1.364,false
198,315.8,238.5,1.364,false
199,315.6,238.4,1.366,false
200,315.7,238.3,1.371,false
201,315.8,238.4,1.367,false
202,315.8,238.3,1.371,false
203,316.0,238.4,1.368,false
204,315.9,238.1,1.371,false
205,315.9,238.4,1.368,false
206,315.8,238.4,1.368,false
207,315.7,238.5,1.361,false
208,315.4,238.2,1.362,false
209,314.8,238.4,1.361,false
210,314.5,238.2,1.363,false
211,314.6,238.4,1.357,false
212,314.8,238.0,1.37,false
213,314.9,238.3,1.345,false
214,314.9,238.3,1.365,false
215,315.1,238.2,1.337,false
216,315.2,238.4,1.349,false
217,315.3,238.3,1.366,false
218,315.4,238.2,1.362,false
219,315.6,238.2,1.351,false
220,315.9,238.3,1.372,false
221,316.1,238.2,1.375,false
222,316.2,238.0,1.369,false
223,316.3,238.1,1.373,false
224,316.3,238.1,1.369,false
225,316.1,238.3,1.364,false
226,316.2,238.3,1.374,false
227,316.4,238.0,1.375,false
228,316.5,238.3,1.374,false
229,316.7,238.0,1.365,false
230,316.7,237.9,1.36,false
231,316.6,238.1,1.378,false
232,316.8,238.1,1.348,false
233,316.6,237.9,1.372,false
234,316.7,237.9,1.376,false
235,316.8,238.1,1.376,false
236,316.9,238.1,1.374,false
237,316.9,237.9,1.372,false
238,316.8,238.0,1.382,false
239,317.0,238.0,1.379,false
240,317.2,238.0,1.379,false
241,317.2,238.1,1.374,false
242,317.2,237.9,1.382,false
243,317.4,237.9,1.373,false
244,317.2,237.9,1.371,false
245,317.2,237.9,1.377,false
246,317.3,237.6,1.376,false
247,317.2,237.7,1.367,false
248,317.1,237.7,1.367,false
249,317.1,237.7,1.363,false
250,317.2,237.6,1.372,false
251,317.2,237.6,1.369,false
252,317.2,237.8,1.363,false
253,317.3,237.7,1.373,false
254,317.4,237.8,1.38,false
255,317.2,237.9,1.37,false
256,317.2,237.6,1.381,false
257,317.2,237.7,1.378,false
258,317.3,237.9,1.375,false
259,317.3,237.6,1.381,false
260,317.5,237.6,1.37,false
261,317.3,237.8,1.359,false
262,316.8,237.8,1.361,false
263,316.5,237.6,1.361,false
264,316.2,237.9,1.393,false
265,316.1,238.1,1.409,false
266,316.2,238.1,1.36,false
267,315.7,238.0,1.354,false
268,315.6,238.0,1.324,false
269,315.2,238.0,1.316,false
270,302.5,237.9,1.33,false
271,302.8,238.0,1.34,false
272,303.2,238.1,1.352,false
273,303.5,238.1,1.343,false
274,309.8,237.9,1.348,false
275,309.9,238.0,1.361,false
276,309.5,238.2,1.346,false
277,309.5,238.2,1.352,false
278,309.6,238.1,1.323,false
279,309.1,238.2,1.362,false
280,309.4,238.3,1.356,false
281,309.7,238.2,1.34,false
282,309.7,238.2,1.342,false
283,309.7,238.5,1.345,false
284,309.7,238.2,1.337,false
285,309.7,238.4,1.356,false
286,315.2,238.2,1.36,false
287,315.0,238.3,1.333,false
288,307.9,238.1,1.264,false
289,307.6,238.3,1.291,false
290,301.5,238.4,1.33,false
291,300.9,238.2,1.352,false
292,301.5,238.3,1.325,false
293,302.0,238.3,1.343,false
294,308.5,238.2,1.322,false
295,308.4,238.6,1.221,false
296,299.1,238.2,1.327,false
297,309.5,238.3,1.349,false
298,309.6,238.2,1.342,false
299,309.9,238.4,1.367,false
300,309.8,238.2,1.37,false
301,310.3,238.2,1.363,false
302,317.8,238.3,1.377,false
303,317.8,238.2,1.36,false
304,317.7,238.0,1.361,false
305,317.3,238.1,1.38,false
306,317.4,238.3,1.37,false
307,317.3,238.2,1.371,false
308,317.4,238.0,1.366,false
309,317.5,238.0,1.368,false
310,317.5,238.0,1.374,false
311,317.5,237.9,1.366,false
312,317.5,238.1,1.374,false
313,317.5,238.2,1.364,false
314,317.2,238.2,1.378,false
315,317.3,238.1,1.366,false
316,317.1,238.1,1.379,false
317,317.4,238.4,1.378,false
318,317.5,238.2,1.372,false
319,317.5,238.1,1.376,false
320,317.4,238.3,1.358,false
