Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,265.4,236.3,1.091,false
1,255.7,236.2,1.095,false
2,255.4,236.2,1.094,false
3,254.9,236.2,1.092,false
4,254.4,236.1,1.1,false
5,254.2,236.6,1.092,false
6,254.4,236.5,1.092,false
7,254.2,236.6,1.124,false
8,254.0,236.3,1.104,false
9,253.7,236.3,1.148,false
10,261.7,236.4,1.148,false
11,261.9,236.5,1.151,false
12,262.5,236.6,1.15,false
13,262.8,236.8,1.151,false
14,263.1,236.9,1.145,false
15,263.2,236.8,1.151,false
16,268.9,236.8,1.149,false
17,268.6,236.7,1.188,false
18,268.6,236.9,1.199,false
19,274.3,236.7,1.203,false
20,274.6,236.9,1.197,false
21,274.9,237.0,1.2,false
22,275.2,236.9,1.199,false
23,275.3,237.0,1.202,false
24,275.5,236.8,1.21,false
25,275.7,236.9,1.203,false
26,276.2,236.9,1.2,false
27,276.4,236.9,1.236,false
28,283.5,237.1,1.235,false
29,283.6,237.1,1.247,false
30,284.1,236.8,1.241,false
31,284.2,236.9,1.247,false
32,284.5,236.9,1.242,false
33,284.6,237.2,1.246,false
34,284.7,237.3,1.239,false
35,284.8,237.2,1.242,false
36,285.1,237.2,1.264,false
37,291.3,236.9,1.277,false
38,291.3,237.2,1.269,false
39,291.5,237.2,1.266,false
40,291.5,237.0,1.264,false
41,291.4,237.0,1.268,false
42,291.5,237.3,1.267,false
43,291.6,237.1,1.278,false
44,291.5,237.2,1.267,false
45,291.6,236.8,1.296,false
46,298.0,237.0,1.289,false
47,297.9,236.8,1.299,false
48,297.9,236.7,1.295,false
49,297.6,236.7,1.299,false
50,297.6,236.6,1.284,false
51,297.4,236.9,1.288,false
52,297.2,236.9,1.281,false
53,297.0,236.8,1.291,false
54,297.0,236.9,1.304,false
55,297.3,236.8,1.295,false
56,297.7,236.6,1.298,false
57,297.9,236.8,1.27,false
58,297.4,236.6,1.261,false
59,291.1,236.6,1.272,false
60,291.4,236.8,1.24,false
61,290.9,236.6,1.286,false
62,291.3,236.6,1.31,false
63,291.9,236.7,1.296,false
64,292.1,236.6,1.263,false
65,292.3,236.7,1.248,false
66,292.1,236.7,1.239,false
67,292.1,237.0,1.268,false
68,285.5,236.7,1.277,false
69,291.4,236.6,1.266,false
70,291.4,236.8,1.286,false
71,291.1,236.7,1.285,false
72,297.5,236.7,1.298,false
73,297.3,236.6,1.319,false
74,297.3,236.7,1.298,false
75,297.4,236.6,1.297,false
76,297.3,236.6,1.321,false
77,297.5,236.4,1.318,false
78,297.7,236.3,1.302,false
79,297.4,235.8,1.297,false
80,297.4,235.9,1.308,false
81,297.5,236.2,1.302,false
82,297.6,236.2,1.328,false
83,298.0,236.4,1.326,false
84,298.4,236.3,1.33,false
85,298.6,236.3,1.312,false
86,299.0,236.3,1.284,false
87,299.1,236.0,1.296,false
88,299.0,235.7,1.294,false
89,292.7,236.0,1.299,false
90,293.0,235.8,1.327,false
91,298.3,235.8,1.31,false
92,291.9,235.9,1.304,false
93,302.9,235.9,1.292,false
94,302.5,235.8,1.335,false
95,302.6,235.6,1.332,false
96,302.5,235.5,1.325,false
97,302.7,235.5,1.311,false
98,303.0,235.6,1.35,false
99,309.8,235.5,1.353,false
100,309.9,235.5,1.345,false
101,309.8,235.5,1.352,false
102,309.8,235.4,1.353,false
103,310.0,235.7,1.353,false
104,310.0,235.6,1.353,false
105,310.1,235.6,1.356,false
106,310.0,235.6,1.354,false
107,310.1,235.6,1.343,false
108,310.1,235.6,1.347,false
109,310.1,235.6,1.362,false
110,310.3,235.8,1.354,false
111,310.5,236.0,1.353,false
112,310.7,235.9,1.362,false
113,310.9,235.9,1.353,false
114,311.0,235.8,1.354,false
115,311.2,235.7,1.355,false
116,311.1,235.8,1.358,false
117,311.2,235.8,1.354,false
118,311.5,236.0,1.366,false
119,311.5,236.0,1.348,false
120,311.6,236.3,1.371,false
121,311.8,236.2,1.361,false
122,311.8,236.1,1.361,false
123,312.0,236.1,1.357,false
124,312.1,236.1,1.366,false
125,312.2,236.3,1.359,false
126,312.2,236.3,1.355,false
127,312.3,236.4,1.359,false
128,312.5,236.1,1.359,false
129,312.5,236.2,1.367,false
130,312.5,236.2,1.368,false
131,312.8,236.3,1.367,false
132,312.8,236.1,1.356,false
133,312.9,236.3,1.362,false
134,307.6,236.3,1.366,false
135,313.6,236.2,1.37,false
136,313.5,236.3,1.362,false
137,313.5,236.1,1.367,false
138,313.4,236.4,1.367,false
139,313.6,236.2,1.369,false
140,313.6,236.2,1.36,false
141,313.5,236.1,1.369,false
142,313.6,236.1,1.367,false
143,313.7,236.2,1.342,false
144,313.7,236.2,1.366,false
145,313.9,236.1,1.356,false
146,313.8,236.0,1.354,false
147,313.8,235.7,1.368,false
148,313.7,235.7,1.366,false
149,313.8,236.0,1.363,false
150,313.9,236.3,1.367,false
151,313.9,236.1,1.369,false
152,313.7,236.1,1.356,false
153,313.8,236.1,1.383,false
154,314.1,236.1,1.368,false
155,314.2,236.0,1.367,false
156,314.3,235.9,1.371,false
157,314.3,236.1,1.373,false
158,314.4,236.1,1.366,false
159,314.4,236.2,1.373,false
160,314.6,236.0,1.371,false
161,314.4,235.8,1.366,false
162,314.4,235.9,1.367,false
163,314.3,236.0,1.373,false
164,314.5,235.8,1.39,false
165,314.4,235.8,1.377,false
166,314.5,236.0,1.371,false
167,314.5,236.1,1.369,false
168,314.7,235.8,1.375,false
169,314.7,236.6,1.372,false
170,314.9,236.6,1.366,false
171,314.9,236.6,1.37,false
172,314.9,236.3,1.367,false
173,314.8,236.4,1.372,false
174,315.0,236.4,1.361,false
175,314.9,236.6,1.373,false
176,314.9,236.5,1.348,false
177,314.8,236.7,1.37,false
178,314.8,236.6,1.355,false
179,314.8,236.7,1.368,false
180,314.8,236.6,1.39,false
181,315.0,236.8,1.366,false
182,315.0,236.8,1.374,false
183,315.0,236.8,1.368,false
184,315.1,236.9,1.361,false
185,315.3,236.7,1.371,false
186,315.2,236.9,1.372,false
187,315.3,236.8,1.372,false
188,315.4,236.9,1.375,false
189,315.3,236.9,1.373,false
190,315.3,237.1,1.367,false
191,315.3,237.1,1.374,false
192,315.4,237.0,1.375,false
193,315.4,237.0,1.372,false
194,315.5,237.1,1.384,false
195,315.6,237.2,1.156,false
196,294.5,237.1,1.366,false
197,315.9,237.1,1.372,false
198,315.8,237.2,1.373,false
199,315.8,237.2,1.375,false
200,315.8,237.1,1.369,false
201,315.8,237.1,1.375,false
202,315.8,237.0,1.363,false
203,315.8,236.8,1.379,false
204,315.9,236.7,1.377,false
205,316.0,236.8,1.366,false
206,315.9,236.7,1.364,false
207,315.8,236.6,1.379,false
208,315.9,236.4,1.376,false
209,315.8,236.5,1.377,false
210,316.0,236.6,1.369,false
211,316.1,236.5,1.369,false
212,316.0,236.3,1.371,false
213,316.0,236.1,1.381,false
214,316.3,236.1,1.376,false
215,316.3,236.1,1.382,false
216,316.4,236.1,1.388,false
217,316.5,236.0,1.369,false
218,316.6,236.0,1.369,false
219,316.6,236.1,1.374,false
220,316.6,236.1,1.373,false
221,316.5,236.1,1.359,false
222,316.4,236.2,1.375,false
223,316.4,236.1,1.386,false
224,316.5,236.3,1.381,false
225,316.5,236.3,1.387,false
226,316.7,236.3,1.389,false
227,316.9,236.2,1.39,false
228,317.3,236.1,1.378,false
229,317.3,236.2,1.379,false
230,317.3,236.1,1.372,false
231,317.3,236.1,1.381,false
232,317.1,236.3,1.38,false
233,317.1,236.3,1.392,false
234,317.3,236.2,1.381,false
235,317.3,236.3,1.397,false
236,317.5,236.4,1.384,false
237,317.4,236.5,1.346,false
238,312.2,236.5,1.375,false
239,312.8,236.5,1.383,false
240,313.4,236.5,1.38,false
241,313.7,236.3,1.378,false
242,313.9,236.3,1.379,false
243,314.4,236.3,1.369,false
244,314.8,236.4,1.379,false
245,315.0,236.4,1.357,false
246,315.2,236.4,1.381,false
247,315.3,236.4,1.374,false
248,315.5,236.4,1.367,false
249,315.4,236.4,1.375,false
250,315.6,236.3,1.373,false
251,315.7,236.3,1.382,false
252,315.8,236.2,1.352,false
253,315.6,236.3,1.381,false
254,315.8,236.4,1.371,false
255,316.0,236.3,1.375,false
256,316.1,236.1,1.367,false
257,316.1,236.1,1.388,false
258,316.1,236.2,1.367,false
259,315.9,236.2,1.367,false
260,316.0,236.1,1.376,false
261,316.2,236.1,1.368,false
262,316.3,236.1,1.379,false
263,316.5,236.1,1.383,false
264,316.6,236.1,1.386,false
265,316.7,236.4,1.366,false
266,316.4,236.3,1.382,false
267,316.6,236.4,1.374,false
268,316.5,236.5,1.386,false
269,316.7,236.3,1.384,false
270,316.7,236.3,1.377,false
271,317.0,236.2,1.361,false
272,316.8,236.3,1.383,false
273,317.0,236.3,1.384,false
274,317.0,236.1,1.378,false
275,317.2,236.3,1.373,false
276,317.0,236.3,1.359,false
277,316.8,236.3,1.377,false
278,316.7,236.3,1.375,false
279,316.8,236.1,1.384,false
280,316.9,236.4,1.377,false
281,316.8,236.2,1.372,false
282,316.7,236.1,1.364,false
283,316.7,236.1,1.366,false
284,316.7,236.3,1.377,false
285,316.8,236.3,1.387,false
286,316.9,236.2,1.387,false
287,317.0,236.1,1.37,false
288,317.0,236.1,1.367,false
289,317.0,236.0,1.362,false
290,317.1,235.9,1.378,false
291,317.0,235.8,1.368,false
292,316.8,235.8,1.38,false
293,317.0,235.7,1.387,false
294,317.1,235.6,1.388,false
295,317.3,235.5,1.386,false
296,317.4,235.5,1.388,false
297,317.3,235.5,1.374,false
298,317.2,235.6,1.379,false
299,317.2,235.8,1.382,false
300,317.1,235.8,1.389,false
301,317.2,235.7,1.383,false
302,317.2,235.7,1.385,false
303,317.2,235.7,1.389,false
304,317.2,235.7,1.382,false
305,317.1,235.6,1.395,false
306,317.2,235.5,1.388,false
307,317.2,235.4,1.394,false
308,317.5,235.5,1.39,false
309,317.4,235.5,1.387,false
310,317.5,235.4,1.389,false
311,317.5,235.2,1.381,false
312,317.5,235.2,1.38,false
313,317.3,235.2,1.387,false
314,317.4,235.1,1.375,false
315,317.4,235.1,1.381,false
316,317.5,234.9,1.403,false
317,317.5,235.1,1.388,false
318,317.6,235.0,1.383,false
319,317.7,235.3,1.39,false
320,317.8,235.2,1.38,false
321,318.0,235.3,1.383,false
322,317.9,235.0,1.384,false
323,317.9,234.9,1.372,false
324,317.8,235.0,1.359,false
325,317.8,235.0,1.385,false
326,317.9,234.9,1.388,false
327,317.8,235.2,1.378,false
328,317.8,235.1,1.38,false
329,317.6,235.2,1.386,false
330,317.8,235.2,1.395,false
331,317.8,235.3,1.391,false
332,317.8,235.3,1.365,false
333,317.7,235.3,1.38,false
334,317.6,235.2,1.399,false
335,317.7,235.2,1.391,false
336,317.8,235.1,1.379,false
337,317.7,235.1,1.389,false
338,317.6,235.1,1.395,false
339,317.7,235.2,1.397,false
340,317.7,235.1,1.379,false
341,317.4,235.2,1.377,false
342,317.3,235.1,1.382,false
343,317.3,235.3,1.37,false
344,317.2,235.1,1.395,false
345,317.2,235.2,1.385,false
346,317.1,235.2,1.389,false
347,317.1,235.3,1.375,false
348,317.0,235.1,1.378,false
349,317.0,235.0,1.373,false
350,317.1,234.9,1.386,false
351,317.4,234.9,1.373,false
352,317.4,234.9,1.389,false
353,317.6,234.7,1.379,false
354,317.5,234.7,1.393,false
355,317.7,234.9,1.378,false
356,317.7,234.9,1.383,false
357,317.8,234.8,1.39,false
358,317.4,234.8,1.371,false
359,307.7,234.8,1.352,false
360,307.5,234.7,1.349,false
361,307.4,234.8,1.364,false
362,308.0,234.6,1.36,false
363,308.1,234.7,1.352,false
364,308.3,234.6,1.374,false
365,308.6,234.6,1.365,false
366,309.0,234.8,1.311,false
367,309.1,234.9,1.346,false
368,309.1,235.0,1.356,false
369,309.0,234.9,1.348,false
370,309.2,235.0,1.376,false
371,309.3,235.1,1.379,false
372,309.5,235.2,1.342,false
373,309.3,235.3,1.314,false
374,300.5,235.0,1.353,false
375,300.8,235.0,1.329,false
376,301.4,235.3,1.325,false
377,301.9,235.2,1.387,false
378,308.5,235.3,1.347,false
379,308.3,235.1,1.323,false
380,308.0,235.3,1.365,false
381,308.1,235.5,1.336,false
382,308.1,235.6,1.363,false
383,308.3,235.7,1.348,false
384,308.4,235.8,1.362,false
385,308.5,236.0,1.295,false
386,297.0,235.9,1.375,false
387,313.5,235.9,1.353,false
388,313.1,235.8,1.343,false
389,306.1,236.0,1.382,false
390,306.3,236.0,1.383,false
391,306.8,236.0,1.347,false
392,307.1,236.1,1.358,false
393,307.1,236.1,1.356,false
394,307.3,236.2,1.305,false
395,307.1,236.0,1.376,false
396,312.5,235.8,1.333,false
397,306.0,235.8,1.378,false
398,317.6,235.8,1.382,false
399,317.6,235.8,1.362,false
400,317.3,235.7,1.383,false
401,317.1,235.7,1.352,false
402,317.0,235.6,1.385,false
403,317.1,235.6,1.394,false
404,317.3,235.6,1.382,false
405,317.4,235.4,1.385,false
406,317.5,235.3,1.389,false
407,317.6,235.5,1.399,false
408,317.7,235.5,1.389,false
409,317.9,235.4,1.385,false
410,317.9,235.6,1.393,false
411,318.1,235.6,1.382,false
412,318.2,235.6,1.388,false
413,318.4,235.6,1.414,false
414,318.9,235.7,1.388,false
415,318.8,235.8,1.406,false
416,319.1,235.6,1.42,false
417,324.2,235.7,1.404,false
418,323.9,235.5,1.393,false
419,323.5,235.4,1.397,false
420,323.2,235.3,1.401,false
421,323.1,235.3,1.375,false
422,322.5,235.3,1.383,false
423,321.9,235.2,1.383,false
424,321.5,235.3,1.391,false
425,321.0,235.4,1.385,false
426,320.7,235.2,1.389,false
427,320.4,235.2,1.398,false
428,320.4,235.2,1.382,false
429,319.9,235.1,1.388,false
430,319.8,235.3,1.389,false
431,319.7,235.2,1.385,false
432,319.3,235.3,1.384,false
433,319.2,235.1,1.394,false
434,319.1,235.5,1.386,false
435,319.1,235.2,1.383,false
436,319.0,235.3,1.39,false
437,319.0,235.6,1.377,false
438,318.9,235.7,1.378,false
439,318.6,235.4,1.383,false
440,318.4,235.7,1.391,false
441,318.5,235.6,1.389,false
442,318.4,235.4,1.384,false
443,318.1,235.5,1.385,false
444,318.0,235.8,1.4,false
445,318.3,235.7,1.379,false
446,318.2,235.8,1.385,false
447,318.2,235.6,1.379,false
448,318.0,235.8,1.387,false
449,318.1,236.0,1.379,false
450,318.2,235.9,1.392,false
451,318.3,236.1,1.385,false
452,318.2,236.1,1.39,false
453,318.1,235.9,1.378,false
454,318.0,236.0,1.393,false
455,318.2,236.1,1.389,false
456,318.1,236.0,1.379,false
457,318.0,236.0,1.368,false
458,317.9,236.0,1.393,false
459,318.0,236.1,1.384,false
460,318.1,236.0,1.37,false
461,317.9,236.0,1.391,false
462,317.9,235.9,1.386,false
