Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,267.8,238.2,1.091,false
1,253.9,238.3,1.089,false
2,253.6,238.3,1.092,false
3,253.5,238.0,1.089,false
4,253.6,238.1,1.103,false
5,253.7,238.3,1.103,false
6,254.0,238.4,1.089,false
7,253.8,238.4,1.083,false
8,253.7,238.5,1.086,false
9,254.0,238.2,1.149,false
10,265.4,238.2,1.143,false
11,265.3,238.2,1.143,false
12,265.3,238.4,1.143,false
13,265.1,238.4,1.145,false
14,265.4,238.3,1.149,false
15,265.4,238.1,1.15,false
16,265.4,238.3,1.142,false
17,265.3,238.2,1.15,false
18,265.5,238.3,1.193,false
19,279.6,238.2,1.206,false
20,279.3,238.5,1.193,false
21,279.1,238.6,1.193,false
22,278.8,238.5,1.2,false
23,278.4,238.5,1.204,false
24,278.5,238.6,1.196,false
25,278.2,238.4,1.213,false
26,278.2,238.3,1.193,false
27,278.1,238.4,1.232,false
28,286.0,238.4,1.234,false
29,286.2,238.5,1.239,false
30,286.1,238.4,1.236,false
31,286.1,238.6,1.232,false
32,286.0,238.5,1.241,false
33,285.9,238.7,1.238,false
34,286.1,238.5,1.236,false
35,286.0,238.5,1.241,false
36,286.1,238.5,1.264,false
37,292.4,238.4,1.271,false
38,292.5,238.2,1.261,false
39,292.7,238.1,1.27,false
40,292.8,238.2,1.269,false
41,292.8,238.0,1.264,false
42,292.8,238.1,1.266,false
43,292.7,238.2,1.267,false
44,292.8,238.3,1.259,false
45,292.7,238.3,1.296,false
46,297.8,238.4,1.283,false
47,297.7,238.4,1.285,false
48,297.8,238.2,1.295,false
49,298.0,238.5,1.262,false
50,297.6,238.4,1.277,false
51,297.1,238.6,1.25,false
52,291.0,238.7,1.252,false
53,291.4,238.6,1.267,false
54,291.7,238.7,1.286,false
55,296.9,238.6,1.3,false
56,302.5,238.6,1.295,false
57,302.0,238.7,1.267,false
58,293.5,238.5,1.255,false
59,293.4,238.4,1.237,false
60,286.5,238.7,1.247,false
61,286.6,238.5,1.272,false
62,287.2,238.3,1.228,false
63,287.2,238.2,1.294,false
64,294.5,238.4,1.269,false
65,294.0,238.5,1.299,false
66,293.9,238.5,1.267,false
67,293.8,238.4,1.266,false
68,293.6,238.4,1.303,false
69,300.7,238.5,1.297,false
70,300.7,238.4,1.288,false
71,300.1,238.3,1.279,false
72,299.8,238.6,1.311,false
73,299.6,238.6,1.306,false
74,299.7,238.6,1.304,false
75,299.6,238.7,1.302,false
76,299.6,238.8,1.287,false
77,299.5,239.1,1.262,false
78,299.5,238.7,1.295,false
79,299.7,238.9,1.293,false
80,299.7,238.9,1.253,false
81,290.0,239.0,1.161,false
82,284.9,238.9,1.303,false
83,294.5,238.8,1.295,false
