Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,253.3,237.1,1.099,false
1,253.2,237.3,1.095,false
2,253.0,237.4,1.097,false
3,252.9,237.3,1.091,false
4,252.6,237.1,1.167,false
5,253.3,237.5,1.095,false
6,252.9,237.5,1.109,false
7,252.9,237.3,1.088,false
8,252.6,237.3,1.172,false
9,265.4,237.4,1.148,false
10,265.4,237.4,1.16,false
11,265.5,237.4,1.143,false
12,265.3,237.3,1.158,false
13,265.3,237.4,1.147,false
14,265.1,237.2,1.194,false
15,265.6,237.2,1.15,false
16,265.4,237.3,1.144,false
17,265.4,237.3,1.201,false
18,275.8,237.3,1.2,false
19,275.8,237.1,1.219,false
20,276.1,237.3,1.208,false
21,276.4,237.4,1.209,false
22,276.5,237.4,1.206,false
23,276.5,237.4,1.196,false
24,276.5,237.3,1.237,false
25,276.8,237.3,1.196,false
26,276.7,237.4,1.236,false
27,283.9,237.5,1.241,false
28,284.0,237.6,1.235,false
29,284.2,237.6,1.26,false
30,284.6,237.5,1.243,false
31,284.9,237.4,1.243,false
32,284.9,237.6,1.233,false
33,285.0,237.6,1.24,false
34,285.0,237.5,1.264,false
35,285.4,237.3,1.262,false
36,291.0,237.5,1.27,false
37,291.1,237.3,1.265,false
38,291.1,237.2,1.267,false
39,291.2,237.4,1.262,false
40,291.3,237.5,1.261,false
41,291.3,237.4,1.257,false
42,291.3,237.6,1.263,false
43,291.2,237.6,1.269,false
44,291.5,237.4,1.298,false
45,298.3,237.5,1.283,false
46,298.1,237.4,1.288,false
47,297.9,237.4,1.277,false
48,297.6,237.2,1.29,false
49,297.6,237.3,1.278,false
50,297.5,237.4,1.285,false
51,297.5,237.3,1.282,false
52,297.1,237.3,1.291,false
53,297.0,237.5,1.31,false
54,297.5,237.2,1.306,false
55,302.6,237.4,1.31,false
56,302.3,237.4,1.298,false
57,302.1,237.6,1.299,false
58,301.9,237.3,1.297,false
59,301.7,237.4,1.314,false
60,301.6,237.3,1.313,false
61,301.6,237.3,1.307,false
62,301.4,237.5,1.316,false
63,301.6,237.6,1.323,false
64,301.9,237.3,1.316,false
65,302.1,237.4,1.317,false
66,302.3,237.3,1.323,false
67,302.4,237.4,1.317,false
68,302.7,237.2,1.317,false
69,302.7,237.3,1.308,false
70,302.7,237.4,1.315,false
71,302.8,237.5,1.327,false
72,303.4,237.3,1.33,false
73,303.8,237.4,1.321,false
74,304.1,237.2,1.326,false
75,304.5,237.0,1.324,false
76,304.6,236.9,1.333,false
