Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,266.7,236.8,1.096,false
1,256.0,236.9,1.106,false
2,255.8,236.8,1.094,false
3,255.4,236.7,1.098,false
4,255.1,236.9,1.095,false
5,254.9,236.8,1.096,false
6,254.6,237.0,1.177,false
7,255.0,236.8,1.112,false
8,254.8,236.9,1.101,false
9,254.8,236.9,1.164,false
10,265.4,236.7,1.147,false
11,265.4,236.8,1.154,false
12,265.6,236.6,1.175,false
13,265.6,236.6,1.172,false
14,265.9,236.9,1.151,false
15,265.7,236.9,1.164,false
16,265.7,236.7,1.237,false
17,266.2,236.9,1.167,false
18,266.1,237.0,1.201,false
19,276.1,236.8,1.207,false
20,276.1,236.7,1.201,false
21,276.3,236.9,1.212,false
22,276.6,236.8,1.204,false
23,276.6,236.8,1.226,false
24,276.6,236.9,1.204,false
25,276.7,237.1,1.201,false
26,276.6,236.9,1.266,false
27,277.2,236.9,1.258,false
28,285.5,237.0,1.244,false
29,285.4,236.9,1.238,false
30,285.4,236.9,1.239,false
31,285.4,236.8,1.246,false
32,285.5,236.8,1.24,false
33,285.4,236.9,1.246,false
34,285.6,236.9,1.243,false
35,285.7,236.9,1.24,false
36,285.6,236.8,1.3,false
37,293.7,236.9,1.26,false
38,293.4,237.2,1.269,false
39,293.2,237.1,1.272,false
40,293.0,237.0,1.273,false
41,293.0,237.0,1.268,false
42,292.8,236.7,1.275,false
43,292.9,236.9,1.274,false
44,292.8,236.9,1.291,false
45,293.0,237.0,1.292,false
46,293.4,236.7,1.314,false
47,298.5,237.0,1.292,false
48,298.3,236.8,1.301,false
49,298.2,236.7,1.295,false
50,298.2,236.9,1.294,false
51,298.2,236.6,1.3,false
52,298.0,236.8,1.292,false
53,298.0,236.8,1.297,false
54,297.9,236.9,1.328,false
55,298.5,236.9,1.306,false
56,298.9,236.7,1.316,false
57,299.3,236.8,1.305,false
58,299.5,236.7,1.318,false
59,299.8,236.8,1.321,false
60,300.2,236.7,1.31,false
61,300.6,236.6,1.312,false
62,300.6,236.8,1.31,false
63,300.6,236.7,1.328,false
64,301.0,236.6,1.321,false
65,301.5,236.7,1.327,false
66,301.4,236.8,1.334,false
67,301.8,236.4,1.322,false
68,302.1,236.5,1.328,false
69,302.4,236.7,1.331,false
70,302.5,236.6,1.325,false
71,302.8,236.5,1.322,false
72,302.8,236.4,1.33,false
73,303.2,236.8,1.337,false
74,303.7,236.5,1.339,false
75,304.1,236.5,1.334,false
76,304.5,236.6,1.35,false
77,305.0,236.6,1.325,false
78,305.1,236.7,1.336,false
79,305.3,236.5,1.342,false
80,305.5,236.4,1.348,false
81,305.9,236.5,1.346,false
82,306.2,236.4,1.349,false
83,306.4,236.5,1.341,false
84,306.7,236.4,1.346,false
85,307.1,236.5,1.346,false
86,307.3,236.4,1.356,false
87,307.4,236.6,1.345,false
88,307.6,236.5,1.338,false
89,307.7,236.5,1.349,false
90,307.9,236.3,1.354,false
