Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,258.7,237.9,1.1,false
1,258.0,238.2,1.095,false
2,257.4,238.0,1.099,false
3,256.9,238.1,1.141,false
4,257.6,238.0,1.1,false
5,257.5,238.2,1.101,false
6,257.1,238.0,1.127,false
7,256.7,237.9,1.096,false
8,256.3,238.1,1.165,false
9,267.2,237.9,1.187,false
10,267.6,237.9,1.184,false
11,267.4,237.9,1.148,false
12,267.0,237.9,1.146,false
13,266.8,238.0,1.151,false
14,266.4,237.7,1.15,false
15,266.8,237.8,1.155,false
16,267.2,237.8,1.147,false
17,266.9,237.8,1.191,false
18,272.0,237.8,1.196,false
19,272.5,237.6,1.17,false
20,272.6,237.7,1.236,false
21,278.0,237.7,1.178,false
22,271.5,237.7,1.155,false
23,271.2,237.6,1.195,false
24,271.8,237.8,1.225,false
25,279.3,237.9,1.206,false
26,279.3,237.8,1.225,false
27,287.3,237.8,1.236,false
28,287.0,237.8,1.246,false
29,287.1,237.7,1.253,false
30,286.9,237.9,1.236,false
31,286.8,237.7,1.274,false
32,287.2,237.9,1.233,false
33,287.0,237.7,1.239,false
34,286.8,237.7,1.238,false
35,286.8,237.9,1.262,false
36,287.4,237.7,1.264,false
37,287.9,237.9,1.288,false
38,296.4,237.8,1.272,false
39,296.1,237.8,1.261,false
40,295.6,237.6,1.263,false
41,295.1,237.8,1.254,false
42,294.7,237.6,1.269,false
43,294.7,237.6,1.268,false
44,294.7,237.6,1.287,false
45,295.1,237.6,1.29,false
46,295.4,237.7,1.288,false
47,295.6,237.6,1.292,false
48,295.8,237.4,1.35,false
49,303.3,237.7,1.279,false
50,296.7,237.7,1.281,false
51,296.6,237.5,1.275,false
52,296.5,237.5,1.287,false
53,296.5,237.2,1.323,false
54,297.0,237.2,1.321,false
55,303.9,237.3,1.301,false
56,303.5,237.3,1.309,false
57,303.1,237.1,1.309,false
58,302.8,237.1,1.311,false
59,302.8,237.2,1.309,false
60,302.7,237.4,1.304,false
61,302.7,237.3,1.299,false
62,302.5,237.3,1.321,false
63,302.6,237.3,1.317,false
64,302.8,237.2,1.307,false
65,302.7,237.2,1.342,false
66,303.2,237.3,1.319,false
67,303.4,237.1,1.315,false
68,303.4,237.0,1.319,false
69,303.6,237.0,1.316,false
70,303.7,237.2,1.311,false
71,303.7,237.2,1.328,false
72,304.3,237.2,1.33,false
73,304.4,237.2,1.325,false
74,304.6,237.2,1.33,false
75,304.8,237.2,1.329,false
76,305.0,237.2,1.349,false
77,305.5,237.2,1.322,false
78,305.7,237.2,1.325,false
79,305.8,237.4,1.329,false
80,306.0,237.3,1.343,false
81,306.2,237.1,1.334,false
82,306.3,237.3,1.351,false
83,306.8,237.5,1.322,false
84,306.9,237.2,1.33,false
85,306.8,237.5,1.337,false
86,307.0,237.3,1.334,false
87,307.1,237.4,1.339,false
88,307.3,237.3,1.331,false
89,307.7,237.1,1.348,false
90,307.8,237.3,1.348,false
91,308.0,237.2,1.351,false
92,308.2,237.3,1.328,false
93,308.3,236.9,1.358,false
94,308.7,237.2,1.341,false
95,308.6,237.2,1.345,false
96,308.7,237.1,1.343,false
97,309.0,237.2,1.342,false
98,309.2,237.1,1.345,false
99,309.4,237.4,1.366,false
100,309.9,237.2,1.347,false
101,310.1,237.4,1.35,false
102,310.3,237.3,1.344,false
103,310.4,237.4,1.345,false
104,310.5,237.3,1.353,false
105,310.6,237.2,1.344,false
106,310.7,237.3,1.352,false
107,310.8,237.1,1.35,false
108,311.0,237.1,1.356,false
109,311.2,237.1,1.348,false
110,311.1,237.2,1.369,false
111,311.6,237.1,1.345,false
112,311.1,237.0,1.374,false
113,311.6,237.0,1.348,false
114,311.6,236.9,1.36,false
115,311.4,237.1,1.353,false
116,311.2,237.0,1.362,false
117,311.6,237.1,1.355,false
118,311.6,236.9,1.362,false
119,311.9,237.0,1.36,false
120,312.0,236.8,1.36,false
121,312.2,236.9,1.354,false
122,312.3,237.0,1.361,false
123,312.5,236.9,1.354,false
124,312.5,236.8,1.353,false
125,312.5,237.0,1.356,false
126,312.5,237.1,1.366,false
127,312.6,236.9,1.381,false
128,313.3,236.9,1.36,false
129,313.3,237.0,1.362,false
130,313.5,237.2,1.355,false
131,313.4,237.1,1.349,false
132,313.5,237.1,1.363,false
133,313.5,237.0,1.35,false
134,313.8,236.9,1.361,false
135,313.6,237.0,1.345,false
136,313.6,236.8,1.358,false
137,313.6,236.9,1.368,false
138,313.7,237.0,1.365,false
139,313.9,237.0,1.366,false
140,314.0,237.0,1.356,false
141,314.1,237.5,1.357,false
142,314.1,237.4,1.368,false
143,314.1,237.6,1.352,false
144,313.9,237.5,1.375,false
145,314.0,237.5,1.363,false
146,314.1,237.7,1.347,false
147,314.1,237.7,1.364,false
148,314.3,237.6,1.367,false
149,314.2,237.6,1.357,false
150,314.2,237.9,1.367,false
151,314.5,237.5,1.362,false
152,314.5,237.5,1.368,false
153,314.5,237.7,1.368,false
154,314.6,237.5,1.36,false
155,314.4,237.6,1.358,false
156,314.6,237.7,1.367,false
157,314.8,237.6,1.357,false
158,314.8,237.7,1.377,false
159,315.0,237.8,1.348,false
160,315.1,237.8,1.369,false
161,315.1,237.6,1.37,false
162,315.1,237.8,1.37,false
163,315.1,237.8,1.364,false
164,315.2,237.8,1.368,false
165,315.1,238.0,1.363,false
166,315.2,237.8,1.361,false
167,315.1,237.7,1.363,false
168,315.3,237.9,1.359,false
169,315.3,237.9,1.361,false
170,315.3,237.7,1.362,false
171,315.4,237.6,1.35,false
172,315.2,237.7,1.367,false
173,315.3,237.6,1.366,false
174,315.3,237.4,1.369,false
175,315.1,237.4,1.368,false
176,315.2,237.7,1.369,false
177,315.2,237.4,1.362,false
178,315.2,237.5,1.383,false
179,315.6,237.6,1.37,false
180,315.7,237.7,1.372,false
181,309.3,237.8,1.365,false
182,296.4,237.8,1.365,false
183,314.3,237.7,1.371,false
184,314.3,237.8,1.38,false
185,314.5,237.9,1.361,false
186,314.8,237.9,1.363,false
187,315.0,237.9,1.365,false
188,315.1,237.8,1.367,false
189,315.2,237.7,1.383,false
190,320.4,237.9,1.37,false
191,320.1,237.8,1.364,false
192,319.6,238.0,1.358,false
193,319.1,237.9,1.361,false
194,318.9,237.9,1.356,false
195,313.2,237.9,1.375,false
196,313.6,237.9,1.363,false
197,313.9,238.0,1.367,false
198,314.2,238.0,1.365,false
199,314.5,237.8,1.36,false
200,314.8,237.8,1.362,false
201,314.9,238.0,1.365,false
202,314.9,237.8,1.366,false
203,314.9,237.9,1.351,false
204,315.0,238.0,1.371,false
205,315.1,238.0,1.366,false
206,315.4,237.7,1.365,false
207,315.5,238.0,1.362,false
208,316.0,238.0,1.374,false
209,316.0,237.9,1.371,false
210,316.3,237.7,1.363,false
211,316.3,237.9,1.361,false
212,316.3,237.7,1.376,false
213,316.3,237.7,1.378,false
214,316.5,237.9,1.369,false
215,316.4,237.9,1.367,false
216,316.4,237.8,1.362,false
217,316.2,237.8,1.368,false
218,316.3,238.1,1.392,false
219,316.6,238.1,1.374,false
220,316.5,238.1,1.356,false
221,316.5,238.1,1.368,false
222,316.2,237.8,1.365,false
223,316.4,238.0,1.372,false
224,316.4,238.0,1.379,false
225,316.7,238.0,1.371,false
226,316.9,238.0,1.365,false
227,316.8,238.1,1.358,false
228,316.8,238.1,1.369,false
229,316.9,238.1,1.366,false
230,316.9,238.0,1.374,false
231,316.9,238.0,1.36,false
232,317.0,238.0,1.376,false
233,316.8,238.0,1.335,false
234,316.5,238.0,1.375,false
235,316.6,237.8,1.382,false
236,316.7,237.9,1.374,false
237,316.7,237.8,1.37,false
238,316.6,237.9,1.362,false
239,316.6,238.1,1.365,false
240,316.4,238.2,1.373,false
241,316.7,238.3,1.356,false
242,316.8,238.2,1.357,false
243,316.9,238.0,1.366,false
244,316.8,238.1,1.359,false
245,316.6,238.1,1.372,false
246,316.7,238.2,1.38,false
247,317.0,238.1,1.374,false
248,317.0,238.1,1.37,false
249,316.8,237.9,1.372,false
250,317.0,238.0,1.362,false
251,317.0,237.9,1.363,false
252,317.0,237.9,1.389,false
253,317.4,237.9,1.372,false
254,317.4,237.8,1.374,false
255,317.2,238.0,1.368,false
256,317.2,237.9,1.372,false
257,317.1,238.1,1.357,false
258,317.0,237.8,1.368,false
259,317.2,238.1,1.355,false
260,317.2,237.9,1.373,false
261,317.3,238.1,1.359,false
262,317.0,238.1,1.373,false
263,317.0,237.9,1.339,false
264,317.0,238.1,1.359,false
265,317.0,237.9,1.373,false
266,317.0,238.0,1.381,false
267,316.9,237.8,1.366,false
268,317.1,238.0,1.37,false
269,317.1,237.8,1.381,false
270,317.5,238.1,1.374,false
271,317.5,237.9,1.385,false
272,317.7,237.8,1.359,false
273,317.7,238.0,1.374,false
274,317.9,237.9,1.366,false
275,317.8,237.7,1.389,false
276,318.0,237.7,1.381,false
277,317.8,237.8,1.373,false
278,317.8,237.9,1.368,false
279,317.9,237.7,1.358,false
280,317.8,237.9,1.321,false
281,317.1,237.7,1.33,false
282,309.8,237.8,1.354,false
283,309.6,237.8,1.358,false
284,309.7,237.9,1.364,false
285,310.0,238.0,1.372,false
286,310.5,237.7,1.366,false
287,310.8,237.8,1.344,false
288,310.8,238.0,1.36,false
289,310.5,237.8,1.333,false
290,302.5,238.1,1.286,false
291,302.4,238.0,1.286,false
292,294.5,237.8,1.345,false
293,304.5,237.9,1.347,false
294,304.3,237.8,1.329,false
295,304.5,237.7,1.348,false
296,304.5,237.7,1.326,false
297,304.8,237.9,1.343,false
298,305.4,238.1,1.348,false
299,311.7,237.8,1.344,false
300,311.1,237.9,1.323,false
301,310.6,237.8,1.343,false
302,310.3,237.8,1.345,false
303,309.8,237.9,1.385,false
304,309.9,238.0,1.322,false
305,309.8,237.8,1.305,false
306,309.5,237.8,1.352,false
307,309.7,238.1,1.348,false
308,310.0,238.0,1.352,false
