Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,267.3,236.9,1.096,false
1,258.4,236.8,1.109,false
2,253.3,236.9,1.095,false
3,253.1,236.7,1.107,false
4,253.3,236.8,1.1,false
5,253.8,237.0,1.098,false
6,253.7,236.9,1.101,false
7,253.6,236.9,1.099,false
8,253.4,236.7,1.092,false
9,253.3,236.7,1.152,false
10,262.2,236.7,1.153,false
11,262.4,236.7,1.15,false
12,262.7,236.7,1.151,false
13,263.0,236.6,1.147,false
14,263.1,236.7,1.154,false
15,269.4,236.6,1.152,false
16,264.0,236.5,1.152,false
17,264.1,236.4,1.148,false
18,264.1,236.5,1.202,false
19,272.4,236.5,1.224,false
20,272.2,236.7,1.209,false
21,272.8,236.7,1.206,false
22,273.3,236.7,1.202,false
23,273.8,236.7,1.206,false
24,274.1,236.6,1.205,false
25,279.6,236.5,1.205,false
26,279.1,236.4,1.201,false
27,278.7,236.7,1.227,false
28,279.1,236.8,1.234,false
29,279.7,236.7,1.242,false
30,279.9,236.8,1.239,false
31,280.5,236.7,1.24,false
32,281.1,236.9,1.247,false
33,281.5,236.7,1.256,false
34,282.1,236.7,1.237,false
35,282.7,236.8,1.239,false
36,283.0,236.7,1.265,false
37,288.7,236.8,1.268,false
38,288.9,236.9,1.269,false
39,289.4,236.8,1.268,false
40,289.6,236.8,1.273,false
41,289.9,236.8,1.27,false
42,290.0,236.8,1.269,false
43,290.1,236.7,1.27,false
44,290.3,236.7,1.273,false
45,290.7,236.7,1.289,false
46,291.1,236.6,1.29,false
47,296.7,236.7,1.29,false
48,296.7,236.4,1.296,false
49,296.7,236.4,1.289,false
50,296.7,236.6,1.294,false
51,296.6,236.7,1.291,false
52,296.7,236.7,1.312,false
53,296.6,236.7,1.288,false
54,296.6,236.5,1.314,false
55,297.1,236.4,1.313,false
56,297.5,236.3,1.308,false
57,297.8,236.5,1.31,false
58,298.3,236.5,1.31,false
59,298.7,236.5,1.306,false
60,298.9,236.4,1.309,false
61,299.1,236.5,1.323,false
62,299.4,236.6,1.311,false
63,299.5,236.8,1.318,false
64,299.9,236.9,1.302,false
65,300.2,236.9,1.332,false
66,300.6,236.9,1.314,false
67,301.0,236.8,1.316,false
68,301.3,236.6,1.323,false
69,301.6,236.6,1.317,false
70,301.8,236.6,1.321,false
71,301.9,236.6,1.317,false
72,302.2,236.5,1.33,false
73,302.5,236.7,1.323,false
74,302.9,236.8,1.336,false
75,303.4,236.7,1.325,false
76,303.8,236.7,1.331,false
77,304.3,236.7,1.337,false
78,304.6,236.7,1.33,false
79,305.0,236.7,1.337,false
80,305.0,236.5,1.33,false
81,305.2,236.4,1.339,false
82,305.4,236.3,1.34,false
83,305.8,236.4,1.346,false
84,306.2,236.3,1.345,false
85,306.6,236.4,1.343,false
86,306.6,236.4,1.345,false
87,306.8,236.4,1.347,false
88,307.0,236.6,1.337,false
89,307.1,237.0,1.339,false
90,307.3,237.0,1.341,false
91,307.4,236.8,1.347,false
92,307.7,236.9,1.348,false
93,308.0,236.8,1.345,false
94,308.2,236.7,1.35,false
95,308.5,236.7,1.335,false
96,308.5,236.8,1.344,false
97,308.7,236.7,1.349,false
98,308.9,236.7,1.346,false
99,309.1,236.7,1.325,false
100,309.1,236.5,1.353,false
101,309.4,236.6,1.365,false
102,309.8,236.7,1.349,false
103,310.0,236.6,1.348,false
104,309.9,236.6,1.35,false
105,310.0,236.6,1.348,false
106,310.3,236.6,1.35,false
107,310.3,236.7,1.351,false
108,310.4,236.7,1.348,false
109,310.5,236.8,1.358,false
110,310.6,236.6,1.353,false
111,310.7,236.6,1.359,false
112,311.1,236.5,1.357,false
113,311.3,236.4,1.359,false
114,311.3,236.2,1.365,false
115,311.4,236.4,1.357,false
116,311.6,236.4,1.364,false
117,311.4,236.3,1.37,false
118,311.5,236.2,1.365,false
119,311.8,236.4,1.355,false
120,311.8,236.4,1.357,false
121,311.9,236.2,1.36,false
122,312.0,236.0,1.363,false
123,312.0,235.8,1.357,false
124,312.2,235.8,1.37,false
125,312.3,235.8,1.363,false
126,312.5,235.8,1.367,false
127,312.5,235.9,1.371,false
128,312.6,235.7,1.365,false
129,312.8,235.7,1.36,false
130,312.7,235.7,1.355,false
131,312.8,235.8,1.362,false
132,312.9,235.8,1.35,false
133,313.2,235.9,1.365,false
134,313.2,235.9,1.36,false
135,313.1,235.7,1.366,false
136,313.1,236.0,1.354,false
137,313.1,236.0,1.374,false
138,313.3,235.9,1.362,false
139,313.3,235.9,1.37,false
140,313.4,235.8,1.368,false
141,313.5,236.1,1.364,false
142,313.5,236.1,1.36,false
143,313.5,236.2,1.37,false
144,313.6,236.2,1.369,false
145,313.8,235.9,1.368,false
146,313.8,235.9,1.366,false
147,313.8,236.4,1.368,false
148,313.8,236.3,1.371,false
149,313.8,236.6,1.365,false
150,313.3,236.6,1.365,false
151,313.4,236.6,1.362,false
152,313.1,236.7,1.365,false
153,313.3,236.6,1.363,false
154,313.3,236.5,1.375,false
155,313.3,236.6,1.371,false
156,313.2,236.4,1.364,false
157,313.4,236.4,1.367,false
158,313.6,236.4,1.36,false
159,313.8,236.3,1.37,false
160,313.9,236.6,1.374,false
161,314.0,236.4,1.367,false
162,314.0,236.6,1.369,false
163,314.1,236.5,1.378,false
164,314.5,236.5,1.373,false
165,314.6,236.7,1.338,false
166,309.5,236.7,1.362,false
167,303.4,236.9,1.34,false
168,303.8,236.9,1.356,false
169,304.2,236.9,1.34,false
170,304.7,236.8,1.357,false
171,305.2,236.6,1.355,false
172,310.3,236.6,1.338,false
173,310.0,236.7,1.356,false
174,309.8,236.6,1.354,false
175,309.8,236.6,1.368,false
176,309.4,236.2,1.353,false
177,309.3,236.3,1.363,false
178,309.1,236.3,1.382,false
179,309.5,236.4,1.336,false
180,309.3,236.2,1.346,false
181,309.1,236.2,1.349,false
182,309.4,236.2,1.357,false
183,309.7,236.1,1.383,false
184,310.2,236.0,1.375,false
185,310.2,235.8,1.376,false
