Time (s),Power (W),Voltage (V),Amps (A)
0,252.1,238.1,1.087
1,251.9,237.8,1.092
2,252.1,237.8,1.098
3,252.4,238.0,1.091
4,252.5,238.0,1.088
5,252.4,238.0,1.101
6,252.5,238.2,1.088
7,252.4,238.2,1.089
8,252.3,238.0,1.093
9,252.3,238.0,1.093
10,252.2,237.9,1.086
11,252.1,238.1,1.085
12,252.1,238.1,1.091
13,252.4,238.1,1.1
14,252.4,237.7,1.103
15,252.6,237.9,1.104
16,253.0,238.0,1.088
17,252.9,238.0,1.091
18,252.7,237.9,1.097
19,252.8,238.0,1.089
20,252.6,237.8,1.096
21,252.7,237.7,1.095
22,252.7,237.9,1.102
23,253.0,237.8,1.103
24,253.0,237.8,1.093
25,253.0,237.9,1.112
26,253.2,237.6,1.097
27,253.1,237.7,1.086
28,252.7,237.6,1.11
29,253.0,237.8,1.087
30,252.7,237.8,1.109
31,252.7,237.8,1.089
32,252.5,237.3,1.117
33,252.9,237.5,1.109
34,252.9,237.4,1.102
35,252.8,237.5,1.1
36,252.8,237.6,1.091
37,252.7,237.4,1.086
38,252.4,237.3,1.099
39,252.5,237.5,1.095
40,252.4,237.6,1.09
41,252.4,237.4,1.09
42,252.3,237.5,1.096
43,252.6,237.7,1.089
44,252.4,237.6,1.088
45,252.2,237.6,1.104
46,252.5,237.6,1.108
47,252.7,237.5,1.088
48,252.6,237.7,1.095
49,252.6,237.7,1.096
50,252.5,237.7,1.091
51,252.5,237.5,1.091
52,252.5,237.6,1.088
53,252.6,237.5,1.108
54,252.6,237.7,1.085
55,252.3,237.7,1.102
56,252.5,237.4,1.09
57,252.3,237.7,1.097
58,252.3,237.7,1.113
59,252.5,237.5,1.104
60,257.7,237.7,1.094
61,252.5,237.4,1.112
62,252.6,237.6,1.099
63,253.0,237.6,1.128
64,253.1,237.6,1.094
65,252.9,237.8,1.117
66,253.3,237.9,1.097
67,253.2,237.7,1.102
68,253.1,237.9,1.098
69,253.1,237.7,1.101
70,252.9,237.5,1.099
71,253.0,237.7,1.1
72,253.1,237.6,1.097
73,253.4,237.5,1.108
74,253.3,237.5,1.096
75,253.2,237.5,1.119
76,253.5,237.5,1.095
77,253.4,237.7,1.096
78,253.2,237.7,1.097
79,253.2,237.7,1.095
80,253.1,237.7,1.099
81,253.1,237.7,1.094
82,253.1,237.7,1.101
83,253.4,237.7,1.113
84,253.3,237.6,1.097
85,253.3,237.5,1.12
86,253.5,237.6,1.101
87,253.4,237.5,1.092
88,253.2,237.5,1.111
89,253.4,237.6,1.101
90,253.2,237.7,1.116
91,253.4,237.8,1.092
92,253.4,237.7,1.113
93,253.8,237.7,1.103
94,253.9,237.7,1.099
95,253.7,237.6,1.105
96,253.9,237.6,1.085
97,253.5,237.4,1.097
98,253.3,237.4,1.094
99,253.1,237.4,1.089
100,253.0,237.3,1.087
101,252.7,237.5,1.089
102,252.7,237.6,1.09
103,252.9,237.6,1.087
104,252.8,237.5,1.087
105,252.6,237.5,1.106
106,252.8,237.4,1.095
107,252.7,237.3,1.09
108,252.5,237.3,1.097
109,252.5,237.1,1.092
