Time (s),Power (W),Voltage (V),Amps (A)
0,251.2,237.9,1.102
1,251.3,238.0,1.099
2,251.8,238.1,1.092
3,251.8,238.1,1.126
4,252.1,237.8,1.12
5,252.2,238.0,1.106
6,252.2,237.9,1.081
7,251.9,237.8,1.1
8,252.0,238.0,1.086
9,251.8,237.8,1.084
10,251.6,237.9,1.111
11,251.8,237.8,1.083
12,251.6,237.7,1.09
13,251.6,237.7,1.107
14,251.7,237.8,1.13
15,252.0,237.7,1.084
16,251.8,237.7,1.086
17,251.6,237.8,1.095
18,251.9,237.7,1.095
19,251.8,237.6,1.085
20,251.6,237.8,1.093
21,251.6,237.7,1.085
22,251.4,237.6,1.093
23,251.4,237.6,1.104
24,251.5,237.6,1.116
25,251.8,237.7,1.089
26,251.6,237.8,1.089
27,251.5,237.5,1.1
28,251.7,237.8,1.089
29,251.7,237.8,1.087
30,251.5,237.7,1.105
31,251.6,237.7,1.086
32,251.5,237.7,1.093
33,251.6,237.5,1.117
34,251.9,237.7,1.116
35,252.1,237.7,1.087
36,251.8,237.8,1.085
37,251.8,237.8,1.1
38,251.9,237.6,1.083
39,251.8,237.7,1.081
40,251.4,237.7,1.093
41,251.6,237.9,1.081
42,251.4,237.9,1.083
43,251.4,237.6,1.118
44,251.5,237.7,1.113
45,251.6,237.7,1.082
46,251.4,237.8,1.084
47,251.3,237.7,1.089
48,251.5,237.8,1.092
49,251.4,237.8,1.083
50,251.2,237.4,1.106
51,251.2,237.5,1.084
52,251.1,237.5,1.097
53,251.1,237.4,1.111
54,251.3,237.4,1.13
55,251.5,237.7,1.089
56,251.3,237.6,1.094
57,251.2,237.5,1.086
58,251.4,237.6,1.089
59,251.2,238.1,1.085
60,251.0,238.0,1.091
61,251.1,238.4,1.083
62,251.0,238.3,1.083
63,251.1,238.4,1.13
64,251.4,238.2,1.121
65,251.6,237.8,1.086
66,251.5,237.9,1.081
67,251.3,238.3,1.083
68,251.5,238.4,1.08
69,251.3,238.1,1.084
70,251.2,238.2,1.096
71,251.3,238.3,1.082
72,251.2,238.3,1.079
73,251.0,238.5,1.119
74,251.3,238.4,1.098
75,251.5,238.2,1.083
76,251.4,238.3,1.083
77,251.2,238.2,1.089
78,251.5,238.3,1.086
79,251.3,238.5,1.084
80,251.2,238.5,1.092
81,251.1,238.7,1.089
82,251.1,238.2,1.086
83,250.9,238.5,1.121
84,251.1,238.6,1.113
85,251.3,238.7,1.084
86,251.2,238.6,1.083
87,251.0,238.7,1.086
88,251.3,238.6,1.081
89,251.1,238.8,1.085
90,251.6,238.7,1.093
91,251.6,238.7,1.086
92,251.6,238.6,1.085
93,251.5,238.7,1.135
94,251.7,238.5,1.104
95,251.9,238.7,1.098
96,251.9,238.8,1.08
97,251.7,238.8,1.092
98,251.9,238.7,1.087
99,251.6,239.0,1.09
100,251.5,238.9,1.097
101,251.6,238.7,1.09
102,251.5,238.8,1.085
103,251.4,238.7,1.118
104,251.5,238.8,1.107
105,251.8,238.5,1.089
106,251.7,238.8,1.086
107,251.6,238.6,1.091
108,251.9,238.7,1.086
109,251.7,238.5,1.082
110,251.5,238.5,1.095
111,251.6,238.7,1.083
112,251.4,238.5,1.086
113,251.4,238.6,1.106
114,251.5,238.7,1.108
115,251.7,238.5,1.089
116,251.7,238.6,1.089
117,251.5,238.2,1.086
118,251.7,238.6,1.086
119,251.7,238.4,1.082
120,251.5,238.3,1.095
121,251.6,238.7,1.091
122,251.4,238.5,1.085
123,251.6,238.5,1.133
124,251.8,238.4,1.105
125,252.1,238.3,1.087
126,252.1,238.3,1.084
127,252.0,238.2,1.088
128,252.1,238.0,1.089
129,252.0,237.8,1.086
130,251.7,238.0,1.121
131,251.9,238.0,1.082
132,251.7,237.6,1.086
133,251.5,237.5,1.111
134,251.5,237.9,1.108
135,251.8,237.8,1.087
136,251.6,237.6,1.085
137,251.4,237.7,1.089
138,251.7,237.6,1.103
139,251.6,237.6,1.081
140,251.3,237.5,1.103
141,251.3,237.3,1.087
142,251.1,237.6,1.094
143,251.1,237.5,1.117
144,251.1,237.5,1.111
145,251.4,237.7,1.089
146,251.2,237.7,1.087
147,251.1,237.4,1.086
148,251.4,237.4,1.086
149,251.3,237.7,1.084
150,251.1,237.7,1.106
151,251.2,237.4,1.079
152,251.0,237.2,1.084
153,251.5,237.4,1.141
154,251.7,237.5,1.1
155,251.9,237.3,1.086
156,251.6,237.3,1.105
157,251.7,237.3,1.088
158,251.9,237.3,1.095
159,251.7,237.5,1.086
160,251.5,237.7,1.111
161,251.5,238.0,1.084
162,251.4,238.4,1.09
163,251.3,238.2,1.116
164,251.4,238.1,1.1
165,251.6,238.4,1.085
166,251.5,238.3,1.084
167,251.3,238.1,1.085
168,251.7,238.2,1.094
169,251.6,238.2,1.092
170,251.7,238.2,1.112
171,251.9,238.4,1.102
172,252.0,238.3,1.095
173,252.0,238.1,1.134
174,252.3,238.1,1.102
175,252.5,238.1,1.094
176,252.5,238.1,1.097
177,252.4,238.0,1.111
178,252.8,238.4,1.092
179,252.7,238.5,1.102
180,252.7,238.6,1.096
181,252.7,238.3,1.1
182,252.7,238.5,1.102
183,252.8,238.3,1.146
184,253.1,238.5,1.099
185,253.3,238.4,1.093
186,253.1,238.4,1.099
187,253.0,238.2,1.097
188,253.3,238.3,1.091
189,253.1,237.9,1.094
190,253.1,238.0,1.108
191,253.2,237.8,1.097
192,253.0,238.3,1.089
193,252.9,238.3,1.129
194,253.1,238.2,1.115
195,253.4,238.4,1.089
196,253.2,238.2,1.091
197,253.2,238.0,1.096
198,253.4,238.1,1.1
199,253.5,237.7,1.095
200,253.3,238.0,1.106
201,253.3,237.8,1.096
202,253.1,238.0,1.099
203,253.3,237.8,1.128
204,253.5,238.1,1.109
205,253.7,238.0,1.087
206,253.5,238.2,1.081
207,253.3,238.0,1.081
208,253.3,238.1,1.089
209,253.0,238.1,1.087
210,252.7,238.0,1.096
211,252.8,238.1,1.102
212,252.7,238.0,1.085
213,252.6,237.9,1.132
214,252.7,238.2,1.109
215,252.8,237.9,1.085
216,252.5,237.9,1.094
217,252.3,237.9,1.086
218,252.5,237.8,1.113
219,252.4,237.9,1.093
220,252.1,237.9,1.099
221,252.1,237.8,1.088
222,252.0,237.9,1.098
223,251.8,237.5,1.097
224,251.9,237.7,1.103
225,252.0,237.8,1.088
226,251.8,237.6,1.09
227,251.7,237.8,1.089
228,252.0,237.5,1.091
229,251.9,237.6,1.088
230,251.7,237.5,1.091
231,251.6,237.3,1.086
232,251.5,237.4,1.085
233,251.4,237.4,1.101
234,251.4,237.2,1.096
235,251.6,237.4,1.085
236,251.5,237.4,1.082
237,251.3,237.3,1.089
238,251.5,237.6,1.094
239,251.4,237.6,1.095
240,251.9,237.6,1.091
241,251.8,237.9,1.085
242,251.7,237.8,1.082
243,251.5,237.6,1.127
244,251.7,237.8,1.101
245,251.8,237.8,1.09
246,251.8,237.7,1.09
247,251.5,237.9,1.093
248,251.8,237.7,1.087
249,251.5,237.9,1.097
250,251.5,237.8,1.085
251,251.4,237.7,1.099
252,251.3,238.0,1.085
253,251.2,237.8,1.119
254,251.4,238.1,1.094
255,251.5,238.1,1.094
256,251.4,238.0,1.086
257,251.2,238.1,1.109
258,251.6,238.0,1.095
259,251.4,238.2,1.097
260,251.3,238.1,1.088
261,251.3,237.8,1.094
262,251.2,237.7,1.084
263,251.0,237.7,1.1
264,251.3,237.7,1.096
265,251.4,237.7,1.088
266,251.3,237.6,1.086
267,251.2,237.7,1.099
268,251.5,237.5,1.089
269,251.4,237.4,1.088
270,251.3,237.1,1.103
271,251.4,237.2,1.095
272,251.7,237.3,1.096
273,251.6,237.2,1.13
274,257.9,237.3,1.098
275,257.3,237.1,1.087
276,251.0,237.2,1.103
277,251.0,237.4,1.084
278,251.2,237.4,1.088
279,251.1,237.1,1.082
280,250.9,237.0,1.089
281,251.1,238.0,1.091
282,251.0,237.9,1.093
283,251.1,237.9,1.094
284,251.2,237.9,1.097
285,251.6,238.0,1.082
286,251.4,237.9,1.088
287,251.2,238.0,1.085
288,251.4,238.0,1.084
289,251.3,238.1,1.083
290,251.2,238.1,1.091
291,251.4,238.2,1.085
292,251.2,238.1,1.084
293,251.2,238.0,1.098
294,251.3,238.1,1.1
295,251.7,238.1,1.086
296,251.5,238.1,1.096
297,251.4,238.0,1.083
298,251.6,238.0,1.097
299,251.5,238.1,1.096
300,251.5,238.1,1.097
301,251.8,238.2,1.094
302,251.9,238.2,1.101
303,252.1,238.3,1.12
304,252.3,238.4,1.108
305,252.7,238.1,1.094
306,252.7,238.2,1.108
307,252.8,238.3,1.083
308,252.9,238.4,1.104
309,252.8,238.5,1.1
310,252.7,238.5,1.104
311,252.8,238.4,1.093
312,252.7,238.5,1.083
313,252.6,238.5,1.098
314,252.5,238.5,1.082
315,252.6,238.6,1.092
316,252.7,238.6,1.096
317,252.8,238.5,1.086
318,252.8,238.6,1.084
319,252.6,238.7,1.089
320,252.4,238.7,1.089
321,252.4,238.8,1.089
322,252.2,238.6,1.085
323,252.0,238.6,1.109
324,252.1,238.8,1.099
325,252.4,238.8,1.085
326,252.2,238.9,1.086
327,252.0,238.9,1.084
328,252.2,238.7,1.089
329,252.0,238.8,1.082
330,251.8,238.8,1.101
331,251.9,238.8,1.082
332,251.7,238.7,1.079
333,251.5,238.8,1.12
334,251.7,238.8,1.088
335,251.8,239.0,1.088
336,251.8,238.9,1.081
337,251.6,238.9,1.086
338,251.8,238.7,1.093
339,251.7,238.7,1.082
340,251.6,238.6,1.082
341,251.6,238.8,1.087
342,251.7,238.9,1.084
343,251.5,238.9,1.096
344,251.6,238.9,1.086
345,251.8,238.8,1.088
346,251.8,238.8,1.086
347,251.6,238.8,1.087
348,251.9,238.9,1.083
349,251.6,238.9,1.096
350,251.5,238.8,1.085
351,251.5,238.7,1.11
352,251.7,238.6,1.084
353,251.5,238.6,1.108
354,251.6,238.9,1.089
355,251.8,238.7,1.152
356,252.2,238.8,1.087
357,252.0,238.6,1.103
358,252.2,238.7,1.082
359,251.9,238.6,1.088
360,251.7,238.7,1.09
361,251.7,238.7,1.082
362,251.5,238.6,1.082
363,251.4,238.6,1.11
364,251.6,238.5,1.089
365,251.8,238.5,1.086
366,251.6,238.7,1.081
367,251.5,238.4,1.084
368,251.6,238.3,1.085
369,251.4,238.4,1.08
370,251.2,238.4,1.096
371,251.4,238.6,1.085
372,251.3,238.6,1.081
373,251.3,238.6,1.091
374,251.3,238.7,1.085
375,251.7,238.8,1.08
376,251.4,238.7,1.086
377,251.4,238.8,1.087
378,251.5,238.7,1.08
379,251.4,238.8,1.077
380,251.1,238.5,1.086
381,251.2,238.5,1.079
382,251.1,238.6,1.084
383,251.1,238.6,1.089
384,251.2,238.7,1.091
385,251.6,238.6,1.082
386,251.4,238.5,1.098
387,251.4,238.6,1.084
388,251.4,238.2,1.087
389,251.4,238.0,1.083
