Time (s),Power (W),Voltage (V),Amps (A)
0,251.2,238.3,1.11
1,251.4,238.6,1.092
2,251.4,238.6,1.085
3,251.2,238.7,1.102
4,251.3,238.6,1.123
5,251.5,238.3,1.085
6,251.5,238.5,1.084
7,251.3,238.5,1.082
8,251.4,238.4,1.086
9,251.9,238.2,1.089
10,251.7,238.3,1.108
11,251.8,238.2,1.093
12,251.8,238.6,1.097
13,251.7,238.6,1.1
14,251.5,238.5,1.129
15,251.7,238.5,1.081
16,251.5,238.5,1.09
17,251.4,238.4,1.084
18,251.5,238.5,1.083
19,251.3,238.6,1.08
20,251.1,238.6,1.117
21,251.2,238.5,1.102
22,251.2,238.4,1.084
23,251.3,238.4,1.128
24,251.3,238.4,1.126
25,251.5,238.6,1.08
26,251.3,238.6,1.083
27,251.0,238.6,1.082
28,251.3,238.6,1.088
29,251.2,238.5,1.078
30,251.1,238.6,1.103
31,251.2,238.6,1.098
32,251.2,238.3,1.091
33,251.2,238.3,1.103
34,251.2,238.4,1.129
35,251.3,238.4,1.095
36,251.2,238.4,1.083
37,251.0,238.3,1.089
38,251.3,238.3,1.073
39,251.1,238.2,1.083
40,251.0,238.3,1.109
41,251.1,238.4,1.13
42,251.3,238.6,1.091
43,251.3,238.3,1.095
44,251.3,238.6,1.135
45,251.5,238.6,1.087
46,251.4,238.6,1.089
47,251.2,238.7,1.088
48,251.4,238.7,1.092
49,251.3,238.6,1.082
50,251.1,238.5,1.103
51,251.1,238.6,1.081
52,251.1,238.4,1.081
53,251.1,238.6,1.094
54,251.1,238.6,1.128
55,251.3,238.7,1.09
56,251.1,238.7,1.08
57,251.0,238.7,1.09
58,251.3,238.6,1.081
59,251.2,238.6,1.092
60,251.1,238.7,1.112
61,251.3,238.6,1.088
62,251.2,238.7,1.083
63,251.2,238.7,1.101
64,251.3,238.7,1.142
65,251.4,238.8,1.097
66,251.9,238.7,1.09
67,251.6,238.6,1.093
68,251.8,238.6,1.077
69,251.6,238.6,1.082
70,251.5,238.6,1.114
71,251.3,238.6,1.092
72,251.4,238.6,1.076
73,251.2,238.6,1.089
74,251.2,238.5,1.138
75,251.3,238.8,1.082
76,251.2,238.6,1.087
77,251.2,238.7,1.085
78,251.4,238.7,1.08
79,251.2,238.7,1.086
80,251.0,238.7,1.107
81,251.1,238.7,1.076
82,251.0,238.6,1.084
83,251.0,238.4,1.099
84,251.0,238.5,1.137
85,251.2,238.4,1.082
86,251.1,238.3,1.089
87,251.2,238.5,1.085
88,251.5,238.4,1.079
89,251.4,238.6,1.079
90,251.1,238.6,1.105
91,251.2,238.6,1.08
92,251.3,238.5,1.086
93,251.2,238.3,1.089
94,251.2,238.6,1.131
95,251.4,238.5,1.081
96,251.2,238.6,1.082
97,251.1,238.5,1.086
98,251.5,238.7,1.086
99,251.3,238.8,1.076
100,251.1,238.7,1.102
101,251.2,238.8,1.08
102,251.1,238.6,1.104
103,251.3,238.8,1.083
104,251.1,238.8,1.145
105,251.4,238.6,1.093
106,251.3,238.7,1.086
107,251.1,238.8,1.095
108,251.4,238.8,1.095
109,251.3,238.8,1.081
110,251.1,238.8,1.121
111,251.2,238.7,1.094
112,251.2,238.8,1.102
113,251.2,238.5,1.094
114,251.2,238.6,1.139
115,251.5,238.6,1.09
116,251.3,238.9,1.082
117,251.2,238.6,1.089
118,251.5,238.8,1.081
119,251.4,238.6,1.08
120,251.2,238.8,1.11
121,251.3,238.5,1.09
122,251.3,238.6,1.08
123,251.2,238.6,1.088
124,251.2,238.4,1.137
125,251.3,238.6,1.077
126,251.1,238.5,1.086
127,250.9,238.4,1.094
128,251.3,238.6,1.082
129,251.1,238.6,1.079
130,251.0,238.5,1.114
131,251.0,238.6,1.078
132,250.9,238.7,1.084
133,250.8,238.8,1.085
134,250.8,238.5,1.13
135,251.0,238.4,1.088
136,251.0,238.5,1.08
137,250.7,238.4,1.089
138,251.1,238.3,1.086
139,250.9,238.2,1.081
140,250.8,238.4,1.107
141,250.8,238.2,1.089
142,250.8,238.3,1.091
143,250.8,238.5,1.094
144,250.9,238.3,1.136
145,251.1,238.3,1.09
146,251.0,238.5,1.079
147,250.8,238.3,1.121
148,251.1,238.3,1.082
149,251.0,238.5,1.09
150,250.8,238.6,1.113
151,250.8,238.7,1.089
152,250.9,238.5,1.169
153,251.3,238.6,1.106
154,251.4,238.7,1.142
155,251.4,238.5,1.125
156,251.3,238.6,1.086
157,251.2,238.7,1.109
158,251.4,238.5,1.087
159,251.2,238.6,1.091
160,251.1,238.6,1.107
161,251.1,238.7,1.089
162,251.1,238.5,1.092
163,251.1,238.5,1.085
164,251.3,238.7,1.141
165,251.5,238.7,1.096
166,251.6,238.4,1.078
167,251.2,238.5,1.084
168,251.4,238.6,1.078
169,251.1,238.6,1.08
170,251.0,238.7,1.106
171,251.1,238.6,1.08
172,251.0,238.3,1.079
173,251.2,238.3,1.082
174,251.2,238.3,1.148
175,251.4,238.4,1.088
176,251.3,238.5,1.081
177,251.1,238.4,1.084
178,251.2,238.7,1.079
179,251.2,238.8,1.075
180,250.9,238.9,1.109
181,251.1,238.9,1.081
