Time (s),Power (W),Voltage (V),Amps (A)
0,251.9,237.8,1.113
1,252.1,237.9,1.095
2,252.0,237.9,1.127
3,252.0,237.6,1.092
4,251.9,237.9,1.087
5,252.0,237.8,1.103
6,252.2,237.9,1.088
7,252.1,237.6,1.089
8,252.0,237.7,1.096
9,252.3,237.8,1.095
10,252.1,237.6,1.105
11,252.3,237.7,1.096
12,252.2,237.6,1.095
13,252.2,237.8,1.085
14,252.0,237.6,1.089
15,252.2,237.7,1.096
16,252.0,237.8,1.085
17,251.9,237.6,1.086
18,251.9,237.7,1.094
19,252.0,237.6,1.09
20,251.9,237.6,1.111
21,252.1,237.8,1.091
22,252.1,237.8,1.099
23,252.0,237.9,1.091
24,251.8,237.7,1.101
25,251.9,237.9,1.085
26,251.7,237.6,1.104
27,251.6,237.8,1.085
28,251.6,237.6,1.112
29,251.8,237.8,1.084
30,251.6,237.6,1.135
31,252.0,237.8,1.104
32,251.9,237.7,1.12
33,252.0,237.7,1.086
34,251.8,237.6,1.091
35,251.9,237.7,1.093
36,251.8,237.8,1.084
37,251.7,237.7,1.087
38,251.7,237.7,1.089
39,251.8,237.7,1.085
40,251.6,237.8,1.126
41,252.0,237.8,1.089
42,251.7,237.6,1.094
43,251.7,237.5,1.088
44,251.7,237.6,1.09
45,251.8,237.6,1.097
46,251.7,237.7,1.087
47,251.6,237.6,1.095
48,251.8,237.7,1.091
49,251.8,237.8,1.091
50,251.7,237.5,1.126
51,252.0,237.6,1.09
52,252.1,237.6,1.089
53,251.9,237.7,1.095
54,251.8,237.7,1.087
55,251.7,237.6,1.185
56,252.3,237.6,1.088
57,252.1,237.6,1.089
58,252.2,237.7,1.098
59,252.3,237.5,1.092
60,252.2,237.7,1.132
61,252.4,237.5,1.098
62,252.3,237.7,1.121
63,252.3,237.7,1.092
64,252.2,237.9,1.088
65,252.2,237.7,1.093
66,252.0,237.8,1.093
67,252.0,237.9,1.101
68,252.2,237.8,1.107
69,252.3,237.8,1.105
70,252.3,237.8,1.125
71,252.5,237.7,1.103
72,252.3,237.9,1.09
73,252.2,237.9,1.11
74,252.2,237.6,1.092
75,252.1,237.6,1.11
76,252.1,237.8,1.091
77,251.9,237.6,1.103
78,252.2,237.6,1.093
79,252.2,237.7,1.106
80,252.1,237.7,1.111
81,252.2,237.7,1.088
82,252.2,237.5,1.09
83,252.1,237.6,1.097
84,251.9,237.5,1.092
85,251.8,237.4,1.097
86,251.8,237.5,1.091
87,251.6,237.5,1.088
88,251.7,237.7,1.088
89,251.7,237.4,1.089
90,251.7,237.6,1.117
91,252.0,237.5,1.087
92,251.7,237.6,1.134
93,251.9,237.4,1.096
94,251.9,237.6,1.09
95,251.9,237.5,1.095
96,251.8,237.4,1.088
97,251.8,237.4,1.084
98,251.8,237.2,1.092
99,251.9,237.4,1.095
100,251.8,237.5,1.112
101,252.0,237.4,1.088
102,251.7,237.5,1.092
103,251.6,237.3,1.09
104,251.6,237.5,1.086
105,251.6,237.3,1.094
106,251.5,237.5,1.089
107,251.5,237.4,1.089
108,251.6,237.7,1.095
109,251.8,237.3,1.096
110,251.7,237.4,1.126
111,252.1,237.3,1.092
112,252.2,237.3,1.101
113,252.2,237.4,1.094
