Time (s),Power (W),Voltage (V),Amps (A)
0,252.7,238.9,1.094
1,253.0,238.7,1.094
2,253.0,238.6,1.092
3,252.9,238.8,1.095
4,253.1,238.6,1.096
5,253.1,238.6,1.088
6,253.0,238.8,1.094
7,253.2,238.8,1.096
8,253.0,238.7,1.094
9,252.8,238.6,1.102
10,253.0,238.7,1.095
11,253.3,238.9,1.088
12,253.1,238.9,1.09
13,253.0,238.9,1.09
14,253.2,238.9,1.089
15,252.9,238.7,1.094
16,252.8,238.9,1.092
17,252.8,239.0,1.091
18,252.7,239.0,1.09
19,252.7,238.9,1.118
20,252.8,238.9,1.097
21,253.0,239.0,1.089
22,252.9,239.3,1.093
23,252.9,239.5,1.089
24,252.9,239.6,1.087
25,252.6,239.5,1.087
26,252.2,239.3,1.097
27,252.2,239.3,1.097
28,252.2,239.4,1.083
29,252.0,239.3,1.111
30,252.2,239.2,1.095
31,252.4,239.3,1.133
32,252.9,239.5,1.078
33,252.5,239.6,1.078
34,252.4,239.5,1.08
35,252.2,239.4,1.082
36,252.1,239.6,1.083
37,252.1,239.5,1.087
38,251.8,239.3,1.077
39,251.5,239.2,1.116
40,251.7,239.2,1.09
41,251.8,239.2,1.084
42,251.7,239.2,1.078
43,251.5,239.2,1.082
44,251.7,239.0,1.079
45,251.5,238.9,1.083
46,251.4,238.9,1.083
47,251.5,238.7,1.088
48,251.3,239.1,1.089
49,251.3,238.9,1.096
50,251.4,238.8,1.085
51,251.7,238.9,1.088
52,251.6,238.9,1.082
53,251.6,238.6,1.082
54,251.7,238.9,1.082
55,251.5,238.7,1.08
56,251.2,238.9,1.085
57,251.4,238.7,1.079
58,251.1,238.8,1.084
59,251.2,238.9,1.088
60,251.4,238.7,1.083
61,251.7,238.9,1.082
62,251.5,238.7,1.082
63,251.5,238.9,1.082
64,251.5,238.8,1.084
65,251.5,238.8,1.082
66,251.4,238.9,1.085
67,251.6,239.0,1.08
68,251.4,239.2,1.088
69,251.3,239.2,1.082
70,251.3,239.1,1.089
71,251.7,239.3,1.081
72,251.6,239.4,1.081
73,251.5,239.4,1.083
74,251.6,239.2,1.087
75,251.5,239.3,1.081
76,251.4,239.5,1.103
77,251.6,239.5,1.08
78,251.4,239.7,1.1
79,251.3,239.5,1.092
80,251.4,239.6,1.096
81,251.8,239.7,1.084
82,251.8,239.9,1.096
83,251.8,239.9,1.079
84,251.9,239.7,1.089
85,251.7,239.8,1.078
86,251.4,239.7,1.093
87,251.7,239.8,1.083
88,251.8,239.7,1.076
89,251.6,239.8,1.082
90,251.6,239.7,1.08
91,251.8,239.8,1.156
92,252.3,240.0,1.076
93,252.1,239.9,1.075
94,252.0,239.9,1.078
95,251.6,239.9,1.077
96,251.6,239.9,1.08
97,251.7,239.7,1.079
98,251.6,239.7,1.075
99,251.3,239.8,1.081
100,251.4,239.9,1.088
101,251.6,239.7,1.082
102,251.5,239.7,1.074
103,251.4,239.8,1.075
104,251.6,239.9,1.077
105,251.2,239.8,1.082
106,251.2,239.9,1.08
107,251.1,239.9,1.075
108,251.0,239.9,1.078
109,250.8,239.9,1.088
110,251.0,239.8,1.082
111,251.2,239.7,1.077
112,251.1,239.8,1.084
113,251.3,240.0,1.082
114,251.5,239.8,1.079
115,251.2,239.7,1.086
116,251.1,239.9,1.078
117,251.1,239.9,1.091
118,251.1,240.0,1.077
119,250.9,239.7,1.105
120,251.1,240.0,1.079
121,251.3,239.8,1.102
122,251.3,240.0,1.085
123,251.3,239.8,1.093
124,251.4,239.9,1.076
125,251.2,239.8,1.086
126,251.2,240.1,1.074
127,251.2,239.9,1.076
128,251.0,240.1,1.08
129,250.8,239.9,1.087
130,251.1,240.1,1.082
131,251.2,240.0,1.075
132,251.2,239.8,1.074
133,251.1,240.1,1.075
134,251.3,239.9,1.077
135,251.1,240.0,1.077
136,250.9,240.2,1.08
137,251.0,239.9,1.075
138,250.8,240.0,1.084
139,250.8,240.1,1.079
140,250.9,240.2,1.083
141,251.3,240.0,1.076
142,251.1,240.1,1.079
143,251.2,239.9,1.094
144,251.5,240.1,1.089
145,251.5,239.8,1.089
146,251.3,240.1,1.093
147,251.4,239.9,1.075
148,251.2,240.2,1.082
149,251.2,239.8,1.086
150,251.2,240.1,1.083
151,251.5,240.1,1.082
152,251.3,239.9,1.084
153,251.9,240.1,1.096
154,252.1,240.1,1.091
155,252.0,239.9,1.08
156,251.8,239.9,1.102
157,252.0,240.1,1.079
158,251.9,240.1,1.098
159,251.7,239.8,1.085
160,251.7,239.8,1.093
161,252.0,240.1,1.08
162,251.7,239.8,1.088
163,251.7,239.8,1.088
164,251.8,240.0,1.083
165,251.7,240.0,1.079
166,251.5,239.7,1.082
