Time (s),Power (W),Voltage (V),Amps (A)
0,251.9,240.2,1.078
1,251.7,240.1,1.091
2,251.7,240.3,1.082
3,251.8,240.3,1.085
4,251.9,240.3,1.076
5,251.8,240.2,1.12
6,252.1,240.4,1.075
7,251.8,240.2,1.095
8,251.7,240.4,1.078
9,251.5,240.4,1.111
10,251.7,240.3,1.081
11,251.6,240.1,1.101
12,251.7,240.0,1.09
13,251.8,240.2,1.102
14,252.0,240.3,1.079
15,251.8,240.3,1.109
16,252.1,240.3,1.079
17,251.9,240.1,1.079
18,251.9,240.4,1.083
19,251.8,240.3,1.079
20,251.8,240.3,1.087
21,251.6,240.2,1.087
22,251.7,240.0,1.085
23,251.8,240.2,1.088
24,252.0,240.3,1.079
25,251.7,240.3,1.108
26,251.9,240.6,1.079
27,251.8,240.3,1.08
28,251.6,240.1,1.078
29,251.6,240.3,1.073
30,251.6,240.3,1.081
31,251.5,240.2,1.093
32,251.5,240.3,1.079
33,251.7,240.2,1.078
34,251.8,240.3,1.078
35,251.8,240.1,1.105
36,251.9,240.2,1.077
37,251.7,240.2,1.073
38,251.4,240.1,1.08
39,251.4,240.2,1.084
40,251.5,240.0,1.086
41,251.6,240.2,1.093
42,251.6,240.2,1.084
43,251.8,240.0,1.079
44,251.8,240.2,1.083
45,251.7,240.1,1.118
46,252.1,240.0,1.08
47,252.1,240.2,1.076
48,251.8,240.1,1.088
49,251.9,240.1,1.08
50,251.8,240.1,1.09
51,251.7,240.3,1.08
52,251.7,240.0,1.096
53,258.4,240.3,1.081
54,251.7,240.3,1.099
55,251.6,240.1,1.127
56,251.8,240.3,1.101
57,251.9,240.3,1.082
58,251.7,240.1,1.089
59,251.7,240.3,1.079
60,251.7,240.2,1.097
61,251.8,240.3,1.084
62,251.9,240.3,1.086
63,252.1,240.3,1.09
64,252.3,240.4,1.08
65,252.2,240.3,1.116
66,252.4,240.5,1.08
67,252.3,240.3,1.081
68,252.2,240.4,1.081
69,252.1,240.4,1.083
70,252.1,240.3,1.079
71,251.9,240.3,1.091
72,251.9,240.3,1.089
73,252.1,240.5,1.087
74,252.3,240.4,1.086
75,252.1,240.4,1.113
76,252.3,240.5,1.092
77,252.4,240.4,1.078
78,252.3,240.3,1.086
79,252.2,240.4,1.079
80,252.2,240.3,1.081
81,252.0,240.3,1.086
82,252.1,240.4,1.085
83,252.3,240.4,1.083
84,252.3,240.3,1.076
85,252.1,240.3,1.117
86,252.2,240.2,1.08
87,252.1,240.4,1.084
88,251.9,240.3,1.076
89,251.8,240.3,1.082
90,251.9,240.1,1.08
91,251.7,240.3,1.106
92,251.9,240.2,1.078
93,252.1,240.4,1.08
94,252.1,240.3,1.08
95,252.0,240.3,1.126
96,252.3,240.4,1.079
97,252.1,240.5,1.085
98,251.9,240.3,1.078
99,251.8,240.3,1.083
100,251.8,240.3,1.089
101,251.7,240.1,1.094
102,251.6,240.3,1.076
103,251.7,240.3,1.081
104,251.8,240.4,1.076
105,251.6,240.2,1.115
106,251.7,240.1,1.081
107,251.6,240.2,1.085
108,251.7,240.2,1.098
109,252.0,240.2,1.087
110,252.1,240.3,1.089
111,252.1,240.3,1.092
112,252.2,240.2,1.094
113,252.7,240.4,1.093
114,252.9,240.3,1.086
115,252.8,240.3,1.132
116,253.1,240.4,1.088
117,253.0,240.5,1.086
118,253.0,240.3,1.097
119,253.2,240.1,1.095
120,253.3,240.4,1.097
121,253.3,240.2,1.096
122,253.3,240.3,1.09
123,253.6,240.4,1.088
124,253.6,240.3,1.093
125,253.7,240.2,1.131
126,253.8,240.2,1.091
127,253.7,240.2,1.093
128,253.6,240.1,1.098
129,253.6,240.3,1.086
130,253.5,240.1,1.087
131,253.4,240.3,1.1
132,253.3,240.2,1.093
133,253.6,240.2,1.091
134,253.7,240.2,1.089
135,253.6,239.9,1.13
136,253.7,240.2,1.084
137,253.6,240.0,1.086
138,253.5,240.2,1.097
139,253.5,239.9,1.086
140,254.1,240.3,1.09
141,253.8,240.2,1.099
142,253.7,240.2,1.097
143,254.0,240.1,1.098
144,254.1,240.2,1.089
145,253.9,240.1,1.132
146,254.0,240.2,1.088
147,253.6,240.1,1.082
148,253.5,240.2,1.082
149,253.2,239.9,1.088
150,253.2,240.1,1.081
151,252.9,239.9,1.088
152,252.8,240.1,1.081
153,252.9,239.9,1.093
154,252.8,240.1,1.088
155,252.7,240.0,1.136
156,252.8,240.1,1.079
157,252.5,240.1,1.094
158,252.4,240.0,1.078
159,252.3,240.1,1.087
160,252.2,240.0,1.086
161,252.2,240.2,1.082
162,252.1,240.0,1.089
163,252.5,239.9,1.079
164,252.4,240.1,1.079
165,252.3,239.7,1.121
166,252.5,239.8,1.08
167,252.3,239.9,1.087
168,252.2,240.0,1.08
169,252.2,240.1,1.076
170,252.1,240.1,1.08
171,251.9,239.9,1.08
172,251.8,240.0,1.09
173,252.2,239.7,1.085
174,252.3,239.9,1.08
175,252.2,239.7,1.13
176,252.4,240.0,1.079
177,252.3,239.9,1.091
178,252.1,239.9,1.102
179,252.4,239.9,1.083
180,252.2,239.8,1.085
181,252.1,240.0,1.094
182,252.0,239.8,1.081
183,252.3,239.9,1.079
184,252.3,239.8,1.079
185,252.2,239.7,1.134
186,252.3,239.9,1.081
187,252.1,239.7,1.08
188,251.9,239.9,1.09
189,252.0,239.8,1.08
190,251.9,240.0,1.078
191,251.8,239.7,1.091
192,251.6,239.9,1.086
193,252.0,239.8,1.081
194,251.9,239.9,1.082
195,251.8,239.7,1.133
196,252.0,239.8,1.084
197,251.9,240.0,1.085
198,251.7,240.0,1.086
199,251.8,239.9,1.085
200,251.7,240.0,1.096
201,251.7,240.0,1.092
202,251.6,239.8,1.139
203,259.2,239.8,1.077
204,251.2,240.0,1.098
205,251.3,239.9,1.145
206,251.6,239.9,1.08
207,251.5,240.0,1.089
208,251.5,240.0,1.08
209,251.5,239.8,1.085
210,251.8,239.8,1.078
211,251.9,239.8,1.083
212,251.8,240.0,1.081
213,252.2,239.8,1.084
214,252.1,239.8,1.078
215,252.1,239.9,1.149
216,252.3,239.6,1.08
217,252.0,239.6,1.085
218,251.9,239.9,1.085
219,251.9,239.9,1.086
220,251.8,239.8,1.081
221,251.6,239.8,1.09
222,251.5,239.8,1.082
223,251.8,240.0,1.088
224,251.9,239.9,1.094
225,251.8,239.9,1.129
226,252.0,239.7,1.078
227,251.8,239.8,1.081
228,251.7,239.9,1.079
229,251.7,240.0,1.083
230,251.7,239.9,1.082
231,251.5,239.7,1.089
232,251.5,239.8,1.083
233,251.8,240.1,1.084
234,251.8,240.1,1.078
235,251.5,239.9,1.127
236,251.7,240.0,1.081
237,251.5,240.2,1.077
238,251.4,240.0,1.079
239,251.4,240.1,1.09
240,251.5,240.2,1.085
241,251.5,240.1,1.095
242,251.5,240.0,1.082
243,251.8,240.2,1.097
244,251.9,240.2,1.081
245,251.9,240.0,1.152
246,252.1,240.3,1.083
247,252.0,240.1,1.102
248,252.0,240.3,1.079
249,252.0,240.0,1.082
250,252.0,240.3,1.078
251,251.8,240.1,1.085
252,251.7,240.3,1.084
253,252.1,240.1,1.084
254,252.1,240.2,1.075
255,251.9,240.0,1.129
256,252.1,240.1,1.081
257,252.7,240.3,1.086
258,252.5,240.0,1.082
259,252.4,240.1,1.08
260,252.3,240.0,1.081
261,252.1,240.2,1.098
262,252.1,240.0,1.096
