Time (s),Power (W),Voltage (V),Amps (A)
0,259.2,239.1,1.088
1,251.5,239.0,1.091
2,251.4,239.0,1.1
3,251.5,238.8,1.079
4,251.4,238.8,1.096
5,251.5,239.0,1.101
6,251.5,239.0,1.123
7,251.7,238.9,1.091
8,251.7,239.2,1.094
9,251.6,239.1,1.083
10,251.9,239.0,1.092
11,251.8,239.0,1.085
12,251.6,239.1,1.108
13,251.8,239.0,1.085
14,251.6,239.0,1.093
15,251.7,239.2,1.106
16,251.6,239.2,1.138
17,252.0,238.9,1.08
18,251.8,238.8,1.089
19,251.7,239.0,1.081
20,251.9,239.0,1.084
21,251.8,238.7,1.084
22,251.7,238.7,1.109
23,251.8,238.9,1.079
24,251.5,238.9,1.086
25,251.6,238.8,1.111
26,251.6,238.7,1.113
27,251.9,238.8,1.082
28,251.7,238.9,1.085
29,251.6,238.9,1.09
30,252.0,238.8,1.084
31,251.8,238.6,1.086
32,251.7,238.6,1.107
33,251.9,238.6,1.079
34,251.9,238.6,1.085
35,251.8,238.6,1.106
36,251.9,238.7,1.123
37,252.1,238.7,1.088
38,251.9,238.7,1.087
39,251.7,238.4,1.085
40,251.9,238.4,1.094
41,251.7,238.6,1.092
42,251.6,238.6,1.098
43,251.5,238.7,1.08
44,251.4,238.6,1.083
45,251.3,238.7,1.109
46,251.4,238.5,1.11
47,251.6,238.7,1.081
48,251.5,239.0,1.089
49,251.4,238.8,1.083
50,251.7,239.0,1.078
51,251.5,238.9,1.102
52,251.8,238.7,1.099
53,251.9,238.9,1.092
54,252.0,238.9,1.086
55,252.0,239.1,1.134
56,252.2,239.1,1.115
57,252.6,239.0,1.09
58,252.6,239.2,1.087
59,252.5,238.9,1.103
60,252.9,239.1,1.093
61,252.8,239.1,1.1
62,252.8,239.0,1.102
63,252.9,239.1,1.087
64,252.9,239.0,1.092
65,253.0,239.2,1.119
66,253.1,239.1,1.115
67,253.3,239.2,1.092
68,253.2,239.1,1.085
69,253.0,239.2,1.088
70,253.2,238.9,1.091
71,253.1,239.2,1.106
72,253.0,239.0,1.111
73,253.1,239.1,1.095
