Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
15,4.784,1830.0,19.08,3060.0,100.0,0.0,0.0,0.0,4.784,188.66,1157.01,1154.34,false
16,4.787,1976.0,20.56,3058.0,100.0,0.0,0.0,0.0,4.787,185.15,1143.15,1144.34,false
17,4.785,1834.0,23.7,3062.0,100.0,0.0,0.0,0.0,4.785,192.76,1145.97,1151.94,false
18,4.767,1887.0,28.42,3065.0,100.0,0.0,0.0,0.0,4.767,185.07,1143.56,1148.59,false
19,4.782,1816.0,23.06,3062.0,100.0,0.0,0.0,0.0,4.782,188.76,1142.47,1137.93,false
20,4.869,1966.0,32.99,3057.0,100.0,0.0,0.0,0.0,4.869,190.32,1154.58,1156.48,false
21,4.785,1892.0,22.7,3062.0,100.0,0.0,0.0,0.0,4.785,188.93,1141.21,1147.5,false
22,4.822,1956.0,18.85,3055.0,100.0,0.0,0.0,0.0,4.822,186.47,1149.73,1144.15,false
23,4.815,1814.0,22.22,3061.0,100.0,0.0,0.0,0.0,4.815,194.6,1142.57,1151.11,false
24,4.83,1791.0,20.35,3060.0,100.0,0.0,0.0,0.0,4.83,188.56,1148.81,1145.66,false
25,4.802,1919.0,22.44,3062.0,100.0,0.0,0.0,0.0,4.802,184.53,1156.63,1156.52,false
26,4.81,1919.0,20.45,3058.0,100.0,0.0,0.0,0.0,4.81,183.69,1145.98,1137.11,false
27,4.828,1875.0,24.3,3060.0,100.0,0.002,715.0,0.51,4.83,190.19,1147.26,1150.98,false
28,4.821,1836.0,23.16,3062.0,100.0,0.0,0.0,0.0,4.821,192.05,1150.85,1151.18,false
29,4.86,1957.0,19.7,3055.0,100.0,0.0,0.0,0.0,4.86,186.51,1144.8,1152.22,false
30,4.811,1821.0,20.77,3058.0,100.0,0.0,0.0,0.0,4.811,161.78,1146.18,1143.43,false
31,4.834,1905.0,19.28,3055.0,100.0,0.0,0.0,0.0,4.834,178.12,1145.31,1143.81,false
32,4.865,1948.0,29.49,3060.0,100.0,0.0,0.0,0.0,4.865,189.36,1141.13,1151.51,false
33,4.828,1836.0,19.1,3058.0,100.0,0.0,0.0,0.0,4.828,185.39,1144.31,1147.15,false
34,4.826,1869.0,19.03,3059.0,100.0,0.0,0.0,0.0,4.826,191.48,1149.72,1148.72,false
35,4.825,1811.0,24.11,3063.0,100.0,0.0,709.0,0.22,4.825,194.51,1139.74,1142.65,false
36,4.842,1840.0,22.93,3062.0,100.0,0.0,0.0,0.0,4.842,190.08,1155.34,1151.46,false
37,4.856,1989.0,24.4,3058.0,100.0,0.0,709.0,0.22,4.856,188.91,1145.24,1159.19,false
38,4.797,1868.0,23.22,3065.0,100.0,0.0,0.0,0.0,4.797,181.44,1144.98,1137.66,false
39,4.841,1901.0,22.09,3060.0,100.0,0.0,0.0,0.0,4.841,189.53,1149.33,1156.87,false
40,4.851,1889.0,20.39,3058.0,100.0,0.0,0.0,0.0,4.851,189.1,1148.89,1144.66,false
41,4.84,1989.0,17.86,3055.0,100.0,0.0,0.0,0.0,4.84,186.27,1133.86,1147.41,false
42,4.896,1913.0,24.4,3055.0,100.0,0.0,712.0,0.31,4.896,189.15,1146.19,1143.44,false
43,4.861,1858.0,22.96,3059.0,100.0,0.0,0.0,0.0,4.861,190.61,1152.4,1143.33,false
44,4.845,1792.0,22.89,3062.0,100.0,0.0,0.0,0.0,4.845,194.11,1140.68,1153.14,false
45,4.832,1972.0,22.58,3060.0,100.0,0.0,0.0,0.0,4.832,185.0,1154.18,1144.76,false
46,4.856,1972.0,18.55,3055.0,100.0,0.0,0.0,0.0,4.856,184.04,1134.29,1154.22,false
47,4.845,1908.0,21.03,3059.0,100.0,0.0,0.0,0.0,4.845,189.44,1143.12,1139.55,false
48,4.851,1840.0,22.7,3060.0,100.0,0.0,0.0,0.0,4.851,189.98,1149.01,1154.2,false
49,4.878,1871.0,19.47,3056.0,100.0,0.0,0.0,0.0,4.878,186.43,1144.1,1149.06,false
50,4.916,1835.0,35.59,3059.0,100.0,0.0,0.0,0.0,4.916,192.55,1146.08,1149.17,false
51,4.877,1852.0,21.14,3056.0,100.0,0.0,713.0,0.31,4.877,188.69,1146.61,1146.3,false
52,4.862,1893.0,20.96,3057.0,100.0,0.0,0.0,0.0,4.862,187.69,1143.7,1144.61,false
53,4.893,1840.0,21.09,3056.0,100.0,0.0,0.0,0.0,4.893,190.85,1141.95,1150.92,false
54,4.874,1788.0,21.87,3061.0,100.0,0.0,0.0,0.0,4.874,195.0,1138.62,1150.57,false
55,4.866,1940.0,16.91,3055.0,100.0,0.0,0.0,0.0,4.866,184.86,1152.08,1147.33,false
56,4.864,1846.0,17.14,3056.0,100.0,0.0,0.0,0.0,4.864,188.75,1141.93,1143.31,false
57,4.877,1911.0,18.69,3055.0,100.0,0.0,0.0,0.0,4.877,186.64,1138.72,1151.94,false
58,4.845,1850.0,24.83,3062.0,100.0,0.0,710.0,0.21,4.845,192.98,1146.63,1143.57,false
59,4.875,1976.0,18.67,3055.0,100.0,0.0,0.0,0.0,4.875,185.08,1140.09,1149.3,false
60,4.863,1954.0,16.85,3055.0,100.0,0.0,0.0,0.0,4.863,185.81,1145.28,1144.98,false
61,4.816,1848.0,18.72,3057.0,100.0,0.0,0.0,0.0,4.816,152.25,1136.0,1142.17,false
62,4.83,1806.0,22.81,3066.0,100.0,0.0,0.0,0.0,4.83,181.39,1151.88,1155.14,false
63,4.827,1887.0,24.52,3062.0,100.0,0.0,0.0,0.0,4.827,191.46,1138.49,1142.17,false
64,4.884,1826.0,21.59,3058.0,100.0,0.0,0.0,0.0,4.884,191.91,1149.98,1150.89,false
65,4.896,1962.0,20.97,3056.0,100.0,0.0,0.0,0.0,4.896,185.37,1148.16,1143.25,false
66,4.946,1966.0,27.78,3055.0,100.0,0.0,0.0,0.0,4.946,188.53,1140.82,1151.27,false
67,5.262,2015.0,70.59,3054.0,100.0,0.0,709.0,0.22,5.262,193.19,1137.59,1157.94,false
68,4.853,1889.0,24.39,3061.0,100.0,0.0,712.0,0.32,4.853,188.72,1152.28,1146.23,false
69,4.888,1804.0,21.46,3061.0,100.0,0.0,0.0,0.0,4.888,195.1,1149.18,1148.95,false
70,4.855,1945.0,22.8,3060.0,100.0,0.0,0.0,0.0,4.855,186.91,1141.22,1147.34,false
71,4.885,1916.0,18.68,3055.0,100.0,0.0,0.0,0.0,4.885,185.03,1151.2,1147.31,false
72,4.889,1933.0,19.68,3056.0,100.0,0.0,0.0,0.0,4.889,186.22,1139.67,1147.51,false
73,4.89,1871.0,21.98,3059.0,100.0,0.0,0.0,0.0,4.89,189.03,1147.87,1145.7,false
74,4.886,1811.0,21.8,3060.0,100.0,0.0,0.0,0.0,4.886,192.28,1145.27,1149.7,false
75,4.869,1933.0,19.23,3057.0,100.0,0.0,0.0,0.0,4.869,187.54,1142.58,1141.4,false
76,4.833,1849.0,20.8,3062.0,100.0,0.0,0.0,0.0,4.833,189.74,1145.67,1147.71,false
77,4.876,1862.0,20.24,3057.0,100.0,0.0,0.0,0.0,4.876,186.57,1141.86,1149.69,false
78,4.888,1934.0,20.54,3057.0,100.0,0.0,0.0,0.0,4.888,188.87,1141.95,1147.92,false
79,4.859,1814.0,23.39,3061.0,100.0,0.0,0.0,0.0,4.859,188.02,1146.06,1146.52,false
80,4.924,1911.0,31.44,3058.0,100.0,0.0,0.0,0.0,4.924,192.52,1141.99,1141.99,false
81,4.879,1876.0,20.62,3059.0,100.0,0.0,0.0,0.0,4.879,186.89,1143.59,1153.82,false
82,4.895,1835.0,22.01,3059.0,100.0,0.0,714.0,0.41,4.895,190.87,1147.62,1147.27,false
83,4.898,1855.0,20.54,3057.0,100.0,0.0,0.0,0.0,4.898,189.31,1141.06,1151.31,false
84,4.911,1766.0,22.37,3060.0,100.0,0.0,0.0,0.0,4.911,197.01,1144.77,1149.15,false
85,4.887,1839.0,20.1,3059.0,100.0,0.0,0.0,0.0,4.887,189.36,1143.08,1150.16,false
86,4.903,1810.0,19.59,3058.0,100.0,0.0,0.0,0.0,4.903,190.06,1149.67,1150.08,false
87,4.865,1905.0,20.93,3061.0,100.0,0.0,0.0,0.0,4.865,185.2,1146.8,1140.38,false
88,4.896,1957.0,18.32,3055.0,100.0,0.0,0.0,0.0,4.896,185.62,1131.51,1153.68,false
89,4.888,1833.0,20.21,3060.0,100.0,0.0,0.0,0.0,4.888,191.06,1152.98,1138.85,false
90,4.902,1886.0,20.11,3055.0,100.0,0.0,0.0,0.0,4.902,191.09,1136.15,1153.79,false
91,4.892,1885.0,21.27,3057.0,100.0,0.0,0.0,0.0,4.892,183.98,1147.22,1150.19,false
92,4.872,1842.0,19.43,3057.0,100.0,0.0,0.0,0.0,4.872,155.88,1146.78,1145.47,false
93,4.85,1867.0,24.82,3063.0,100.0,0.0,0.0,0.0,4.85,186.31,1145.22,1149.27,false
94,4.889,1891.0,21.89,3058.0,100.0,0.0,0.0,0.0,4.889,192.73,1145.62,1144.18,false
95,4.899,1802.0,21.65,3060.0,100.0,0.0,0.0,0.0,4.899,193.93,1145.13,1152.78,false
96,4.854,1886.0,22.16,3063.0,100.0,0.0,0.0,0.0,4.854,185.6,1150.54,1147.71,false
97,4.861,1914.0,19.98,3061.0,100.0,0.0,0.0,0.0,4.861,184.05,1144.84,1151.09,false
98,4.896,1959.0,23.97,3058.0,100.0,0.0,713.0,0.31,4.896,187.05,1142.23,1147.54,false
99,4.901,1966.0,18.96,3055.0,100.0,0.0,0.0,0.0,4.901,188.81,1143.81,1144.61,false
100,4.896,1930.0,18.49,3055.0,100.0,0.0,0.0,0.0,4.896,186.89,1142.34,1149.0,false
101,4.902,1841.0,21.94,3058.0,100.0,0.0,0.0,0.0,4.902,190.93,1143.75,1147.9,false
102,4.884,1853.0,21.89,3059.0,100.0,0.0,0.0,0.0,4.884,187.09,1141.78,1140.81,false
103,4.884,1891.0,20.68,3061.0,100.0,0.0,0.0,0.0,4.884,184.85,1144.12,1153.23,false
104,4.891,1887.0,20.03,3056.0,100.0,0.0,0.0,0.0,4.891,186.62,1149.88,1140.48,false
105,4.913,1846.0,20.11,3057.0,100.0,0.0,0.0,0.0,4.913,191.21,1142.96,1150.42,false
106,4.876,1828.0,24.34,3065.0,100.0,0.0,0.0,0.0,4.876,190.29,1145.9,1151.03,false
107,4.877,1832.0,19.77,3063.0,100.0,0.0,0.0,0.0,4.877,184.21,1140.57,1150.85,false
108,4.908,1956.0,19.05,3055.0,100.0,0.0,0.0,0.0,4.908,187.52,1150.4,1138.28,false
109,4.923,1942.0,27.91,3058.0,100.0,0.0,0.0,0.0,4.923,186.79,1141.89,1156.95,false
110,4.858,1928.0,23.41,3061.0,100.0,0.0,0.0,0.0,4.858,190.81,1149.13,1146.01,false
111,4.903,1906.0,18.42,3056.0,100.0,0.0,0.0,0.0,4.903,189.48,1131.7,1145.51,false
112,4.923,1967.0,18.52,3055.0,100.0,0.0,0.0,0.0,4.923,187.54,1149.86,1139.44,false
113,4.918,1944.0,18.87,3055.0,100.0,0.0,0.0,0.0,4.918,189.08,1144.33,1157.87,false
114,4.902,1842.0,23.06,3058.0,100.0,0.0,713.0,0.31,4.902,190.94,1137.52,1140.45,false
115,4.887,1826.0,22.87,3060.0,100.0,0.0,0.0,0.0,4.887,191.53,1156.78,1153.04,false
116,5.109,1862.0,27.85,3060.0,100.0,0.0,0.0,0.0,5.109,194.01,1134.82,1151.65,false
117,4.821,1926.0,21.2,3063.0,100.0,0.0,0.0,0.0,4.821,188.14,1153.21,1145.63,false
118,4.892,1915.0,22.57,3060.0,100.0,0.0,0.0,0.0,4.892,186.67,1140.74,1148.68,false
119,4.893,1922.0,20.48,3057.0,100.0,0.0,0.0,0.0,4.893,189.07,1146.28,1142.48,false
120,4.919,1919.0,21.9,3056.0,100.0,0.0,0.0,0.0,4.919,187.18,1143.86,1142.35,false
121,4.905,1855.0,22.6,3060.0,100.0,0.0,0.0,0.0,4.905,190.43,1144.91,1151.09,false
122,4.901,1875.0,20.76,3057.0,100.0,0.0,0.0,0.0,4.901,180.55,1147.38,1149.63,false
123,4.868,1873.0,21.23,3057.0,100.0,0.0,0.0,0.0,4.868,159.57,1136.21,1149.27,false
124,4.952,1871.0,28.96,3059.0,100.0,0.0,0.0,0.0,4.952,191.29,1157.26,1148.93,false
125,4.917,1929.0,19.29,3055.0,100.0,0.0,0.0,0.0,4.917,189.77,1134.19,1144.88,false
126,4.93,1936.0,18.81,3055.0,100.0,0.0,0.0,0.0,4.93,187.33,1149.43,1148.19,false
127,4.916,1977.0,19.34,3055.0,100.0,0.0,714.0,0.41,4.916,189.05,1133.25,1147.78,false
128,4.912,1963.0,18.52,3055.0,100.0,0.0,0.0,0.0,4.912,187.17,1151.2,1138.99,false
129,4.921,1833.0,19.65,3057.0,100.0,0.0,0.0,0.0,4.921,190.42,1140.76,1154.16,false
130,4.901,1830.0,24.51,3061.0,100.0,0.0,0.0,0.0,4.901,196.6,1139.64,1149.44,false
131,4.917,1810.0,23.09,3062.0,100.0,0.0,0.0,0.0,4.917,194.54,1154.38,1153.06,false
132,4.924,1807.0,22.38,3059.0,100.0,0.0,0.0,0.0,4.924,193.43,1150.91,1149.53,false
133,4.9,1870.0,21.05,3061.0,100.0,0.0,0.0,0.0,4.9,186.12,1142.64,1146.22,false
134,4.888,1898.0,22.63,3060.0,100.0,0.0,0.0,0.0,4.888,186.26,1138.98,1146.65,false
135,4.909,1820.0,23.96,3060.0,100.0,0.0,0.0,0.0,4.909,192.4,1156.6,1150.67,false
136,4.882,1840.0,22.24,3060.0,100.0,0.0,0.0,0.0,4.882,192.76,1141.05,1140.33,false
137,4.874,1833.0,16.86,3059.0,100.0,0.0,0.0,0.0,4.874,191.24,1152.77,1155.12,false
138,4.939,1706.0,19.72,3063.0,100.0,0.0,0.0,0.0,4.939,196.96,1144.14,1157.45,false
139,4.952,1941.0,28.58,3056.0,100.0,0.0,0.0,0.0,4.952,192.96,1143.36,1146.6,false
140,4.94,1959.0,21.36,3055.0,100.0,0.002,714.0,0.73,4.942,188.51,1143.86,1148.97,false
141,4.921,1958.0,19.2,3055.0,100.0,0.0,0.0,0.0,4.921,190.75,1142.41,1148.62,false
142,4.922,1839.0,22.26,3060.0,100.0,0.0,0.0,0.0,4.922,193.93,1150.33,1149.2,false
143,4.897,1825.0,25.31,3061.0,100.0,0.0,0.0,0.0,4.897,195.69,1144.77,1144.76,false
144,4.923,1967.0,19.11,3055.0,100.0,0.0,0.0,0.0,4.923,187.39,1140.09,1149.95,false
145,4.893,1919.0,22.8,3059.0,100.0,0.0,0.0,0.0,4.893,191.08,1143.15,1145.3,false
146,4.924,1905.0,19.82,3055.0,100.0,0.0,712.0,0.32,4.924,187.92,1145.4,1140.91,false
147,4.921,1950.0,18.65,3055.0,100.0,0.0,0.0,0.0,4.921,188.94,1140.17,1153.09,false
148,4.903,1813.0,23.29,3059.0,100.0,0.0,0.0,0.0,4.903,193.49,1141.04,1144.35,false
149,4.866,1905.0,23.98,3061.0,100.0,0.0,0.0,0.0,4.866,187.62,1142.63,1141.06,false
150,4.919,1804.0,21.74,3059.0,100.0,0.0,0.0,0.0,4.919,195.35,1150.36,1153.01,false
151,4.927,1918.0,18.73,3055.0,100.0,0.0,0.0,0.0,4.927,188.47,1140.15,1151.64,false
152,4.918,1963.0,18.68,3055.0,100.0,0.0,0.0,0.0,4.918,191.43,1143.94,1145.19,false
153,4.93,1941.0,20.23,3055.0,100.0,0.0,0.0,0.0,4.93,178.89,1141.1,1146.94,false
154,4.878,1873.0,21.68,3060.0,100.0,0.0,0.0,0.0,4.878,162.53,1146.79,1146.48,false
155,4.92,1916.0,22.56,3057.0,100.0,0.0,0.0,0.0,4.92,192.87,1140.08,1144.96,false
156,4.922,1928.0,21.76,3058.0,100.0,0.0,0.0,0.0,4.922,189.7,1154.67,1148.44,false
157,4.897,1889.0,21.85,3060.0,100.0,0.0,0.0,0.0,4.897,187.94,1146.4,1148.62,false
158,4.88,1915.0,20.33,3059.0,100.0,0.0,0.0,0.0,4.88,191.07,1140.45,1144.5,false
159,4.947,1854.0,21.26,3056.0,100.0,0.0,0.0,0.0,4.947,191.3,1150.11,1147.89,false
160,4.911,1822.0,21.34,3058.0,100.0,0.0,0.0,0.0,4.911,193.93,1140.87,1147.21,false
161,4.936,1901.0,20.08,3055.0,100.0,0.0,0.0,0.0,4.936,189.73,1149.38,1137.31,false
162,5.043,1928.0,34.9,3055.0,100.0,0.003,713.0,0.63,5.046,196.63,1143.62,1152.7,false
163,4.934,1822.0,20.19,3057.0,100.0,0.0,0.0,0.0,4.934,191.28,1142.88,1152.81,false
164,4.925,1824.0,21.64,3059.0,100.0,0.0,0.0,0.0,4.925,197.09,1143.22,1151.07,false
165,4.925,1830.0,22.7,3058.0,100.0,0.0,0.0,0.0,4.925,195.6,1145.01,1147.13,false
166,4.91,1864.0,20.66,3057.0,100.0,0.0,0.0,0.0,4.91,190.65,1144.12,1140.16,false
167,4.933,1840.0,21.11,3057.0,100.0,0.0,0.0,0.0,4.933,193.76,1143.36,1145.38,false
168,5.006,1900.0,32.08,3054.0,100.0,0.0,0.0,0.0,5.006,195.1,1142.65,1148.81,false
169,4.94,1788.0,22.51,3060.0,100.0,0.0,713.0,0.31,4.94,197.97,1147.39,1152.28,false
170,5.155,1896.0,49.25,3060.0,100.0,0.0,0.0,0.0,5.155,190.95,1154.91,1146.94,false
171,5.022,1920.0,38.73,3059.0,100.0,0.001,708.0,0.22,5.023,192.71,1142.01,1152.25,false
172,4.948,1869.0,28.38,3060.0,100.0,0.0,0.0,0.0,4.948,193.39,1146.29,1157.12,false
173,4.928,1820.0,23.69,3059.0,100.0,0.0,0.0,0.0,4.928,192.92,1154.07,1149.23,false
174,4.9,1861.0,24.45,3061.0,100.0,0.0,0.0,0.0,4.9,189.75,1146.7,1138.46,false
175,4.935,1798.0,24.14,3060.0,100.0,0.0,0.0,0.0,4.935,198.63,1148.27,1148.83,false
176,4.958,1821.0,20.59,3058.0,100.0,0.0,0.0,0.0,4.958,195.22,1152.89,1149.9,false
177,4.953,1898.0,24.93,3056.0,100.0,0.0,710.0,0.22,4.953,194.92,1146.09,1149.39,false
178,4.937,1875.0,19.69,3056.0,100.0,0.0,0.0,0.0,4.937,194.98,1136.92,1154.85,false
179,4.921,1847.0,24.72,3059.0,100.0,0.0,0.0,0.0,4.921,190.49,1152.79,1147.75,false
180,4.929,1853.0,21.67,3058.0,100.0,0.0,0.0,0.0,4.929,196.17,1145.24,1144.18,false
181,4.939,1775.0,22.57,3061.0,100.0,0.0,0.0,0.0,4.939,196.96,1141.34,1149.09,false
182,4.942,1831.0,21.97,3058.0,100.0,0.0,0.0,0.0,4.942,196.88,1153.16,1148.91,false
183,4.97,1812.0,28.17,3060.0,100.0,0.0,0.0,0.0,4.97,196.29,1143.35,1149.41,false
184,4.933,1853.0,20.8,3056.0,100.0,0.0,0.0,0.0,4.933,171.76,1146.9,1147.95,false
185,4.904,1868.0,24.24,3059.0,99.84,0.0,0.0,0.0,4.904,178.7,1143.25,1149.96,false
186,4.921,1802.0,22.88,3063.0,100.0,0.0,712.0,0.32,4.921,186.76,1151.73,1149.49,false
187,4.938,1959.0,20.12,3056.0,100.0,0.0,0.0,0.0,4.938,189.76,1137.59,1149.58,false
188,4.935,1890.0,17.46,3056.0,100.0,0.0,0.0,0.0,4.935,192.86,1152.04,1142.34,false
189,4.941,1879.0,21.07,3056.0,100.0,0.0,0.0,0.0,4.941,191.87,1142.79,1149.57,false
190,4.943,1899.0,19.1,3055.0,100.0,0.0,0.0,0.0,4.943,192.38,1136.89,1146.59,false
191,4.927,1885.0,22.42,3059.0,100.0,0.0,0.0,0.0,4.927,191.42,1152.92,1146.78,false
192,4.916,1829.0,21.43,3062.0,100.0,0.0,0.0,0.0,4.916,188.48,1150.78,1149.41,false
193,4.929,1916.0,23.31,3058.0,100.0,0.0,0.0,0.0,4.929,193.58,1141.3,1147.88,false
194,4.92,1966.0,22.18,3057.0,100.0,0.0,0.0,0.0,4.92,192.07,1142.42,1147.58,false
195,4.952,1960.0,18.93,3055.0,100.0,0.0,0.0,0.0,4.952,190.63,1146.39,1139.0,false
196,4.898,1889.0,23.55,3058.0,100.0,0.0,0.0,0.0,4.898,192.26,1140.92,1146.06,false
197,4.932,1841.0,17.08,3057.0,100.0,0.0,0.0,0.0,4.932,192.75,1146.33,1154.63,false
198,4.897,1867.0,36.63,3063.0,100.0,0.0,0.0,0.0,4.897,194.89,1143.16,1146.4,false
199,4.946,1976.0,18.65,3055.0,100.0,0.0,0.0,0.0,4.946,192.28,1144.85,1146.71,false
200,4.912,1916.0,22.22,3059.0,100.0,0.0,0.0,0.0,4.912,188.7,1149.04,1141.76,false
201,4.956,1971.0,19.62,3055.0,100.0,0.001,714.0,0.41,4.957,191.69,1135.04,1155.62,false
202,4.955,1973.0,19.01,3055.0,100.0,0.0,0.0,0.0,4.955,192.03,1149.76,1140.24,false
203,4.958,1969.0,19.63,3055.0,100.0,0.0,0.0,0.0,4.958,189.45,1136.02,1153.25,false
204,4.912,1951.0,21.83,3059.0,100.0,0.0,0.0,0.0,4.912,190.93,1143.51,1145.05,false
205,4.957,1945.0,19.09,3055.0,100.0,0.0,0.0,0.0,4.957,190.32,1151.5,1145.28,false
206,4.922,1902.0,22.09,3058.0,100.0,0.0,0.0,0.0,4.922,193.49,1143.75,1147.27,false
207,4.92,1782.0,23.56,3061.0,100.0,0.0,0.0,0.0,4.92,199.68,1141.7,1151.6,false
208,4.963,1972.0,19.65,3055.0,100.0,0.0,0.0,0.0,4.963,192.3,1141.43,1142.33,false
209,4.951,1972.0,18.56,3055.0,100.0,0.0,0.0,0.0,4.951,190.57,1144.64,1140.98,false
210,4.958,1948.0,19.07,3055.0,100.0,0.0,0.0,0.0,4.958,191.17,1144.41,1154.24,false
211,4.964,1710.0,21.84,3061.0,100.0,0.0,0.0,0.0,4.964,200.15,1142.09,1149.26,false
212,4.96,1876.0,21.68,3058.0,100.0,0.0,0.0,0.0,4.96,192.69,1148.91,1154.09,false
213,4.944,1934.0,17.14,3055.0,100.0,0.0,0.0,0.0,4.944,190.58,1143.1,1141.18,false
214,4.967,1868.0,19.23,3055.0,100.0,0.0,0.0,0.0,4.967,193.98,1144.22,1154.54,false
215,4.932,1877.0,18.72,3055.0,100.0,0.0,0.0,0.0,4.932,160.7,1137.05,1147.26,false
216,4.933,1816.0,21.77,3058.0,100.0,0.0,0.0,0.0,4.933,190.77,1149.79,1145.81,false
217,4.959,1942.0,23.6,3056.0,100.0,0.0,0.0,0.0,4.959,191.51,1137.39,1148.43,false
218,4.882,1876.0,21.22,3062.0,100.0,0.0,0.0,0.0,4.882,192.19,1149.35,1150.04,false
219,4.967,1986.0,19.29,3055.0,100.0,0.0,0.0,0.0,4.967,192.74,1149.24,1138.67,false
220,4.956,1933.0,18.97,3055.0,100.0,0.0,0.0,0.0,4.956,190.4,1134.26,1155.77,false
221,4.953,1969.0,19.43,3055.0,100.0,0.0,0.0,0.0,4.953,191.54,1148.89,1142.56,false
222,4.967,1861.0,20.67,3056.0,100.0,0.0,0.0,0.0,4.967,193.17,1135.73,1146.29,false
223,4.95,1872.0,21.71,3060.0,100.0,0.0,0.0,0.0,4.95,199.34,1155.51,1144.18,false
224,4.962,1978.0,20.18,3055.0,100.0,0.0,712.0,0.32,4.962,192.27,1131.92,1154.79,false
225,4.957,1929.0,19.12,3055.0,100.0,0.0,0.0,0.0,4.957,194.4,1150.72,1142.49,false
226,4.959,1836.0,21.82,3057.0,100.0,0.0,0.0,0.0,4.959,193.15,1144.13,1151.71,false
227,4.956,1915.0,26.31,3057.0,100.0,0.0,0.0,0.0,4.956,197.01,1143.05,1142.1,false
228,4.994,1863.0,27.67,3059.0,100.0,0.0,0.0,0.0,4.994,199.33,1143.71,1152.6,false
229,4.919,1913.0,22.95,3057.0,100.0,0.0,0.0,0.0,4.919,192.71,1146.15,1144.08,false
230,4.943,1808.0,24.32,3060.0,100.0,0.0,0.0,0.0,4.943,196.85,1142.87,1151.12,false
231,4.923,1787.0,22.8,3063.0,100.0,0.0,0.0,0.0,4.923,192.99,1159.36,1148.9,false
232,4.961,1883.0,22.79,3056.0,100.0,0.0,709.0,0.22,4.961,193.64,1140.57,1146.38,false
233,4.982,1857.0,22.6,3057.0,100.0,0.0,0.0,0.0,4.982,195.08,1148.29,1147.54,false
234,5.253,1842.0,26.45,3054.0,100.0,0.0,0.0,0.0,5.253,200.52,1142.2,1151.49,false
235,4.905,1936.0,25.5,3060.0,100.0,0.0,709.0,0.22,4.905,195.25,1150.12,1145.56,false
236,4.974,1885.0,21.9,3055.0,100.0,0.002,711.0,0.53,4.976,195.62,1137.63,1148.83,false
237,4.959,1815.0,23.39,3059.0,100.0,0.0,0.0,0.0,4.959,196.78,1153.68,1147.5,false
238,4.961,1852.0,20.92,3057.0,100.0,0.0,0.0,0.0,4.961,199.98,1137.32,1144.86,false
239,4.965,1857.0,16.96,3056.0,100.0,0.0,0.0,0.0,4.965,194.44,1151.75,1149.57,false
240,4.936,1892.0,21.9,3059.0,100.0,0.0,710.0,0.22,4.936,197.02,1138.6,1151.99,false
241,4.954,1958.0,18.61,3055.0,100.0,0.0,0.0,0.0,4.954,191.04,1146.45,1140.88,false
242,4.964,1954.0,19.59,3055.0,100.0,0.0,0.0,0.0,4.964,192.17,1141.11,1148.73,false
243,4.989,1853.0,24.39,3057.0,100.0,0.0,0.0,0.0,4.989,197.28,1143.59,1145.68,false
