Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
21,4.813,1800.0,23.5,3062.0,100.0,0.0,0.0,0.0,4.813,188.17,1147.76,1148.15,false
22,4.884,1793.0,32.35,3061.0,100.0,0.0,0.0,0.0,4.884,195.27,1141.81,1149.03,false
23,4.869,1832.0,38.0,3061.0,100.0,0.0,0.0,0.0,4.869,194.93,1147.97,1148.79,false
24,4.825,1823.0,24.58,3061.0,100.0,0.0,708.0,0.22,4.825,190.31,1157.09,1143.79,false
25,4.838,1952.0,19.21,3055.0,100.0,0.0,0.0,0.0,4.838,186.96,1138.25,1150.7,false
26,4.846,1928.0,19.96,3055.0,100.0,0.0,0.0,0.0,4.846,186.82,1144.22,1151.24,false
27,4.787,1779.0,25.65,3066.0,100.0,0.001,712.0,0.54,4.788,186.15,1149.46,1147.23,false
28,4.833,1907.0,22.0,3056.0,100.0,0.0,0.0,0.0,4.833,190.42,1136.56,1147.2,false
29,4.84,1972.0,21.72,3055.0,100.0,0.002,711.0,0.53,4.842,185.34,1148.34,1138.94,false
30,4.8,1809.0,21.74,3061.0,100.0,0.0,0.0,0.0,4.8,162.28,1148.72,1149.29,false
31,4.803,1893.0,21.82,3059.0,100.0,0.0,0.0,0.0,4.803,173.47,1143.87,1142.41,false
32,4.84,1824.0,21.34,3058.0,100.0,0.0,0.0,0.0,4.84,192.81,1142.38,1150.65,false
33,4.812,1925.0,22.67,3060.0,100.0,0.0,0.0,0.0,4.812,185.82,1145.7,1151.59,false
34,4.829,1933.0,20.82,3058.0,100.0,0.0,0.0,0.0,4.829,187.62,1141.38,1145.74,false
35,4.806,1922.0,23.27,3059.0,100.0,0.0,710.0,0.22,4.806,184.69,1137.75,1146.55,false
36,4.838,1872.0,21.78,3057.0,100.0,0.0,0.0,0.0,4.838,188.51,1148.85,1141.69,false
37,4.851,1919.0,20.01,3055.0,100.0,0.0,708.0,0.22,4.851,187.35,1134.94,1151.44,false
38,4.844,1970.0,19.26,3055.0,100.0,0.0,0.0,0.0,4.844,183.54,1146.36,1147.48,false
39,4.822,1894.0,23.1,3061.0,100.0,0.0,0.0,0.0,4.822,189.59,1146.09,1145.99,false
40,4.837,1849.0,22.5,3060.0,100.0,0.0,0.0,0.0,4.837,187.89,1148.4,1150.23,false
41,4.813,1746.0,25.34,3068.0,100.0,0.0,0.0,0.0,4.813,188.89,1147.2,1142.31,false
42,4.855,1823.0,20.99,3058.0,100.0,0.0,0.0,0.0,4.855,188.01,1139.3,1148.66,false
43,4.875,1805.0,20.07,3056.0,100.0,0.0,708.0,0.43,4.875,189.2,1149.22,1152.76,false
44,4.944,1873.0,30.87,3057.0,100.0,0.0,0.0,0.0,4.944,189.72,1147.62,1149.88,false
45,4.841,1842.0,22.29,3060.0,100.0,0.0,0.0,0.0,4.841,189.14,1144.08,1143.38,false
46,4.852,1845.0,22.27,3058.0,100.0,0.0,0.0,0.0,4.852,191.41,1142.48,1149.78,false
47,4.866,1842.0,22.67,3058.0,100.0,0.0,0.0,0.0,4.866,192.48,1138.92,1147.1,false
48,5.091,1985.0,22.76,3052.0,100.0,0.0,0.0,0.0,5.091,194.5,1149.65,1139.4,false
49,4.842,1881.0,22.62,3059.0,100.0,0.0,0.0,0.0,4.842,187.96,1140.02,1147.21,false
50,4.843,1835.0,25.31,3061.0,100.0,0.0,0.0,0.0,4.843,191.54,1149.37,1153.7,false
51,4.852,1950.0,19.28,3056.0,100.0,0.0,0.0,0.0,4.852,187.16,1143.1,1139.26,false
52,5.188,1986.0,78.1,3058.0,100.0,0.0,0.0,0.0,5.188,194.75,1143.68,1156.27,false
53,4.874,1871.0,21.15,3057.0,100.0,0.0,0.0,0.0,4.874,190.14,1146.6,1140.28,false
54,4.899,1877.0,25.04,3056.0,100.0,0.0,0.0,0.0,4.899,189.0,1147.72,1147.7,false
55,4.851,1837.0,23.04,3062.0,100.0,0.0,0.0,0.0,4.851,192.24,1147.57,1148.53,false
56,4.857,1897.0,21.22,3057.0,100.0,0.0,0.0,0.0,4.857,186.24,1142.04,1156.77,false
57,4.852,1888.0,21.5,3058.0,100.0,0.0,0.0,0.0,4.852,187.53,1140.68,1144.52,false
58,4.852,1786.0,26.15,3062.0,99.82,0.0,712.0,0.31,4.852,193.12,1151.12,1149.04,false
59,4.865,1795.0,22.25,3063.0,100.0,0.0,0.0,0.0,4.865,185.65,1147.93,1149.68,false
60,4.841,1765.0,21.8,3064.0,100.0,0.0,0.0,0.0,4.841,180.74,1140.92,1146.73,false
61,4.837,1809.0,21.31,3059.0,100.0,0.0,0.0,0.0,4.837,162.36,1148.02,1139.0,false
62,4.858,1848.0,21.66,3058.0,100.0,0.0,0.0,0.0,4.858,180.75,1145.6,1153.47,false
63,4.842,1860.0,23.6,3060.0,100.0,0.0,0.0,0.0,4.842,186.58,1143.9,1140.36,false
64,4.796,1872.0,23.56,3063.0,100.0,0.0,0.0,0.0,4.796,187.82,1144.97,1148.27,false
65,4.836,1896.0,19.85,3059.0,100.0,0.0,0.0,0.0,4.836,185.15,1140.7,1147.63,false
66,4.868,1823.0,22.94,3058.0,100.0,0.0,712.0,0.32,4.868,190.32,1140.61,1143.76,false
67,4.887,1817.0,24.44,3060.0,100.0,0.0,709.0,0.22,4.887,194.99,1150.63,1150.18,false
68,4.872,1888.0,20.28,3059.0,100.0,0.0,0.0,0.0,4.872,187.07,1137.89,1151.56,false
69,4.886,1895.0,19.88,3056.0,100.0,0.0,0.0,0.0,4.886,186.64,1150.6,1146.27,false
70,4.824,1774.0,26.65,3068.0,100.0,0.0,712.0,0.31,4.824,188.95,1151.31,1143.84,false
71,4.848,1861.0,22.37,3061.0,100.0,0.0,0.0,0.0,4.848,187.86,1138.0,1141.74,false
72,4.866,1805.0,23.69,3062.0,100.0,0.0,0.0,0.0,4.866,193.02,1145.99,1151.83,false
73,4.878,1788.0,21.37,3059.0,100.0,0.0,0.0,0.0,4.878,194.15,1141.61,1153.63,false
74,4.872,1870.0,23.6,3059.0,100.0,0.0,0.0,0.0,4.872,192.14,1150.13,1145.11,false
75,4.9,1745.0,20.85,3060.0,100.0,0.0,0.0,0.0,4.9,189.99,1146.27,1153.67,false
76,4.876,1862.0,22.62,3061.0,100.0,0.0,0.0,0.0,4.876,188.43,1144.35,1147.39,false
77,4.909,1786.0,23.66,3061.0,100.0,0.0,0.0,0.0,4.909,194.23,1141.89,1154.44,false
78,4.921,1972.0,26.73,3055.0,100.0,0.0,708.0,0.22,4.921,189.26,1144.87,1144.91,false
79,4.875,1850.0,24.51,3062.0,100.0,0.0,0.0,0.0,4.875,186.18,1146.96,1148.46,false
80,4.881,1948.0,20.78,3057.0,100.0,0.0,0.0,0.0,4.881,188.93,1145.61,1140.61,false
81,4.835,1957.0,23.24,3061.0,100.0,0.0,0.0,0.0,4.835,185.3,1132.35,1144.33,false
82,4.941,1811.0,39.23,3060.0,100.0,0.0,709.0,0.22,4.941,198.68,1153.03,1156.63,false
83,4.846,1817.0,24.77,3068.0,100.0,0.0,0.0,0.0,4.846,181.49,1142.97,1153.27,false
84,4.884,1878.0,23.32,3060.0,100.0,0.0,709.0,0.22,4.884,192.89,1155.27,1147.72,false
85,4.874,1897.0,19.34,3059.0,100.0,0.0,0.0,0.0,4.874,189.21,1143.68,1146.78,false
86,4.86,1935.0,15.83,3055.0,100.0,0.0,0.0,0.0,4.86,187.46,1142.4,1145.4,false
87,4.898,1834.0,23.06,3058.0,100.0,0.0,0.0,0.0,4.898,190.43,1145.18,1149.3,false
88,4.884,1956.0,19.41,3055.0,100.0,0.0,0.0,0.0,4.884,187.89,1143.55,1136.56,false
89,4.866,1960.0,22.96,3060.0,100.0,0.0,709.0,0.22,4.866,186.3,1140.64,1153.38,false
90,4.886,1849.0,21.26,3059.0,100.0,0.0,0.0,0.0,4.886,191.75,1149.29,1147.57,false
91,4.895,1862.0,20.89,3056.0,100.0,0.0,0.0,0.0,4.895,190.82,1141.48,1138.89,false
92,4.841,1775.0,23.23,3064.0,100.0,0.0,0.0,0.0,4.841,157.31,1144.26,1155.7,false
93,4.88,1810.0,22.1,3059.0,100.0,0.0,0.0,0.0,4.88,190.67,1146.13,1145.8,false
94,4.893,1813.0,23.9,3059.0,100.0,0.0,0.0,0.0,4.893,194.73,1137.3,1149.37,false
95,4.898,1834.0,21.4,3058.0,100.0,0.0,0.0,0.0,4.898,192.34,1153.01,1150.4,false
96,4.878,1886.0,21.87,3059.0,100.0,0.0,0.0,0.0,4.878,188.36,1139.72,1148.53,false
97,4.867,1941.0,21.26,3059.0,100.0,0.0,0.0,0.0,4.867,189.66,1137.99,1146.19,false
98,4.879,1874.0,21.06,3061.0,100.0,0.0,0.0,0.0,4.879,186.87,1153.73,1150.2,false
99,4.856,1921.0,23.86,3060.0,100.0,0.0,0.0,0.0,4.856,188.11,1143.72,1142.81,false
100,4.849,1906.0,25.23,3063.0,100.0,0.0,0.0,0.0,4.849,188.17,1143.56,1148.81,false
101,4.893,1860.0,21.61,3059.0,100.0,0.0,0.0,0.0,4.893,189.39,1141.85,1146.8,false
102,4.9,1962.0,19.39,3055.0,100.0,0.0,0.0,0.0,4.9,188.4,1141.91,1137.9,false
103,4.87,1837.0,22.78,3059.0,100.0,0.0,0.0,0.0,4.87,189.62,1147.04,1150.34,false
104,4.874,1867.0,21.98,3058.0,100.0,0.0,0.0,0.0,4.874,188.39,1142.97,1152.26,false
105,4.91,1940.0,19.39,3055.0,100.0,0.0,0.0,0.0,4.91,189.43,1140.43,1141.49,false
106,4.888,1826.0,23.06,3060.0,100.0,0.0,0.0,0.0,4.888,192.37,1145.43,1147.16,false
107,4.85,1937.0,19.97,3061.0,100.0,0.0,0.0,0.0,4.85,188.48,1139.37,1153.28,false
108,4.864,1864.0,23.38,3064.0,100.0,0.0,0.0,0.0,4.864,184.92,1149.69,1144.49,false
109,4.841,1807.0,26.9,3065.0,100.0,0.0,0.0,0.0,4.841,193.33,1148.58,1148.28,false
110,4.898,1833.0,22.71,3061.0,100.0,0.0,0.0,0.0,4.898,190.38,1148.43,1148.56,false
111,4.898,1938.0,19.08,3055.0,100.0,0.0,0.0,0.0,4.898,187.15,1134.28,1150.53,false
112,4.932,1847.0,37.96,3062.0,100.0,0.0,0.0,0.0,4.932,199.53,1151.45,1147.5,false
113,4.881,1885.0,26.18,3060.0,100.0,0.0,712.0,0.53,4.881,191.12,1149.09,1145.03,false
114,4.877,1926.0,22.5,3059.0,100.0,0.0,0.0,0.0,4.877,187.71,1139.53,1146.86,false
115,4.853,1845.0,25.04,3066.0,100.0,0.0,0.0,0.0,4.853,183.44,1154.68,1147.19,false
116,4.908,1897.0,20.59,3056.0,100.0,0.0,0.0,0.0,4.908,191.43,1143.59,1140.08,false
117,4.883,1933.0,22.74,3059.0,100.0,0.0,0.0,0.0,4.883,191.05,1140.21,1156.38,false
118,4.918,1932.0,19.37,3055.0,100.0,0.0,0.0,0.0,4.918,188.85,1142.55,1142.76,false
119,4.904,1926.0,19.37,3055.0,100.0,0.0,0.0,0.0,4.904,189.09,1143.89,1143.19,false
120,4.894,1960.0,19.93,3056.0,100.0,0.0,0.0,0.0,4.894,187.77,1140.91,1150.0,false
121,4.912,1856.0,22.99,3058.0,100.0,0.0,709.0,0.22,4.912,196.55,1143.74,1145.23,false
122,4.905,1959.0,19.09,3055.0,100.0,0.0,0.0,0.0,4.905,183.18,1141.86,1143.11,false
123,4.869,1910.0,16.86,3055.0,100.0,0.0,0.0,0.0,4.869,159.45,1137.2,1150.34,false
124,4.875,1879.0,19.93,3059.0,100.0,0.0,0.0,0.0,4.875,190.71,1147.96,1144.99,false
125,4.884,1830.0,22.82,3060.0,100.0,0.0,0.0,0.0,4.884,189.88,1144.29,1146.13,false
126,4.911,1835.0,21.55,3058.0,100.0,0.0,0.0,0.0,4.911,190.2,1143.07,1148.83,false
127,4.904,1897.0,18.6,3055.0,100.0,0.0,0.0,0.0,4.904,189.93,1146.04,1145.76,false
128,4.858,1920.0,16.56,3058.0,100.0,0.0,0.0,0.0,4.858,188.34,1139.8,1145.15,false
129,4.863,1868.0,26.46,3062.0,100.0,0.0,712.0,0.32,4.863,193.48,1136.5,1146.38,false
130,4.892,1815.0,23.5,3061.0,100.0,0.0,0.0,0.0,4.892,194.02,1158.34,1147.21,false
131,4.863,1881.0,23.91,3061.0,100.0,0.0,0.0,0.0,4.863,189.57,1145.04,1143.19,false
132,4.87,1799.0,25.63,3066.0,100.0,0.0,0.0,0.0,4.87,181.13,1141.05,1144.64,false
133,4.871,1818.0,23.86,3063.0,100.0,0.0,0.0,0.0,4.871,187.53,1152.97,1145.87,false
134,4.912,1904.0,19.31,3055.0,100.0,0.0,0.0,0.0,4.912,188.73,1143.14,1151.93,false
135,4.865,1853.0,21.66,3060.0,100.0,0.0,0.0,0.0,4.865,189.36,1141.68,1140.48,false
136,4.909,1946.0,22.98,3057.0,100.0,0.0,0.0,0.0,4.909,191.53,1145.52,1152.55,false
137,4.923,1878.0,27.61,3060.0,100.0,0.0,0.0,0.0,4.923,191.47,1139.49,1151.31,false
138,4.919,1873.0,25.37,3060.0,100.0,0.0,712.0,0.32,4.919,193.29,1147.75,1149.71,false
139,4.892,1921.0,22.8,3060.0,100.0,0.0,0.0,0.0,4.892,190.37,1142.39,1145.65,false
140,4.912,1851.0,22.53,3060.0,100.0,0.0,0.0,0.0,4.912,186.21,1142.95,1150.37,false
141,4.969,1827.0,36.58,3058.0,100.0,0.0,709.0,0.22,4.969,196.85,1152.12,1147.09,false
142,4.932,1848.0,20.95,3056.0,100.0,0.0,0.0,0.0,4.932,194.63,1143.24,1149.91,false
143,4.873,1847.0,25.41,3062.0,100.0,0.0,0.0,0.0,4.873,193.1,1145.83,1146.62,false
144,4.894,1824.0,22.96,3061.0,100.0,0.0,0.0,0.0,4.894,191.94,1141.62,1145.45,false
145,4.925,1959.0,19.52,3055.0,100.0,0.0,709.0,0.22,4.925,188.14,1144.49,1148.53,false
146,4.908,1874.0,22.3,3057.0,100.0,0.0,0.0,0.0,4.908,193.42,1149.06,1141.41,false
147,4.896,1957.0,21.7,3057.0,100.0,0.0,0.0,0.0,4.896,187.08,1143.03,1151.58,false
148,4.901,1928.0,19.17,3057.0,100.0,0.0,0.0,0.0,4.901,192.2,1144.79,1142.26,false
149,4.885,1862.0,19.39,3058.0,100.0,0.0,0.0,0.0,4.885,191.11,1146.08,1149.0,false
150,4.914,1833.0,22.63,3061.0,100.0,0.0,0.0,0.0,4.914,189.69,1139.15,1154.16,false
151,4.87,1903.0,23.39,3061.0,100.0,0.0,0.0,0.0,4.87,190.83,1149.99,1147.51,false
152,4.894,1893.0,22.59,3058.0,100.0,0.0,709.0,0.22,4.894,193.67,1146.21,1137.34,false
153,4.886,1875.0,22.19,3060.0,100.0,0.0,0.0,0.0,4.886,175.19,1143.23,1154.86,false
154,4.892,1919.0,18.98,3055.0,100.0,0.0,0.0,0.0,4.892,167.28,1139.07,1146.62,false
155,4.908,1815.0,21.91,3059.0,100.0,0.0,0.0,0.0,4.908,192.73,1139.08,1141.96,false
156,4.896,1835.0,25.8,3061.0,100.0,0.0,0.0,0.0,4.896,195.73,1154.88,1150.16,false
157,4.922,1833.0,21.64,3058.0,100.0,0.0,0.0,0.0,4.922,193.64,1142.31,1150.64,false
158,4.905,1774.0,21.3,3062.0,100.0,0.0,0.0,0.0,4.905,185.57,1141.37,1140.86,false
159,4.886,1826.0,22.93,3059.0,100.0,0.0,0.0,0.0,4.886,194.1,1147.05,1149.37,false
160,4.91,1822.0,21.19,3058.0,100.0,0.0,0.0,0.0,4.91,193.89,1148.31,1149.16,false
161,4.923,1879.0,23.4,3058.0,100.0,0.0,0.0,0.0,4.923,192.46,1151.58,1149.96,false
162,4.887,1864.0,24.34,3059.0,100.0,0.0,0.0,0.0,4.887,195.73,1142.45,1141.87,false
163,4.901,1823.0,23.67,3060.0,100.0,0.0,0.0,0.0,4.901,193.51,1148.35,1155.1,false
164,4.902,1840.0,22.17,3060.0,100.0,0.0,0.0,0.0,4.902,195.88,1145.39,1146.12,false
165,4.901,1901.0,21.5,3057.0,100.0,0.0,0.0,0.0,4.901,190.95,1137.81,1147.04,false
166,5.193,1882.0,24.26,3055.0,100.0,0.0,0.0,0.0,5.193,197.95,1148.81,1148.1,false
167,4.873,1918.0,24.81,3061.0,100.0,0.0,0.0,0.0,4.873,189.97,1146.57,1141.92,false
168,4.924,1835.0,23.4,3058.0,100.0,0.0,0.0,0.0,4.924,196.21,1139.89,1151.18,false
169,4.906,1850.0,15.86,3055.0,100.0,0.0,0.0,0.0,4.906,189.91,1148.54,1150.71,false
170,4.917,1938.0,18.19,3055.0,100.0,0.0,0.0,0.0,4.917,192.16,1144.54,1137.94,false
171,4.967,1938.0,36.89,3059.0,100.0,0.0,0.0,0.0,4.967,197.58,1144.0,1153.59,false
172,4.907,1928.0,21.61,3059.0,100.0,0.0,0.0,0.0,4.907,189.86,1146.89,1151.0,false
173,4.912,1938.0,20.72,3057.0,100.0,0.0,0.0,0.0,4.912,192.76,1140.56,1140.77,false
174,4.918,1953.0,20.58,3057.0,100.0,0.0,0.0,0.0,4.918,191.2,1140.13,1150.21,false
175,4.902,1828.0,23.17,3062.0,100.0,0.0,0.0,0.0,4.902,186.62,1149.61,1148.33,false
176,4.943,1975.0,21.64,3055.0,100.0,0.0,711.0,0.53,4.943,195.04,1147.07,1147.62,false
177,4.901,1961.0,21.08,3058.0,100.0,0.0,0.0,0.0,4.901,188.09,1136.98,1146.48,false
178,4.902,1892.0,19.93,3057.0,100.0,0.0,0.0,0.0,4.902,192.44,1145.08,1143.77,false
179,4.942,1952.0,18.92,3055.0,100.0,0.0,0.0,0.0,4.942,189.08,1143.05,1149.51,false
180,4.913,1986.0,19.01,3055.0,100.0,0.0,0.0,0.0,4.913,189.96,1149.14,1138.65,false
181,4.932,1972.0,19.34,3055.0,100.0,0.0,0.0,0.0,4.932,190.87,1142.14,1154.25,false
182,4.902,1866.0,23.04,3058.0,100.0,0.0,0.0,0.0,4.902,192.4,1144.13,1138.62,false
183,4.892,1854.0,23.87,3059.0,100.0,0.0,0.0,0.0,4.892,192.81,1137.49,1149.42,false
184,4.905,1876.0,20.82,3056.0,100.0,0.0,0.0,0.0,4.905,169.12,1150.8,1150.74,false
185,4.918,1835.0,21.23,3057.0,100.0,0.0,0.0,0.0,4.918,178.78,1144.33,1138.88,false
186,4.939,1822.0,20.81,3056.0,100.0,0.0,0.0,0.0,4.939,193.1,1141.97,1146.86,false
187,4.938,1842.0,20.3,3056.0,100.0,0.0,0.0,0.0,4.938,194.01,1147.16,1148.32,false
188,4.943,1867.0,19.98,3055.0,100.0,0.0,0.0,0.0,4.943,191.85,1134.93,1148.16,false
189,4.92,1808.0,24.47,3060.0,100.0,0.0,714.0,0.41,4.92,197.71,1153.32,1150.18,false
190,4.931,1954.0,17.44,3055.0,100.0,0.0,0.0,0.0,4.931,189.7,1135.09,1150.97,false
191,4.895,1822.0,17.73,3057.0,100.0,0.0,0.0,0.0,4.895,193.31,1146.79,1137.53,false
192,4.916,1843.0,23.95,3060.0,100.0,0.0,0.0,0.0,4.916,196.22,1148.06,1156.2,false
193,4.924,1821.0,21.63,3058.0,100.0,0.0,0.0,0.0,4.924,194.78,1144.82,1147.22,false
194,4.895,1817.0,24.31,3060.0,100.0,0.0,0.0,0.0,4.895,195.99,1145.66,1142.46,false
195,4.941,1802.0,22.04,3059.0,100.0,0.0,0.0,0.0,4.941,195.09,1148.52,1154.56,false
196,4.905,1838.0,24.51,3059.0,100.0,0.0,0.0,0.0,4.905,194.29,1142.05,1139.61,false
197,4.958,1817.0,28.88,3058.0,100.0,0.0,0.0,0.0,4.958,196.27,1146.85,1149.65,false
198,4.885,1838.0,29.68,3065.0,100.0,0.0,0.0,0.0,4.885,192.63,1147.99,1154.44,false
199,4.932,1865.0,22.55,3059.0,100.0,0.0,0.0,0.0,4.932,192.58,1145.79,1143.22,false
200,4.956,1860.0,29.83,3058.0,100.0,0.0,714.0,0.41,4.956,198.49,1145.41,1153.46,false
201,4.988,1816.0,31.26,3058.0,100.0,0.0,0.0,0.0,4.988,200.69,1147.2,1143.87,false
202,4.927,1929.0,21.91,3057.0,100.0,0.0,708.0,0.22,4.927,193.93,1134.21,1155.9,false
203,4.91,1915.0,22.63,3060.0,100.0,0.0,0.0,0.0,4.91,191.65,1151.58,1146.57,false
204,4.896,1864.0,22.95,3060.0,100.0,0.0,0.0,0.0,4.896,194.49,1144.7,1148.41,false
205,4.918,1847.0,22.02,3059.0,100.0,0.0,0.0,0.0,4.918,197.23,1147.8,1140.54,false
206,4.949,1951.0,19.67,3055.0,100.0,0.0,0.0,0.0,4.949,192.73,1142.31,1151.71,false
207,4.935,1884.0,21.17,3056.0,100.0,0.0,710.0,0.22,4.935,195.22,1146.05,1152.51,false
208,4.901,1796.0,26.3,3062.0,100.0,0.0,0.0,0.0,4.901,199.52,1145.3,1146.84,false
209,4.935,1954.0,20.73,3056.0,100.0,0.0,0.0,0.0,4.935,191.45,1144.3,1139.22,false
210,4.906,1818.0,23.74,3059.0,100.0,0.0,0.0,0.0,4.906,195.6,1142.77,1147.8,false
211,4.931,1800.0,19.86,3058.0,100.0,0.0,0.0,0.0,4.931,197.51,1145.42,1149.27,false
212,4.898,1801.0,20.84,3060.0,100.0,0.0,0.0,0.0,4.898,198.58,1145.98,1155.95,false
213,4.913,1903.0,22.49,3058.0,100.0,0.0,0.0,0.0,4.913,193.32,1141.26,1139.37,false
214,4.926,1840.0,23.17,3058.0,100.0,0.0,0.0,0.0,4.926,195.97,1147.3,1155.1,false
215,4.9,1788.0,22.04,3061.0,100.0,0.0,0.0,0.0,4.9,160.95,1145.1,1146.82,false
216,4.921,1938.0,21.44,3059.0,100.0,0.0,0.0,0.0,4.921,184.87,1138.43,1152.78,false
217,4.915,1909.0,22.35,3057.0,100.0,0.0,0.0,0.0,4.915,190.59,1145.24,1142.97,false
218,4.927,1860.0,22.37,3057.0,100.0,0.0,0.0,0.0,4.927,196.37,1151.87,1143.03,false
219,4.935,1823.0,20.46,3056.0,100.0,0.0,0.0,0.0,4.935,196.16,1136.42,1149.45,false
220,4.927,1810.0,23.38,3059.0,100.0,0.0,0.0,0.0,4.927,197.92,1153.43,1152.09,false
221,4.919,1912.0,22.67,3057.0,100.0,0.0,0.0,0.0,4.919,191.46,1148.31,1150.48,false
222,5.019,1912.0,41.73,3063.0,100.0,0.0,0.0,0.0,5.019,190.1,1147.81,1147.84,false
223,5.239,1994.0,63.86,3055.0,100.0,0.0,0.0,0.0,5.239,201.87,1140.97,1154.68,false
224,4.903,1905.0,23.11,3060.0,100.0,0.0,713.0,0.31,4.903,188.85,1151.71,1141.39,false
225,4.945,1963.0,20.25,3055.0,100.0,0.0,0.0,0.0,4.945,194.48,1134.64,1152.9,false
226,4.915,1962.0,22.59,3058.0,100.0,0.0,0.0,0.0,4.915,190.86,1152.66,1140.36,false
227,4.943,1961.0,19.33,3055.0,100.0,0.0,0.0,0.0,4.943,191.13,1140.15,1153.74,false
228,4.93,1839.0,21.31,3057.0,100.0,0.0,0.0,0.0,4.93,194.65,1146.25,1138.58,false
229,4.921,1830.0,24.99,3060.0,100.0,0.0,0.0,0.0,4.921,193.26,1139.94,1158.29,false
230,4.998,1831.0,39.96,3059.0,100.0,0.0,0.0,0.0,4.998,201.84,1157.2,1151.82,false
231,4.96,1848.0,18.98,3055.0,100.0,0.0,0.0,0.0,4.96,194.02,1143.95,1146.6,false
232,4.932,1829.0,18.75,3056.0,100.0,0.0,708.0,0.22,4.932,195.4,1141.77,1141.27,false
233,4.877,1805.0,20.28,3060.0,100.0,0.0,0.0,0.0,4.877,197.6,1140.86,1152.04,false
234,4.924,1968.0,21.44,3057.0,100.0,0.0,0.0,0.0,4.924,191.88,1142.37,1141.81,false
235,4.932,1887.0,22.38,3058.0,100.0,0.0,0.0,0.0,4.932,196.81,1150.42,1152.94,false
236,4.913,1881.0,22.76,3058.0,100.0,0.0,0.0,0.0,4.913,194.46,1141.28,1141.68,false
237,4.936,1898.0,21.54,3057.0,100.0,0.0,0.0,0.0,4.936,198.0,1137.99,1151.86,false
238,4.949,1982.0,19.17,3055.0,100.0,0.0,0.0,0.0,4.949,193.21,1147.4,1149.58,false
239,4.937,1991.0,23.26,3056.0,100.0,0.0,0.0,0.0,4.937,196.17,1147.06,1146.13,false
240,4.919,1873.0,22.09,3057.0,100.0,0.0,0.0,0.0,4.919,193.98,1143.76,1146.7,false
241,4.933,1892.0,23.3,3058.0,100.0,0.0,0.0,0.0,4.933,198.92,1148.83,1147.44,false
242,4.91,1901.0,21.14,3057.0,100.0,0.0,0.0,0.0,4.91,192.48,1144.52,1140.53,false
243,4.901,1834.0,25.36,3061.0,100.0,0.0,0.0,0.0,4.901,197.65,1148.05,1153.4,false
