Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
21,4.835,1848.0,19.76,3056.0,100.0,0.0,0.0,0.0,4.835,190.31,1142.2,1142.07,false
22,4.836,1911.0,18.92,3055.0,100.0,0.0,0.0,0.0,4.836,186.42,1141.13,1146.29,false
23,4.84,1957.0,18.97,3055.0,100.0,0.0,0.0,0.0,4.84,187.12,1150.4,1147.76,false
24,4.828,1876.0,20.18,3057.0,100.0,0.0,0.0,0.0,4.828,186.08,1143.87,1144.69,false
25,4.819,1863.0,19.85,3058.0,100.0,0.0,0.0,0.0,4.819,185.47,1147.03,1144.4,false
26,4.785,1834.0,20.81,3063.0,100.0,0.0,0.0,0.0,4.785,192.68,1145.82,1147.97,false
27,4.886,1882.0,34.25,3058.0,100.0,0.001,713.0,0.31,4.887,193.06,1149.4,1146.43,false
28,4.849,1789.0,20.15,3060.0,100.0,0.0,0.0,0.0,4.849,189.53,1146.06,1147.28,false
29,4.821,1851.0,22.35,3059.0,100.0,0.0,0.0,0.0,4.821,190.88,1141.17,1143.04,false
30,4.814,1851.0,20.32,3057.0,100.0,0.0,0.0,0.0,4.814,163.09,1152.43,1146.16,false
31,4.83,1853.0,21.37,3058.0,99.98,0.0,0.0,0.0,4.83,173.42,1141.62,1146.81,false
32,4.815,1941.0,22.35,3060.0,100.0,0.0,0.0,0.0,4.815,187.15,1148.98,1139.64,false
33,4.844,1868.0,20.49,3057.0,100.0,0.0,0.0,0.0,4.844,188.04,1136.74,1147.11,false
34,4.863,1970.0,18.4,3055.0,100.0,0.0,0.0,0.0,4.863,186.86,1153.36,1145.81,false
35,4.816,1809.0,24.61,3063.0,100.0,0.0,0.0,0.0,4.816,189.37,1147.64,1146.05,false
36,4.844,1844.0,20.21,3059.0,100.0,0.0,0.0,0.0,4.844,194.11,1146.28,1145.05,false
37,4.876,1924.0,21.88,3056.0,100.0,0.0,0.0,0.0,4.876,186.95,1145.1,1136.21,false
38,4.852,1982.0,16.58,3055.0,100.0,0.0,0.0,0.0,4.852,186.42,1142.02,1148.44,false
39,4.856,1874.0,22.41,3058.0,100.0,0.0,0.0,0.0,4.856,189.98,1136.92,1149.8,false
40,4.836,1892.0,21.77,3059.0,100.0,0.0,0.0,0.0,4.836,188.99,1147.57,1144.36,false
41,4.862,1907.0,21.59,3058.0,100.0,0.0,0.0,0.0,4.862,192.11,1151.65,1142.64,false
42,4.858,1917.0,19.25,3056.0,100.0,0.0,0.0,0.0,4.858,188.37,1144.18,1147.29,false
43,4.868,1902.0,22.03,3058.0,100.0,0.0,713.0,0.31,4.868,193.0,1139.33,1148.9,false
44,4.854,1887.0,20.53,3058.0,100.0,0.0,0.0,0.0,4.854,190.25,1153.3,1143.25,false
45,4.86,1934.0,18.59,3055.0,100.0,0.0,0.0,0.0,4.86,187.35,1144.59,1144.38,false
46,4.821,1854.0,25.24,3063.0,100.0,0.0,0.0,0.0,4.821,191.44,1140.38,1146.35,false
47,4.816,1923.0,16.49,3057.0,100.0,0.0,0.0,0.0,4.816,186.93,1142.85,1140.39,false
48,4.859,1945.0,17.63,3055.0,100.0,0.0,0.0,0.0,4.859,184.93,1145.63,1148.12,false
49,4.842,1942.0,20.55,3059.0,100.0,0.0,0.0,0.0,4.842,187.5,1148.1,1139.28,false
50,4.871,1945.0,19.46,3055.0,100.0,0.0,0.0,0.0,4.871,186.89,1146.29,1149.88,false
51,4.87,1870.0,21.57,3058.0,100.0,0.0,0.0,0.0,4.87,191.48,1143.88,1141.04,false
52,4.846,1780.0,23.24,3064.0,100.0,0.0,0.0,0.0,4.846,190.23,1142.44,1153.56,false
53,4.872,1961.0,20.07,3055.0,100.0,0.001,716.0,0.61,4.873,187.57,1147.91,1135.12,false
54,4.877,1859.0,20.7,3058.0,100.0,0.0,0.0,0.0,4.877,190.01,1143.99,1147.34,false
55,4.84,1911.0,22.54,3059.0,100.0,0.0,0.0,0.0,4.84,186.84,1140.35,1151.07,false
56,4.922,1833.0,34.24,3058.0,100.0,0.0,0.0,0.0,4.922,194.96,1149.99,1147.66,false
57,4.886,1942.0,18.51,3055.0,100.0,0.0,0.0,0.0,4.886,186.97,1142.58,1147.61,false
58,4.89,1917.0,18.87,3055.0,100.0,0.0,0.0,0.0,4.89,187.6,1141.04,1142.82,false
59,4.862,1809.0,23.96,3062.0,100.0,0.0,713.0,0.31,4.862,195.31,1156.69,1145.01,false
60,4.881,1741.0,22.35,3062.0,100.0,0.0,0.0,0.0,4.881,193.13,1145.73,1153.46,false
61,4.857,1905.0,18.52,3055.0,100.0,0.0,0.0,0.0,4.857,159.29,1143.89,1137.13,false
62,4.863,1832.0,19.59,3058.0,100.0,0.0,0.0,0.0,4.863,180.98,1147.57,1147.06,false
63,4.902,1882.0,18.89,3055.0,100.0,0.0,0.0,0.0,4.902,188.14,1144.67,1143.46,false
64,4.882,1972.0,16.79,3055.0,100.0,0.0,0.0,0.0,4.882,187.54,1144.32,1148.79,false
65,4.865,1828.0,20.86,3061.0,100.0,0.0,0.0,0.0,4.865,190.55,1147.86,1148.4,false
66,4.882,1806.0,22.16,3060.0,100.0,0.0,0.0,0.0,4.882,194.89,1144.08,1143.1,false
67,4.841,1835.0,23.85,3064.0,100.0,0.0,0.0,0.0,4.841,195.38,1147.09,1150.11,false
68,4.846,1920.0,18.38,3061.0,100.0,0.0,0.0,0.0,4.846,183.82,1153.41,1146.92,false
69,4.855,1856.0,22.72,3061.0,100.0,0.0,0.0,0.0,4.855,190.59,1144.48,1148.99,false
70,4.901,1934.0,18.57,3055.0,100.0,0.0,0.0,0.0,4.901,187.83,1141.55,1143.53,false
71,4.869,1916.0,22.29,3059.0,100.0,0.0,0.0,0.0,4.869,188.8,1140.15,1144.83,false
72,4.874,1842.0,24.48,3062.0,100.0,0.0,0.0,0.0,4.874,195.03,1159.17,1148.25,false
73,4.875,1839.0,23.18,3062.0,100.0,0.0,0.0,0.0,4.875,193.74,1141.69,1147.71,false
74,4.907,1795.0,19.72,3058.0,100.0,0.0,0.0,0.0,4.907,190.29,1152.58,1139.4,false
75,4.896,1913.0,19.29,3056.0,100.0,0.0,0.0,0.0,4.896,188.87,1145.99,1148.09,false
76,4.89,1812.0,20.69,3060.0,100.0,0.0,0.0,0.0,4.89,187.57,1136.59,1152.95,false
77,4.912,1737.0,20.79,3062.0,100.0,0.0,0.0,0.0,4.912,190.89,1159.06,1150.55,false
78,4.86,1827.0,23.92,3063.0,100.0,0.0,0.0,0.0,4.86,195.11,1145.44,1145.68,false
79,4.867,1877.0,23.06,3061.0,100.0,0.0,0.0,0.0,4.867,192.47,1148.49,1143.92,false
80,4.907,1917.0,18.24,3055.0,100.0,0.0,0.0,0.0,4.907,189.52,1140.97,1147.65,false
81,4.891,1879.0,20.52,3058.0,100.0,0.0,0.0,0.0,4.891,191.61,1143.44,1147.07,false
82,4.889,1849.0,22.33,3060.0,100.0,0.0,0.0,0.0,4.889,192.63,1148.67,1142.51,false
83,4.898,1970.0,18.6,3055.0,100.0,0.0,0.0,0.0,4.898,188.95,1144.13,1138.95,false
84,4.894,1859.0,20.93,3059.0,100.0,0.0,0.0,0.0,4.894,190.76,1149.16,1149.02,false
85,4.884,1949.0,19.94,3057.0,100.0,0.0,0.0,0.0,4.884,188.31,1139.71,1153.8,false
86,4.943,1953.0,34.03,3058.0,100.0,0.0,0.0,0.0,4.943,190.9,1145.79,1147.47,false
87,4.854,1952.0,24.42,3062.0,100.0,0.0,0.0,0.0,4.854,187.46,1143.62,1145.58,false
88,4.88,1917.0,15.26,3055.0,100.0,0.0,0.0,0.0,4.88,187.29,1145.11,1133.65,false
89,4.895,1888.0,19.27,3057.0,100.0,0.0,713.0,0.63,4.895,192.74,1140.3,1151.81,false
90,4.91,1886.0,30.5,3061.0,100.0,0.0,0.0,0.0,4.91,195.07,1154.17,1149.92,false
91,4.894,1851.0,20.1,3059.0,100.0,0.001,713.0,0.31,4.895,193.23,1144.07,1141.85,false
92,4.87,1923.0,18.26,3055.0,100.0,0.0,0.0,0.0,4.87,155.95,1147.22,1143.73,false
93,4.911,1829.0,20.51,3059.0,100.0,0.0,0.0,0.0,4.911,191.94,1136.87,1143.31,false
94,4.892,1787.0,22.25,3063.0,100.0,0.0,0.0,0.0,4.892,190.4,1160.54,1154.08,false
95,4.898,1901.0,19.82,3057.0,100.0,0.0,0.0,0.0,4.898,188.41,1138.95,1148.5,false
96,4.901,1924.0,18.28,3055.0,100.0,0.0,0.0,0.0,4.901,188.82,1144.67,1133.98,false
97,4.866,1841.0,24.81,3063.0,100.0,0.0,0.0,0.0,4.866,194.15,1150.86,1149.68,false
98,4.923,1920.0,24.97,3058.0,100.0,0.001,709.0,0.22,4.924,195.01,1138.03,1153.43,false
99,4.903,1858.0,22.32,3059.0,100.0,0.0,0.0,0.0,4.903,189.72,1153.2,1147.24,false
100,4.906,1843.0,25.36,3060.0,100.0,0.0,0.0,0.0,4.906,193.5,1145.29,1139.49,false
101,4.897,1896.0,21.87,3058.0,100.0,0.0,0.0,0.0,4.897,190.86,1145.6,1149.55,false
102,4.904,1810.0,21.65,3059.0,100.0,0.0,0.0,0.0,4.904,196.44,1141.77,1143.29,false
103,4.916,1915.0,19.28,3055.0,100.0,0.0,0.0,0.0,4.916,189.93,1143.42,1149.46,false
104,4.904,1853.0,22.68,3059.0,100.0,0.0,0.0,0.0,4.904,192.35,1152.46,1143.91,false
105,4.913,1921.0,18.66,3055.0,100.0,0.0,0.0,0.0,4.913,190.55,1143.66,1137.05,false
106,4.909,1915.0,20.9,3056.0,100.0,0.0,710.0,0.22,4.909,192.08,1145.99,1151.52,false
107,4.91,1878.0,21.78,3059.0,100.0,0.0,0.0,0.0,4.91,194.9,1144.17,1145.21,false
108,4.876,1785.0,23.55,3064.0,100.0,0.0,0.0,0.0,4.876,197.25,1141.71,1150.31,false
109,4.894,1897.0,16.76,3057.0,100.0,0.0,0.0,0.0,4.894,189.39,1148.82,1146.26,false
110,4.909,1921.0,20.71,3056.0,100.0,0.0,0.0,0.0,4.909,190.3,1141.01,1137.73,false
111,4.911,1836.0,21.25,3059.0,100.0,0.0,0.0,0.0,4.911,193.58,1154.99,1148.14,false
112,4.911,1876.0,20.5,3057.0,100.0,0.0,0.0,0.0,4.911,191.18,1139.11,1148.82,false
113,4.903,1914.0,23.18,3059.0,100.0,0.0,712.0,0.32,4.903,191.74,1152.8,1145.1,false
114,4.902,1912.0,23.99,3061.0,100.0,0.0,0.0,0.0,4.902,194.58,1146.9,1145.49,false
115,4.907,1864.0,20.46,3058.0,100.0,0.0,0.0,0.0,4.907,191.77,1142.17,1145.97,false
116,4.953,1841.0,34.66,3062.0,100.0,0.0,0.0,0.0,4.953,198.85,1154.46,1149.88,false
117,5.17,1963.0,22.68,3054.0,100.0,0.0,0.0,0.0,5.17,191.35,1144.65,1134.57,false
118,4.921,1962.0,18.67,3055.0,100.0,0.0,0.0,0.0,4.921,191.69,1144.06,1151.76,false
119,4.908,1891.0,22.45,3059.0,100.0,0.0,0.0,0.0,4.908,190.24,1144.41,1147.3,false
120,4.9,1833.0,21.05,3061.0,100.0,0.0,0.0,0.0,4.9,190.43,1138.63,1149.35,false
121,4.906,1838.0,22.6,3060.0,100.0,0.0,713.0,0.32,4.906,195.96,1150.36,1136.78,false
122,4.913,1889.0,20.37,3057.0,100.0,0.0,0.0,0.0,4.913,186.43,1150.17,1150.31,false
123,4.892,1871.0,20.09,3058.0,100.0,0.0,0.0,0.0,4.892,163.97,1135.11,1150.07,false
124,4.901,1886.0,21.55,3058.0,100.0,0.0,0.0,0.0,4.901,189.8,1151.61,1134.43,false
125,4.912,1859.0,22.42,3059.0,100.0,0.0,0.0,0.0,4.912,190.19,1140.01,1155.65,false
126,4.921,1811.0,21.2,3059.0,100.0,0.0,0.0,0.0,4.921,194.93,1154.75,1144.73,false
127,4.934,1882.0,18.66,3055.0,100.0,0.0,0.0,0.0,4.934,190.04,1142.42,1144.96,false
128,4.895,1943.0,22.03,3059.0,100.0,0.0,0.0,0.0,4.895,189.84,1147.73,1142.1,false
129,4.908,1913.0,19.07,3059.0,100.0,0.0,0.0,0.0,4.908,189.59,1139.36,1151.19,false
130,4.923,1839.0,19.6,3058.0,100.0,0.0,0.0,0.0,4.923,194.14,1153.86,1144.45,false
131,4.93,1899.0,18.51,3055.0,100.0,0.0,0.0,0.0,4.93,190.45,1141.57,1142.89,false
132,4.903,1973.0,21.72,3058.0,100.0,0.0,0.0,0.0,4.903,190.4,1142.67,1138.99,false
133,4.925,1873.0,20.72,3057.0,100.0,0.0,0.0,0.0,4.925,193.24,1145.62,1149.75,false
134,4.959,1973.0,20.85,3055.0,100.0,0.0,0.0,0.0,4.959,192.5,1145.3,1148.48,false
135,4.931,1823.0,20.67,3058.0,100.0,0.0,0.0,0.0,4.931,197.37,1142.55,1142.74,false
136,4.906,1931.0,21.55,3059.0,100.0,0.0,0.0,0.0,4.906,187.07,1147.02,1149.16,false
137,4.948,1826.0,21.47,3058.0,100.0,0.0,0.0,0.0,4.948,198.46,1144.96,1149.1,false
138,4.925,1836.0,22.71,3059.0,100.0,0.0,0.0,0.0,4.925,194.01,1150.47,1145.39,false
139,4.928,1951.0,18.76,3055.0,100.0,0.0,0.0,0.0,4.928,191.24,1142.15,1139.2,false
140,4.925,1817.0,23.71,3060.0,100.0,0.0,0.0,0.0,4.925,194.48,1139.5,1154.06,false
141,4.937,1890.0,29.94,3061.0,100.0,0.0,712.0,0.32,4.937,192.07,1154.6,1140.26,false
142,4.899,1867.0,21.4,3060.0,100.0,0.0,0.0,0.0,4.899,192.91,1148.4,1152.42,false
143,4.928,1841.0,20.75,3059.0,100.0,0.0,0.0,0.0,4.928,196.88,1140.0,1147.8,false
144,4.933,1962.0,18.36,3055.0,100.0,0.0,0.0,0.0,4.933,189.48,1144.01,1141.82,false
145,4.983,1917.0,31.82,3056.0,100.0,0.0,0.0,0.0,4.983,196.14,1152.8,1146.82,false
146,4.886,1817.0,24.04,3063.0,100.0,0.0,0.0,0.0,4.886,195.07,1145.19,1141.56,false
147,4.924,1879.0,22.09,3058.0,100.0,0.0,709.0,0.22,4.924,194.25,1143.55,1151.81,false
148,4.915,1940.0,21.35,3057.0,100.0,0.0,0.0,0.0,4.915,189.95,1142.29,1137.18,false
149,4.966,1907.0,24.1,3057.0,100.0,0.0,0.0,0.0,4.966,192.56,1148.34,1147.12,false
150,4.911,1959.0,14.8,3055.0,100.0,0.0,0.0,0.0,4.911,191.78,1143.19,1150.2,false
151,4.912,1823.0,21.56,3062.0,100.0,0.0,0.0,0.0,4.912,186.74,1144.39,1138.19,false
152,4.891,1829.0,24.68,3061.0,100.0,0.0,709.0,0.22,4.891,195.67,1142.1,1153.0,false
153,4.92,1915.0,20.29,3057.0,100.0,0.0,0.0,0.0,4.92,174.72,1153.18,1141.63,false
154,4.911,1861.0,20.78,3058.0,100.0,0.0,711.0,0.53,4.911,172.39,1140.35,1146.89,false
155,4.939,1964.0,18.54,3055.0,100.0,0.0,0.0,0.0,4.939,191.36,1143.39,1142.66,false
156,4.932,1924.0,18.68,3055.0,100.0,0.0,0.0,0.0,4.932,189.99,1143.47,1138.74,false
157,4.902,1829.0,23.32,3062.0,100.0,0.0,0.0,0.0,4.902,193.96,1153.04,1145.08,false
158,4.946,1829.0,20.33,3056.0,100.0,0.0,0.0,0.0,4.946,193.25,1146.04,1154.19,false
159,4.919,1864.0,27.65,3063.0,100.0,0.0,0.0,0.0,4.919,195.95,1146.3,1150.58,false
160,4.886,1801.0,23.29,3066.0,100.0,0.0,0.0,0.0,4.886,191.17,1149.07,1142.41,false
161,4.952,1946.0,23.1,3056.0,100.0,0.001,713.0,0.31,4.953,192.37,1147.02,1150.31,false
162,4.923,1874.0,20.78,3058.0,100.0,0.0,0.0,0.0,4.923,193.88,1136.53,1145.62,false
163,4.933,1866.0,22.03,3058.0,100.0,0.0,0.0,0.0,4.933,196.69,1151.46,1141.98,false
164,4.934,1886.0,20.0,3057.0,100.0,0.0,0.0,0.0,4.934,192.04,1142.15,1150.45,false
165,4.934,1805.0,20.81,3060.0,100.0,0.0,0.0,0.0,4.934,194.25,1150.63,1143.51,false
166,4.93,1862.0,21.06,3058.0,100.0,0.0,0.0,0.0,4.93,193.79,1136.07,1149.08,false
167,4.918,1815.0,23.46,3060.0,100.0,0.0,0.0,0.0,4.918,198.38,1150.84,1148.9,false
168,4.937,1942.0,18.05,3055.0,100.0,0.0,0.0,0.0,4.937,190.45,1148.9,1135.48,false
169,4.946,1954.0,19.39,3055.0,100.0,0.0,0.0,0.0,4.946,192.49,1143.12,1148.86,false
170,4.938,1839.0,19.98,3059.0,100.0,0.0,0.0,0.0,4.938,195.51,1138.0,1153.11,false
171,4.922,1854.0,17.64,3057.0,100.0,0.0,0.0,0.0,4.922,191.99,1152.74,1135.84,false
172,4.938,1929.0,20.12,3055.0,100.0,0.002,714.0,0.41,4.94,192.7,1134.91,1151.17,false
173,4.949,1927.0,18.81,3055.0,100.0,0.0,0.0,0.0,4.949,189.33,1154.42,1147.13,false
174,4.938,1832.0,21.79,3059.0,100.0,0.0,0.0,0.0,4.938,195.68,1145.95,1147.14,false
175,4.966,1908.0,27.34,3056.0,100.0,0.0,0.0,0.0,4.966,194.42,1140.08,1144.88,false
176,4.901,1903.0,26.11,3059.0,100.0,0.0,711.0,0.53,4.901,192.88,1153.36,1143.38,false
177,4.907,1846.0,23.08,3060.0,100.0,0.0,0.0,0.0,4.907,194.85,1140.46,1146.72,false
178,4.92,1854.0,20.18,3059.0,100.0,0.0,0.0,0.0,4.92,189.69,1141.45,1148.25,false
179,4.919,1862.0,22.25,3062.0,100.0,0.0,0.0,0.0,4.919,190.36,1155.16,1149.0,false
180,4.948,1879.0,20.75,3055.0,100.0,0.0,709.0,0.22,4.948,193.08,1147.25,1142.55,false
181,4.98,1957.0,24.11,3055.0,100.0,0.0,0.0,0.0,4.98,193.76,1139.03,1146.82,false
182,4.945,1826.0,21.69,3058.0,100.0,0.0,0.0,0.0,4.945,194.8,1150.01,1145.37,false
183,4.867,1841.0,27.14,3064.0,100.0,0.0,0.0,0.0,4.867,195.4,1144.03,1144.4,false
184,4.883,1803.0,26.51,3065.0,100.0,0.0,0.0,0.0,4.883,169.37,1143.82,1154.13,false
185,4.93,1825.0,21.12,3059.0,100.0,0.0,0.0,0.0,4.93,182.16,1149.34,1150.21,false
186,4.922,1832.0,22.64,3059.0,100.0,0.0,0.0,0.0,4.922,193.85,1150.9,1135.35,false
187,4.936,1913.0,19.07,3055.0,100.0,0.0,0.0,0.0,4.936,192.52,1142.05,1150.13,false
188,4.93,1780.0,22.73,3063.0,100.0,0.0,0.0,0.0,4.93,190.4,1139.48,1152.07,false
189,4.948,1852.0,21.69,3059.0,100.0,0.0,0.0,0.0,4.948,196.56,1154.97,1146.23,false
190,4.943,1945.0,18.41,3055.0,100.0,0.0,0.0,0.0,4.943,192.33,1145.15,1135.13,false
191,4.985,1968.0,21.51,3054.0,100.0,0.0,0.0,0.0,4.985,195.55,1144.22,1147.24,false
192,4.931,1858.0,23.41,3059.0,100.0,0.0,713.0,0.31,4.931,195.8,1137.83,1145.26,false
193,4.947,1902.0,22.06,3057.0,100.0,0.0,0.0,0.0,4.947,195.66,1149.15,1148.7,false
194,4.938,1874.0,19.07,3058.0,100.0,0.0,0.0,0.0,4.938,195.58,1143.66,1148.77,false
195,4.941,1822.0,20.46,3059.0,100.0,0.0,0.0,0.0,4.941,196.04,1155.61,1146.21,false
196,4.937,1825.0,22.16,3058.0,100.0,0.0,0.0,0.0,4.937,197.42,1137.54,1147.2,false
197,4.929,1828.0,21.68,3061.0,100.0,0.0,0.0,0.0,4.929,192.97,1149.59,1145.16,false
198,4.957,1960.0,19.2,3055.0,100.0,0.0,0.0,0.0,4.957,192.14,1142.3,1152.03,false
199,4.923,1871.0,23.7,3059.0,100.0,0.0,0.0,0.0,4.923,195.67,1150.06,1145.9,false
200,4.928,1978.0,22.73,3058.0,100.0,0.0,0.0,0.0,4.928,192.79,1149.53,1138.72,false
201,4.994,1924.0,24.72,3055.0,100.0,0.0,709.0,0.22,4.994,195.97,1144.1,1145.68,false
202,4.92,1851.0,24.25,3059.0,100.0,0.0,0.0,0.0,4.92,195.12,1149.41,1152.02,false
203,4.964,1827.0,20.74,3058.0,100.0,0.0,0.0,0.0,4.964,197.61,1141.27,1148.3,false
204,4.982,1901.0,29.02,3057.0,100.0,0.0,0.0,0.0,4.982,193.33,1151.65,1146.02,false
205,4.944,1833.0,22.47,3059.0,100.0,0.0,0.0,0.0,4.944,197.04,1151.51,1147.68,false
206,4.919,1903.0,23.18,3058.0,100.0,0.0,0.0,0.0,4.919,193.65,1142.7,1139.7,false
207,4.931,1951.0,23.09,3057.0,100.0,0.0,713.0,0.31,4.931,193.8,1141.56,1146.32,false
208,4.946,1839.0,23.15,3059.0,100.0,0.0,0.0,0.0,4.946,198.25,1144.88,1147.5,false
209,4.973,1864.0,27.76,3057.0,100.0,0.0,0.0,0.0,4.973,196.99,1144.73,1145.68,false
210,4.927,1857.0,24.32,3060.0,100.0,0.0,0.0,0.0,4.927,198.25,1150.85,1146.6,false
211,4.946,1935.0,17.08,3055.0,100.0,0.0,0.0,0.0,4.946,193.69,1144.32,1143.62,false
212,4.939,1940.0,16.05,3055.0,100.0,0.0,0.0,0.0,4.939,193.74,1145.18,1140.21,false
213,4.952,1810.0,22.02,3059.0,100.0,0.0,0.0,0.0,4.952,200.0,1142.99,1146.3,false
214,4.954,1880.0,19.57,3056.0,100.0,0.0,0.0,0.0,4.954,196.63,1149.51,1148.4,false
215,4.915,1804.0,20.42,3060.0,100.0,0.0,0.0,0.0,4.915,165.53,1142.83,1146.13,false
216,4.95,1891.0,23.01,3059.0,100.0,0.0,0.0,0.0,4.95,193.49,1149.43,1149.68,false
217,4.943,1899.0,22.24,3057.0,100.0,0.0,0.0,0.0,4.943,195.68,1140.13,1141.41,false
218,4.927,1786.0,25.78,3063.0,100.0,0.0,709.0,0.22,4.927,197.3,1154.82,1146.81,false
219,4.968,1924.0,21.11,3056.0,100.0,0.0,0.0,0.0,4.968,193.73,1137.27,1149.85,false
220,4.927,1891.0,22.33,3059.0,100.0,0.0,0.0,0.0,4.927,196.1,1155.35,1150.34,false
221,4.92,1865.0,21.97,3058.0,100.0,0.0,0.0,0.0,4.92,195.75,1137.66,1142.0,false
222,4.95,1870.0,22.58,3057.0,100.0,0.0,0.0,0.0,4.95,197.47,1151.2,1142.16,false
223,4.956,1797.0,22.55,3059.0,100.0,0.0,0.0,0.0,4.956,199.22,1146.29,1143.02,false
224,4.969,1827.0,21.66,3058.0,100.0,0.0,709.0,0.22,4.969,198.55,1149.52,1156.83,false
225,4.97,1887.0,19.6,3057.0,100.0,0.0,0.0,0.0,4.97,195.86,1138.88,1137.56,false
226,4.917,1883.0,24.17,3060.0,100.0,0.0,0.0,0.0,4.917,196.75,1152.74,1152.18,false
227,4.954,1841.0,21.85,3058.0,100.0,0.0,0.0,0.0,4.954,197.63,1138.83,1148.27,false
228,4.94,1904.0,22.7,3057.0,100.0,0.0,0.0,0.0,4.94,193.97,1152.94,1148.14,false
229,4.97,1905.0,18.69,3055.0,100.0,0.0,0.0,0.0,4.97,194.5,1139.56,1136.26,false
230,4.955,1866.0,20.39,3056.0,100.0,0.0,0.0,0.0,4.955,195.92,1146.5,1149.28,false
231,4.973,1972.0,20.56,3055.0,100.0,0.001,713.0,0.63,4.974,194.43,1136.17,1144.99,false
232,4.964,1860.0,19.84,3057.0,100.0,0.0,0.0,0.0,4.964,196.26,1153.2,1144.93,false
233,4.933,1943.0,15.29,3055.0,100.0,0.0,0.0,0.0,4.933,193.2,1142.99,1141.4,false
234,4.993,1861.0,34.32,3058.0,100.0,0.0,0.0,0.0,4.993,200.77,1145.25,1148.69,false
235,4.934,1811.0,24.74,3061.0,100.0,0.0,0.0,0.0,4.934,199.95,1147.15,1149.26,false
236,5.252,1889.0,25.18,3053.0,100.0,0.0,0.0,0.0,5.252,196.01,1149.87,1143.85,false
237,4.957,1925.0,19.8,3056.0,100.0,0.0,0.0,0.0,4.957,194.35,1142.18,1142.65,false
238,4.97,1981.0,19.47,3055.0,100.0,0.0,0.0,0.0,4.97,193.95,1144.16,1138.08,false
239,4.921,1859.0,25.14,3060.0,100.0,0.0,713.0,0.31,4.921,194.94,1146.32,1152.46,false
240,4.959,1907.0,20.71,3057.0,100.0,0.0,0.0,0.0,4.959,195.67,1139.99,1144.76,false
241,4.941,1960.0,21.75,3057.0,100.0,0.0,0.0,0.0,4.941,195.52,1148.52,1142.08,false
242,4.961,1886.0,20.56,3056.0,100.0,0.0,0.0,0.0,4.961,193.64,1142.16,1149.44,false
243,4.95,1962.0,19.72,3055.0,100.0,0.0,0.0,0.0,4.95,194.52,1139.71,1135.74,false
