Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
74,4.928,1925.0,27.52,3057.0,100.0,0.0,0.0,0.0,4.928,192.18,1146.35,1148.37,false
75,4.874,1853.0,21.09,3057.0,100.0,0.0,0.0,0.0,4.874,190.39,1140.75,1139.65,false
76,4.888,1858.0,20.36,3057.0,100.0,0.0,0.0,0.0,4.888,189.5,1137.82,1151.9,false
77,4.903,1972.0,20.48,3056.0,100.0,0.0,712.0,0.32,4.903,187.72,1143.23,1145.25,false
78,4.898,1924.0,22.04,3057.0,100.0,0.0,0.0,0.0,4.898,193.32,1149.85,1139.84,false
79,4.894,1884.0,21.48,3057.0,100.0,0.0,0.0,0.0,4.894,190.47,1137.91,1156.99,false
80,4.91,1872.0,19.71,3055.0,100.0,0.0,0.0,0.0,4.91,188.79,1141.26,1148.27,false
81,4.862,1888.0,21.44,3059.0,100.0,0.0,0.0,0.0,4.862,189.42,1147.38,1141.68,false
82,4.905,1952.0,18.85,3055.0,100.0,0.0,0.0,0.0,4.905,186.46,1142.89,1150.71,false
83,4.886,1819.0,23.62,3061.0,100.0,0.0,0.0,0.0,4.886,194.83,1145.53,1148.15,false
84,4.895,1893.0,21.69,3058.0,100.0,0.0,0.0,0.0,4.895,189.44,1139.2,1138.1,false
85,4.867,1859.0,24.48,3062.0,100.0,0.0,0.0,0.0,4.867,194.88,1151.11,1149.41,false
86,4.875,1927.0,21.5,3058.0,100.0,0.0,0.0,0.0,4.875,187.01,1136.87,1148.49,false
87,4.91,1846.0,21.05,3057.0,100.0,0.0,0.0,0.0,4.91,191.32,1150.31,1149.32,false
88,4.914,1902.0,20.68,3055.0,100.0,0.0,0.0,0.0,4.914,191.29,1141.55,1140.11,false
89,4.861,1871.0,25.33,3063.0,100.0,0.0,0.0,0.0,4.861,192.88,1141.56,1153.14,false
90,4.874,1834.0,23.58,3063.0,100.0,0.0,0.0,0.0,4.874,189.53,1145.16,1148.89,false
91,4.898,1866.0,20.06,3057.0,100.0,0.0,0.0,0.0,4.898,187.37,1145.38,1143.87,false
92,4.843,1852.0,13.98,3055.0,100.0,0.0,0.0,0.0,4.843,153.74,1136.62,1146.75,false
93,4.87,1836.0,23.54,3062.0,100.0,0.0,0.0,0.0,4.87,194.61,1149.6,1147.1,false
94,4.895,1813.0,20.96,3058.0,100.0,0.0,0.0,0.0,4.895,191.82,1143.91,1143.86,false
95,4.892,1807.0,25.75,3063.0,100.0,0.0,712.0,0.32,4.892,197.48,1148.44,1148.81,false
96,4.907,1954.0,21.03,3055.0,100.0,0.0,0.0,0.0,4.907,191.75,1137.9,1145.05,false
97,4.916,1848.0,21.62,3058.0,100.0,0.0,0.0,0.0,4.916,193.4,1145.43,1147.47,false
98,4.902,1956.0,22.02,3058.0,100.0,0.0,0.0,0.0,4.902,188.49,1146.14,1147.79,false
99,4.892,1877.0,20.3,3060.0,100.0,0.0,0.0,0.0,4.892,189.96,1143.84,1140.01,false
100,4.909,1880.0,23.05,3058.0,100.0,0.001,712.0,0.63,4.91,193.29,1138.13,1156.35,false
101,4.85,1940.0,24.31,3063.0,100.0,0.002,713.0,0.31,4.852,185.67,1149.58,1141.36,false
102,5.117,1967.0,26.73,3056.0,100.0,0.0,0.0,0.0,5.117,195.54,1147.32,1147.15,false
103,4.973,1868.0,33.81,3056.0,100.0,0.0,0.0,0.0,4.973,197.49,1139.55,1145.51,false
104,4.885,1855.0,25.86,3063.0,100.0,0.0,0.0,0.0,4.885,195.78,1145.15,1153.93,false
105,4.928,1939.0,19.23,3055.0,100.0,0.0,0.0,0.0,4.928,188.61,1150.12,1144.94,false
106,4.992,1883.0,32.69,3059.0,100.0,0.0,0.0,0.0,4.992,194.76,1140.63,1149.12,false
107,4.916,1894.0,19.84,3057.0,100.0,0.0,0.0,0.0,4.916,190.17,1138.58,1145.44,false
108,4.893,1829.0,26.04,3062.0,100.0,0.0,714.0,0.41,4.893,194.27,1147.26,1141.11,false
109,4.889,1893.0,22.82,3059.0,100.0,0.0,0.0,0.0,4.889,189.3,1149.79,1151.21,false
110,4.921,1855.0,26.51,3057.0,100.0,0.0,0.0,0.0,4.921,192.36,1140.76,1144.28,false
111,4.936,1946.0,22.33,3055.0,100.0,0.0,0.0,0.0,4.936,191.09,1147.24,1150.2,false
112,4.896,1840.0,20.44,3058.0,100.0,0.0,0.0,0.0,4.896,190.14,1143.02,1148.0,false
113,4.886,1846.0,15.14,3055.0,100.0,0.0,0.0,0.0,4.886,189.2,1143.5,1139.09,false
114,4.898,1917.0,22.12,3059.0,100.0,0.0,0.0,0.0,4.898,191.35,1135.59,1155.53,false
115,4.905,1882.0,21.24,3057.0,100.0,0.0,0.0,0.0,4.905,193.76,1150.8,1135.6,false
116,4.979,1972.0,27.13,3055.0,100.0,0.0,0.0,0.0,4.979,193.08,1144.23,1148.33,false
117,4.911,1907.0,22.69,3058.0,100.0,0.0,0.0,0.0,4.911,191.67,1144.77,1154.78,false
118,4.918,1856.0,21.59,3057.0,100.0,0.0,0.0,0.0,4.918,191.7,1144.48,1143.72,false
119,4.923,1981.0,19.79,3055.0,100.0,0.0,0.0,0.0,4.923,190.25,1142.75,1140.51,false
120,4.901,1874.0,22.03,3058.0,100.0,0.0,0.0,0.0,4.901,193.29,1137.26,1150.48,false
121,4.91,1900.0,21.58,3059.0,100.0,0.0,0.0,0.0,4.91,189.88,1149.97,1148.18,false
122,4.91,1942.0,19.02,3055.0,100.0,0.0,0.0,0.0,4.91,180.49,1140.75,1141.06,false
123,4.906,1857.0,23.19,3058.0,100.0,0.0,0.0,0.0,4.906,166.87,1143.74,1151.24,false
124,4.888,1871.0,25.87,3062.0,100.0,0.0,0.0,0.0,4.888,191.57,1139.66,1146.73,false
125,4.902,1853.0,22.29,3059.0,100.0,0.0,0.0,0.0,4.902,194.4,1154.16,1139.79,false
126,4.917,1921.0,18.73,3056.0,100.0,0.0,0.0,0.0,4.917,191.82,1141.24,1152.44,false
127,4.897,1911.0,19.35,3057.0,100.0,0.0,0.0,0.0,4.897,187.69,1140.92,1150.51,false
128,4.878,1914.0,22.71,3061.0,100.0,0.0,0.0,0.0,4.878,185.63,1142.33,1137.29,false
129,4.922,1857.0,21.19,3057.0,100.0,0.0,0.0,0.0,4.922,191.19,1145.56,1152.24,false
130,4.918,1949.0,18.88,3055.0,100.0,0.0,0.0,0.0,4.918,189.18,1135.84,1147.3,false
131,4.907,1834.0,21.62,3060.0,100.0,0.0,0.0,0.0,4.907,192.37,1150.75,1138.04,false
132,4.911,1874.0,23.43,3059.0,100.0,0.0,0.0,0.0,4.911,192.76,1145.1,1154.77,false
133,4.98,1896.0,35.17,3057.0,100.0,0.002,712.0,0.63,4.982,196.53,1139.99,1152.13,false
134,4.873,1878.0,20.1,3061.0,100.0,0.0,0.0,0.0,4.873,188.38,1149.73,1139.02,false
135,4.908,1949.0,17.29,3055.0,100.0,0.0,0.0,0.0,4.908,190.18,1142.46,1155.05,false
136,4.905,1851.0,22.45,3061.0,100.0,0.0,0.0,0.0,4.905,188.47,1145.93,1143.47,false
137,4.904,1862.0,22.98,3059.0,100.0,0.0,0.0,0.0,4.904,191.11,1136.7,1146.87,false
138,4.926,1835.0,22.13,3058.0,100.0,0.0,0.0,0.0,4.926,192.17,1151.3,1138.9,false
139,4.915,1771.0,25.72,3064.0,100.0,0.003,713.0,0.31,4.918,194.39,1144.95,1159.35,false
140,4.913,1810.0,22.13,3062.0,100.0,0.0,0.0,0.0,4.913,189.73,1142.56,1148.29,false
141,4.918,1920.0,22.49,3057.0,100.0,0.001,711.0,0.54,4.919,193.69,1147.07,1146.42,false
142,4.903,1877.0,25.93,3062.0,100.0,0.0,0.0,0.0,4.903,192.04,1145.6,1150.97,false
143,4.871,1874.0,23.59,3061.0,100.0,0.0,0.0,0.0,4.871,190.67,1140.44,1143.33,false
144,4.92,1928.0,21.18,3056.0,100.0,0.0,0.0,0.0,4.92,191.99,1136.5,1142.31,false
145,4.935,1917.0,19.28,3055.0,100.0,0.0,0.0,0.0,4.935,190.26,1141.12,1151.11,false
146,4.927,1850.0,21.06,3058.0,100.0,0.0,0.0,0.0,4.927,191.02,1156.98,1147.99,false
147,4.871,1866.0,26.78,3063.0,100.0,0.0,713.0,0.31,4.871,193.27,1134.29,1139.65,false
148,4.941,1923.0,19.99,3055.0,100.0,0.0,0.0,0.0,4.941,190.7,1150.65,1153.39,false
149,4.928,1913.0,20.75,3057.0,100.0,0.0,0.0,0.0,4.928,193.13,1143.79,1137.12,false
150,4.916,1896.0,20.82,3057.0,100.0,0.0,0.0,0.0,4.916,192.74,1139.74,1156.08,false
151,4.924,1945.0,19.28,3055.0,100.0,0.0,0.0,0.0,4.924,190.37,1143.61,1134.67,false
152,4.923,1860.0,21.82,3058.0,100.0,0.0,0.0,0.0,4.923,192.36,1143.38,1154.3,false
153,4.914,1851.0,19.78,3056.0,100.0,0.0,0.0,0.0,4.914,173.24,1144.84,1144.8,false
154,4.971,1905.0,25.02,3054.0,100.0,0.0,0.0,0.0,4.971,174.45,1138.74,1145.26,false
155,4.914,1833.0,21.76,3059.0,100.0,0.0,0.0,0.0,4.914,193.48,1150.85,1145.17,false
156,4.885,1835.0,22.32,3059.0,100.0,0.001,709.0,0.22,4.886,193.52,1140.22,1145.16,false
157,4.944,1969.0,20.21,3055.0,100.0,0.0,0.0,0.0,4.944,190.82,1135.59,1152.47,false
158,4.94,1843.0,21.86,3058.0,100.0,0.0,0.0,0.0,4.94,195.04,1148.84,1149.73,false
159,4.926,1769.0,22.44,3061.0,100.0,0.0,0.0,0.0,4.926,194.93,1147.89,1150.18,false
160,4.925,1903.0,22.26,3056.0,100.0,0.0,714.0,0.41,4.925,193.18,1135.36,1144.54,false
161,4.888,1861.0,22.51,3063.0,100.0,0.0,0.0,0.0,4.888,190.8,1146.35,1146.71,false
162,4.948,1868.0,36.09,3061.0,100.0,0.0,0.0,0.0,4.948,198.69,1148.45,1149.52,false
163,4.891,1929.0,26.02,3062.0,100.0,0.001,713.0,0.63,4.892,189.62,1144.51,1145.21,false
164,4.922,1909.0,20.85,3057.0,100.0,0.0,0.0,0.0,4.922,193.53,1147.54,1140.0,false
165,4.915,1894.0,22.47,3058.0,100.0,0.0,0.0,0.0,4.915,193.27,1141.03,1153.38,false
166,4.934,1944.0,18.74,3055.0,100.0,0.0,0.0,0.0,4.934,191.98,1143.0,1137.9,false
167,4.939,1859.0,21.58,3059.0,100.0,0.0,0.0,0.0,4.939,195.49,1142.42,1152.79,false
168,4.931,1882.0,21.93,3058.0,100.0,0.0,0.0,0.0,4.931,191.48,1141.3,1151.65,false
169,4.905,1833.0,21.47,3060.0,100.0,0.0,0.0,0.0,4.905,195.27,1148.62,1144.78,false
170,4.967,1799.0,29.01,3059.0,100.0,0.0,0.0,0.0,4.967,194.22,1140.31,1146.87,false
171,4.943,1821.0,19.88,3055.0,100.0,0.0,0.0,0.0,4.943,192.75,1143.92,1150.82,false
172,4.927,1930.0,18.9,3055.0,100.0,0.0,0.0,0.0,4.927,188.8,1142.92,1143.69,false
173,4.93,1852.0,21.27,3057.0,100.0,0.0,0.0,0.0,4.93,193.02,1148.45,1142.32,false
174,4.925,1941.0,20.8,3057.0,100.0,0.0,0.0,0.0,4.925,191.69,1141.6,1149.47,false
175,4.907,1909.0,22.78,3059.0,100.0,0.0,0.0,0.0,4.907,195.38,1142.11,1142.76,false
176,4.894,1899.0,20.82,3061.0,100.0,0.0,0.0,0.0,4.894,188.28,1145.01,1150.8,false
177,4.934,1861.0,21.1,3058.0,100.0,0.0,0.0,0.0,4.934,193.66,1141.7,1145.22,false
178,4.909,1958.0,23.59,3060.0,100.0,0.002,714.0,0.41,4.911,192.18,1146.92,1147.07,false
179,4.886,1886.0,25.58,3063.0,100.0,0.0,0.0,0.0,4.886,187.21,1138.74,1150.25,false
180,4.941,1851.0,22.25,3059.0,100.0,0.0,0.0,0.0,4.941,196.04,1146.83,1150.42,false
181,4.91,1878.0,20.95,3061.0,100.0,0.0,0.0,0.0,4.91,190.4,1151.2,1145.96,false
182,4.922,1890.0,20.96,3058.0,100.0,0.0,0.0,0.0,4.922,197.44,1142.46,1140.61,false
183,4.941,1879.0,21.03,3056.0,100.0,0.0,0.0,0.0,4.941,194.35,1136.93,1151.76,false
184,4.886,1776.0,24.21,3063.0,100.0,0.0,0.0,0.0,4.886,168.89,1146.57,1147.55,false
185,4.938,1911.0,19.84,3056.0,100.0,0.0,0.0,0.0,4.938,180.85,1149.41,1152.11,false
186,4.914,1889.0,20.29,3057.0,100.0,0.0,0.0,0.0,4.914,190.83,1145.42,1136.93,false
187,4.943,1930.0,22.44,3057.0,100.0,0.0,0.0,0.0,4.943,195.68,1144.73,1148.64,false
188,4.939,1854.0,21.42,3058.0,100.0,0.0,0.0,0.0,4.939,197.07,1135.8,1152.83,false
189,4.957,1960.0,19.97,3055.0,100.0,0.0,0.0,0.0,4.957,193.15,1142.13,1146.49,false
190,4.929,1867.0,21.86,3058.0,100.0,0.0,0.0,0.0,4.929,194.8,1150.41,1138.2,false
191,5.046,1969.0,24.32,3053.0,100.0,0.0,0.0,0.0,5.046,197.07,1145.08,1150.01,false
192,4.98,1843.0,34.51,3057.0,100.0,0.0,0.0,0.0,4.98,197.96,1138.82,1151.78,false
193,4.948,1933.0,19.24,3055.0,100.0,0.0,0.0,0.0,4.948,191.23,1142.51,1149.61,false
194,4.943,1846.0,21.24,3058.0,100.0,0.0,0.0,0.0,4.943,195.57,1150.24,1144.11,false
195,4.929,1969.0,23.56,3057.0,100.0,0.001,713.0,0.31,4.93,192.31,1141.13,1139.61,false
196,4.947,1817.0,22.15,3059.0,100.0,0.0,0.0,0.0,4.947,195.71,1137.98,1155.24,false
197,4.93,1818.0,21.46,3059.0,100.0,0.0,0.0,0.0,4.93,195.49,1152.82,1145.98,false
198,4.893,1835.0,20.1,3058.0,100.0,0.0,0.0,0.0,4.893,196.08,1143.47,1147.78,false
199,4.903,1830.0,23.13,3059.0,100.0,0.0,0.0,0.0,4.903,195.19,1139.04,1141.82,false
200,4.932,1829.0,24.12,3059.0,100.0,0.0,708.0,0.22,4.932,195.63,1151.82,1152.47,false
201,4.935,1916.0,23.67,3057.0,100.0,0.0,0.0,0.0,4.935,193.76,1146.53,1140.88,false
202,4.953,1908.0,22.76,3056.0,100.0,0.0,0.0,0.0,4.953,197.41,1139.86,1152.93,false
203,4.945,1854.0,20.99,3056.0,100.0,0.0,0.0,0.0,4.945,192.27,1138.03,1144.66,false
204,4.922,1799.0,21.66,3060.0,100.0,0.0,0.0,0.0,4.922,198.66,1147.74,1141.31,false
205,4.895,1937.0,27.39,3060.0,100.0,0.0,0.0,0.0,4.895,192.18,1148.34,1148.95,false
206,4.957,1940.0,19.69,3055.0,100.0,0.0,0.0,0.0,4.957,191.02,1133.55,1149.15,false
207,4.944,1901.0,21.24,3056.0,100.0,0.0,0.0,0.0,4.944,195.39,1154.06,1136.85,false
208,4.942,1954.0,17.5,3055.0,100.0,0.0,0.0,0.0,4.942,191.48,1132.5,1153.65,false
209,4.95,1892.0,21.4,3057.0,100.0,0.0,0.0,0.0,4.95,194.87,1153.49,1136.52,false
210,4.909,1827.0,26.31,3062.0,100.0,0.0,710.0,0.22,4.909,197.33,1142.42,1155.84,false
211,4.924,1781.0,27.09,3062.0,100.0,0.0,0.0,0.0,4.924,190.57,1148.76,1152.37,false
212,4.918,1806.0,23.93,3060.0,100.0,0.0,0.0,0.0,4.918,198.22,1137.69,1138.63,false
213,4.925,1921.0,23.0,3057.0,100.0,0.0,0.0,0.0,4.925,193.26,1153.36,1152.94,false
214,4.943,1845.0,21.58,3057.0,100.0,0.0,0.0,0.0,4.943,193.87,1141.92,1147.7,false
215,4.879,1783.0,26.16,3063.0,100.0,0.0,0.0,0.0,4.879,164.65,1142.52,1141.44,false
216,4.953,1814.0,26.55,3062.0,100.0,0.0,0.0,0.0,4.953,190.48,1148.07,1157.84,false
217,4.955,1896.0,21.86,3056.0,100.0,0.0,0.0,0.0,4.955,197.12,1152.82,1138.08,false
218,4.955,1928.0,19.22,3055.0,100.0,0.0,709.0,0.22,4.955,194.29,1139.28,1154.83,false
219,4.93,1906.0,19.75,3056.0,100.0,0.0,712.0,0.32,4.93,196.68,1142.44,1135.92,false
220,4.945,1866.0,21.4,3056.0,100.0,0.0,0.0,0.0,4.945,196.51,1138.76,1153.65,false
221,5.266,1926.0,24.5,3051.0,100.0,0.0,0.0,0.0,5.266,196.4,1149.32,1150.32,false
222,4.961,1792.0,32.5,3064.0,100.0,0.0,0.0,0.0,4.961,188.19,1145.26,1142.0,false
223,4.964,1958.0,21.25,3055.0,100.0,0.0,713.0,0.31,4.964,194.76,1144.29,1152.3,false
224,5.03,1873.0,28.04,3056.0,100.0,0.0,0.0,0.0,5.03,195.02,1140.73,1147.15,false
225,4.931,1842.0,31.61,3060.0,100.0,0.0,0.0,0.0,4.931,199.99,1145.67,1143.44,false
226,5.742,1991.0,86.42,3059.0,100.0,0.0,0.0,0.0,5.742,197.4,1142.74,1158.47,false
227,6.245,2058.0,100.0,3056.0,100.0,0.0,709.0,0.22,6.245,207.39,1154.39,1156.99,false
228,6.036,2031.0,95.25,3060.0,100.0,0.0,0.0,0.0,6.036,210.22,1150.67,1161.68,false
229,5.165,1938.0,39.18,3056.0,100.0,0.0,709.0,0.22,5.165,201.97,1136.34,1151.07,false
230,5.011,1866.0,31.97,3056.0,100.0,0.0,0.0,0.0,5.011,196.1,1149.67,1146.9,false
231,5.104,1961.0,41.86,3056.0,100.0,0.0,709.0,0.22,5.104,199.42,1146.0,1145.0,false
232,5.132,1835.0,27.68,3056.0,100.0,0.0,0.0,0.0,5.132,200.48,1140.77,1151.77,false
233,4.976,1992.0,20.57,3055.0,100.0,0.0,0.0,0.0,4.976,193.09,1143.58,1146.77,false
234,4.942,1860.0,23.62,3058.0,100.0,0.0,0.0,0.0,4.942,197.55,1151.73,1143.88,false
235,4.948,1806.0,20.02,3056.0,100.0,0.0,0.0,0.0,4.948,193.7,1140.62,1152.25,false
236,4.935,1829.0,25.08,3060.0,100.0,0.0,0.0,0.0,4.935,196.42,1148.46,1146.05,false
237,4.945,1828.0,23.08,3058.0,100.0,0.0,0.0,0.0,4.945,197.69,1138.47,1147.49,false
238,4.944,1896.0,20.53,3056.0,100.0,0.0,0.0,0.0,4.944,195.9,1145.0,1136.59,false
239,4.92,1844.0,22.0,3059.0,100.0,0.0,0.0,0.0,4.92,190.96,1146.75,1154.86,false
240,4.907,1854.0,17.43,3061.0,100.0,0.0,0.0,0.0,4.907,188.92,1137.76,1146.87,false
241,4.905,1866.0,25.41,3059.0,100.0,0.0,0.0,0.0,4.905,195.9,1145.63,1143.52,false
242,4.954,1920.0,21.03,3057.0,100.0,0.0,0.0,0.0,4.954,196.43,1148.96,1145.22,false
243,4.935,1902.0,23.5,3060.0,100.0,0.0,0.0,0.0,4.935,189.57,1145.53,1150.76,false
