Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
31,4.83,1836.0,20.38,3058.0,100.0,0.0,0.0,0.0,4.83,177.51,1150.07,1138.72,false
32,4.827,1837.0,23.4,3062.0,100.0,0.0,0.0,0.0,4.827,192.15,1144.97,1143.46,false
33,4.83,1891.0,22.09,3058.0,100.0,0.0,0.0,0.0,4.83,187.38,1148.92,1146.05,false
34,4.83,1863.0,22.92,3059.0,100.0,0.0,0.0,0.0,4.83,188.87,1147.0,1146.07,false
35,4.839,1830.0,21.53,3058.0,100.0,0.0,0.0,0.0,4.839,188.58,1142.52,1143.77,false
36,4.833,1838.0,23.38,3062.0,100.0,0.0,0.0,0.0,4.833,189.68,1149.24,1143.37,false
37,4.861,1861.0,19.9,3056.0,100.0,0.0,0.0,0.0,4.861,188.95,1151.64,1145.53,false
38,4.843,1865.0,20.97,3059.0,100.0,0.0,0.0,0.0,4.843,185.88,1147.82,1151.92,false
39,4.888,1966.0,19.94,3055.0,100.0,0.0,0.0,0.0,4.888,187.24,1148.93,1134.69,false
40,4.851,1941.0,20.61,3058.0,100.0,0.0,0.0,0.0,4.851,186.81,1144.43,1151.77,false
41,4.916,1871.0,33.0,3058.0,100.0,0.0,0.0,0.0,4.916,193.36,1145.28,1145.39,false
42,4.869,1879.0,19.44,3055.0,100.0,0.0,0.0,0.0,4.869,188.58,1150.18,1143.55,false
43,4.866,1856.0,23.06,3059.0,100.0,0.001,712.0,0.32,4.867,191.16,1142.63,1143.85,false
44,4.844,1879.0,21.78,3058.0,100.0,0.0,0.0,0.0,4.844,185.64,1153.33,1137.77,false
45,4.86,1999.0,18.73,3055.0,100.0,0.0,0.0,0.0,4.86,186.89,1135.79,1149.24,false
46,4.821,1844.0,18.1,3062.0,100.0,0.0,0.0,0.0,4.821,186.55,1153.42,1132.92,false
47,4.861,1914.0,18.14,3055.0,100.0,0.0,0.0,0.0,4.861,186.11,1148.15,1150.02,false
48,4.867,1794.0,19.76,3059.0,100.0,0.0,0.0,0.0,4.867,187.78,1146.04,1144.87,false
49,4.856,1929.0,21.38,3059.0,100.0,0.0,0.0,0.0,4.856,185.87,1150.51,1138.47,false
50,4.913,1992.0,25.07,3055.0,100.0,0.0,0.0,0.0,4.913,185.21,1147.1,1143.45,false
51,4.845,1928.0,20.64,3058.0,100.0,0.0,0.0,0.0,4.845,189.02,1137.46,1142.3,false
52,4.87,1950.0,20.64,3057.0,100.0,0.0,0.0,0.0,4.87,189.06,1152.5,1140.23,false
53,4.843,1884.0,23.61,3060.0,100.0,0.0,0.0,0.0,4.843,189.34,1149.45,1151.11,false
54,4.879,1777.0,21.07,3060.0,100.0,0.0,0.0,0.0,4.879,198.05,1142.12,1144.45,false
55,4.853,1870.0,23.04,3060.0,100.0,0.0,0.0,0.0,4.853,188.24,1151.92,1145.39,false
56,4.868,1914.0,19.96,3056.0,100.0,0.0,0.0,0.0,4.868,188.64,1144.46,1137.71,false
57,4.857,1934.0,20.98,3058.0,100.0,0.0,0.0,0.0,4.857,185.01,1147.51,1141.68,false
58,4.866,1768.0,22.35,3064.0,100.0,0.0,0.0,0.0,4.866,185.78,1147.32,1151.51,false
59,4.834,1904.0,22.49,3063.0,100.0,0.0,714.0,0.41,4.834,181.07,1148.96,1144.92,false
60,4.871,1951.0,18.59,3055.0,100.0,0.0,0.0,0.0,4.871,188.15,1140.43,1139.18,false
61,4.846,1871.0,19.78,3057.0,100.0,0.0,0.0,0.0,4.846,154.03,1153.57,1143.12,false
62,4.882,1796.0,22.01,3059.0,100.0,0.0,0.0,0.0,4.882,186.67,1146.42,1147.29,false
63,4.865,1857.0,20.98,3060.0,100.0,0.0,0.0,0.0,4.865,184.66,1139.39,1147.77,false
64,4.876,1988.0,17.92,3056.0,100.0,0.0,0.0,0.0,4.876,185.68,1150.7,1138.83,false
65,4.879,1879.0,20.99,3060.0,100.0,0.0,0.0,0.0,4.879,191.57,1142.74,1144.97,false
66,4.88,1898.0,15.41,3055.0,100.0,0.0,0.0,0.0,4.88,188.25,1151.81,1140.98,false
67,4.853,1798.0,20.26,3062.0,100.0,0.0,0.0,0.0,4.853,189.45,1149.45,1144.88,false
68,4.868,1921.0,19.97,3056.0,100.0,0.0,0.0,0.0,4.868,188.3,1139.48,1145.99,false
69,4.882,1802.0,21.39,3061.0,100.0,0.0,0.0,0.0,4.882,188.44,1145.32,1139.51,false
70,4.917,1912.0,31.67,3058.0,100.0,0.0,0.0,0.0,4.917,192.33,1153.77,1152.27,false
71,4.888,1966.0,18.43,3055.0,100.0,0.0,0.0,0.0,4.888,187.0,1150.65,1135.21,false
72,4.898,1915.0,18.78,3055.0,100.0,0.0,0.0,0.0,4.898,187.33,1142.59,1143.14,false
73,4.898,1842.0,18.82,3056.0,100.0,0.0,0.0,0.0,4.898,189.01,1138.87,1144.41,false
74,4.876,1813.0,25.37,3064.0,100.0,0.0,714.0,0.41,4.876,197.45,1158.58,1150.67,false
75,4.902,1888.0,19.8,3056.0,100.0,0.0,0.0,0.0,4.902,189.94,1149.29,1142.73,false
76,4.886,1839.0,20.7,3060.0,100.0,0.0,0.0,0.0,4.886,186.97,1150.21,1143.69,false
77,4.877,1906.0,22.09,3059.0,100.0,0.0,0.0,0.0,4.877,192.09,1142.73,1143.91,false
78,4.898,1930.0,18.76,3055.0,100.0,0.0,0.0,0.0,4.898,187.67,1153.17,1137.6,false
79,4.933,1895.0,26.01,3057.0,100.0,0.0,0.0,0.0,4.933,190.57,1147.58,1141.41,false
80,4.903,1925.0,19.19,3055.0,100.0,0.0,0.0,0.0,4.903,188.76,1143.84,1147.15,false
81,4.901,1954.0,18.33,3055.0,100.0,0.0,0.0,0.0,4.901,187.7,1142.38,1146.17,false
82,4.88,1874.0,22.34,3059.0,100.0,0.0,0.0,0.0,4.88,185.7,1151.57,1138.65,false
83,4.9,1953.0,18.24,3055.0,100.0,0.0,0.0,0.0,4.9,187.78,1143.92,1147.45,false
84,4.904,1977.0,19.28,3055.0,100.0,0.0,0.0,0.0,4.904,188.72,1141.32,1139.46,false
85,4.894,1878.0,20.21,3056.0,100.0,0.0,0.0,0.0,4.894,187.05,1150.55,1134.65,false
86,4.857,1901.0,23.27,3062.0,100.0,0.0,0.0,0.0,4.857,191.4,1146.01,1147.28,false
87,4.883,1917.0,15.14,3055.0,100.0,0.0,0.0,0.0,4.883,187.93,1146.71,1147.76,false
88,4.868,1835.0,25.78,3064.0,100.0,0.0,0.0,0.0,4.868,195.37,1145.73,1143.4,false
89,4.926,1898.0,24.39,3057.0,100.0,0.0,712.0,0.31,4.926,188.59,1150.24,1142.13,false
90,4.868,1885.0,23.24,3060.0,100.0,0.0,709.0,0.22,4.868,191.1,1141.84,1137.91,false
91,4.892,1784.0,20.62,3062.0,100.0,0.0,0.0,0.0,4.892,182.22,1154.6,1156.69,false
92,4.869,1799.0,19.96,3061.0,100.0,0.0,0.0,0.0,4.869,162.02,1147.26,1143.48,false
93,4.913,1895.0,19.55,3055.0,100.0,0.0,0.0,0.0,4.913,190.04,1139.35,1142.25,false
94,4.895,1893.0,21.85,3059.0,100.0,0.0,0.0,0.0,4.895,192.84,1154.67,1141.95,false
95,4.884,1819.0,24.58,3063.0,100.0,0.0,0.0,0.0,4.884,191.7,1150.8,1146.36,false
96,4.893,1868.0,21.99,3060.0,100.0,0.0,0.0,0.0,4.893,185.56,1142.39,1148.3,false
97,4.884,1906.0,20.96,3060.0,100.0,0.0,0.0,0.0,4.884,186.0,1147.03,1144.89,false
98,4.911,1878.0,21.75,3058.0,100.0,0.0,0.0,0.0,4.911,191.2,1150.48,1139.28,false
99,4.894,1920.0,19.99,3057.0,100.0,0.0,0.0,0.0,4.894,188.18,1152.13,1141.03,false
100,4.966,1781.0,39.96,3064.0,99.97,0.0,713.0,0.63,4.966,199.94,1147.49,1151.93,false
101,4.871,1898.0,25.34,3062.0,100.0,0.0,0.0,0.0,4.871,190.41,1152.16,1146.96,false
102,4.926,1956.0,24.17,3059.0,100.0,0.0,0.0,0.0,4.926,190.48,1148.12,1142.41,false
103,4.926,1969.0,18.88,3055.0,100.0,0.0,0.0,0.0,4.926,190.13,1148.16,1134.54,false
104,4.916,1958.0,18.78,3055.0,100.0,0.0,0.0,0.0,4.916,188.71,1143.85,1144.64,false
105,4.9,1913.0,19.75,3057.0,100.0,0.0,0.0,0.0,4.9,188.16,1144.8,1144.92,false
106,4.916,1901.0,20.48,3057.0,100.0,0.001,713.0,0.31,4.917,189.37,1146.22,1143.13,false
107,4.868,1892.0,18.37,3059.0,100.0,0.0,0.0,0.0,4.868,189.9,1145.68,1147.6,false
108,4.918,1968.0,19.72,3055.0,100.0,0.001,708.0,0.22,4.919,190.66,1148.11,1132.01,false
109,4.958,1969.0,24.61,3055.0,100.0,0.0,0.0,0.0,4.958,188.63,1145.03,1143.48,false
110,4.913,1941.0,19.12,3055.0,100.0,0.0,0.0,0.0,4.913,189.99,1136.89,1146.58,false
111,4.917,1958.0,18.74,3055.0,100.0,0.0,0.0,0.0,4.917,189.24,1152.37,1141.42,false
112,4.923,1956.0,18.74,3055.0,100.0,0.0,0.0,0.0,4.923,187.29,1147.79,1136.42,false
113,4.855,1838.0,25.65,3067.0,100.0,0.0,0.0,0.0,4.855,188.35,1145.94,1153.17,false
114,4.922,1930.0,19.12,3055.0,100.0,0.0,0.0,0.0,4.922,188.46,1148.44,1135.11,false
115,4.903,1872.0,22.9,3059.0,100.0,0.0,0.0,0.0,4.903,194.6,1138.31,1154.26,false
116,4.902,1972.0,21.08,3058.0,100.0,0.0,0.0,0.0,4.902,186.62,1153.8,1138.5,false
117,5.202,1893.0,25.01,3054.0,100.0,0.0,0.0,0.0,5.202,195.0,1145.93,1145.54,false
118,4.906,1830.0,20.9,3060.0,100.0,0.0,714.0,0.41,4.906,193.53,1144.19,1144.99,false
119,4.93,1947.0,18.47,3055.0,100.0,0.0,0.0,0.0,4.93,188.11,1149.9,1134.22,false
120,4.882,1805.0,21.54,3066.0,100.0,0.0,0.0,0.0,4.882,180.62,1150.48,1148.58,false
121,4.895,1854.0,24.6,3061.0,100.0,0.001,712.0,0.31,4.896,194.42,1143.8,1157.15,false
122,4.917,1896.0,18.99,3055.0,100.0,0.0,0.0,0.0,4.917,177.54,1152.07,1140.11,false
123,4.863,1841.0,24.42,3060.0,100.0,0.0,709.0,0.22,4.863,170.82,1141.59,1139.33,false
124,4.932,1830.0,20.28,3056.0,100.0,0.0,0.0,0.0,4.932,190.85,1149.71,1144.23,false
125,4.898,1883.0,23.1,3060.0,100.0,0.0,0.0,0.0,4.898,190.34,1146.81,1148.84,false
126,4.883,1836.0,25.59,3062.0,100.0,0.0,0.0,0.0,4.883,195.05,1145.39,1145.18,false
127,4.841,1858.0,24.34,3066.0,100.0,0.0,0.0,0.0,4.841,190.77,1147.56,1138.06,false
128,4.886,1819.0,19.3,3059.0,100.0,0.0,0.0,0.0,4.886,192.93,1140.51,1150.83,false
129,4.921,1853.0,21.07,3056.0,100.0,0.0,0.0,0.0,4.921,191.71,1151.85,1146.07,false
130,4.977,1762.0,29.33,3060.0,100.0,0.0,709.0,0.22,4.977,201.66,1153.29,1135.11,false
131,4.927,1781.0,20.8,3061.0,100.0,0.0,0.0,0.0,4.927,187.47,1146.81,1154.37,false
132,4.921,1827.0,22.12,3059.0,100.0,0.0,709.0,0.22,4.921,194.3,1150.54,1144.56,false
133,4.918,1875.0,20.02,3058.0,100.0,0.0,0.0,0.0,4.918,186.1,1145.74,1140.56,false
134,4.927,1935.0,19.53,3055.0,100.0,0.0,0.0,0.0,4.927,188.75,1138.31,1142.72,false
135,4.911,1949.0,21.12,3058.0,100.0,0.0,0.0,0.0,4.911,188.09,1154.13,1143.03,false
136,4.921,1834.0,21.07,3058.0,100.0,0.0,0.0,0.0,4.921,192.79,1145.57,1147.96,false
137,4.914,1832.0,23.69,3059.0,100.0,0.0,0.0,0.0,4.914,193.05,1146.25,1134.52,false
138,4.918,1828.0,22.64,3059.0,100.0,0.0,0.0,0.0,4.918,194.24,1149.93,1148.78,false
139,4.91,1817.0,22.65,3061.0,100.0,0.0,0.0,0.0,4.91,192.58,1149.91,1142.55,false
140,4.929,1938.0,19.13,3055.0,100.0,0.0,0.0,0.0,4.929,189.62,1143.97,1142.45,false
141,4.895,1848.0,22.53,3059.0,100.0,0.0,0.0,0.0,4.895,193.38,1142.3,1137.53,false
142,4.902,1875.0,22.47,3060.0,100.0,0.0,0.0,0.0,4.902,187.82,1153.22,1148.77,false
143,4.925,1845.0,21.19,3059.0,100.0,0.0,0.0,0.0,4.925,195.92,1148.52,1146.99,false
144,4.941,1813.0,31.41,3065.0,100.0,0.0,0.0,0.0,4.941,189.61,1147.16,1143.02,false
145,5.023,1950.0,32.6,3055.0,100.0,0.0,0.0,0.0,5.023,197.46,1150.11,1150.48,false
146,4.939,1885.0,22.23,3057.0,100.0,0.0,0.0,0.0,4.939,191.61,1148.71,1139.92,false
147,4.909,1885.0,22.74,3057.0,100.0,0.0,712.0,0.32,4.909,193.19,1144.55,1138.94,false
148,4.933,1843.0,16.98,3056.0,100.0,0.0,0.0,0.0,4.933,190.89,1150.07,1147.07,false
149,4.931,1818.0,17.02,3056.0,100.0,0.0,0.0,0.0,4.931,190.4,1142.66,1145.11,false
150,4.908,1843.0,24.99,3060.0,100.0,0.0,0.0,0.0,4.908,196.23,1149.47,1142.91,false
151,4.943,1812.0,20.27,3057.0,100.0,0.0,0.0,0.0,4.943,194.11,1147.76,1143.36,false
152,4.929,1846.0,22.73,3059.0,100.0,0.0,0.0,0.0,4.929,195.66,1149.87,1140.1,false
153,4.906,1862.0,19.48,3057.0,100.0,0.0,0.0,0.0,4.906,169.14,1145.28,1143.54,false
154,4.917,1863.0,21.47,3056.0,100.0,0.0,0.0,0.0,4.917,179.21,1143.76,1138.88,false
155,4.89,1865.0,25.97,3061.0,100.0,0.0,0.0,0.0,4.89,192.13,1148.1,1150.59,false
156,4.938,1916.0,19.0,3055.0,100.0,0.0,0.0,0.0,4.938,191.25,1142.28,1139.7,false
157,4.91,1806.0,22.97,3060.0,100.0,0.0,0.0,0.0,4.91,193.46,1150.19,1145.13,false
158,4.9,1859.0,21.27,3060.0,100.0,0.0,0.0,0.0,4.9,186.35,1149.57,1145.65,false
159,4.976,1942.0,28.59,3057.0,100.0,0.0,0.0,0.0,4.976,196.46,1140.03,1143.6,false
160,4.959,1883.0,20.41,3057.0,100.0,0.0,0.0,0.0,4.959,192.18,1147.91,1141.16,false
161,4.951,1858.0,23.34,3057.0,100.0,0.0,712.0,0.31,4.951,196.54,1151.05,1140.84,false
162,4.948,1784.0,22.29,3060.0,100.0,0.0,0.0,0.0,4.948,194.82,1155.58,1150.66,false
163,4.942,1806.0,22.38,3059.0,100.0,0.0,0.0,0.0,4.942,198.96,1147.42,1138.61,false
164,4.946,1847.0,19.62,3056.0,100.0,0.0,0.0,0.0,4.946,192.16,1152.18,1146.66,false
165,4.946,1831.0,19.23,3056.0,100.0,0.0,0.0,0.0,4.946,192.48,1144.85,1143.67,false
166,4.914,1817.0,24.84,3061.0,100.0,0.0,0.0,0.0,4.914,190.67,1147.43,1147.93,false
167,4.953,1939.0,19.72,3055.0,100.0,0.0,709.0,0.22,4.953,191.86,1147.41,1141.78,false
168,4.994,1899.0,27.69,3056.0,100.0,0.0,0.0,0.0,4.994,195.77,1138.83,1140.6,false
169,4.946,1792.0,20.89,3059.0,100.0,0.0,708.0,0.22,4.946,194.61,1156.59,1149.65,false
170,4.926,1855.0,18.46,3059.0,100.0,0.0,0.0,0.0,4.926,191.67,1147.99,1148.26,false
171,4.928,1841.0,20.03,3057.0,100.0,0.0,0.0,0.0,4.928,193.72,1144.77,1143.54,false
172,4.926,1838.0,19.79,3061.0,100.0,0.0,0.0,0.0,4.926,190.65,1142.63,1141.21,false
173,4.934,1905.0,20.87,3060.0,100.0,0.0,0.0,0.0,4.934,188.85,1152.09,1144.61,false
174,4.95,1977.0,19.24,3055.0,100.0,0.0,0.0,0.0,4.95,190.27,1148.92,1137.4,false
175,4.946,1971.0,19.05,3055.0,100.0,0.0,0.0,0.0,4.946,191.56,1138.16,1148.94,false
176,4.96,1969.0,19.94,3055.0,100.0,0.0,0.0,0.0,4.96,193.31,1150.46,1138.84,false
177,4.952,1953.0,20.18,3055.0,100.0,0.001,714.0,0.41,4.953,192.53,1144.66,1138.52,false
178,4.953,1930.0,18.84,3055.0,100.0,0.0,0.0,0.0,4.953,193.24,1142.54,1143.95,false
179,4.941,1850.0,21.79,3058.0,100.0,0.0,0.0,0.0,4.941,193.6,1151.8,1143.05,false
180,4.917,1878.0,22.58,3060.0,100.0,0.0,0.0,0.0,4.917,186.57,1148.78,1146.38,false
181,4.93,1835.0,23.19,3060.0,100.0,0.0,0.0,0.0,4.93,198.81,1146.67,1146.38,false
182,4.808,1811.0,26.82,3039.0,98.46,0.0,0.0,0.0,4.808,186.95,1149.46,1148.25,false
183,4.936,1953.0,20.31,3056.0,100.0,0.0,0.0,0.0,4.936,193.03,1142.39,1140.73,false
184,4.923,1846.0,22.08,3057.0,100.0,0.0,711.0,0.53,4.923,164.63,1151.53,1141.67,false
185,4.933,1806.0,21.91,3059.0,100.0,0.0,0.0,0.0,4.933,191.04,1146.04,1145.87,false
186,4.917,1910.0,22.77,3058.0,100.0,0.0,709.0,0.43,4.917,191.28,1143.51,1135.24,false
187,4.946,1902.0,20.17,3055.0,100.0,0.0,0.0,0.0,4.946,189.55,1147.69,1142.79,false
188,4.928,1824.0,21.18,3060.0,100.0,0.0,0.0,0.0,4.928,193.93,1147.09,1149.57,false
189,5.002,1869.0,31.77,3056.0,100.0,0.0,0.0,0.0,5.002,196.69,1149.59,1147.07,false
190,4.93,1820.0,18.35,3058.0,100.0,0.0,0.0,0.0,4.93,194.08,1145.37,1149.21,false
191,4.935,1817.0,19.65,3058.0,100.0,0.0,0.0,0.0,4.935,197.28,1150.21,1141.47,false
192,4.939,1825.0,23.94,3060.0,100.0,0.0,709.0,0.22,4.939,195.1,1149.49,1149.84,false
193,4.948,1784.0,22.67,3060.0,100.0,0.0,0.0,0.0,4.948,199.13,1145.81,1137.16,false
194,4.93,1952.0,23.02,3058.0,100.0,0.0,0.0,0.0,4.93,189.37,1142.32,1149.11,false
195,4.962,1920.0,19.4,3055.0,100.0,0.0,0.0,0.0,4.962,193.07,1148.18,1132.79,false
196,4.934,1906.0,22.05,3056.0,100.0,0.0,0.0,0.0,4.934,191.44,1140.33,1150.45,false
197,4.953,1846.0,19.19,3057.0,100.0,0.0,0.0,0.0,4.953,191.77,1155.29,1135.22,false
198,4.945,1794.0,18.87,3058.0,100.0,0.0,0.0,0.0,4.945,196.17,1145.95,1145.35,false
199,4.907,1885.0,23.67,3059.0,100.0,0.0,0.0,0.0,4.907,191.13,1139.57,1152.07,false
200,4.938,1814.0,23.03,3059.0,100.0,0.0,0.0,0.0,4.938,197.55,1151.19,1137.25,false
201,4.958,1829.0,21.18,3057.0,100.0,0.0,0.0,0.0,4.958,191.8,1151.13,1147.52,false
202,4.962,1823.0,20.24,3057.0,100.0,0.0,0.0,0.0,4.962,195.34,1137.89,1143.41,false
203,4.966,1804.0,20.6,3058.0,100.0,0.0,0.0,0.0,4.966,196.93,1148.64,1140.6,false
204,4.96,1849.0,21.01,3057.0,100.0,0.0,0.0,0.0,4.96,194.22,1150.17,1148.56,false
205,4.918,1941.0,22.19,3058.0,100.0,0.0,0.0,0.0,4.918,190.14,1150.97,1143.42,false
206,4.944,1822.0,23.16,3060.0,100.0,0.0,0.0,0.0,4.944,199.83,1139.33,1141.89,false
207,4.936,1789.0,24.39,3062.0,100.0,0.0,0.0,0.0,4.936,203.74,1157.18,1147.46,false
208,4.987,1701.0,21.58,3063.0,100.0,0.0,0.0,0.0,4.987,201.87,1155.36,1142.73,false
209,5.072,1917.0,33.08,3055.0,100.0,0.0,0.0,0.0,5.072,194.62,1147.74,1136.91,false
210,4.906,1839.0,19.2,3059.0,100.0,0.0,0.0,0.0,4.906,194.9,1140.84,1151.17,false
211,4.956,1902.0,19.85,3055.0,100.0,0.0,0.0,0.0,4.956,194.6,1154.54,1137.77,false
212,4.958,1869.0,21.82,3057.0,100.0,0.0,0.0,0.0,4.958,194.79,1149.86,1140.34,false
213,4.963,1947.0,19.17,3055.0,100.0,0.0,0.0,0.0,4.963,192.18,1143.77,1147.58,false
214,4.937,1856.0,22.39,3059.0,100.0,0.0,0.0,0.0,4.937,193.2,1143.03,1144.68,false
215,4.894,1836.0,23.92,3060.0,100.0,0.0,0.0,0.0,4.894,158.66,1150.6,1144.89,false
216,4.959,1945.0,20.92,3057.0,100.0,0.0,0.0,0.0,4.959,190.04,1149.66,1140.59,false
217,4.933,1928.0,20.83,3058.0,100.0,0.0,0.0,0.0,4.933,192.87,1142.21,1147.51,false
218,4.977,1901.0,34.68,3060.0,100.0,0.0,0.0,0.0,4.977,195.97,1144.7,1145.69,false
219,4.99,1879.0,25.23,3057.0,100.0,0.0,713.0,0.31,4.99,196.47,1150.97,1137.42,false
220,4.945,1856.0,23.99,3059.0,100.0,0.0,0.0,0.0,4.945,196.67,1151.22,1142.85,false
221,4.963,1902.0,23.25,3057.0,100.0,0.0,0.0,0.0,4.963,195.38,1144.77,1150.24,false
222,4.961,1832.0,21.8,3058.0,100.0,0.0,0.0,0.0,4.961,196.98,1149.94,1143.76,false
223,4.974,1849.0,20.9,3057.0,100.0,0.0,0.0,0.0,4.974,194.87,1141.63,1144.43,false
224,4.957,1863.0,22.85,3057.0,100.0,0.001,712.0,0.53,4.958,197.67,1153.82,1143.08,false
225,4.983,1842.0,21.1,3057.0,100.0,0.0,0.0,0.0,4.983,194.98,1142.74,1147.99,false
226,4.953,1859.0,23.42,3057.0,100.0,0.0,0.0,0.0,4.953,198.95,1141.18,1143.19,false
227,5.013,1751.0,28.92,3063.0,100.0,0.0,0.0,0.0,5.013,202.46,1155.57,1140.71,false
228,4.965,1907.0,19.7,3055.0,100.0,0.0,0.0,0.0,4.965,193.2,1146.56,1145.15,false
229,4.969,1928.0,18.39,3055.0,100.0,0.0,0.0,0.0,4.969,193.79,1138.77,1146.68,false
230,4.965,1937.0,17.5,3055.0,100.0,0.0,0.0,0.0,4.965,192.19,1152.49,1141.46,false
231,4.92,1918.0,19.36,3058.0,100.0,0.0,0.0,0.0,4.92,190.94,1146.51,1135.6,false
232,4.941,1828.0,22.41,3062.0,100.0,0.0,0.0,0.0,4.941,192.73,1146.0,1153.83,false
233,4.952,1915.0,22.17,3059.0,100.0,0.0,0.0,0.0,4.952,195.18,1145.58,1142.42,false
234,4.931,1882.0,22.5,3058.0,100.0,0.0,0.0,0.0,4.931,195.0,1148.74,1140.23,false
235,4.98,1923.0,19.1,3055.0,100.0,0.0,0.0,0.0,4.98,195.4,1141.84,1145.11,false
236,5.258,1973.0,23.59,3052.0,100.0,0.001,715.0,0.51,5.259,198.25,1148.47,1143.44,false
237,4.968,1992.0,18.35,3055.0,100.0,0.0,0.0,0.0,4.968,191.5,1145.3,1138.17,false
238,4.94,1858.0,23.2,3059.0,100.0,0.0,0.0,0.0,4.94,196.02,1140.41,1147.65,false
239,4.977,1909.0,20.67,3055.0,100.0,0.0,0.0,0.0,4.977,197.41,1151.11,1142.88,false
240,4.91,1893.0,24.05,3061.0,100.0,0.0,0.0,0.0,4.91,191.04,1141.39,1146.06,false
241,4.95,1919.0,20.82,3059.0,100.0,0.0,0.0,0.0,4.95,191.7,1152.29,1135.84,false
242,4.951,1894.0,21.63,3058.0,100.0,0.0,0.0,0.0,4.951,195.08,1144.92,1151.44,false
243,4.944,1852.0,23.87,3059.0,100.0,0.0,0.0,0.0,4.944,196.81,1145.28,1135.86,false
