Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
0,2.04,1294.0,20.4,1829.0,50.49,0.0,0.0,0.0,2.04,75.07,457.77,456.62,false
1,4.545,1625.0,18.79,3074.0,99.79,0.003,711.0,0.53,4.548,129.9,1072.62,1074.82,false
2,4.82,1821.0,21.48,3055.0,100.0,0.0,0.0,0.0,4.82,180.62,1150.67,1155.47,false
3,4.808,1853.0,21.5,3056.0,100.0,0.0,709.0,0.22,4.808,182.68,1146.73,1158.38,false
4,4.818,1886.0,19.39,3052.0,100.0,0.0,0.0,0.0,4.818,181.94,1156.28,1151.76,false
5,4.808,1876.0,19.33,3053.0,100.0,0.0,0.0,0.0,4.808,181.5,1150.89,1147.34,false
6,4.805,1932.0,18.88,3055.0,99.99,0.0,0.0,0.0,4.805,183.86,1145.62,1153.99,false
7,4.711,1815.0,20.04,3062.0,100.0,0.0,0.0,0.0,4.711,184.15,1143.13,1140.7,false
8,4.783,1872.0,20.58,3056.0,100.0,0.0,0.0,0.0,4.783,185.04,1158.44,1140.32,false
9,4.804,1821.0,21.14,3057.0,100.0,0.0,709.0,0.43,4.804,188.89,1144.11,1153.73,false
10,4.787,1894.0,19.83,3056.0,100.0,0.0,0.0,0.0,4.787,183.09,1156.21,1144.91,false
11,4.804,1795.0,21.14,3060.0,100.0,0.0,0.0,0.0,4.804,185.45,1141.87,1153.63,false
12,4.789,1838.0,22.83,3060.0,100.0,0.0,0.0,0.0,4.789,190.99,1153.05,1144.78,false
13,4.79,1895.0,20.95,3058.0,100.0,0.0,0.0,0.0,4.79,185.97,1138.54,1150.38,false
14,4.822,1856.0,19.77,3057.0,100.0,0.0,0.0,0.0,4.822,189.7,1146.0,1149.68,false
15,4.797,1991.0,19.61,3057.0,100.0,0.0,0.0,0.0,4.797,185.99,1134.87,1146.86,false
16,4.817,1993.0,20.82,3055.0,100.0,0.001,712.0,0.63,4.818,187.1,1150.78,1141.18,false
17,4.815,1880.0,21.27,3057.0,100.0,0.0,0.0,0.0,4.815,187.64,1138.66,1153.81,false
18,4.823,1879.0,19.34,3056.0,100.0,0.0,0.0,0.0,4.823,183.42,1144.64,1149.05,false
19,4.863,1960.0,35.17,3058.0,100.0,0.0,0.0,0.0,4.863,191.3,1144.75,1146.86,false
20,4.793,1894.0,23.79,3061.0,100.0,0.0,0.0,0.0,4.793,188.85,1144.51,1140.48,false
21,4.817,1902.0,21.44,3058.0,100.0,0.0,0.0,0.0,4.817,188.09,1144.35,1152.93,false
22,4.804,1856.0,20.62,3060.0,100.0,0.0,0.0,0.0,4.804,182.39,1142.54,1143.99,false
23,4.795,1830.0,24.2,3063.0,100.0,0.0,0.0,0.0,4.795,190.98,1143.04,1156.19,false
24,4.798,1836.0,23.95,3065.0,100.0,0.001,713.0,0.63,4.799,182.52,1152.12,1147.81,false
25,4.739,1882.0,27.34,3061.0,99.07,0.0,0.0,0.0,4.739,189.45,1146.45,1149.74,false
26,4.817,1846.0,22.61,3060.0,100.0,0.0,0.0,0.0,4.817,188.6,1142.74,1146.91,false
27,4.799,1909.0,18.69,3059.0,100.0,0.0,0.0,0.0,4.799,184.44,1147.76,1139.6,false
28,4.794,1839.0,23.06,3064.0,100.0,0.0,0.0,0.0,4.794,193.33,1144.39,1155.96,false
29,4.84,1827.0,30.25,3066.0,100.0,0.0,0.0,0.0,4.84,184.17,1146.84,1146.56,false
30,4.777,1894.0,21.72,3061.0,100.0,0.0,0.0,0.0,4.777,159.22,1145.59,1143.65,false
31,4.83,1872.0,20.81,3057.0,100.0,0.0,0.0,0.0,4.83,180.28,1137.45,1151.14,false
32,4.855,1900.0,19.11,3055.0,100.0,0.0,0.0,0.0,4.855,187.94,1145.72,1150.23,false
33,4.862,1876.0,19.25,3055.0,100.0,0.0,0.0,0.0,4.862,186.89,1144.76,1144.28,false
34,4.837,1918.0,20.06,3056.0,100.0,0.0,0.0,0.0,4.837,187.85,1141.09,1147.81,false
35,4.822,1851.0,22.81,3062.0,100.0,0.0,0.0,0.0,4.822,189.72,1148.1,1146.33,false
36,4.824,1911.0,21.75,3060.0,100.0,0.0,0.0,0.0,4.824,189.19,1141.92,1144.39,false
37,4.85,1985.0,18.05,3055.0,100.0,0.0,0.0,0.0,4.85,183.55,1137.12,1147.85,false
38,4.858,1873.0,20.89,3058.0,100.0,0.0,0.0,0.0,4.858,189.14,1151.89,1148.89,false
39,4.864,1771.0,20.39,3060.0,100.0,0.0,0.0,0.0,4.864,194.77,1145.22,1147.72,false
40,4.871,1777.0,21.99,3061.0,100.0,0.0,0.0,0.0,4.871,189.79,1158.16,1152.17,false
41,4.883,1816.0,21.58,3059.0,100.0,0.0,0.0,0.0,4.883,194.62,1148.22,1149.05,false
42,4.862,1951.0,18.67,3055.0,100.0,0.0,0.0,0.0,4.862,185.55,1137.27,1151.26,false
43,4.847,1874.0,23.46,3062.0,100.0,0.0,0.0,0.0,4.847,190.73,1146.53,1148.5,false
44,4.862,1950.0,18.17,3055.0,100.0,0.0,0.0,0.0,4.862,186.98,1142.59,1138.33,false
45,4.856,1773.0,21.36,3064.0,100.0,0.0,0.0,0.0,4.856,186.19,1150.05,1158.73,false
46,4.862,1918.0,20.54,3058.0,100.0,0.0,0.0,0.0,4.862,187.11,1137.51,1149.62,false
47,4.852,1947.0,17.01,3055.0,100.0,0.0,0.0,0.0,4.852,188.13,1147.43,1143.24,false
48,4.84,1957.0,17.34,3057.0,100.0,0.0,0.0,0.0,4.84,187.18,1141.42,1142.53,false
49,4.921,1902.0,31.55,3057.0,100.0,0.0,0.0,0.0,4.921,191.32,1142.93,1150.63,false
50,4.87,1932.0,20.5,3056.0,100.0,0.002,712.0,0.32,4.872,189.18,1145.53,1150.13,false
51,4.886,1898.0,19.31,3056.0,100.0,0.0,0.0,0.0,4.886,191.24,1144.73,1149.97,false
52,4.869,1816.0,20.33,3058.0,100.0,0.0,0.0,0.0,4.869,189.0,1143.64,1149.32,false
53,4.879,1897.0,21.61,3059.0,100.0,0.0,0.0,0.0,4.879,191.81,1139.48,1147.12,false
54,4.871,1819.0,21.76,3060.0,100.0,0.0,0.0,0.0,4.871,192.78,1153.12,1146.36,false
55,4.828,1803.0,27.9,3066.0,100.0,0.0,709.0,0.22,4.828,196.73,1138.25,1154.24,false
56,4.867,1910.0,21.83,3060.0,100.0,0.0,0.0,0.0,4.867,191.11,1150.9,1148.12,false
57,4.86,1937.0,21.42,3058.0,100.0,0.0,712.0,0.53,4.86,185.98,1140.32,1145.95,false
58,4.873,1965.0,19.64,3056.0,100.0,0.0,0.0,0.0,4.873,186.19,1142.1,1138.43,false
59,4.87,1971.0,20.04,3057.0,100.0,0.0,0.0,0.0,4.87,188.71,1141.75,1154.64,false
60,4.863,1932.0,19.04,3058.0,100.0,0.0,0.0,0.0,4.863,183.68,1140.45,1147.11,false
61,4.846,1849.0,20.4,3058.0,100.0,0.0,0.0,0.0,4.846,153.58,1141.28,1140.76,false
62,4.858,1872.0,23.81,3061.0,100.0,0.0,0.0,0.0,4.858,183.67,1149.53,1154.4,false
63,4.883,1912.0,22.73,3058.0,100.0,0.0,0.0,0.0,4.883,190.32,1147.66,1138.3,false
64,4.896,1969.0,20.29,3055.0,100.0,0.001,713.0,0.32,4.897,191.03,1142.91,1155.5,false
65,4.859,1864.0,21.16,3059.0,100.0,0.0,0.0,0.0,4.859,187.43,1141.11,1138.29,false
66,4.887,1815.0,20.73,3057.0,100.0,0.0,0.0,0.0,4.887,189.04,1138.47,1149.46,false
67,4.893,1822.0,18.49,3056.0,100.0,0.0,0.0,0.0,4.893,188.18,1142.64,1147.95,false
68,4.86,1948.0,14.62,3055.0,100.0,0.0,0.0,0.0,4.86,186.27,1150.28,1148.88,false
69,4.859,1935.0,20.8,3060.0,100.0,0.0,0.0,0.0,4.859,185.12,1145.24,1139.12,false
70,4.862,1849.0,20.87,3058.0,100.0,0.0,0.0,0.0,4.862,188.95,1138.72,1153.94,false
71,4.853,1886.0,22.94,3060.0,99.29,0.0,0.0,0.0,4.853,189.44,1150.11,1138.36,false
72,4.864,1938.0,21.38,3059.0,100.0,0.0,0.0,0.0,4.864,187.51,1137.57,1155.52,false
73,4.884,1844.0,23.37,3061.0,100.0,0.0,0.0,0.0,4.884,194.14,1146.37,1149.73,false
74,4.896,1946.0,18.49,3055.0,100.0,0.0,0.0,0.0,4.896,186.57,1142.46,1137.81,false
75,4.845,1907.0,24.92,3062.0,100.0,0.0,0.0,0.0,4.845,189.42,1143.41,1145.25,false
76,4.898,1870.0,22.02,3057.0,100.0,0.001,714.0,0.41,4.899,189.46,1142.49,1154.45,false
77,4.907,1967.0,19.28,3055.0,100.0,0.0,0.0,0.0,4.907,188.19,1143.91,1149.04,false
78,4.885,1941.0,23.16,3057.0,100.0,0.0,0.0,0.0,4.885,189.73,1141.44,1144.18,false
79,4.936,1825.0,35.08,3060.0,100.0,0.0,714.0,0.41,4.936,197.66,1150.35,1154.53,false
80,4.878,1929.0,23.14,3060.0,100.0,0.0,0.0,0.0,4.878,192.52,1143.62,1145.8,false
81,4.901,1958.0,19.44,3055.0,100.0,0.0,0.0,0.0,4.901,187.29,1136.62,1147.31,false
82,4.862,1862.0,24.23,3062.0,100.0,0.0,0.0,0.0,4.862,191.94,1145.39,1149.5,false
83,5.018,1982.0,34.02,3055.0,100.0,0.0,0.0,0.0,5.018,192.98,1146.31,1146.29,false
84,4.903,1859.0,21.47,3058.0,100.0,0.0,0.0,0.0,4.903,189.09,1145.21,1149.87,false
85,4.899,1867.0,19.68,3056.0,100.0,0.0,0.0,0.0,4.899,189.02,1145.61,1144.55,false
86,4.871,1790.0,21.49,3061.0,100.0,0.0,0.0,0.0,4.871,192.46,1142.42,1150.09,false
87,4.877,1913.0,23.03,3061.0,100.0,0.0,0.0,0.0,4.877,189.47,1148.24,1140.6,false
88,4.864,1892.0,19.9,3060.0,100.0,0.0,0.0,0.0,4.864,187.34,1143.43,1152.77,false
89,4.899,1765.0,23.87,3063.0,100.0,0.0,0.0,0.0,4.899,194.7,1147.24,1150.86,false
90,4.857,1963.0,22.03,3060.0,100.0,0.0,0.0,0.0,4.857,188.08,1138.91,1148.49,false
91,4.865,1875.0,24.48,3063.0,100.0,0.0,0.0,0.0,4.865,188.22,1146.58,1147.17,false
92,4.852,1900.0,17.88,3055.0,100.0,0.0,0.0,0.0,4.852,151.4,1145.49,1142.28,false
93,4.894,1872.0,26.17,3063.0,100.0,0.001,712.0,0.31,4.895,185.41,1139.5,1151.5,false
94,4.896,1883.0,21.94,3059.0,100.0,0.0,0.0,0.0,4.896,190.2,1146.09,1140.34,false
95,4.908,1914.0,18.94,3055.0,100.0,0.0,0.0,0.0,4.908,191.01,1136.1,1150.99,false
96,4.904,1801.0,21.85,3061.0,100.0,0.0,0.0,0.0,4.904,196.29,1151.61,1146.08,false
97,4.915,1881.0,22.72,3057.0,100.0,0.0,0.0,0.0,4.915,190.68,1137.7,1153.6,false
98,4.889,1971.0,20.04,3057.0,100.0,0.0,0.0,0.0,4.889,188.8,1142.97,1139.34,false
99,4.893,1793.0,21.7,3060.0,100.0,0.0,0.0,0.0,4.893,192.32,1148.64,1152.91,false
100,4.883,1852.0,22.9,3060.0,100.0,0.0,0.0,0.0,4.883,191.35,1134.85,1145.84,false
101,4.895,1940.0,22.11,3058.0,100.0,0.0,0.0,0.0,4.895,190.13,1150.7,1144.39,false
102,4.895,1887.0,22.17,3058.0,100.0,0.0,0.0,0.0,4.895,189.44,1135.56,1150.58,false
103,4.926,1818.0,22.86,3060.0,100.0,0.0,0.0,0.0,4.926,199.0,1157.16,1151.89,false
104,4.891,1895.0,21.1,3060.0,100.0,0.0,0.0,0.0,4.891,189.69,1144.91,1147.17,false
