Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
32,4.828,1876.0,19.93,3058.0,100.0,0.0,0.0,0.0,4.828,189.24,1137.67,1140.81,false
33,4.853,1906.0,22.03,3056.0,100.0,0.001,713.0,0.31,4.854,189.33,1141.6,1151.89,false
34,4.825,1887.0,20.01,3057.0,100.0,0.0,0.0,0.0,4.825,187.43,1148.19,1135.87,false
35,4.819,1860.0,22.33,3061.0,100.0,0.0,0.0,0.0,4.819,190.44,1142.25,1155.75,false
36,4.938,1961.0,28.73,3055.0,100.0,0.0,0.0,0.0,4.938,189.5,1140.35,1143.36,false
37,4.838,1834.0,21.19,3060.0,100.0,0.0,0.0,0.0,4.838,190.55,1150.54,1141.26,false
38,4.819,1992.0,19.81,3058.0,100.0,0.0,0.0,0.0,4.819,184.0,1137.45,1149.95,false
39,4.84,1920.0,19.92,3057.0,100.0,0.0,0.0,0.0,4.84,189.1,1141.36,1143.78,false
40,4.845,1840.0,20.88,3059.0,100.0,0.0,0.0,0.0,4.845,187.73,1143.81,1151.68,false
41,4.836,1851.0,24.13,3061.0,100.0,0.0,0.0,0.0,4.836,193.67,1148.92,1143.82,false
42,4.843,1906.0,20.26,3058.0,100.0,0.0,0.0,0.0,4.843,184.82,1136.16,1150.19,false
43,4.862,1910.0,19.39,3056.0,100.0,0.0,0.0,0.0,4.862,187.57,1140.27,1144.57,false
44,4.85,1829.0,21.16,3058.0,100.0,0.0,0.0,0.0,4.85,189.85,1149.94,1145.87,false
45,4.9,1965.0,24.56,3055.0,100.0,0.0,0.0,0.0,4.9,188.87,1143.47,1138.82,false
46,4.902,1843.0,26.16,3061.0,100.0,0.0,712.0,0.32,4.902,187.15,1142.89,1154.74,false
47,4.808,1962.0,20.03,3060.0,100.0,0.0,0.0,0.0,4.808,188.79,1144.34,1143.35,false
48,4.785,1843.0,21.06,3063.0,100.0,0.0,0.0,0.0,4.785,187.7,1142.0,1142.5,false
49,4.872,1968.0,19.49,3055.0,100.0,0.0,0.0,0.0,4.872,189.91,1141.49,1149.92,false
50,4.86,1826.0,21.58,3059.0,100.0,0.0,0.0,0.0,4.86,191.57,1142.45,1150.15,false
51,4.871,1862.0,20.02,3057.0,100.0,0.0,0.0,0.0,4.871,186.39,1145.67,1146.82,false
52,4.855,1933.0,18.78,3058.0,100.0,0.0,0.0,0.0,4.855,189.36,1143.96,1137.78,false
53,4.865,1872.0,18.02,3056.0,100.0,0.0,0.0,0.0,4.865,189.13,1142.65,1150.42,false
54,4.861,1925.0,20.12,3057.0,100.0,0.0,0.0,0.0,4.861,186.26,1137.28,1150.1,false
55,4.886,1939.0,20.38,3055.0,100.0,0.0,0.0,0.0,4.886,186.95,1141.89,1143.62,false
56,4.872,1861.0,23.09,3058.0,100.0,0.0,714.0,0.41,4.872,192.87,1149.57,1142.06,false
57,4.888,1921.0,19.55,3055.0,100.0,0.0,0.0,0.0,4.888,189.43,1141.76,1147.77,false
58,4.97,1978.0,34.47,3054.0,100.0,0.0,708.0,0.22,4.97,194.0,1143.03,1144.35,false
59,4.871,1773.0,22.38,3063.0,100.0,0.0,0.0,0.0,4.871,189.79,1145.9,1156.95,false
60,4.88,1965.0,18.48,3055.0,100.0,0.0,0.0,0.0,4.88,187.54,1140.15,1146.21,false
61,4.836,1841.0,21.25,3059.0,100.0,0.0,0.0,0.0,4.836,156.81,1145.52,1143.62,false
62,4.88,1764.0,20.72,3064.0,100.0,0.0,0.0,0.0,4.88,181.99,1151.05,1151.14,false
63,4.872,1845.0,22.25,3060.0,100.0,0.0,0.0,0.0,4.872,193.02,1133.67,1148.89,false
64,4.858,1888.0,22.39,3062.0,100.0,0.0,0.0,0.0,4.858,182.68,1152.65,1142.66,false
65,4.888,1864.0,21.7,3057.0,100.0,0.0,709.0,0.22,4.888,189.68,1136.24,1152.12,false
66,4.882,1982.0,18.05,3055.0,100.0,0.0,0.0,0.0,4.882,185.43,1142.34,1141.44,false
67,4.86,1842.0,21.1,3060.0,100.0,0.0,0.0,0.0,4.86,190.86,1149.78,1143.73,false
68,4.865,1861.0,17.24,3057.0,100.0,0.0,0.0,0.0,4.865,188.15,1138.0,1146.52,false
69,4.873,1948.0,16.78,3055.0,100.0,0.0,0.0,0.0,4.873,187.52,1144.85,1140.71,false
70,4.878,1887.0,20.41,3057.0,100.0,0.0,0.0,0.0,4.878,188.46,1139.59,1149.47,false
71,4.864,1880.0,22.57,3062.0,100.0,0.0,0.0,0.0,4.864,187.83,1145.9,1146.94,false
72,4.889,1866.0,22.28,3058.0,100.0,0.0,0.0,0.0,4.889,192.29,1140.3,1150.75,false
73,4.881,1788.0,22.33,3061.0,100.0,0.0,0.0,0.0,4.881,190.75,1151.89,1140.88,false
74,4.909,1854.0,20.97,3058.0,100.0,0.0,0.0,0.0,4.909,194.31,1142.67,1160.22,false
75,4.885,1881.0,20.36,3057.0,100.0,0.0,0.0,0.0,4.885,188.51,1136.45,1144.41,false
76,4.864,1799.0,21.24,3066.0,100.0,0.0,0.0,0.0,4.864,182.21,1152.25,1146.77,false
77,4.908,1837.0,19.78,3058.0,100.0,0.0,0.0,0.0,4.908,193.35,1145.46,1146.94,false
78,4.868,1881.0,18.6,3057.0,100.0,0.0,0.0,0.0,4.868,192.21,1142.67,1142.48,false
79,4.889,1941.0,17.2,3055.0,100.0,0.0,0.0,0.0,4.889,185.82,1134.51,1146.47,false
80,4.898,1873.0,21.64,3058.0,100.0,0.0,0.0,0.0,4.898,191.56,1152.71,1148.35,false
81,4.894,1927.0,18.77,3055.0,100.0,0.0,0.0,0.0,4.894,187.34,1138.68,1141.67,false
82,4.908,1824.0,21.86,3060.0,100.0,0.0,0.0,0.0,4.908,194.42,1148.07,1142.75,false
83,4.885,1826.0,21.7,3060.0,100.0,0.0,0.0,0.0,4.885,190.21,1145.72,1155.46,false
84,4.9,1973.0,18.0,3055.0,100.0,0.0,0.0,0.0,4.9,188.15,1141.44,1136.15,false
85,4.888,1849.0,23.31,3060.0,100.0,0.0,715.0,0.51,4.888,191.89,1138.35,1156.61,false
86,4.887,1862.0,21.57,3058.0,100.0,0.0,0.0,0.0,4.887,191.0,1148.86,1141.15,false
87,4.89,1873.0,21.89,3059.0,100.0,0.0,0.0,0.0,4.89,191.66,1142.29,1153.21,false
88,4.915,1819.0,31.73,3060.0,100.0,0.0,0.0,0.0,4.915,198.59,1140.45,1148.75,false
89,4.884,1983.0,17.97,3055.0,100.0,0.0,713.0,0.32,4.884,189.4,1144.91,1140.18,false
90,4.871,1934.0,19.83,3058.0,100.0,0.0,0.0,0.0,4.871,187.54,1143.58,1139.24,false
91,4.863,1809.0,21.89,3066.0,100.0,0.0,0.0,0.0,4.863,178.89,1141.31,1157.15,false
92,4.868,1854.0,20.47,3058.0,100.0,0.0,0.0,0.0,4.868,161.38,1142.94,1142.55,false
93,4.899,1830.0,21.89,3060.0,100.0,0.0,0.0,0.0,4.899,193.81,1138.14,1146.59,false
94,4.883,1848.0,21.04,3060.0,100.0,0.0,0.0,0.0,4.883,186.92,1149.91,1149.8,false
95,4.912,1860.0,19.43,3056.0,100.0,0.0,0.0,0.0,4.912,190.18,1142.05,1147.98,false
96,4.92,1830.0,20.67,3056.0,100.0,0.0,709.0,0.22,4.92,192.96,1141.84,1146.13,false
97,4.904,1921.0,18.51,3055.0,100.0,0.0,0.0,0.0,4.904,187.21,1142.51,1142.89,false
98,4.874,1946.0,21.68,3062.0,100.0,0.0,0.0,0.0,4.874,184.45,1142.93,1143.86,false
99,4.868,1906.0,20.45,3063.0,100.0,0.0,0.0,0.0,4.868,181.62,1137.72,1150.22,false
100,4.919,1855.0,19.28,3057.0,100.0,0.0,0.0,0.0,4.919,190.26,1151.03,1143.51,false
101,4.896,1840.0,22.15,3060.0,100.0,0.0,0.0,0.0,4.896,191.47,1137.56,1147.83,false
102,4.915,1921.0,20.49,3057.0,100.0,0.0,0.0,0.0,4.915,189.83,1146.66,1147.82,false
103,4.903,1899.0,18.28,3056.0,100.0,0.0,0.0,0.0,4.903,189.35,1144.59,1135.18,false
104,4.951,1953.0,24.64,3055.0,100.0,0.0,0.0,0.0,4.951,191.55,1138.81,1150.39,false
105,4.896,1812.0,20.54,3061.0,100.0,0.0,0.0,0.0,4.896,188.76,1142.56,1143.29,false
106,4.917,1855.0,19.64,3057.0,100.0,0.0,0.0,0.0,4.917,192.26,1145.98,1158.61,false
107,4.878,1899.0,24.03,3061.0,100.0,0.0,0.0,0.0,4.878,193.14,1134.85,1144.33,false
108,4.886,1944.0,18.68,3059.0,100.0,0.0,0.0,0.0,4.886,188.57,1150.92,1146.74,false
109,4.899,1870.0,18.42,3059.0,100.0,0.0,0.0,0.0,4.899,193.43,1136.91,1147.55,false
110,4.885,1941.0,20.43,3059.0,100.0,0.0,0.0,0.0,4.885,189.74,1149.57,1138.19,false
111,4.923,1936.0,18.66,3055.0,100.0,0.0,0.0,0.0,4.923,190.73,1141.05,1151.03,false
112,4.926,1865.0,20.71,3058.0,100.0,0.0,0.0,0.0,4.926,191.66,1133.32,1146.29,false
113,4.92,1940.0,18.24,3055.0,100.0,0.0,0.0,0.0,4.92,188.62,1142.01,1149.61,false
114,4.907,1947.0,20.06,3057.0,100.0,0.0,0.0,0.0,4.907,189.33,1146.53,1135.3,false
115,4.927,1938.0,18.6,3055.0,100.0,0.0,0.0,0.0,4.927,188.93,1140.94,1150.02,false
116,4.94,1933.0,20.9,3055.0,100.0,0.0,0.0,0.0,4.94,191.44,1143.58,1148.56,false
117,4.966,1839.0,31.69,3057.0,100.0,0.0,0.0,0.0,4.966,194.52,1136.81,1146.56,false
118,4.881,1878.0,23.95,3062.0,100.0,0.0,0.0,0.0,4.881,192.97,1147.86,1146.53,false
119,4.897,1910.0,25.23,3061.0,100.0,0.0,713.0,0.31,4.897,197.18,1143.97,1145.59,false
120,4.908,1833.0,21.52,3060.0,100.0,0.0,0.0,0.0,4.908,191.34,1136.23,1148.89,false
121,4.936,1897.0,21.64,3057.0,100.0,0.0,0.0,0.0,4.936,191.93,1152.03,1147.87,false
122,4.889,1917.0,21.63,3060.0,100.0,0.0,0.0,0.0,4.889,174.6,1136.75,1145.63,false
123,4.881,1868.0,21.23,3058.0,100.0,0.0,0.0,0.0,4.881,169.76,1147.08,1146.32,false
124,4.904,1831.0,24.06,3061.0,100.0,0.0,0.0,0.0,4.904,195.73,1138.83,1146.98,false
125,4.907,1824.0,21.68,3059.0,100.0,0.0,0.0,0.0,4.907,190.24,1138.88,1145.06,false
126,4.928,1964.0,18.15,3055.0,100.0,0.0,0.0,0.0,4.928,186.72,1141.42,1148.58,false
127,4.88,1875.0,23.98,3060.0,100.0,0.0,0.0,0.0,4.88,192.31,1144.14,1139.94,false
128,4.914,1893.0,19.0,3058.0,100.0,0.0,0.0,0.0,4.914,190.3,1150.29,1145.53,false
129,4.902,1808.0,14.92,3056.0,100.0,0.0,0.0,0.0,4.902,190.98,1140.02,1146.8,false
130,4.897,1855.0,19.32,3058.0,100.0,0.0,0.0,0.0,4.897,193.04,1137.43,1145.13,false
131,4.918,1964.0,18.76,3055.0,100.0,0.0,0.0,0.0,4.918,189.05,1144.62,1146.1,false
132,4.933,1889.0,19.31,3056.0,100.0,0.0,0.0,0.0,4.933,191.19,1140.98,1137.44,false
133,4.921,1814.0,21.81,3060.0,100.0,0.0,0.0,0.0,4.921,194.05,1147.13,1153.34,false
134,4.901,1844.0,22.63,3059.0,100.0,0.0,0.0,0.0,4.901,192.63,1140.91,1140.54,false
135,4.936,1916.0,19.53,3055.0,100.0,0.0,0.0,0.0,4.936,191.88,1140.56,1148.65,false
136,4.922,1872.0,20.25,3058.0,100.0,0.0,0.0,0.0,4.922,194.23,1139.52,1149.58,false
137,4.932,1928.0,18.39,3055.0,100.0,0.0,0.0,0.0,4.932,188.21,1140.55,1143.0,false
138,4.896,1901.0,21.25,3060.0,100.0,0.0,0.0,0.0,4.896,191.86,1147.86,1141.19,false
139,4.909,1836.0,22.6,3060.0,100.0,0.0,0.0,0.0,4.909,193.03,1135.58,1145.16,false
140,4.887,1854.0,24.35,3063.0,100.0,0.0,0.0,0.0,4.887,188.75,1149.36,1147.05,false
141,4.915,1973.0,20.79,3056.0,100.0,0.0,0.0,0.0,4.915,189.72,1140.59,1153.11,false
142,4.94,1849.0,19.93,3056.0,100.0,0.0,0.0,0.0,4.94,192.26,1139.54,1147.61,false
143,4.923,1924.0,18.41,3055.0,100.0,0.0,0.0,0.0,4.923,188.66,1141.17,1141.48,false
144,5.153,1842.0,24.31,3055.0,100.0,0.0,715.0,0.51,5.153,199.34,1145.78,1145.95,false
145,4.925,1943.0,19.94,3056.0,100.0,0.0,0.0,0.0,4.925,188.79,1135.5,1143.91,false
146,4.923,1832.0,21.08,3058.0,100.0,0.0,0.0,0.0,4.923,192.52,1147.88,1139.08,false
147,4.986,1914.0,32.98,3056.0,100.0,0.0,0.0,0.0,4.986,194.16,1135.95,1152.9,false
148,4.934,1817.0,21.49,3059.0,100.0,0.0,0.0,0.0,4.934,195.55,1145.42,1152.37,false
149,4.908,1956.0,18.2,3056.0,100.0,0.0,0.0,0.0,4.908,188.81,1139.99,1139.18,false
150,4.887,1837.0,20.44,3059.0,100.0,0.0,713.0,0.31,4.887,195.52,1140.63,1147.96,false
151,4.929,1886.0,21.62,3057.0,100.0,0.0,709.0,0.22,4.929,192.76,1149.76,1148.28,false
152,4.929,1962.0,18.51,3055.0,100.0,0.0,0.0,0.0,4.929,190.47,1141.13,1136.49,false
153,4.904,1841.0,20.24,3058.0,100.0,0.0,0.0,0.0,4.904,171.36,1142.39,1151.48,false
154,4.89,1907.0,22.5,3059.0,100.0,0.0,0.0,0.0,4.89,176.42,1143.47,1147.93,false
155,4.947,1760.0,18.4,3060.0,100.0,0.0,0.0,0.0,4.947,194.05,1152.45,1150.86,false
156,4.919,1826.0,22.15,3059.0,100.0,0.0,0.0,0.0,4.919,192.19,1143.26,1146.72,false
157,4.939,1819.0,18.93,3056.0,100.0,0.0,0.0,0.0,4.939,190.74,1140.39,1145.75,false
158,4.937,1833.0,19.53,3056.0,100.0,0.0,0.0,0.0,4.937,193.27,1141.2,1145.02,false
159,4.944,1849.0,19.28,3055.0,100.0,0.0,0.0,0.0,4.944,193.16,1144.67,1143.19,false
160,4.937,1958.0,18.37,3055.0,100.0,0.0,0.0,0.0,4.937,191.33,1139.18,1137.68,false
161,4.906,1935.0,21.9,3059.0,100.0,0.0,0.0,0.0,4.906,187.77,1140.19,1146.03,false
162,4.933,1867.0,20.34,3056.0,100.0,0.0,0.0,0.0,4.933,192.49,1137.06,1151.5,false
163,4.979,1935.0,25.92,3055.0,100.0,0.0,0.0,0.0,4.979,191.76,1150.8,1147.04,false
164,4.942,1829.0,21.74,3060.0,100.0,0.0,0.0,0.0,4.942,195.27,1138.42,1144.6,false
165,4.938,1833.0,21.09,3059.0,100.0,0.0,0.0,0.0,4.938,191.32,1155.22,1152.31,false
166,4.905,1933.0,23.34,3059.0,100.0,0.0,0.0,0.0,4.905,191.5,1143.41,1144.32,false
167,4.935,1847.0,20.58,3056.0,100.0,0.0,0.0,0.0,4.935,195.0,1134.73,1149.08,false
168,4.954,1980.0,18.59,3055.0,100.0,0.0,0.0,0.0,4.954,191.66,1146.4,1146.15,false
169,4.932,1835.0,19.46,3057.0,100.0,0.0,0.0,0.0,4.932,191.22,1142.02,1142.64,false
170,4.902,1894.0,15.96,3056.0,100.0,0.0,0.0,0.0,4.902,191.67,1141.15,1139.04,false
171,4.944,1830.0,21.64,3057.0,100.0,0.0,0.0,0.0,4.944,194.95,1142.86,1147.13,false
172,4.933,1956.0,18.35,3055.0,100.0,0.0,0.0,0.0,4.933,190.24,1143.54,1152.03,false
173,4.938,1840.0,20.77,3057.0,100.0,0.0,0.0,0.0,4.938,192.76,1143.43,1143.69,false
174,4.957,1888.0,19.46,3055.0,100.0,0.0,0.0,0.0,4.957,193.87,1138.89,1145.06,false
175,4.922,1841.0,20.96,3060.0,100.0,0.0,0.0,0.0,4.922,197.06,1145.08,1146.05,false
176,4.942,1954.0,18.21,3055.0,100.0,0.0,0.0,0.0,4.942,191.43,1141.09,1139.84,false
177,5.022,1835.0,34.41,3056.0,100.0,0.0,0.0,0.0,5.022,198.5,1141.43,1151.47,false
178,4.923,1897.0,22.13,3060.0,100.0,0.0,0.0,0.0,4.923,192.06,1142.88,1148.34,false
179,4.921,1822.0,24.9,3062.0,100.0,0.0,0.0,0.0,4.921,199.97,1146.93,1140.75,false
180,4.896,1896.0,20.19,3059.0,100.0,0.0,0.0,0.0,4.896,190.61,1143.95,1150.4,false
181,4.932,1860.0,21.47,3059.0,100.0,0.0,0.0,0.0,4.932,192.34,1143.25,1146.03,false
182,4.916,1873.0,25.26,3060.0,100.0,0.0,713.0,0.63,4.916,197.45,1137.49,1143.52,false
183,4.939,1816.0,22.84,3060.0,100.0,0.0,0.0,0.0,4.939,193.44,1146.73,1152.58,false
184,4.909,1913.0,18.12,3055.0,100.0,0.0,0.0,0.0,4.909,162.72,1144.43,1135.61,false
185,4.886,1861.0,22.04,3059.0,100.0,0.0,0.0,0.0,4.886,183.8,1136.81,1151.47,false
186,4.95,1956.0,18.48,3055.0,100.0,0.0,0.0,0.0,4.95,189.81,1143.4,1145.1,false
187,4.941,1937.0,18.58,3055.0,100.0,0.0,0.0,0.0,4.941,192.05,1142.24,1135.22,false
188,4.942,1849.0,21.45,3057.0,100.0,0.0,0.0,0.0,4.942,193.36,1136.25,1148.87,false
189,4.964,1843.0,19.44,3055.0,100.0,0.0,0.0,0.0,4.964,193.37,1150.74,1146.52,false
190,4.929,1935.0,15.12,3055.0,100.0,0.0,0.0,0.0,4.929,193.04,1133.89,1149.34,false
191,4.942,1858.0,20.28,3058.0,100.0,0.0,0.0,0.0,4.942,192.53,1150.53,1145.13,false
192,4.955,1909.0,20.09,3055.0,100.0,0.0,0.0,0.0,4.955,194.01,1143.19,1144.32,false
193,4.951,1918.0,18.56,3055.0,100.0,0.0,0.0,0.0,4.951,192.43,1141.9,1146.88,false
194,4.919,1837.0,22.88,3061.0,100.0,0.0,0.0,0.0,4.919,191.26,1145.65,1140.57,false
195,4.941,1925.0,19.69,3057.0,100.0,0.0,0.0,0.0,4.941,191.15,1135.72,1150.2,false
196,4.954,1835.0,19.78,3058.0,100.0,0.0,0.0,0.0,4.954,193.24,1148.54,1142.41,false
197,5.009,1976.0,26.34,3054.0,100.0,0.0,0.0,0.0,5.009,194.21,1142.3,1144.26,false
198,4.911,1963.0,20.94,3057.0,100.0,0.0,0.0,0.0,4.911,193.38,1141.31,1142.11,false
199,4.941,1879.0,19.98,3056.0,100.0,0.0,0.0,0.0,4.941,194.5,1138.56,1153.6,false
200,4.933,1852.0,21.81,3057.0,100.0,0.0,0.0,0.0,4.933,194.82,1138.82,1144.91,false
201,4.956,1957.0,18.93,3055.0,100.0,0.0,0.0,0.0,4.956,191.15,1141.81,1147.93,false
202,4.949,1861.0,19.78,3059.0,100.0,0.0,0.0,0.0,4.949,191.35,1151.7,1146.08,false
203,4.908,1948.0,23.5,3058.0,100.0,0.001,715.0,0.51,4.909,193.43,1132.95,1145.55,false
204,4.95,1927.0,20.12,3056.0,100.0,0.0,0.0,0.0,4.95,191.5,1149.97,1143.12,false
205,4.96,1906.0,19.37,3055.0,100.0,0.0,0.0,0.0,4.96,193.76,1142.83,1139.05,false
206,4.97,1962.0,30.89,3056.0,100.0,0.0,0.0,0.0,4.97,195.79,1133.71,1152.38,false
207,4.957,1947.0,19.14,3055.0,100.0,0.002,712.0,0.32,4.959,191.3,1141.51,1140.79,false
208,4.961,1848.0,20.62,3057.0,100.0,0.0,0.0,0.0,4.961,195.84,1148.36,1149.57,false
209,4.954,1881.0,20.96,3058.0,100.0,0.0,0.0,0.0,4.954,196.02,1138.05,1144.78,false
210,4.934,1849.0,19.98,3059.0,100.0,0.0,0.0,0.0,4.934,194.39,1150.25,1145.42,false
211,4.905,1879.0,18.48,3058.0,100.0,0.0,0.0,0.0,4.905,198.95,1132.9,1142.93,false
212,4.954,1927.0,20.4,3056.0,100.0,0.0,0.0,0.0,4.954,192.97,1149.13,1148.89,false
213,4.936,1956.0,20.61,3056.0,100.0,0.0,709.0,0.22,4.936,194.88,1143.38,1141.76,false
214,4.945,1834.0,20.22,3058.0,100.0,0.0,0.0,0.0,4.945,197.91,1143.11,1145.86,false
215,4.91,1793.0,19.93,3057.0,100.0,0.0,0.0,0.0,4.91,161.48,1137.64,1150.38,false
216,4.955,1949.0,18.24,3055.0,100.0,0.0,0.0,0.0,4.955,189.56,1140.22,1142.05,false
217,4.947,1863.0,21.52,3057.0,100.0,0.0,0.0,0.0,4.947,195.86,1150.05,1141.97,false
218,4.946,1916.0,19.97,3056.0,100.0,0.0,0.0,0.0,4.946,190.31,1140.05,1151.62,false
219,4.951,1810.0,20.04,3058.0,100.0,0.0,0.0,0.0,4.951,196.83,1139.13,1143.55,false
220,4.924,1903.0,23.28,3059.0,100.0,0.0,0.0,0.0,4.924,192.39,1140.02,1148.98,false
221,4.925,1924.0,23.28,3058.0,100.0,0.0,0.0,0.0,4.925,195.66,1151.84,1136.78,false
222,4.962,1946.0,22.51,3056.0,100.0,0.0,0.0,0.0,4.962,195.71,1138.04,1154.02,false
223,4.971,1903.0,24.21,3056.0,100.0,0.0,0.0,0.0,4.971,193.87,1139.24,1145.98,false
224,4.947,1875.0,20.35,3057.0,100.0,0.0,0.0,0.0,4.947,195.58,1152.63,1135.39,false
225,4.959,1992.0,18.45,3055.0,100.0,0.0,0.0,0.0,4.959,193.39,1138.78,1150.07,false
226,4.934,1841.0,21.5,3059.0,100.0,0.0,0.0,0.0,4.934,194.17,1136.25,1150.21,false
227,4.944,1902.0,20.87,3057.0,100.0,0.0,0.0,0.0,4.944,192.04,1152.49,1145.07,false
228,4.937,1869.0,21.55,3058.0,100.0,0.0,0.0,0.0,4.937,192.45,1136.2,1145.64,false
229,4.927,1850.0,23.5,3059.0,100.0,0.0,0.0,0.0,4.927,199.25,1145.79,1144.98,false
230,4.934,1906.0,20.91,3057.0,100.0,0.0,0.0,0.0,4.934,194.8,1143.81,1150.0,false
231,4.946,1954.0,14.68,3055.0,100.0,0.0,0.0,0.0,4.946,192.01,1141.16,1143.05,false
232,4.97,1805.0,19.35,3058.0,100.0,0.0,0.0,0.0,4.97,200.64,1148.45,1148.27,false
233,4.957,1737.0,21.39,3061.0,100.0,0.0,0.0,0.0,4.957,200.15,1141.28,1144.77,false
234,5.01,1931.0,25.0,3057.0,100.0,0.0,0.0,0.0,5.01,191.34,1146.52,1151.29,false
235,4.978,1834.0,24.23,3058.0,100.0,0.0,0.0,0.0,4.978,197.64,1145.09,1144.22,false
236,5.002,1846.0,28.05,3058.0,100.0,0.0,0.0,0.0,5.002,201.95,1138.68,1144.53,false
237,4.967,1870.0,25.47,3059.0,100.0,0.0,712.0,0.31,4.967,199.77,1147.11,1152.88,false
238,4.97,1776.0,21.6,3061.0,100.0,0.0,0.0,0.0,4.97,195.5,1150.49,1151.64,false
239,4.972,1938.0,20.42,3056.0,100.0,0.0,0.0,0.0,4.972,196.9,1141.77,1145.59,false
240,4.946,1837.0,22.79,3057.0,100.0,0.0,0.0,0.0,4.946,195.86,1142.13,1143.43,false
241,4.971,1942.0,18.79,3055.0,100.0,0.0,0.0,0.0,4.971,194.47,1135.79,1149.35,false
242,4.969,1959.0,18.99,3055.0,100.0,0.0,0.0,0.0,4.969,193.11,1142.96,1141.52,false
243,4.958,1871.0,21.88,3057.0,100.0,0.0,709.0,0.22,4.958,195.75,1147.16,1139.02,false
