Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
30,4.819,1842.0,22.09,3060.0,100.0,0.0,0.0,0.0,4.819,164.59,1137.68,1148.45,false
31,4.849,1828.0,23.06,3059.0,100.0,0.0,709.0,0.22,4.849,179.23,1153.09,1145.81,false
32,4.857,1925.0,19.82,3055.0,100.0,0.0,0.0,0.0,4.857,185.23,1141.91,1147.55,false
33,4.848,1896.0,21.17,3057.0,100.0,0.0,0.0,0.0,4.848,189.06,1147.15,1144.52,false
34,4.844,1896.0,22.66,3058.0,100.0,0.0,0.0,0.0,4.844,191.4,1147.98,1138.3,false
35,4.868,1969.0,18.83,3055.0,100.0,0.0,0.0,0.0,4.868,189.27,1143.01,1150.45,false
36,4.812,1876.0,23.88,3062.0,100.0,0.0,0.0,0.0,4.812,188.41,1145.02,1152.08,false
37,4.83,1872.0,22.24,3060.0,100.0,0.0,0.0,0.0,4.83,190.64,1143.07,1146.9,false
38,4.842,1802.0,21.76,3062.0,100.0,0.0,0.0,0.0,4.842,182.9,1149.91,1151.28,false
39,4.856,1883.0,23.31,3061.0,99.99,0.0,0.0,0.0,4.856,187.73,1141.29,1148.59,false
40,4.865,1846.0,22.04,3059.0,100.0,0.0,0.0,0.0,4.865,192.2,1153.31,1144.52,false
41,4.838,1878.0,22.3,3060.0,100.0,0.0,0.0,0.0,4.838,188.46,1148.45,1139.87,false
42,4.87,1881.0,22.31,3059.0,100.0,0.001,711.0,0.53,4.871,191.35,1142.71,1150.43,false
43,4.874,1974.0,18.71,3055.0,100.0,0.0,0.0,0.0,4.874,187.64,1142.2,1152.08,false
44,4.839,1812.0,25.44,3063.0,100.0,0.0,0.0,0.0,4.839,189.66,1143.47,1147.62,false
45,4.816,1853.0,20.65,3062.0,100.0,0.0,0.0,0.0,4.816,192.61,1154.67,1140.86,false
46,4.929,1930.0,25.45,3054.0,100.0,0.0,0.0,0.0,4.929,189.63,1136.93,1153.49,false
47,4.853,1826.0,22.95,3060.0,100.0,0.0,0.0,0.0,4.853,191.02,1154.02,1144.45,false
48,4.859,1849.0,19.94,3057.0,100.0,0.0,0.0,0.0,4.859,186.28,1139.69,1151.05,false
49,4.881,1882.0,20.23,3055.0,100.0,0.0,0.0,0.0,4.881,188.75,1143.06,1145.33,false
50,4.855,1909.0,22.45,3060.0,100.0,0.0,0.0,0.0,4.855,192.23,1148.86,1147.47,false
51,4.891,1936.0,19.53,3055.0,100.0,0.0,0.0,0.0,4.891,189.02,1139.27,1138.23,false
52,4.869,1834.0,22.68,3060.0,100.0,0.002,716.0,0.61,4.871,193.36,1150.3,1149.44,false
53,4.877,1963.0,18.97,3056.0,100.0,0.0,0.0,0.0,4.877,187.82,1144.57,1151.37,false
54,4.888,1901.0,21.91,3058.0,100.0,0.0,0.0,0.0,4.888,189.76,1138.36,1146.42,false
55,4.872,1802.0,36.22,3067.0,100.0,0.0,0.0,0.0,4.872,193.82,1156.38,1146.13,false
56,4.89,1801.0,20.18,3058.0,100.0,0.0,0.0,0.0,4.89,191.89,1136.43,1143.86,false
57,4.88,1908.0,21.16,3059.0,100.0,0.0,0.0,0.0,4.88,189.7,1151.93,1149.63,false
58,4.865,1855.0,22.59,3060.0,100.0,0.0,712.0,0.32,4.865,191.89,1141.12,1146.17,false
59,4.86,1915.0,24.17,3061.0,100.0,0.0,0.0,0.0,4.86,191.07,1145.09,1157.63,false
60,4.869,1929.0,23.21,3059.0,100.0,0.0,0.0,0.0,4.869,188.26,1148.14,1145.43,false
61,4.861,1910.0,18.6,3055.0,100.0,0.0,0.0,0.0,4.861,154.98,1145.03,1138.08,false
62,4.887,1933.0,19.01,3055.0,100.0,0.0,0.0,0.0,4.887,186.29,1142.55,1149.67,false
63,4.866,1885.0,21.45,3060.0,100.0,0.0,0.0,0.0,4.866,188.54,1135.34,1148.96,false
64,4.849,1877.0,22.74,3060.0,100.0,0.0,0.0,0.0,4.849,190.53,1150.0,1145.89,false
65,4.872,1846.0,21.96,3059.0,100.0,0.0,0.0,0.0,4.872,188.06,1149.2,1145.74,false
66,4.872,1824.0,19.87,3059.0,100.0,0.0,0.0,0.0,4.872,191.99,1150.67,1145.72,false
67,4.867,1947.0,22.24,3059.0,100.0,0.0,0.0,0.0,4.867,187.66,1143.34,1140.29,false
68,4.904,1879.0,23.69,3058.0,100.0,0.0,0.0,0.0,4.904,191.78,1142.92,1147.0,false
69,4.874,1843.0,25.45,3061.0,100.0,0.0,0.0,0.0,4.874,193.88,1146.17,1154.7,false
70,4.878,1903.0,22.52,3062.0,100.0,0.0,0.0,0.0,4.878,183.62,1148.53,1148.37,false
71,4.887,1929.0,20.76,3057.0,100.0,0.0,0.0,0.0,4.887,188.24,1142.18,1143.56,false
72,4.896,1970.0,18.44,3055.0,100.0,0.0,0.0,0.0,4.896,186.48,1141.76,1138.16,false
73,4.886,1834.0,19.58,3058.0,100.0,0.0,0.0,0.0,4.886,190.42,1139.16,1151.63,false
74,4.904,1860.0,20.66,3058.0,100.0,0.0,0.0,0.0,4.904,192.36,1151.4,1148.54,false
75,4.88,1844.0,23.7,3060.0,100.0,0.0,0.0,0.0,4.88,188.57,1145.42,1145.87,false
76,4.896,1924.0,21.04,3058.0,100.0,0.0,0.0,0.0,4.896,191.88,1142.59,1144.95,false
77,4.891,1981.0,19.07,3055.0,100.0,0.0,0.0,0.0,4.891,188.89,1146.65,1143.96,false
78,4.901,1837.0,21.05,3058.0,100.0,0.0,0.0,0.0,4.901,188.25,1139.56,1149.76,false
79,4.878,1849.0,23.64,3059.0,100.0,0.0,0.0,0.0,4.878,190.86,1144.37,1142.98,false
80,4.849,1893.0,26.7,3064.0,100.0,0.0,0.0,0.0,4.849,189.75,1148.74,1144.64,false
81,4.918,1966.0,19.74,3055.0,100.0,0.0,0.0,0.0,4.918,189.9,1144.79,1147.65,false
82,4.893,1801.0,24.4,3061.0,100.0,0.0,712.0,0.32,4.893,193.73,1142.12,1141.33,false
83,4.961,1892.0,30.12,3059.0,100.0,0.0,0.0,0.0,4.961,192.06,1148.76,1148.73,false
84,4.94,1834.0,28.59,3059.0,100.0,0.0,0.0,0.0,4.94,193.24,1148.2,1150.63,false
85,4.923,1938.0,19.76,3055.0,100.0,0.0,0.0,0.0,4.923,191.4,1145.4,1147.93,false
86,4.881,1863.0,24.57,3062.0,100.0,0.0,0.0,0.0,4.881,193.07,1142.92,1152.14,false
87,4.948,1861.0,22.8,3056.0,100.0,0.0,0.0,0.0,4.948,195.88,1138.33,1145.31,false
88,4.895,1952.0,21.41,3058.0,100.0,0.0,0.0,0.0,4.895,188.12,1150.74,1145.95,false
89,4.923,1990.0,22.54,3056.0,100.0,0.0,711.0,0.53,4.923,190.39,1140.52,1145.07,false
90,4.883,1905.0,23.49,3060.0,100.0,0.0,0.0,0.0,4.883,188.5,1149.12,1147.79,false
91,4.893,1897.0,20.84,3057.0,100.0,0.0,0.0,0.0,4.893,182.91,1148.22,1143.72,false
92,4.856,1834.0,23.91,3061.0,100.0,0.0,0.0,0.0,4.856,164.28,1146.25,1149.89,false
93,4.869,1922.0,25.09,3062.0,100.0,0.001,712.0,0.31,4.87,187.67,1137.13,1146.78,false
94,4.89,1893.0,22.34,3059.0,100.0,0.0,0.0,0.0,4.89,191.73,1151.41,1142.27,false
95,4.895,1929.0,20.16,3057.0,100.0,0.0,0.0,0.0,4.895,186.65,1138.84,1145.91,false
96,4.881,1976.0,23.31,3060.0,100.0,0.0,0.0,0.0,4.881,187.02,1145.38,1147.68,false
97,4.898,1857.0,22.94,3059.0,100.0,0.0,0.0,0.0,4.898,191.88,1146.61,1144.36,false
98,4.896,1825.0,19.74,3058.0,100.0,0.0,0.0,0.0,4.896,190.21,1140.84,1137.96,false
99,4.887,1873.0,23.04,3061.0,100.0,0.0,0.0,0.0,4.887,189.48,1146.52,1153.48,false
100,4.911,1949.0,18.86,3055.0,100.0,0.0,0.0,0.0,4.911,188.37,1143.85,1135.45,false
101,4.884,1851.0,22.43,3061.0,100.0,0.0,0.0,0.0,4.884,190.92,1141.13,1145.18,false
102,4.898,1829.0,24.06,3063.0,100.0,0.0,0.0,0.0,4.898,191.07,1152.64,1157.43,false
103,4.92,1912.0,28.01,3059.0,100.0,0.0,0.0,0.0,4.92,191.36,1142.56,1143.05,false
104,4.918,1940.0,18.43,3055.0,100.0,0.0,0.0,0.0,4.918,185.75,1137.33,1149.31,false
105,4.871,1831.0,25.7,3065.0,100.0,0.001,713.0,0.32,4.872,193.46,1156.47,1145.63,false
106,4.887,1798.0,18.77,3060.0,100.0,0.0,0.0,0.0,4.887,194.38,1139.93,1150.6,false
107,4.899,1950.0,21.5,3057.0,100.0,0.0,708.0,0.22,4.899,190.1,1144.08,1139.02,false
108,4.916,1910.0,21.09,3056.0,100.0,0.0,0.0,0.0,4.916,189.06,1142.39,1153.71,false
109,4.872,1868.0,24.68,3062.0,100.0,0.0,0.0,0.0,4.872,193.16,1150.04,1135.87,false
110,4.929,1849.0,19.67,3057.0,100.0,0.0,0.0,0.0,4.929,190.84,1147.39,1156.04,false
111,4.907,1877.0,23.26,3058.0,100.0,0.0,712.0,0.32,4.907,194.44,1136.53,1145.87,false
112,4.919,1899.0,20.27,3058.0,100.0,0.0,0.0,0.0,4.919,190.85,1151.85,1150.59,false
113,4.9,1913.0,24.39,3062.0,100.0,0.0,0.0,0.0,4.9,188.13,1143.96,1144.9,false
114,4.976,1863.0,31.75,3058.0,100.0,0.0,0.0,0.0,4.976,199.02,1141.96,1147.05,false
115,4.907,1839.0,24.0,3061.0,100.0,0.0,712.0,0.32,4.907,190.58,1153.28,1149.68,false
116,4.887,1828.0,23.67,3063.0,100.0,0.0,0.0,0.0,4.887,196.39,1146.24,1146.39,false
117,5.127,1935.0,24.96,3055.0,100.0,0.0,0.0,0.0,5.127,190.19,1144.93,1135.12,false
118,4.939,1893.0,22.24,3058.0,100.0,0.0,0.0,0.0,4.939,194.13,1139.84,1150.81,false
119,4.924,1920.0,20.51,3057.0,100.0,0.0,0.0,0.0,4.924,189.06,1145.9,1151.67,false
120,4.956,1777.0,21.63,3059.0,100.0,0.0,709.0,0.22,4.956,196.95,1154.0,1148.33,false
121,4.928,1782.0,21.67,3062.0,100.0,0.0,0.0,0.0,4.928,190.53,1149.45,1148.7,false
122,4.896,1937.0,22.56,3059.0,100.0,0.0,708.0,0.22,4.896,171.31,1149.24,1146.16,false
123,4.898,1833.0,21.65,3060.0,100.0,0.0,0.0,0.0,4.898,173.29,1143.69,1148.65,false
124,4.895,1939.0,19.28,3058.0,100.0,0.0,0.0,0.0,4.895,186.89,1145.08,1138.4,false
125,4.912,1850.0,25.12,3061.0,100.0,0.0,709.0,0.22,4.912,191.26,1142.71,1151.31,false
126,4.869,1909.0,19.76,3060.0,100.0,0.0,0.0,0.0,4.869,191.24,1147.32,1145.57,false
127,4.918,1859.0,22.08,3058.0,100.0,0.0,0.0,0.0,4.918,193.58,1144.62,1147.52,false
128,4.902,1862.0,22.71,3061.0,100.0,0.0,0.0,0.0,4.902,186.15,1137.09,1148.31,false
129,4.924,1981.0,22.01,3058.0,100.0,0.0,0.0,0.0,4.924,192.38,1152.68,1139.21,false
130,4.92,1911.0,20.79,3058.0,100.0,0.0,0.0,0.0,4.92,190.26,1133.67,1149.94,false
131,4.888,1875.0,23.56,3061.0,100.0,0.0,0.0,0.0,4.888,190.57,1151.91,1147.7,false
132,4.918,1872.0,20.18,3059.0,100.0,0.0,0.0,0.0,4.918,188.4,1145.42,1146.66,false
133,4.92,1919.0,19.96,3060.0,100.0,0.0,0.0,0.0,4.92,185.41,1140.64,1147.96,false
134,4.927,1862.0,20.66,3058.0,100.0,0.0,0.0,0.0,4.927,195.09,1150.25,1145.86,false
135,4.939,1940.0,19.21,3055.0,100.0,0.0,0.0,0.0,4.939,189.71,1141.99,1146.64,false
136,4.931,1958.0,19.65,3055.0,100.0,0.0,0.0,0.0,4.931,190.3,1144.04,1141.45,false
137,4.908,1898.0,22.92,3062.0,100.0,0.0,712.0,0.31,4.908,184.83,1146.13,1147.6,false
138,4.905,1890.0,24.41,3061.0,100.0,0.0,0.0,0.0,4.905,193.05,1143.74,1146.36,false
139,4.929,1915.0,21.55,3057.0,100.0,0.0,0.0,0.0,4.929,189.2,1149.39,1145.33,false
140,4.955,1901.0,19.2,3055.0,100.0,0.0,0.0,0.0,4.955,191.5,1142.95,1144.43,false
141,4.892,1855.0,22.45,3061.0,100.0,0.0,0.0,0.0,4.892,193.0,1136.13,1138.92,false
142,4.927,1788.0,22.48,3063.0,100.0,0.0,0.0,0.0,4.927,190.24,1152.48,1151.3,false
143,4.984,1956.0,32.8,3057.0,100.0,0.0,0.0,0.0,4.984,194.47,1146.34,1150.17,false
144,4.91,1883.0,30.31,3064.0,100.0,0.0,709.0,0.22,4.91,193.22,1139.34,1147.37,false
145,4.934,1820.0,23.49,3061.0,100.0,0.0,0.0,0.0,4.934,194.21,1150.72,1147.59,false
146,4.954,1923.0,21.02,3057.0,100.0,0.0,709.0,0.22,4.954,192.17,1153.52,1151.29,false
147,4.879,1811.0,20.52,3066.0,100.0,0.0,0.0,0.0,4.879,182.48,1146.71,1148.79,false
148,4.932,1850.0,22.9,3060.0,100.0,0.0,0.0,0.0,4.932,190.42,1149.62,1148.73,false
149,4.944,1873.0,23.04,3058.0,100.0,0.0,0.0,0.0,4.944,193.5,1145.04,1142.51,false
150,4.893,1913.0,22.34,3060.0,100.0,0.0,0.0,0.0,4.893,190.36,1139.22,1149.75,false
151,4.962,1879.0,20.01,3055.0,100.0,0.0,710.0,0.22,4.962,190.06,1143.36,1147.32,false
152,4.919,1883.0,19.91,3057.0,100.0,0.0,0.0,0.0,4.919,188.29,1151.93,1146.64,false
153,4.897,1835.0,20.81,3057.0,100.0,0.0,0.0,0.0,4.897,169.56,1141.11,1142.21,false
154,4.928,1822.0,21.77,3059.0,100.0,0.0,0.0,0.0,4.928,181.8,1145.76,1152.6,false
155,4.945,1943.0,19.39,3055.0,100.0,0.0,0.0,0.0,4.945,190.92,1142.92,1143.17,false
156,4.918,1973.0,21.49,3057.0,100.0,0.0,0.0,0.0,4.918,187.92,1140.39,1149.62,false
157,4.914,1925.0,24.08,3059.0,100.0,0.0,0.0,0.0,4.914,192.78,1149.03,1144.36,false
158,4.914,1810.0,22.72,3061.0,100.0,0.0,0.0,0.0,4.914,186.67,1139.48,1148.51,false
159,4.95,1839.0,21.45,3057.0,100.0,0.0,0.0,0.0,4.95,193.08,1151.35,1139.23,false
160,4.921,1880.0,24.57,3058.0,100.0,0.0,0.0,0.0,4.921,192.72,1143.78,1147.1,false
161,4.954,1910.0,18.9,3055.0,100.0,0.0,0.0,0.0,4.954,191.09,1143.19,1147.64,false
162,4.987,1922.0,27.38,3056.0,100.0,0.0,0.0,0.0,4.987,193.28,1139.79,1147.58,false
163,4.93,1862.0,22.72,3059.0,100.0,0.0,0.0,0.0,4.93,194.27,1145.85,1147.56,false
164,4.932,1906.0,22.2,3058.0,100.0,0.0,0.0,0.0,4.932,192.75,1150.84,1148.29,false
165,4.913,1817.0,21.63,3060.0,100.0,0.0,0.0,0.0,4.913,192.88,1141.82,1149.3,false
166,4.928,1876.0,16.61,3055.0,100.0,0.0,0.0,0.0,4.928,189.18,1144.96,1141.96,false
167,4.916,1920.0,20.34,3057.0,100.0,0.0,0.0,0.0,4.916,188.86,1135.99,1150.07,false
168,4.96,1874.0,21.95,3056.0,100.0,0.0,0.0,0.0,4.96,194.18,1153.48,1145.72,false
169,4.957,1928.0,19.02,3055.0,100.0,0.0,0.0,0.0,4.957,190.83,1141.66,1145.5,false
170,4.937,1830.0,24.89,3061.0,100.0,0.0,712.0,0.32,4.937,197.17,1152.46,1150.28,false
171,4.949,1792.0,21.69,3059.0,100.0,0.0,0.0,0.0,4.949,197.17,1148.68,1146.32,false
172,4.914,1828.0,22.17,3061.0,100.0,0.0,0.0,0.0,4.914,190.93,1143.48,1151.07,false
173,4.937,1848.0,36.64,3062.0,100.0,0.0,0.0,0.0,4.937,195.68,1147.49,1147.33,false
174,4.949,1849.0,18.75,3056.0,100.0,0.0,0.0,0.0,4.949,192.52,1141.01,1149.15,false
175,4.922,1865.0,24.02,3059.0,100.0,0.001,713.0,0.63,4.923,195.86,1146.35,1138.3,false
176,4.953,1856.0,24.92,3057.0,100.0,0.0,0.0,0.0,4.953,194.94,1148.02,1152.18,false
177,4.964,1922.0,20.53,3055.0,100.0,0.0,0.0,0.0,4.964,190.5,1137.89,1151.41,false
178,4.965,1882.0,19.84,3057.0,100.0,0.0,0.0,0.0,4.965,194.85,1149.6,1146.49,false
179,4.929,1898.0,22.48,3059.0,100.0,0.0,0.0,0.0,4.929,191.51,1143.77,1140.2,false
180,4.93,1854.0,21.55,3058.0,100.0,0.0,0.0,0.0,4.93,192.81,1145.31,1155.65,false
181,4.932,1877.0,22.44,3058.0,100.0,0.0,0.0,0.0,4.932,194.63,1140.3,1146.47,false
182,4.867,1891.0,23.84,3060.0,100.0,0.0,0.0,0.0,4.867,189.69,1151.37,1142.55,false
183,4.968,1805.0,22.05,3060.0,100.0,0.0,0.0,0.0,4.968,197.03,1150.46,1152.22,false
184,4.912,1764.0,21.43,3062.0,100.0,0.0,0.0,0.0,4.912,162.04,1142.25,1142.46,false
185,4.909,1832.0,23.81,3060.0,100.0,0.0,0.0,0.0,4.909,191.62,1151.93,1148.21,false
186,4.911,1868.0,18.43,3058.0,100.0,0.0,0.0,0.0,4.911,190.86,1136.08,1150.29,false
187,4.944,1835.0,20.95,3059.0,100.0,0.0,0.0,0.0,4.944,195.86,1151.45,1149.84,false
188,4.981,1928.0,20.25,3056.0,100.0,0.0,0.0,0.0,4.981,193.63,1148.6,1146.05,false
189,4.927,1838.0,21.91,3064.0,100.0,0.0,0.0,0.0,4.927,187.07,1150.12,1143.43,false
190,4.952,1873.0,20.23,3056.0,100.0,0.0,0.0,0.0,4.952,193.5,1145.03,1148.52,false
191,4.91,1856.0,27.49,3063.0,100.0,0.0,0.0,0.0,4.91,197.45,1147.11,1143.25,false
192,4.952,1920.0,21.09,3058.0,100.0,0.0,0.0,0.0,4.952,196.09,1147.52,1152.94,false
193,4.941,1915.0,20.51,3057.0,100.0,0.0,0.0,0.0,4.941,191.59,1143.27,1147.07,false
194,4.966,1930.0,19.29,3055.0,100.0,0.0,0.0,0.0,4.966,193.26,1140.86,1143.39,false
195,4.931,1871.0,21.81,3058.0,100.0,0.0,0.0,0.0,4.931,191.49,1139.49,1145.97,false
196,4.954,1936.0,20.11,3056.0,100.0,0.0,0.0,0.0,4.954,190.71,1150.84,1142.0,false
197,4.939,1974.0,22.24,3056.0,100.0,0.0,0.0,0.0,4.939,192.38,1138.4,1151.73,false
198,4.955,1878.0,20.92,3057.0,100.0,0.0,0.0,0.0,4.955,193.5,1148.16,1144.99,false
199,4.987,1793.0,22.09,3060.0,100.0,0.0,0.0,0.0,4.987,201.0,1152.84,1143.71,false
200,4.968,1815.0,19.48,3057.0,100.0,0.0,0.0,0.0,4.968,193.85,1149.32,1154.88,false
201,4.929,1851.0,20.13,3058.0,100.0,0.0,0.0,0.0,4.929,191.64,1135.47,1144.79,false
202,4.934,1848.0,23.41,3059.0,100.0,0.0,0.0,0.0,4.934,197.92,1147.11,1139.97,false
203,5.016,1878.0,32.47,3057.0,100.0,0.0,0.0,0.0,5.016,196.78,1150.38,1154.43,false
204,4.978,1909.0,23.8,3057.0,100.0,0.0,0.0,0.0,4.978,195.42,1144.88,1145.24,false
205,4.955,1888.0,22.69,3058.0,100.0,0.0,0.0,0.0,4.955,195.68,1142.08,1144.47,false
206,4.994,1962.0,19.67,3054.0,100.0,0.003,713.0,0.31,4.997,193.53,1149.78,1147.23,false
207,4.946,1939.0,16.29,3055.0,100.0,0.0,0.0,0.0,4.946,192.41,1145.52,1149.2,false
208,4.939,1844.0,22.23,3058.0,100.0,0.0,0.0,0.0,4.939,196.48,1140.68,1148.05,false
209,4.967,1788.0,22.53,3060.0,100.0,0.0,0.0,0.0,4.967,200.44,1141.44,1146.67,false
210,4.946,1852.0,23.44,3060.0,100.0,0.0,0.0,0.0,4.946,197.77,1143.82,1145.42,false
211,4.937,1834.0,23.49,3061.0,100.0,0.0,0.0,0.0,4.937,198.13,1148.83,1152.49,false
212,4.9,1894.0,26.16,3061.0,100.0,0.0,0.0,0.0,4.9,193.01,1147.69,1145.89,false
213,4.96,1801.0,22.06,3060.0,100.0,0.0,0.0,0.0,4.96,196.8,1145.1,1149.08,false
214,4.939,1938.0,22.67,3057.0,100.0,0.0,0.0,0.0,4.939,186.97,1150.13,1137.29,false
215,4.897,1886.0,21.22,3060.0,100.0,0.0,0.0,0.0,4.897,159.64,1135.74,1152.61,false
216,4.927,1957.0,24.26,3058.0,100.0,0.0,711.0,0.53,4.927,192.11,1150.49,1141.27,false
217,4.964,1813.0,24.28,3059.0,100.0,0.0,0.0,0.0,4.964,191.9,1152.22,1153.04,false
218,4.95,1856.0,23.45,3058.0,100.0,0.0,0.0,0.0,4.95,196.76,1144.2,1146.96,false
219,5.008,1962.0,25.43,3055.0,100.0,0.002,712.0,0.31,5.01,194.71,1141.93,1146.36,false
220,4.976,1962.0,18.8,3055.0,100.0,0.0,0.0,0.0,4.976,193.55,1141.63,1137.74,false
221,4.985,1896.0,28.77,3059.0,100.0,0.0,0.0,0.0,4.985,193.19,1146.88,1154.97,false
222,4.969,1976.0,18.7,3055.0,100.0,0.0,0.0,0.0,4.969,192.8,1143.45,1143.79,false
223,4.959,1899.0,22.46,3057.0,100.0,0.0,0.0,0.0,4.959,194.02,1137.94,1145.12,false
224,4.944,1867.0,22.66,3058.0,100.0,0.0,0.0,0.0,4.944,195.81,1149.15,1138.43,false
225,4.968,1744.0,22.38,3061.0,100.0,0.0,0.0,0.0,4.968,193.78,1151.41,1151.6,false
226,4.978,1919.0,20.49,3055.0,100.0,0.0,0.0,0.0,4.978,195.74,1145.16,1146.55,false
227,4.958,1859.0,20.89,3056.0,100.0,0.0,0.0,0.0,4.958,194.24,1138.25,1151.58,false
228,4.943,1924.0,16.68,3057.0,100.0,0.0,0.0,0.0,4.943,191.87,1150.41,1145.9,false
229,4.944,1873.0,19.99,3058.0,100.0,0.0,711.0,0.32,4.944,196.03,1146.32,1142.4,false
230,4.97,1914.0,21.48,3057.0,100.0,0.0,0.0,0.0,4.97,200.12,1145.14,1152.56,false
231,4.963,1854.0,20.56,3058.0,100.0,0.0,0.0,0.0,4.963,197.35,1138.09,1146.52,false
232,4.991,1874.0,36.63,3059.0,100.0,0.0,0.0,0.0,4.991,201.44,1152.01,1142.42,false
233,4.956,1873.0,20.88,3057.0,100.0,0.0,0.0,0.0,4.956,195.34,1137.07,1148.41,false
234,4.954,1884.0,20.99,3061.0,100.0,0.0,0.0,0.0,4.954,189.97,1148.96,1144.75,false
235,4.967,1909.0,24.29,3061.0,100.0,0.0,0.0,0.0,4.967,191.74,1152.96,1145.8,false
236,5.171,1829.0,27.22,3059.0,100.0,0.0,0.0,0.0,5.171,194.18,1142.8,1150.98,false
237,4.914,1937.0,22.09,3059.0,100.0,0.0,0.0,0.0,4.914,189.12,1150.07,1139.67,false
238,4.979,1948.0,20.65,3055.0,100.0,0.0,713.0,0.31,4.979,197.29,1142.1,1150.32,false
239,4.916,1869.0,27.99,3062.0,100.0,0.0,0.0,0.0,4.916,194.98,1146.02,1139.45,false
240,4.97,1820.0,21.47,3057.0,100.0,0.0,0.0,0.0,4.97,196.02,1147.64,1147.68,false
241,4.963,1878.0,21.22,3057.0,100.0,0.0,0.0,0.0,4.963,197.54,1138.42,1147.18,false
242,4.951,1839.0,21.93,3058.0,100.0,0.0,0.0,0.0,4.951,197.63,1150.14,1148.72,false
243,4.967,1813.0,21.09,3057.0,100.0,0.0,0.0,0.0,4.967,194.52,1134.86,1144.53,false
