Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
67,4.874,1865.0,21.6,3060.0,100.0,0.0,0.0,0.0,4.874,189.85,1152.53,1136.63,false
68,4.89,1936.0,18.95,3055.0,100.0,0.0,0.0,0.0,4.89,186.24,1143.22,1146.28,false
69,4.871,1971.0,21.49,3058.0,100.0,0.0,0.0,0.0,4.871,193.52,1146.43,1147.1,false
70,4.876,1803.0,22.02,3060.0,100.0,0.0,0.0,0.0,4.876,191.31,1146.21,1139.09,false
71,4.873,1827.0,22.24,3061.0,100.0,0.0,0.0,0.0,4.873,191.29,1155.51,1155.62,false
72,4.886,1800.0,18.75,3059.0,100.0,0.0,0.0,0.0,4.886,191.06,1150.16,1146.2,false
73,4.83,1860.0,22.03,3062.0,100.0,0.0,0.0,0.0,4.83,190.87,1145.93,1137.71,false
74,4.804,1827.0,27.43,3069.0,100.0,0.0,0.0,0.0,4.804,190.09,1149.13,1150.9,false
75,4.891,1946.0,19.23,3055.0,100.0,0.0,0.0,0.0,4.891,187.45,1146.04,1148.21,false
76,4.896,1799.0,22.28,3061.0,100.0,0.0,0.0,0.0,4.896,191.43,1149.53,1144.01,false
77,4.807,1810.0,26.75,3069.0,100.0,0.0,0.0,0.0,4.807,185.44,1149.63,1149.83,false
78,4.889,1799.0,22.99,3061.0,100.0,0.0,0.0,0.0,4.889,196.95,1151.27,1147.38,false
79,4.919,1845.0,28.95,3059.0,100.0,0.0,0.0,0.0,4.919,193.75,1142.32,1147.4,false
80,4.864,1859.0,22.96,3061.0,100.0,0.0,0.0,0.0,4.864,188.91,1151.25,1136.77,false
81,4.891,1889.0,18.74,3055.0,100.0,0.0,0.0,0.0,4.891,186.92,1151.65,1147.74,false
82,4.96,1793.0,36.12,3061.0,100.0,0.0,0.0,0.0,4.96,202.87,1154.69,1150.43,false
83,4.872,1894.0,23.76,3061.0,100.0,0.0,0.0,0.0,4.872,190.1,1148.25,1137.44,false
84,4.903,1913.0,19.23,3055.0,100.0,0.0,0.0,0.0,4.903,187.72,1145.85,1148.45,false
85,4.861,1886.0,23.07,3061.0,100.0,0.0,713.0,0.31,4.861,190.78,1148.92,1141.2,false
86,4.867,1973.0,15.22,3055.0,100.0,0.0,0.0,0.0,4.867,187.56,1144.64,1142.11,false
87,4.905,1961.0,18.62,3055.0,100.0,0.0,0.0,0.0,4.905,188.14,1149.93,1135.73,false
88,4.9,1973.0,19.14,3055.0,100.0,0.0,0.0,0.0,4.9,186.13,1143.53,1147.97,false
89,4.883,1935.0,22.38,3060.0,100.0,0.0,0.0,0.0,4.883,189.48,1148.73,1144.35,false
90,4.895,1935.0,18.74,3055.0,100.0,0.0,0.0,0.0,4.895,187.09,1146.89,1135.02,false
91,4.978,1857.0,28.43,3056.0,100.0,0.0,0.0,0.0,4.978,188.89,1145.79,1153.41,false
92,4.828,1773.0,22.3,3065.0,100.0,0.0,0.0,0.0,4.828,155.4,1145.24,1142.9,false
93,4.89,1938.0,21.36,3057.0,99.99,0.0,0.0,0.0,4.89,187.75,1151.33,1144.24,false
94,4.909,1968.0,19.12,3055.0,100.0,0.0,0.0,0.0,4.909,189.43,1147.32,1145.87,false
95,4.911,1911.0,19.46,3055.0,100.0,0.0,0.0,0.0,4.911,189.62,1143.74,1132.76,false
96,4.906,1834.0,20.16,3057.0,100.0,0.0,0.0,0.0,4.906,190.53,1148.82,1147.41,false
97,4.893,1800.0,20.44,3061.0,100.0,0.0,0.0,0.0,4.893,188.78,1152.27,1146.8,false
98,4.91,1893.0,19.45,3055.0,100.0,0.0,0.0,0.0,4.91,189.92,1139.8,1145.71,false
99,4.865,1781.0,21.14,3064.0,100.0,0.0,714.0,0.41,4.865,182.05,1152.23,1144.17,false
100,5.066,1919.0,39.05,3057.0,100.0,0.0,0.0,0.0,5.066,191.23,1153.58,1152.6,false
101,4.973,1911.0,37.95,3061.0,99.99,0.0,0.0,0.0,4.973,194.7,1151.11,1143.77,false
102,4.954,1892.0,33.78,3059.0,100.0,0.0,712.0,0.32,4.954,192.58,1146.41,1148.0,false
103,4.888,1866.0,23.44,3060.0,100.0,0.0,0.0,0.0,4.888,192.55,1152.2,1139.37,false
104,4.887,1880.0,22.35,3059.0,100.0,0.0,0.0,0.0,4.887,189.4,1135.53,1146.69,false
105,4.87,1799.0,26.94,3066.0,100.0,0.0,0.0,0.0,4.87,197.92,1161.77,1140.2,false
106,4.898,1974.0,16.6,3055.0,100.0,0.0,0.0,0.0,4.898,187.25,1136.77,1147.73,false
107,4.841,1927.0,20.24,3061.0,100.0,0.0,0.0,0.0,4.841,190.3,1146.23,1140.87,false
108,4.927,1909.0,21.3,3055.0,100.0,0.0,0.0,0.0,4.927,192.46,1154.58,1138.15,false
109,4.917,1926.0,19.91,3055.0,100.0,0.0,0.0,0.0,4.917,188.82,1145.0,1147.9,false
110,4.893,1918.0,21.71,3057.0,100.0,0.0,708.0,0.22,4.893,190.88,1145.75,1140.36,false
111,4.968,1850.0,34.0,3058.0,100.0,0.0,0.0,0.0,4.968,196.1,1146.0,1138.65,false
112,4.897,1924.0,21.36,3057.0,100.0,0.0,709.0,0.43,4.897,189.38,1148.82,1144.36,false
113,4.9,1920.0,22.0,3058.0,100.0,0.0,0.0,0.0,4.9,190.3,1146.26,1145.82,false
114,4.914,1954.0,19.22,3055.0,100.0,0.0,0.0,0.0,4.914,188.33,1148.45,1141.12,false
115,4.885,1945.0,21.92,3059.0,100.0,0.0,0.0,0.0,4.885,187.91,1144.8,1148.34,false
116,5.117,1835.0,27.76,3059.0,100.0,0.0,0.0,0.0,5.117,193.13,1154.77,1143.08,false
117,4.899,1786.0,25.25,3064.0,100.0,0.0,709.0,0.22,4.899,195.87,1152.66,1137.36,false
118,4.915,1879.0,20.04,3056.0,100.0,0.0,0.0,0.0,4.915,193.27,1136.7,1147.0,false
119,4.89,1808.0,23.19,3061.0,100.0,0.0,0.0,0.0,4.89,193.29,1151.93,1146.13,false
120,4.885,1899.0,23.2,3061.0,100.0,0.0,0.0,0.0,4.885,188.67,1153.02,1150.8,false
121,4.911,1963.0,19.01,3055.0,100.0,0.0,0.0,0.0,4.911,188.05,1147.93,1140.75,false
122,4.908,1869.0,19.27,3056.0,100.0,0.0,0.0,0.0,4.908,179.04,1143.02,1146.74,false
123,4.863,1816.0,22.28,3062.0,100.0,0.0,0.0,0.0,4.863,161.67,1145.98,1145.47,false
124,4.893,1809.0,23.48,3061.0,100.0,0.0,0.0,0.0,4.893,194.45,1147.72,1144.95,false
125,4.922,1912.0,17.85,3055.0,100.0,0.0,0.0,0.0,4.922,188.09,1150.44,1132.31,false
126,4.909,1850.0,21.44,3058.0,100.0,0.0,0.0,0.0,4.909,191.67,1144.79,1143.98,false
127,4.88,1818.0,19.02,3061.0,100.0,0.0,0.0,0.0,4.88,192.58,1143.23,1147.13,false
128,4.902,1811.0,20.35,3061.0,100.0,0.0,0.0,0.0,4.902,187.39,1151.34,1154.7,false
129,4.877,1862.0,23.44,3062.0,100.0,0.0,0.0,0.0,4.877,187.17,1152.58,1141.15,false
130,4.92,1943.0,18.71,3055.0,100.0,0.0,0.0,0.0,4.92,188.74,1141.01,1143.42,false
131,4.862,1839.0,23.0,3064.0,100.0,0.0,0.0,0.0,4.862,187.45,1152.74,1148.23,false
132,4.904,1874.0,21.63,3059.0,100.0,0.0,0.0,0.0,4.904,191.54,1142.32,1141.81,false
133,4.904,1817.0,21.85,3060.0,100.0,0.0,0.0,0.0,4.904,192.29,1155.1,1143.68,false
134,4.902,1863.0,21.14,3058.0,100.0,0.0,0.0,0.0,4.902,192.09,1144.01,1135.29,false
135,4.887,1852.0,22.98,3062.0,100.0,0.0,0.0,0.0,4.887,193.05,1156.01,1148.71,false
136,4.907,1823.0,22.29,3061.0,100.0,0.0,0.0,0.0,4.907,193.06,1145.24,1148.08,false
137,4.904,1838.0,23.28,3059.0,100.0,0.0,0.0,0.0,4.904,193.85,1143.7,1143.42,false
138,4.956,1900.0,21.45,3055.0,100.0,0.0,0.0,0.0,4.956,192.16,1151.24,1134.6,false
139,4.932,1946.0,18.98,3055.0,100.0,0.0,0.0,0.0,4.932,188.59,1147.62,1147.5,false
140,4.903,1967.0,22.24,3057.0,100.0,0.0,0.0,0.0,4.903,192.8,1146.37,1143.57,false
141,4.988,1950.0,32.49,3054.0,100.0,0.0,0.0,0.0,4.988,192.69,1149.24,1137.77,false
142,4.937,1994.0,19.36,3055.0,100.0,0.002,713.0,0.63,4.939,189.51,1145.28,1148.61,false
143,4.918,1915.0,22.06,3056.0,100.0,0.0,0.0,0.0,4.918,192.79,1142.7,1136.63,false
144,4.927,1842.0,19.98,3056.0,100.0,0.0,0.0,0.0,4.927,191.8,1152.5,1147.09,false
145,4.902,1880.0,22.3,3059.0,100.0,0.0,0.0,0.0,4.902,190.35,1146.07,1144.99,false
146,4.92,1871.0,20.14,3056.0,100.0,0.0,0.0,0.0,4.92,190.74,1137.23,1140.13,false
147,4.918,1863.0,16.37,3056.0,100.0,0.0,0.0,0.0,4.918,192.06,1150.68,1148.1,false
148,4.873,1848.0,25.89,3062.0,100.0,0.0,713.0,0.31,4.873,193.26,1154.68,1136.39,false
149,4.909,1894.0,21.92,3057.0,100.0,0.0,0.0,0.0,4.909,192.88,1142.86,1153.72,false
150,4.89,1889.0,20.98,3061.0,100.0,0.0,0.0,0.0,4.89,185.59,1153.23,1139.33,false
151,4.924,1947.0,16.74,3055.0,100.0,0.0,0.0,0.0,4.924,190.41,1136.87,1147.07,false
152,4.927,1797.0,22.31,3061.0,100.0,0.0,0.0,0.0,4.927,197.89,1159.11,1134.67,false
153,4.894,1884.0,21.96,3059.0,100.0,0.0,0.0,0.0,4.894,179.17,1145.69,1154.87,false
154,4.909,1818.0,20.84,3058.0,100.0,0.0,0.0,0.0,4.909,174.12,1147.7,1141.39,false
155,4.929,1871.0,21.15,3057.0,100.0,0.0,0.0,0.0,4.929,192.05,1150.43,1143.08,false
156,4.934,1989.0,20.34,3055.0,100.0,0.002,712.0,0.53,4.936,191.71,1146.56,1150.2,false
157,4.921,1895.0,22.71,3060.0,100.0,0.0,0.0,0.0,4.921,194.89,1143.92,1143.34,false
158,4.938,1926.0,19.23,3055.0,100.0,0.0,0.0,0.0,4.938,191.88,1149.82,1136.74,false
159,4.936,1830.0,22.13,3059.0,100.0,0.001,715.0,0.51,4.937,197.08,1149.92,1153.49,false
160,4.916,1807.0,22.62,3059.0,100.0,0.0,0.0,0.0,4.916,194.19,1149.39,1140.94,false
161,4.916,1860.0,22.39,3059.0,100.0,0.0,0.0,0.0,4.916,195.15,1149.07,1144.34,false
162,4.929,1814.0,22.41,3059.0,100.0,0.0,0.0,0.0,4.929,193.93,1148.36,1146.37,false
163,4.92,1847.0,21.51,3060.0,100.0,0.0,0.0,0.0,4.92,190.3,1147.98,1139.88,false
164,4.898,1773.0,24.71,3066.0,100.0,0.0,0.0,0.0,4.898,189.23,1146.59,1151.27,false
165,4.945,1821.0,22.55,3059.0,100.0,0.0,0.0,0.0,4.945,196.63,1151.55,1153.01,false
166,4.912,1873.0,24.69,3060.0,100.0,0.0,0.0,0.0,4.912,194.53,1151.14,1149.91,false
167,4.94,1960.0,18.81,3055.0,100.0,0.0,0.0,0.0,4.94,190.86,1140.31,1143.34,false
168,4.899,1863.0,21.36,3059.0,100.0,0.0,0.0,0.0,4.899,191.57,1152.21,1140.22,false
169,4.945,1764.0,22.42,3060.0,100.0,0.0,0.0,0.0,4.945,200.84,1147.02,1154.4,false
170,4.98,1904.0,34.23,3057.0,100.0,0.0,0.0,0.0,4.98,198.18,1151.7,1137.45,false
171,4.948,1857.0,27.15,3060.0,100.0,0.002,715.0,0.41,4.95,199.36,1151.32,1144.88,false
172,4.958,1942.0,19.61,3054.0,100.0,0.0,0.0,0.0,4.958,190.71,1150.03,1147.79,false
173,4.964,1886.0,30.07,3059.0,100.0,0.0,708.0,0.22,4.964,193.78,1147.64,1151.24,false
174,4.923,1876.0,22.91,3058.0,100.0,0.0,0.0,0.0,4.923,193.65,1149.08,1145.67,false
175,4.906,1838.0,24.62,3059.0,100.0,0.0,0.0,0.0,4.906,195.63,1151.49,1141.69,false
176,4.944,1879.0,20.93,3057.0,100.0,0.0,0.0,0.0,4.944,194.66,1144.78,1146.19,false
177,4.915,1933.0,20.1,3057.0,100.0,0.0,0.0,0.0,4.915,194.11,1145.53,1140.63,false
178,4.944,1777.0,22.01,3061.0,100.0,0.0,0.0,0.0,4.944,198.07,1152.47,1146.49,false
179,4.941,1935.0,21.47,3056.0,100.0,0.0,0.0,0.0,4.941,192.0,1151.66,1144.28,false
180,4.879,1885.0,23.96,3061.0,100.0,0.0,0.0,0.0,4.879,192.51,1142.22,1144.25,false
181,4.94,1859.0,21.12,3058.0,100.0,0.0,0.0,0.0,4.94,191.62,1154.78,1141.83,false
182,4.953,1984.0,19.66,3055.0,100.0,0.0,0.0,0.0,4.953,192.93,1146.53,1147.1,false
183,4.986,1949.0,24.6,3055.0,100.0,0.0,712.0,0.32,4.986,192.08,1143.92,1141.14,false
184,4.927,1894.0,18.74,3055.0,100.0,0.0,0.0,0.0,4.927,168.6,1151.2,1136.21,false
185,4.923,1864.0,20.89,3057.0,100.0,0.0,0.0,0.0,4.923,177.22,1148.24,1146.45,false
186,4.942,1960.0,18.62,3055.0,100.0,0.0,0.0,0.0,4.942,190.7,1138.29,1144.55,false
187,4.905,1832.0,25.75,3061.0,100.0,0.0,0.0,0.0,4.905,195.51,1149.78,1140.98,false
188,4.957,1877.0,21.64,3057.0,100.0,0.0,713.0,0.31,4.957,194.87,1151.4,1151.32,false
189,4.927,1820.0,15.91,3057.0,100.0,0.0,0.0,0.0,4.927,193.09,1151.03,1141.29,false
190,4.935,1804.0,20.56,3059.0,100.0,0.0,708.0,0.22,4.935,193.56,1147.47,1145.42,false
191,4.939,1804.0,21.64,3058.0,100.0,0.0,0.0,0.0,4.939,194.34,1146.2,1149.19,false
192,4.939,1851.0,22.08,3058.0,100.0,0.0,0.0,0.0,4.939,194.9,1150.23,1144.58,false
193,4.959,1758.0,26.83,3064.0,99.99,0.0,0.0,0.0,4.959,196.66,1161.22,1146.74,false
194,4.94,1958.0,19.9,3056.0,100.0,0.0,0.0,0.0,4.94,192.69,1140.84,1145.27,false
195,4.955,1962.0,19.62,3055.0,100.0,0.0,0.0,0.0,4.955,192.11,1152.45,1138.4,false
196,4.932,1950.0,22.39,3057.0,100.0,0.0,0.0,0.0,4.932,191.25,1139.35,1147.51,false
197,4.969,1795.0,30.21,3060.0,100.0,0.0,0.0,0.0,4.969,200.08,1158.91,1147.0,false
198,4.924,1929.0,23.36,3058.0,100.0,0.0,712.0,0.32,4.924,194.64,1148.36,1145.74,false
199,4.879,1893.0,24.72,3060.0,100.0,0.0,0.0,0.0,4.879,192.38,1143.18,1144.72,false
200,4.998,1868.0,27.58,3055.0,100.0,0.0,0.0,0.0,4.998,194.21,1149.09,1135.49,false
201,4.952,1964.0,21.29,3057.0,100.0,0.0,0.0,0.0,4.952,191.24,1149.0,1148.81,false
202,4.968,1833.0,20.2,3056.0,100.0,0.0,0.0,0.0,4.968,195.31,1149.35,1143.51,false
203,4.915,1854.0,24.3,3059.0,100.0,0.0,713.0,0.31,4.915,197.59,1146.15,1142.3,false
204,4.9,1862.0,23.48,3059.0,100.0,0.0,0.0,0.0,4.9,194.5,1142.53,1150.64,false
205,4.956,1811.0,21.47,3057.0,100.0,0.0,0.0,0.0,4.956,196.62,1147.83,1142.72,false
206,4.94,1861.0,22.09,3061.0,100.0,0.0,0.0,0.0,4.94,192.86,1150.01,1148.19,false
207,4.954,1966.0,19.2,3055.0,100.0,0.0,0.0,0.0,4.954,191.77,1149.24,1137.56,false
208,4.968,1931.0,19.65,3055.0,100.0,0.0,0.0,0.0,4.968,193.45,1146.74,1146.73,false
209,4.923,1782.0,18.17,3060.0,100.0,0.0,0.0,0.0,4.923,195.11,1148.72,1145.38,false
210,4.942,1929.0,17.82,3055.0,100.0,0.0,0.0,0.0,4.942,191.44,1145.1,1137.75,false
211,4.962,1843.0,19.25,3055.0,100.0,0.0,0.0,0.0,4.962,193.57,1139.87,1145.37,false
212,4.947,1811.0,22.27,3059.0,100.0,0.0,0.0,0.0,4.947,197.9,1151.44,1147.83,false
213,4.96,1855.0,22.1,3058.0,100.0,0.0,0.0,0.0,4.96,198.56,1160.66,1149.35,false
214,4.933,1849.0,23.02,3059.0,100.0,0.0,0.0,0.0,4.933,194.18,1148.96,1141.84,false
215,4.919,1799.0,21.11,3060.0,100.0,0.0,0.0,0.0,4.919,166.8,1144.18,1147.34,false
216,4.927,1860.0,21.38,3062.0,100.0,0.0,0.0,0.0,4.927,178.68,1148.4,1146.75,false
217,4.899,1854.0,25.74,3062.0,100.0,0.0,0.0,0.0,4.899,192.93,1150.85,1146.93,false
218,4.928,1879.0,25.43,3059.0,100.0,0.0,715.0,0.51,4.928,194.67,1144.28,1152.14,false
219,4.97,1964.0,19.54,3055.0,100.0,0.0,0.0,0.0,4.97,193.79,1151.33,1141.08,false
220,4.959,1993.0,18.93,3055.0,100.0,0.0,0.0,0.0,4.959,191.1,1150.22,1140.0,false
221,4.937,1878.0,19.84,3056.0,99.99,0.0,0.0,0.0,4.937,192.51,1137.19,1143.56,false
222,4.936,1909.0,22.12,3059.0,100.0,0.0,0.0,0.0,4.936,191.42,1156.01,1138.55,false
223,4.975,1941.0,19.5,3055.0,100.0,0.0,0.0,0.0,4.975,192.08,1149.1,1145.99,false
224,4.972,1969.0,19.21,3054.0,100.0,0.0,0.0,0.0,4.972,194.38,1144.9,1146.33,false
225,4.972,1910.0,18.84,3055.0,100.0,0.0,0.0,0.0,4.972,192.29,1148.14,1142.33,false
226,4.958,1973.0,19.88,3055.0,100.0,0.0,0.0,0.0,4.958,195.0,1144.87,1142.14,false
227,4.93,1875.0,23.96,3059.0,100.0,0.0,0.0,0.0,4.93,197.21,1149.76,1143.97,false
228,4.942,1895.0,22.8,3058.0,100.0,0.0,0.0,0.0,4.942,194.32,1146.26,1140.91,false
229,4.968,1965.0,17.57,3054.0,100.0,0.0,0.0,0.0,4.968,191.53,1144.02,1145.1,false
230,5.01,1938.0,24.86,3054.0,100.0,0.0,0.0,0.0,5.01,197.83,1147.67,1136.51,false
231,4.929,1839.0,22.75,3059.0,100.0,0.0,0.0,0.0,4.929,196.88,1148.72,1155.04,false
232,4.993,1911.0,21.15,3054.0,100.0,0.0,0.0,0.0,4.993,194.98,1149.98,1144.09,false
233,4.956,1913.0,19.82,3057.0,100.0,0.0,0.0,0.0,4.956,193.57,1147.31,1146.31,false
234,4.972,1847.0,20.9,3056.0,100.0,0.001,714.0,0.41,4.973,196.16,1145.68,1145.05,false
235,5.172,1892.0,30.1,3058.0,100.0,0.0,0.0,0.0,5.172,198.39,1145.41,1135.03,false
236,4.973,1871.0,19.97,3056.0,100.0,0.0,0.0,0.0,4.973,195.38,1147.57,1146.3,false
237,4.95,1805.0,22.29,3060.0,100.0,0.0,0.0,0.0,4.95,200.85,1151.21,1151.83,false
238,4.93,1835.0,24.96,3062.0,100.0,0.0,0.0,0.0,4.93,192.54,1152.52,1149.99,false
239,4.939,1899.0,22.66,3058.0,99.82,0.0,0.0,0.0,4.939,198.02,1140.86,1144.34,false
240,4.96,1932.0,19.22,3055.0,100.0,0.0,0.0,0.0,4.96,192.85,1154.23,1144.05,false
241,4.944,1931.0,21.12,3057.0,100.0,0.0,0.0,0.0,4.944,193.15,1137.55,1141.92,false
242,4.959,1894.0,21.24,3056.0,100.0,0.0,0.0,0.0,4.959,195.48,1147.63,1137.99,false
243,4.939,1821.0,23.38,3059.0,100.0,0.0,0.0,0.0,4.939,198.75,1153.92,1143.67,false
