Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentA CPU ms/s,ComponentB CPU ms/s,Adapted
132,4.944,1959.0,18.43,3055.0,100.0,0.0,0.0,0.0,4.944,188.24,1141.28,1152.08,false
133,4.921,1800.0,21.62,3059.0,100.0,0.0,0.0,0.0,4.921,190.19,1146.35,1146.88,false
134,4.901,1857.0,21.53,3059.0,100.0,0.0,0.0,0.0,4.901,190.17,1145.19,1144.95,false
135,4.953,1760.0,23.59,3062.0,100.0,0.0,0.0,0.0,4.953,190.52,1147.81,1153.9,false
136,4.887,1800.0,21.92,3061.0,100.0,0.001,709.0,0.22,4.888,193.22,1142.79,1148.03,false
137,4.933,1877.0,20.62,3057.0,100.0,0.0,0.0,0.0,4.933,192.72,1147.99,1141.69,false
138,4.925,1956.0,23.19,3058.0,100.0,0.0,0.0,0.0,4.925,192.48,1143.14,1152.91,false
139,4.929,1870.0,22.2,3057.0,100.0,0.0,714.0,0.41,4.929,191.82,1142.75,1136.27,false
140,4.98,1877.0,22.54,3055.0,100.0,0.0,0.0,0.0,4.98,192.3,1144.82,1150.63,false
141,4.946,1902.0,19.91,3056.0,100.0,0.0,0.0,0.0,4.946,189.76,1143.31,1152.71,false
142,4.941,1881.0,22.67,3058.0,100.0,0.0,713.0,0.31,4.941,194.93,1142.63,1145.0,false
143,4.91,1813.0,23.74,3063.0,100.0,0.0,0.0,0.0,4.91,187.61,1149.54,1147.65,false
144,4.928,1905.0,18.36,3056.0,100.0,0.0,0.0,0.0,4.928,188.02,1145.85,1146.73,false
145,4.941,1929.0,20.93,3056.0,100.0,0.0,0.0,0.0,4.941,193.51,1141.2,1146.31,false
146,4.952,1894.0,18.89,3055.0,100.0,0.0,0.0,0.0,4.952,187.63,1145.55,1147.11,false
147,4.946,1962.0,19.13,3055.0,100.0,0.0,0.0,0.0,4.946,189.75,1145.23,1143.2,false
148,4.935,1904.0,20.7,3057.0,100.0,0.0,0.0,0.0,4.935,189.89,1141.41,1147.23,false
149,4.929,1943.0,22.31,3056.0,100.0,0.0,0.0,0.0,4.929,190.49,1138.33,1148.59,false
150,4.948,1959.0,18.95,3055.0,100.0,0.0,0.0,0.0,4.948,189.76,1144.88,1144.83,false
151,4.999,1874.0,35.45,3057.0,100.0,0.0,708.0,0.22,4.999,199.49,1152.01,1140.21,false
152,4.923,1878.0,22.1,3058.0,100.0,0.0,0.0,0.0,4.923,192.26,1142.64,1156.56,false
153,4.944,1879.0,30.19,3059.0,100.0,0.0,0.0,0.0,4.944,172.73,1143.04,1146.61,false
154,4.913,1907.0,21.19,3057.0,100.0,0.0,0.0,0.0,4.913,175.51,1143.48,1146.97,false
155,4.913,1883.0,25.53,3059.0,100.0,0.0,0.0,0.0,4.913,192.1,1146.53,1145.57,false
156,4.931,1873.0,21.93,3057.0,100.0,0.0,0.0,0.0,4.931,191.8,1151.13,1146.73,false
157,4.885,1899.0,18.87,3059.0,100.0,0.0,0.0,0.0,4.885,190.04,1143.15,1140.08,false
158,4.947,1875.0,22.52,3057.0,100.0,0.0,709.0,0.22,4.947,197.03,1146.42,1152.03,false
159,4.941,1947.0,20.17,3056.0,100.0,0.0,0.0,0.0,4.941,188.98,1138.96,1148.73,false
160,4.949,1867.0,21.5,3058.0,100.0,0.0,0.0,0.0,4.949,192.84,1151.95,1144.08,false
161,4.944,1849.0,19.44,3057.0,100.0,0.0,0.0,0.0,4.944,190.91,1143.22,1152.19,false
162,4.965,1840.0,19.13,3055.0,100.0,0.0,0.0,0.0,4.965,192.11,1145.26,1145.11,false
163,4.9,1845.0,23.8,3060.0,100.0,0.0,0.0,0.0,4.9,191.73,1141.65,1147.93,false
164,4.945,1914.0,19.24,3056.0,100.0,0.0,0.0,0.0,4.945,191.46,1144.18,1143.74,false
165,4.913,1826.0,25.8,3062.0,100.0,0.0,0.0,0.0,4.913,193.24,1150.18,1150.11,false
166,4.965,1889.0,19.68,3055.0,100.0,0.0,0.0,0.0,4.965,192.28,1143.82,1140.76,false
167,4.906,1941.0,22.67,3058.0,100.0,0.0,0.0,0.0,4.906,187.63,1135.21,1144.7,false
168,4.939,1853.0,22.24,3060.0,100.0,0.0,0.0,0.0,4.939,190.86,1157.13,1151.33,false
169,4.945,1843.0,21.32,3059.0,100.0,0.0,0.0,0.0,4.945,192.71,1139.71,1144.41,false
170,4.895,1861.0,26.17,3061.0,100.0,0.0,0.0,0.0,4.895,190.38,1151.42,1155.15,false
171,4.965,1847.0,19.47,3056.0,100.0,0.0,0.0,0.0,4.965,191.8,1142.86,1146.75,false
172,4.966,1839.0,20.1,3056.0,100.0,0.0,0.0,0.0,4.966,191.9,1144.33,1145.96,false
173,4.953,1869.0,21.97,3057.0,100.0,0.0,0.0,0.0,4.953,195.57,1147.24,1144.57,false
174,4.908,1859.0,23.05,3060.0,100.0,0.0,0.0,0.0,4.908,193.0,1143.52,1143.69,false
175,4.974,1935.0,19.62,3055.0,100.0,0.0,0.0,0.0,4.974,193.2,1145.23,1152.89,false
176,4.961,1851.0,20.69,3057.0,100.0,0.0,0.0,0.0,4.961,192.2,1145.44,1147.11,false
177,4.94,1907.0,16.26,3055.0,100.0,0.0,0.0,0.0,4.94,188.45,1141.69,1141.38,false
178,4.93,1861.0,17.81,3057.0,100.0,0.0,0.0,0.0,4.93,192.25,1143.8,1148.21,false
179,4.952,1921.0,21.43,3057.0,100.0,0.0,0.0,0.0,4.952,192.12,1140.77,1145.15,false
180,5.011,1877.0,38.63,3058.0,100.0,0.0,0.0,0.0,5.011,196.51,1151.5,1150.3,false
181,4.958,1834.0,21.88,3057.0,100.0,0.0,713.0,0.31,4.958,195.94,1143.47,1150.84,false
182,4.952,1872.0,21.88,3059.0,100.0,0.0,0.0,0.0,4.952,193.17,1140.43,1144.19,false
183,4.911,1896.0,23.98,3059.0,100.0,0.0,0.0,0.0,4.911,191.32,1150.37,1147.26,false
184,4.931,1815.0,20.1,3057.0,100.0,0.0,0.0,0.0,4.931,165.26,1143.29,1147.76,false
185,4.962,1874.0,22.15,3056.0,100.0,0.0,0.0,0.0,4.962,186.69,1141.87,1144.55,false
186,4.954,1896.0,20.13,3056.0,100.0,0.0,0.0,0.0,4.954,193.19,1140.62,1143.5,false
187,4.936,1914.0,18.69,3058.0,100.0,0.0,0.0,0.0,4.936,186.55,1152.27,1148.25,false
188,4.969,1806.0,21.04,3059.0,100.0,0.0,0.0,0.0,4.969,195.21,1148.22,1148.09,false
189,4.974,1858.0,21.04,3055.0,100.0,0.0,0.0,0.0,4.974,191.02,1144.66,1150.8,false
190,4.915,1873.0,26.71,3062.0,100.0,0.0,0.0,0.0,4.915,192.07,1145.42,1144.17,false
191,4.934,1885.0,22.87,3058.0,100.0,0.0,0.0,0.0,4.934,194.64,1145.13,1151.57,false
192,4.961,1900.0,19.69,3056.0,100.0,0.0,0.0,0.0,4.961,189.21,1142.44,1147.18,false
193,4.942,1925.0,21.5,3057.0,100.0,0.0,0.0,0.0,4.942,191.57,1143.37,1142.2,false
194,4.877,1853.0,22.85,3050.0,98.49,0.0,0.0,0.0,4.877,189.5,1143.01,1154.71,false
195,4.988,1929.0,22.52,3056.0,100.0,0.0,0.0,0.0,4.988,190.95,1149.25,1137.28,false
196,4.983,1966.0,18.96,3055.0,100.0,0.0,0.0,0.0,4.983,192.84,1144.17,1151.96,false
197,4.987,1852.0,24.86,3058.0,100.0,0.0,713.0,0.31,4.987,199.89,1140.42,1150.78,false
198,4.971,1863.0,19.68,3059.0,100.0,0.0,708.0,0.22,4.971,193.09,1150.39,1149.34,false
199,4.936,1937.0,17.26,3057.0,100.0,0.0,0.0,0.0,4.936,193.08,1146.09,1141.07,false
200,4.957,1859.0,22.1,3058.0,100.0,0.0,0.0,0.0,4.957,194.52,1138.61,1152.84,false
201,5.274,1982.0,66.43,3056.0,100.0,0.0,0.0,0.0,5.274,194.15,1148.99,1142.84,false
202,5.397,1977.0,73.96,3054.0,100.0,0.0,0.0,0.0,5.397,196.14,1138.41,1158.61,false
203,4.944,1958.0,21.21,3057.0,100.0,0.0,0.0,0.0,4.944,190.66,1150.62,1141.34,false
204,4.937,1966.0,19.58,3057.0,100.0,0.0,0.0,0.0,4.937,189.04,1144.33,1139.28,false
205,4.978,1870.0,22.95,3057.0,100.0,0.0,713.0,0.31,4.978,196.96,1139.74,1152.5,false
206,4.96,1878.0,22.42,3058.0,100.0,0.0,0.0,0.0,4.96,193.03,1153.0,1151.02,false
207,4.976,1946.0,20.04,3056.0,100.0,0.0,0.0,0.0,4.976,193.51,1145.06,1141.32,false
208,4.944,1855.0,23.07,3058.0,100.0,0.0,0.0,0.0,4.944,190.33,1137.63,1151.03,false
209,4.945,1858.0,23.77,3059.0,100.0,0.0,0.0,0.0,4.945,196.96,1145.32,1146.54,false
210,4.994,1870.0,38.77,3059.0,100.0,0.0,0.0,0.0,4.994,194.47,1152.88,1147.74,false
211,4.954,1863.0,24.43,3058.0,100.0,0.001,712.0,0.53,4.955,198.29,1140.07,1148.35,false
212,4.976,1911.0,27.92,3060.0,100.0,0.0,0.0,0.0,4.976,189.01,1153.41,1147.32,false
213,4.926,1789.0,23.55,3064.0,100.0,0.003,711.0,0.53,4.929,192.78,1137.83,1151.42,false
214,4.936,1876.0,26.03,3061.0,100.0,0.0,0.0,0.0,4.936,193.06,1148.23,1147.21,false
215,4.932,1835.0,21.02,3057.0,100.0,0.0,0.0,0.0,4.932,159.93,1140.86,1143.0,false
216,4.983,1902.0,19.0,3055.0,100.0,0.0,0.0,0.0,4.983,190.55,1147.88,1148.85,false
217,4.947,1958.0,23.07,3057.0,100.0,0.0,708.0,0.22,4.947,193.28,1140.19,1148.09,false
218,4.966,1921.0,24.37,3057.0,100.0,0.0,0.0,0.0,4.966,193.01,1152.55,1143.94,false
219,4.941,1841.0,17.34,3057.0,100.0,0.0,0.0,0.0,4.941,190.25,1141.88,1138.62,false
220,4.948,1938.0,22.32,3057.0,100.0,0.0,0.0,0.0,4.948,194.48,1142.59,1154.96,false
221,4.973,1954.0,19.68,3055.0,100.0,0.0,0.0,0.0,4.973,194.06,1143.92,1145.73,false
222,4.944,1871.0,24.6,3059.0,100.0,0.0,0.0,0.0,4.944,194.53,1144.37,1148.5,false
223,4.973,1974.0,18.97,3055.0,100.0,0.0,0.0,0.0,4.973,192.38,1145.73,1140.17,false
224,4.971,1862.0,22.29,3057.0,100.0,0.0,0.0,0.0,4.971,194.99,1138.8,1153.64,false
225,4.927,1890.0,22.83,3058.0,100.0,0.0,0.0,0.0,4.927,191.82,1147.23,1144.48,false
226,4.971,1858.0,21.89,3057.0,100.0,0.0,0.0,0.0,4.971,192.12,1147.12,1145.27,false
227,4.974,1880.0,21.71,3056.0,100.0,0.0,0.0,0.0,4.974,193.44,1134.7,1146.72,false
228,4.976,1967.0,21.24,3055.0,100.0,0.0,0.0,0.0,4.976,192.2,1149.14,1139.06,false
229,4.956,1816.0,23.31,3059.0,100.0,0.0,0.0,0.0,4.956,197.14,1140.23,1150.11,false
230,4.978,1930.0,22.18,3055.0,100.0,0.0,0.0,0.0,4.978,191.85,1148.53,1152.34,false
231,5.013,1895.0,30.2,3056.0,100.0,0.0,0.0,0.0,5.013,195.37,1142.8,1149.22,false
232,4.974,1850.0,20.57,3055.0,100.0,0.0,0.0,0.0,4.974,192.73,1145.49,1148.18,false
233,4.964,1923.0,21.37,3057.0,100.0,0.0,0.0,0.0,4.964,198.74,1144.97,1147.46,false
234,4.97,1921.0,20.74,3058.0,100.0,0.0,0.0,0.0,4.97,187.84,1137.39,1147.07,false
235,4.984,1833.0,21.26,3058.0,100.0,0.0,0.0,0.0,4.984,196.95,1151.95,1148.97,false
236,5.231,1892.0,25.75,3054.0,100.0,0.0,0.0,0.0,5.231,198.28,1145.81,1145.44,false
237,4.962,1790.0,20.75,3060.0,100.0,0.0,0.0,0.0,4.962,197.63,1145.43,1145.9,false
238,4.915,1829.0,21.22,3060.0,100.0,0.0,0.0,0.0,4.915,194.09,1146.15,1152.68,false
239,5.007,1904.0,26.6,3055.0,100.0,0.0,0.0,0.0,5.007,194.03,1141.3,1142.41,false
240,4.918,1897.0,24.59,3059.0,100.0,0.0,0.0,0.0,4.918,194.68,1144.05,1144.58,false
241,4.957,1850.0,23.11,3060.0,100.0,0.0,0.0,0.0,4.957,195.4,1139.06,1151.99,false
242,4.97,1942.0,18.09,3055.0,100.0,0.0,0.0,0.0,4.97,189.23,1147.2,1135.57,false
243,4.978,1871.0,18.93,3056.0,100.0,0.0,0.0,0.0,4.978,193.43,1149.53,1150.53,false
